Location,Latitude,Longitude,Ward,Community,Neighborhood,Tow_Zone,Day,Emergency,Date,Time
3014 HUMBOLDT AVE N,45.01193,-93.2981,5,Near North,Jordan,1,2,Westminster,02/13/2019,00:00
3218 21ST AVE S,44.944014,-93.242338,9,Powderhorn,Corcoran,6,2,Westminster,02/13/2019,00:00
722 39TH ST E,44.932387,-93.263993,8,Powderhorn,Bryant,5,2,Westminster,02/13/2019,00:00
3012 39TH AVE N,45.025925,-93.31789599999999,4,Camden,Victory,1,2,Westminster,02/13/2019,00:00
3218 21ST AVE S,44.944010999999996,-93.24237600000001,9,Powderhorn,Corcoran,6,2,Westminster,02/13/2019,00:00
830 32ND ST E,44.944743,-93.261656,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
2338 UPTON AVE N,45.003578000000005,-93.31488399999999,5,Near North,Willard - Hay,1,2,Westminster,02/13/2019,00:00
2954 SHERIDAN AVE N,45.01242,-93.308846,5,Near North,Jordan,1,2,Westminster,02/13/2019,00:00
310 8TH AVE SE,44.983273,-93.24445300000001,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
2422 6TH ST NE,45.012853,-93.259188,1,Northeast,Holland,2,2,Westminster,02/13/2019,00:00
3354 COLUMBUS AVE S,44.941669,-93.26390500000001,9,Powderhorn,Central,5,2,Westminster,02/13/2019,00:00
4416 SNELLING AVE S,44.922925,-93.218216,12,Longfellow,Hiawatha,6,2,Westminster,02/13/2019,00:00
3124 OAKLAND AVE S,44.945735,-93.266534,9,Powderhorn,Central,5,2,Westminster,02/13/2019,00:00
3008 HUMBOLDT AVE N,45.0117,-93.298117,5,Near North,Jordan,1,2,Westminster,02/13/2019,00:00
12 47TH ST E,44.917727,-93.275791,11,Southwest,Tangletown,5,2,Westminster,02/13/2019,00:00
1038 15TH AVE SE,44.988962,-93.230776,1,University,Como,4,2,Westminster,02/13/2019,00:00
410 37TH ST W,44.935848,-93.28477,8,Southwest,King Field,5,2,Westminster,02/13/2019,00:00
304 8TH AVE SE,44.983113,-93.244796,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
2018 PILLSBURY AVE,44.961875,-93.281269,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
2420 PLEASANT AVE,44.958234999999995,-93.282781,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
18 47TH ST E,44.917908000000004,-93.27754,11,Southwest,Tangletown,5,2,Westminster,02/13/2019,00:00
1030 15TH AVE SE,44.988883,-93.230784,1,University,Como,4,2,Westminster,02/13/2019,00:00
3332 COLFAX AVE S,44.941869,-93.292088,10,Calhoun Isle,South Uptown,5,2,Westminster,02/13/2019,00:00
2430 6TH ST NE,45.012949,-93.259149,1,Northeast,Holland,2,2,Westminster,02/13/2019,00:00
2954 SHERIDAN AVE N,45.01242,-93.308846,5,Near North,Jordan,1,2,Westminster,02/13/2019,00:00
2718 HUMBOLDT AVE S,44.953105,-93.299559,7,Calhoun Isle,East Isles,3,2,Westminster,02/13/2019,00:00
2524 UPTON AVE N,45.005542999999996,-93.315076,5,Near North,Willard - Hay,1,2,Westminster,02/13/2019,00:00
118 18TH ST E,44.965241999999996,-93.275639,6,Central,Steven's Square - Loring Heights,3,2,Westminster,02/13/2019,00:00
3044 OAKLAND AVE S,44.946824,-93.266542,9,Powderhorn,Central,5,2,Westminster,02/13/2019,00:00
112 37TH ST W,44.93595,-93.28012,8,Southwest,King Field,5,2,Westminster,02/13/2019,00:00
120 11TH AVE NE,44.998222,-93.268378,3,Northeast,St. Anthony West,2,2,Westminster,02/13/2019,00:00
226 8TH AVE SE,44.982752000000005,-93.24499200000001,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
1018 15TH AVE SE,44.988473,-93.230775,1,University,Como,4,2,Westminster,02/13/2019,00:00
3310 ARTHUR ST NE,45.028141999999995,-93.231983,1,Northeast,Waite Park,2,2,Westminster,02/13/2019,00:00
622 16TH ST E,44.967284,-93.263114,6,Central,Elliot Park,3,2,Westminster,02/13/2019,00:00
2814 ALDRICH AVE N,45.009049,-93.289274,5,Near North,Hawthorne,1,2,Westminster,02/13/2019,00:00
3548 17TH AVE S,44.937948,-93.24994000000001,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
2322 PLEASANT AVE,44.959445,-93.282808,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
2024 PILLSBURY AVE,44.96123,-93.281272,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
3104 ELLIOT AVE,44.946435,-93.26141,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
3036 OAKLAND AVE S,44.947124,-93.266494,9,Powderhorn,Central,5,2,Westminster,02/13/2019,00:00
624 40TH ST E,44.93058,-93.266409,8,Powderhorn,Bryant,5,2,Westminster,02/13/2019,00:00
2820 HUMBOLDT AVE N,45.009316,-93.29811099999999,5,Near North,Jordan,1,2,Westminster,02/13/2019,00:00
4316 SNELLING AVE S,44.924546,-93.21915600000001,12,Longfellow,Hiawatha,6,2,Westminster,02/13/2019,00:00
122 11TH AVE NE,44.998216,-93.268353,3,Northeast,St. Anthony West,2,2,Westminster,02/13/2019,00:00
3126 COLFAX AVE S,44.945505,-93.29199799999999,10,Calhoun Isle,South Uptown,5,2,Westminster,02/13/2019,00:00
220 8TH AVE SE,44.982596,-93.245201,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
108 18TH ST E,44.965295000000005,-93.275991,6,Central,Steven's Square - Loring Heights,3,2,Westminster,02/13/2019,00:00
2206 2ND AVE N,44.979317,-93.30793,5,Near North,Harrison,3,2,Westminster,02/13/2019,00:00
1010 15TH AVE SE,44.988112,-93.230726,1,University,Como,4,2,Westminster,02/13/2019,00:00
2704 ALDRICH AVE N,45.007939,-93.289244,5,Near North,Hawthorne,1,2,Westminster,02/13/2019,00:00
210 8TH AVE SE,44.982763,-93.246096,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
5406 NOKOMIS AVE,44.905082,-93.228521,11,Nokomis,Wenonah,6,2,Westminster,02/13/2019,00:00
2632 HUMBOLDT AVE S,44.954494,-93.298741,7,Calhoun Isle,East Isles,3,2,Westminster,02/13/2019,00:00
2220 PLEASANT AVE,44.959809,-93.28281899999999,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
3246 ARTHUR ST NE,45.027314000000004,-93.232007,1,Northeast,Waite Park,2,2,Westminster,02/13/2019,00:00
4310 SNELLING AVE S,44.924755,-93.219258,12,Longfellow,Hiawatha,6,2,Westminster,02/13/2019,00:00
1806 TALMAGE AVE SE,44.989678000000005,-93.226873,1,University,Como,4,2,Westminster,02/13/2019,00:00
1308 DUPONT AVE N,44.992499,-93.292484,5,Near North,Near - North,1,2,Westminster,02/13/2019,00:00
2022 PILLSBURY AVE,44.961227,-93.28128000000001,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
3116 ELLIOT AVE,44.946065999999995,-93.261388,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
212 40TH ST E,44.930521999999996,-93.273453,8,Powderhorn,Bryant,5,2,Westminster,02/13/2019,00:00
18 48TH ST W,44.916185,-93.279382,11,Southwest,Tangletown,5,2,Westminster,02/13/2019,00:00
2618 39TH AVE N,45.025948,-93.313137,4,Camden,Victory,1,2,Westminster,02/13/2019,00:00
100 37TH ST E,44.935957,-93.276545,8,Southwest,King Field,5,2,Westminster,02/13/2019,00:00
3330 SHERIDAN AVE N,45.01242,-93.308846,5,Near North,Jordan,1,2,Westminster,02/13/2019,00:00
3546 17TH AVE S,44.938184,-93.249913,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
3000 OAKLAND AVE S,44.948015000000005,-93.26644399999999,9,Powderhorn,Central,5,2,Westminster,02/13/2019,00:00
3040 COLFAX AVE S,44.946878000000005,-93.29199,10,Calhoun Isle,South Uptown,5,2,Westminster,02/13/2019,00:00
20 48TH ST W,44.916051,-93.279271,11,Southwest,Tangletown,5,2,Westminster,02/13/2019,00:00
3222 ARTHUR ST NE,45.026485,-93.23205300000001,1,Northeast,Waite Park,2,2,Westminster,02/13/2019,00:00
4206 SNELLING AVE S,44.926651,-93.220275,12,Longfellow,Hiawatha,6,2,Westminster,02/13/2019,00:00
1306 9TH ST S,44.967354,-93.255923,6,Central,Elliot Park,3,2,Westminster,02/13/2019,00:00
3936 21ST AVE S,44.931259000000004,-93.24239399999999,12,Powderhorn,Standish,6,2,Westminster,02/13/2019,00:00
1002 16TH AVE SE,44.987956,-93.2295,1,University,Como,4,2,Westminster,02/13/2019,00:00
3740 COLUMBUS AVE S,44.934646,-93.263657,8,Powderhorn,Central,5,2,Westminster,02/13/2019,00:00
3744 COLUMBUS AVE S,44.934338000000004,-93.26380400000001,8,Powderhorn,Central,5,2,Westminster,02/13/2019,00:00
2514 ALDRICH AVE N,45.005338,-93.289521,5,Near North,Hawthorne,1,2,Westminster,02/13/2019,00:00
2216 PLEASANT AVE,44.960370000000005,-93.28299200000001,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
624 16TH ST E,44.967361,-93.26595999999999,6,Central,Elliot Park,3,2,Westminster,02/13/2019,00:00
3742 COLUMBUS AVE S,44.934374,-93.263802,8,Powderhorn,Central,5,2,Westminster,02/13/2019,00:00
1308 9TH ST S,44.967319,-93.255882,6,Central,Elliot Park,3,2,Westminster,02/13/2019,00:00
1006 16TH AVE SE,44.987999,-93.229515,1,University,Como,4,2,Westminster,02/13/2019,00:00
2012 THOMAS AVE N,45.000165,-93.313187,5,Near North,Willard - Hay,1,2,Westminster,02/13/2019,00:00
4152 SNELLING AVE S,44.927304,-93.220702,12,Longfellow,Hiawatha,6,2,Westminster,02/13/2019,00:00
204 41ST ST E,44.928737,-93.273853,8,Powderhorn,Bryant,5,2,Westminster,02/13/2019,00:00
2646 7TH ST NE,45.016546000000005,-93.257949,1,Northeast,Holland,2,2,Westminster,02/13/2019,00:00
1208 ALDRICH AVE N,44.991102000000005,-93.28969000000001,5,Near North,Near - North,1,2,Westminster,02/13/2019,00:00
2646 HUMBOLDT AVE N,45.007482,-93.298088,5,Near North,Jordan,1,2,Westminster,02/13/2019,00:00
3008 COLUMBUS AVE S,44.948019,-93.26419200000001,9,Powderhorn,Central,5,2,Westminster,02/13/2019,00:00
4 39TH ST E,44.932451,-93.276803,8,Southwest,King Field,5,2,Westminster,02/13/2019,00:00
3020 COLFAX AVE S,44.94751,-93.291972,10,Calhoun Isle,South Uptown,5,2,Westminster,02/13/2019,00:00
4552 GARFIELD AVE S,44.91981,-93.28716999999999,8,Southwest,King Field,5,2,Westminster,02/13/2019,00:00
3204 ELLIOT AVE,44.944549,-93.261382,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
3010 COLFAX AVE S,44.94785,-93.291963,10,Calhoun Isle,South Uptown,5,2,Westminster,02/13/2019,00:00
132 48TH ST W,44.915969,-93.280901,11,Southwest,Tangletown,5,2,Westminster,02/13/2019,00:00
2808 HUMBOLDT AVE S,44.952016,-93.300394,7,Calhoun Isle,East Isles,3,2,Westminster,02/13/2019,00:00
1008 16TH AVE SE,44.98807,-93.229518,1,University,Como,4,2,Westminster,02/13/2019,00:00
1010 16TH AVE SE,44.988161,-93.22950300000001,1,University,Como,4,2,Westminster,02/13/2019,00:00
3208 ELLIOT AVE,44.944542999999996,-93.26138900000001,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
3012 COLFAX AVE S,44.94775,-93.291938,10,Calhoun Isle,South Uptown,5,2,Westminster,02/13/2019,00:00
3646 SHERIDAN AVE N,45.030091999999996,-93.30329499999999,4,Camden,Webber - Camden,1,2,Westminster,02/13/2019,00:00
1604 2ND AVE N,44.979021,-93.301513,5,Near North,Harrison,3,2,Westminster,02/13/2019,00:00
3428 17TH AVE S,44.940596,-93.249904,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
2112 PILLSBURY AVE,44.961517,-93.28129100000001,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
3210 ELLIOT AVE,44.944383,-93.261393,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
2 39TH ST E,44.932442,-93.278101,8,Southwest,King Field,5,2,Westminster,02/13/2019,00:00
2210 PLEASANT AVE,44.960539000000004,-93.283017,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
1906 THOMAS AVE N,44.998989,-93.313467,5,Near North,Willard - Hay,1,2,Westminster,02/13/2019,00:00
818 13TH AVE S,44.967727000000004,-93.255926,6,Central,Elliot Park,3,2,Westminster,02/13/2019,00:00
1602 2ND AVE N,44.978971,-93.30148100000001,5,Near North,Harrison,3,2,Westminster,02/13/2019,00:00
3650 SHERIDAN AVE N,45.030091999999996,-93.30329499999999,4,Camden,Webber - Camden,1,2,Westminster,02/13/2019,00:00
3008 COLFAX AVE S,44.947804999999995,-93.291895,10,Calhoun Isle,South Uptown,5,2,Westminster,02/13/2019,00:00
1715 TALMAGE AVE SE,44.989821,-93.22722399999999,1,University,Como,4,2,Westminster,02/13/2019,00:00
816 13TH AVE S,44.967807,-93.255863,6,Central,Elliot Park,3,2,Westminster,02/13/2019,00:00
514 11TH AVE SE,44.983303,-93.239292,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
2882 HUMBOLDT AVE S,44.949443,-93.300809,7,Calhoun Isle,East Isles,3,2,Westminster,02/13/2019,00:00
1124 BRYANT AVE N,44.990185,-93.29136899999999,5,Near North,Near - North,1,2,Westminster,02/13/2019,00:00
622 16TH ST E,44.967216,-93.266492,6,Central,Elliot Park,3,2,Westminster,02/13/2019,00:00
3838 SNELLING AVE S,44.93308,-93.224868,12,Longfellow,Howe,6,2,Westminster,02/13/2019,00:00
3212 ELLIOT AVE,44.944352,-93.261348,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
1012 16TH AVE SE,44.988296999999996,-93.229476,1,University,Como,4,2,Westminster,02/13/2019,00:00
3330 17TH AVE S,44.941986,-93.250034,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
734 41ST ST E,44.928788,-93.263577,8,Powderhorn,Bryant,5,2,Westminster,02/13/2019,00:00
3828 SNELLING AVE S,44.933333000000005,-93.225093,12,Longfellow,Howe,6,2,Westminster,02/13/2019,00:00
26 39TH ST W,44.932263,-93.27954799999999,8,Southwest,King Field,5,2,Westminster,02/13/2019,00:00
814 13TH AVE S,44.967933,-93.255845,6,Central,Elliot Park,3,2,Westminster,02/13/2019,00:00
420 48TH ST W,44.916071,-93.285623,11,Southwest,Tangletown,5,2,Westminster,02/13/2019,00:00
742 41ST ST E,44.928777000000004,-93.263163,8,Powderhorn,Bryant,5,2,Westminster,02/13/2019,00:00
2116 ELLIOT AVE S,44.961099,-93.261134,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
3252 ELLIOT AVE,44.94342,-93.261372,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
5544 35TH AVE S,44.902193,-93.221703,12,Nokomis,Morris Park,6,2,Westminster,02/13/2019,00:00
810 13TH AVE S,44.968075,-93.25573,6,Central,Elliot Park,3,2,Westminster,02/13/2019,00:00
526 11TH AVE SE,44.98393,-93.238366,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
812 13TH AVE S,44.968002,-93.255774,6,Central,Elliot Park,3,2,Westminster,02/13/2019,00:00
3008 ALDRICH AVE S,44.948009000000006,-93.28940899999999,10,Calhoun Isle,South Uptown,5,2,Westminster,02/13/2019,00:00
24 39TH ST W,44.932255,-93.279524,8,Southwest,King Field,5,2,Westminster,02/13/2019,00:00
4352 COLUMBUS AVE S,44.923758,-93.263856,8,Nokomis,Regina,5,2,Westminster,02/13/2019,00:00
808 13TH AVE S,44.96812,-93.25569,6,Central,Elliot Park,3,2,Westminster,02/13/2019,00:00
120 39TH ST W,44.93224,-93.280692,8,Southwest,King Field,5,2,Westminster,02/13/2019,00:00
2630 HUMBOLDT AVE N,45.006935,-93.298088,5,Near North,Jordan,1,2,Westminster,02/13/2019,00:00
2902 JAMES AVE S,44.949143,-93.303409,7,Calhoun Isle,East Isles,3,2,Westminster,02/13/2019,00:00
1918 CLINTON AVE S,44.963466,-93.27158,6,Central,Steven's Square - Loring Heights,3,2,Westminster,02/13/2019,00:00
2100 PLEASANT AVE,44.961837,-93.28297099999999,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
3810 SHERIDAN AVE N,45.030091999999996,-93.30329499999999,4,Camden,Webber - Camden,1,2,Westminster,02/13/2019,00:00
2612 41ST AVE N,45.029545,-93.312854,4,Camden,Victory,1,2,Westminster,02/13/2019,00:00
3314 ELLIOT AVE,44.942899,-93.261368,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
618 16TH ST E,44.967332,-93.26623599999999,6,Central,Elliot Park,3,2,Westminster,02/13/2019,00:00
124 39TH ST W,44.932184,-93.280998,8,Southwest,King Field,5,2,Westminster,02/13/2019,00:00
2124 BRYANT AVE N,45.001036,-93.29101999999999,5,Near North,Hawthorne,1,2,Westminster,02/13/2019,00:00
1738 ADAMS ST NE,45.006082,-93.25669599999999,1,Northeast,Logan Park,2,2,Westminster,02/13/2019,00:00
710 11TH AVE SE,44.985393,-93.23795600000001,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
3754 SNELLING AVE S,44.934478000000006,-93.225863,12,Longfellow,Howe,6,2,Westminster,02/13/2019,00:00
3756 SNELLING AVE S,44.934478000000006,-93.225863,12,Longfellow,Howe,6,2,Westminster,02/13/2019,00:00
2928 JAMES AVE S,44.948965,-93.30334,7,Calhoun Isle,East Isles,3,2,Westminster,02/13/2019,00:00
3018 ALDRICH AVE S,44.947765999999994,-93.28943000000001,10,Calhoun Isle,South Uptown,5,2,Westminster,02/13/2019,00:00
1824 THOMAS AVE N,44.998566,-93.31334100000001,5,Near North,Willard - Hay,1,2,Westminster,02/13/2019,00:00
2016 PLEASANT AVE,44.962041,-93.282855,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
3024 ALDRICH AVE S,44.947590000000005,-93.28953800000001,10,Calhoun Isle,South Uptown,5,2,Westminster,02/13/2019,00:00
3316 ELLIOT AVE,44.9428,-93.26136600000001,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
1908 CLINTON AVE S,44.963623,-93.271612,6,Central,Steven's Square - Loring Heights,3,2,Westminster,02/13/2019,00:00
2632 HUMBOLDT AVE N,45.007071,-93.29809399999999,5,Near North,Jordan,1,2,Westminster,02/13/2019,00:00
1068 17TH AVE SE,44.989979,-93.228151,1,University,Como,4,2,Westminster,02/13/2019,00:00
3318 ELLIOT AVE,44.942769,-93.261356,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
710 43RD ST E,44.925169,-93.26433399999999,8,Nokomis,Regina,5,2,Westminster,02/13/2019,00:00
3016 17TH AVE S,44.947806,-93.250012,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
2130 BRYANT AVE N,45.001162,-93.29104699999999,5,Near North,Hawthorne,1,2,Westminster,02/13/2019,00:00
4648 COLUMBUS AVE S,44.918202,-93.263918,8,Nokomis,Field,5,2,Westminster,02/13/2019,00:00
2012 ELLIOT AVE S,44.962140999999995,-93.26115300000001,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
2926 JAMES AVE S,44.948714,-93.303329,7,Calhoun Isle,East Isles,3,2,Westminster,02/13/2019,00:00
812 48TH ST W,44.91591,-93.28978000000001,13,Southwest,Lynnhurst,5,2,Westminster,02/13/2019,00:00
3020 ALDRICH AVE S,44.947668,-93.289399,10,Calhoun Isle,South Uptown,5,2,Westminster,02/13/2019,00:00
716 11TH AVE SE,44.985876,-93.237163,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
3548 GARFIELD AVE S,44.937962,-93.286896,8,Powderhorn,Lyndale,5,2,Westminster,02/13/2019,00:00
1736 ADAMS ST NE,45.005973,-93.256449,1,Northeast,Logan Park,2,2,Westminster,02/13/2019,00:00
1100 15TH AVE SE,44.990802,-93.230772,1,University,Como,4,2,Westminster,02/13/2019,00:00
2532 ARTHUR ST NE,45.014790000000005,-93.23204799999999,1,Northeast,Audubon Park,2,2,Westminster,02/13/2019,00:00
3322 ELLIOT AVE,44.942725,-93.261336,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
648 43RD ST E,44.925167,-93.265416,8,Nokomis,Regina,5,2,Westminster,02/13/2019,00:00
616 16TH ST E,44.967218,-93.266683,6,Central,Elliot Park,3,2,Westminster,02/13/2019,00:00
3044 ALDRICH AVE S,44.946951,-93.289286,10,Calhoun Isle,South Uptown,5,2,Westminster,02/13/2019,00:00
2008 ELLIOT AVE S,44.962412,-93.261158,6,Phillips,Ventura Village,3,2,Westminster,02/13/2019,00:00
3324 ELLIOT AVE,44.942563,-93.26132700000001,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
1818 THOMAS AVE N,44.998391,-93.3131,5,Near North,Willard - Hay,1,2,Westminster,02/13/2019,00:00
814 11TH AVE SE,44.986343,-93.23611899999999,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
3710 SNELLING AVE S,44.935673,-93.226795,12,Longfellow,Howe,6,2,Westminster,02/13/2019,00:00
646 43RD ST E,44.925166,-93.265348,8,Nokomis,Regina,5,2,Westminster,02/13/2019,00:00
4836 COLUMBUS AVE S,44.915022,-93.263917,8,Nokomis,Field,5,2,Westminster,02/13/2019,00:00
2632 HUMBOLDT AVE N,45.007068,-93.298108,5,Near North,Jordan,1,2,Westminster,02/13/2019,00:00
1906 CLINTON AVE S,44.963799,-93.271702,6,Central,Steven's Square - Loring Heights,3,2,Westminster,02/13/2019,00:00
1082 17TH AVE SE,44.990232,-93.22811999999999,1,University,Como,4,2,Westminster,02/13/2019,00:00
3104 ALDRICH AVE S,44.946502,-93.289428,10,Calhoun Isle,South Uptown,5,2,Westminster,02/13/2019,00:00
3328 ELLIOT AVE,44.942479999999996,-93.261346,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
810 11TH AVE SE,44.986506,-93.236677,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
928 17TH ST E,44.966440000000006,-93.259817,6,Central,Elliot Park,3,2,Westminster,02/13/2019,00:00
1816 THOMAS AVE N,44.998445000000004,-93.313201,5,Near North,Willard - Hay,1,2,Westminster,02/13/2019,00:00
3852 SHERIDAN AVE N,45.030091999999996,-93.30329499999999,4,Camden,Webber - Camden,1,2,Westminster,02/13/2019,00:00
1208 HUMBOLDT AVE N,44.990486,-93.298167,5,Near North,Near - North,1,2,Westminster,02/13/2019,00:00
2626 HUMBOLDT AVE N,45.006776,-93.29809399999999,5,Near North,Jordan,1,2,Westminster,02/13/2019,00:00
2884 JAMES AVE S,44.949738,-93.303402,7,Calhoun Isle,East Isles,3,2,Westminster,02/13/2019,00:00
912 17TH ST E,44.966395,-93.260533,6,Central,Elliot Park,3,2,Westminster,02/13/2019,00:00
3050 18TH AVE S,44.946788,-93.24880300000001,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
1140 15TH AVE SE,44.992146999999996,-93.230815,1,University,Como,2,2,Westminster,02/13/2019,00:00
1900 CLINTON AVE S,44.963854,-93.27164300000001,6,Central,Steven's Square - Loring Heights,3,2,Westminster,02/13/2019,00:00
818 41ST ST W,44.928761,-93.29055,10,Southwest,East Harriet,5,2,Westminster,02/13/2019,00:00
3108 ALDRICH AVE S,44.94634,-93.289404,10,Calhoun Isle,South Uptown,5,2,Westminster,02/13/2019,00:00
906 17TH ST E,44.966398999999996,-93.260673,6,Central,Elliot Park,3,2,Westminster,02/13/2019,00:00
3432 SNELLING AVE S,44.940406,-93.230241,12,Longfellow,Howe,6,2,Westminster,02/13/2019,00:00
3312 10TH AVE S,44.942527,-93.260085,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
2880 JAMES AVE S,44.949746999999995,-93.30331600000001,7,Calhoun Isle,East Isles,3,2,Westminster,02/13/2019,00:00
3114 ALDRICH AVE S,44.945735,-93.290077,10,Calhoun Isle,South Uptown,5,2,Westminster,02/13/2019,00:00
1204 HUMBOLDT AVE N,44.990353999999996,-93.298188,5,Near North,Near - North,1,2,Westminster,02/13/2019,00:00
336 44TH ST E,44.923326,-93.27108299999999,8,Nokomis,Regina,5,2,Westminster,02/13/2019,00:00
1148 15TH AVE SE,44.992265,-93.230762,1,University,Como,2,2,Westminster,02/13/2019,00:00
904 17TH ST E,44.966419,-93.260793,6,Central,Elliot Park,3,2,Westminster,02/13/2019,00:00
3522 GARFIELD AVE S,44.938595,-93.28695400000001,8,Powderhorn,Lyndale,5,2,Westminster,02/13/2019,00:00
1152 15TH AVE SE,44.99242,-93.230845,1,University,Como,2,2,Westminster,02/13/2019,00:00
3116 ALDRICH AVE S,44.945961,-93.289807,10,Calhoun Isle,South Uptown,5,2,Westminster,02/13/2019,00:00
4026 SHERIDAN AVE N,45.030091999999996,-93.30329499999999,4,Camden,Webber - Camden,1,2,Westminster,02/13/2019,00:00
358 44TH ST E,44.92331,-93.270538,8,Nokomis,Regina,5,2,Westminster,02/13/2019,00:00
818 12TH AVE SE,44.986162,-93.234892,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
1112 49TH ST W,44.914145,-93.294421,13,Southwest,Lynnhurst,5,2,Westminster,02/13/2019,00:00
2962 PILLSBURY AVE,44.948921999999996,-93.281421,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
902 17TH ST E,44.966409999999996,-93.260868,6,Central,Elliot Park,3,2,Westminster,02/13/2019,00:00
2518 CLEVELAND ST NE,45.013784,-93.230758,1,Northeast,Audubon Park,2,2,Westminster,02/13/2019,00:00
3248 SNELLING AVE S,44.943275,-93.232295,9,Longfellow,Longfellow,6,2,Westminster,02/13/2019,00:00
2948 PILLSBURY AVE,44.949153,-93.281423,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
1110 49TH ST W,44.914241,-93.29386600000001,13,Southwest,Lynnhurst,5,2,Westminster,02/13/2019,00:00
3118 ALDRICH AVE S,44.945849,-93.289392,10,Calhoun Isle,South Uptown,5,2,Westminster,02/13/2019,00:00
3508 GARFIELD AVE S,44.939408,-93.286997,8,Powderhorn,Lyndale,5,2,Westminster,02/13/2019,00:00
828 17TH ST E,44.966384999999995,-93.261205,6,Central,Elliot Park,3,2,Westminster,02/13/2019,00:00
1612 THOMAS AVE N,44.995667,-93.3134,5,Near North,Willard - Hay,1,2,Westminster,02/13/2019,00:00
816 12TH AVE SE,44.985999,-93.234925,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
2116 43RD AVE N,45.033379,-93.307039,4,Camden,Victory,1,2,Westminster,02/13/2019,00:00
1406 10TH AVE S,44.969174,-93.260186,6,Central,Elliot Park,3,2,Westminster,02/13/2019,00:00
1122 HUMBOLDT AVE N,44.989452,-93.298212,5,Near North,Near - North,1,2,Westminster,02/13/2019,00:00
3156 10TH AVE S,44.944784999999996,-93.260094,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
3228 ALDRICH AVE S,44.943919,-93.289461,10,Calhoun Isle,South Uptown,5,2,Westminster,02/13/2019,00:00
814 12TH AVE SE,44.986072,-93.235248,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
2114 43RD AVE N,45.033402,-93.307039,4,Camden,Victory,1,2,Westminster,02/13/2019,00:00
