Location,Latitude,Longitude,Ward,Community,Neighborhood,Tow_Zone,Day,Emergency,Date,Time
"1522 jefferson st ne,Minneapolis,MN",45.003799,-93.25525400000001,1,Northeast,Logan Park,2,2,Upton,02/08/2019,14:05
"532 HUMBOLDT AV N,Minneapolis,MN",44.983114,-93.29807,5,Near North,Harrison,3,2,Upton,02/08/2019,14:05
"4420 Beard Ave S,Minneapolis,MN",44.922442,-93.324311,13,Southwest,Linden Hills,5,2,Upton,02/08/2019,14:03
"4438 Chowen Ave S,Minneapolis,MN",44.921857,-93.325919,13,Southwest,Linden Hills,5,2,Upton,02/08/2019,14:07
"1042 aldrich ave n,Minneapolis,MN",44.988414,-93.290779,5,Near North,Sumner - Glenwood,1,2,Upton,02/08/2019,14:09
"310 CLIFTON AVE,Minneapolis,MN",44.96637,-93.283675,7,Central,Loring Park,3,2,Upton,02/08/2019,14:16
"1514 adams st ne,Minneapolis,MN",45.003544,-93.256527,1,Northeast,Logan Park,2,2,Upton,02/08/2019,14:19
"2310 PLEASANT AVE S,Minneapolis,MN",44.95965,-93.28328499999999,10,Powderhorn,Whittier,3,2,Upton,02/08/2019,14:19
"1016 5th av n ,Minneapolis,MN",44.969774,-93.268784,7,Central,Elliot Park,3,2,Upton,02/08/2019,14:21
"1410 jefferson st ne,Minneapolis,MN",45.002377,-93.25525,1,Northeast,Logan Park,2,2,Upton,02/08/2019,14:22
"3910 BRYANT AVE N ,Minneapolis,MN",45.026140000000005,-93.290363,4,Camden,Webber - Camden,1,2,Upton,02/08/2019,14:25
"3208 24th ave,Minneapolis,MN",44.944271,-93.237523,9,Powderhorn,Corcoran,6,2,Upton,02/08/2019,14:25
"cedar ave e / east lake nokomis pkwy,Minneapolis,MN",44.923412,-93.24739100000001,11,Nokomis,Northrop,6,2,Upton,02/08/2019,14:26
"86 14th ave ne,Minneapolis,MN",45.000849,-93.271153,3,Northeast,Sheridan,2,2,Upton,02/08/2019,14:26
"308 Knox Ave N,Minneapolis,MN",44.980928999999996,-93.301976,5,Near North,Harrison,3,2,Upton,02/08/2019,14:27
"3022 13th ave,Minneapolis,MN",44.947454,-93.256635,9,Powderhorn,Powderhorn Park,6,2,Upton,02/08/2019,14:27
"84 14th ave ne,Minneapolis,MN",45.000863,-93.271265,3,Northeast,Sheridan,2,2,Upton,02/08/2019,14:29
"3238 Bryant ave n ,Minneapolis,MN",45.014433000000004,-93.290242,4,Camden,McKinley,1,2,Upton,02/08/2019,14:34
"310 12TH AVE SE,Minneapolis,MN",44.980729,-93.239249,3,University,Marcy Holmes,4,2,Upton,02/08/2019,14:35
"2810 Bryant ave n ,Minneapolis,MN",45.008925,-93.29028100000001,5,Near North,Hawthorne,1,2,Upton,02/08/2019,14:37
"706 7th st se,Minneapolis,MN",44.985698,-93.239622,3,University,Marcy Holmes,4,2,Upton,02/08/2019,14:38
"3038 11th Avenue South,Minneapolis,MN",44.947145,-93.259126,9,Powderhorn,Powderhorn Park,6,2,Upton,02/08/2019,14:41
"1012 14th ave n ,Minneapolis,MN",44.993232,-93.293256,5,Near North,Near - North,1,2,Upton,02/08/2019,14:41
"538 KNOX AVE N,Minneapolis,MN",44.983802000000004,-93.30166899999999,5,Near North,Harrison,3,2,Upton,02/08/2019,14:42
"1110 adams st ne,Minneapolis,MN",44.99913,-93.256578,1,Northeast,Logan Park,2,2,Upton,02/08/2019,14:42
"806 12th ave se,Minneapolis,MN",44.985742,-93.235017,3,University,Marcy Holmes,4,2,Upton,02/08/2019,14:44
"138 14th ave ne,Minneapolis,MN",45.001804,-93.26844200000001,3,Northeast,Sheridan,2,2,Upton,02/08/2019,14:44
"1924 Pillsbury Ave,Minneapolis,MN",44.963415000000005,-93.280845,7,Central,Steven's Square - Loring Heights,3,2,Upton,02/08/2019,14:45
"314 Knox Ave N,Minneapolis,MN",44.981409,-93.301627,5,Near North,Harrison,3,2,Upton,02/08/2019,14:45
"1326 7th abe se,Minneapolis,MN",44.988273,-93.242396,3,University,Marcy Holmes,4,2,Upton,02/08/2019,14:47
"3104 14th av s,Minneapolis,MN",44.946323,-93.255318,9,Powderhorn,Powderhorn Park,6,2,Upton,02/08/2019,14:47
"3106 11th Avenue South,Minneapolis,MN",44.946215,-93.259129,9,Powderhorn,Powderhorn Park,6,2,Upton,02/08/2019,14:50
"3636 20th av s,Minneapolis,MN",44.93659,-93.243863,12,Powderhorn,Standish,6,2,Upton,02/08/2019,14:51
"2210 ALDRICH AVE S,Minneapolis,MN",44.96045,-93.289288,10,Calhoun Isle,Lowry Hill East,3,2,Upton,02/08/2019,14:51
"1016 6th street se,Minneapolis,MN",44.984256,-93.23944300000001,3,University,Marcy Holmes,4,2,Upton,02/08/2019,14:54
"308 8th Ave SE,Minneapolis,MN",44.982935,-93.244328,3,University,Marcy Holmes,4,2,Upton,02/08/2019,14:54
"810 33rd st e,Minneapolis,MN",44.943331,-93.26187900000001,9,Powderhorn,Powderhorn Park,6,2,Upton,02/08/2019,14:56
"3044 12th Ave S,Minneapolis,MN",44.946869,-93.257911,9,Powderhorn,Powderhorn Park,6,2,Upton,02/08/2019,14:56
"3950 elliot ave,Minneapolis,MN",44.930791,-93.261527,8,Powderhorn,Bancroft,6,2,Upton,02/08/2019,14:56
"1326 7th ST se,Minneapolis,MN",44.983315000000005,-93.233828,3,University,Marcy Holmes,4,2,Upton,02/08/2019,14:57
"1212 7th street ,Minneapolis,MN",44.969963,-93.25510200000001,6,Central,Elliot Park,3,2,Upton,02/08/2019,14:57
"2410 Aldrich Ave s,Minneapolis,MN",44.958721999999995,-93.28952,10,Calhoun Isle,Lowry Hill East,3,2,Upton,02/08/2019,15:07
"616 12TH AVE SE,Minneapolis,MN",44.984015,-93.236166,3,University,Marcy Holmes,4,2,Upton,02/08/2019,15:10
"3540 COLFAX AVE N,Minneapolis,MN",45.019884999999995,-93.29159399999999,4,Camden,McKinley,1,2,Upton,02/08/2019,15:11
"422 Queen Ave N,Minneapolis,MN",44.984534000000004,-93.309697,5,Near North,Willard - Hay,1,2,Upton,02/08/2019,15:14
"1336 Irving Ave n,Minneapolis,MN",44.992914,-93.299223,5,Near North,Near - North,1,2,Upton,02/08/2019,15:15
"1206 14th aveN,Minneapolis,MN",44.993235999999996,-93.295761,5,Near North,Near - North,1,2,Upton,02/08/2019,15:17
"1838 32nd st e,Minneapolis,MN",44.944913,-93.246423,9,Powderhorn,Corcoran,6,2,Upton,02/08/2019,15:21
"3400 colfax,Minneapolis,MN",44.941148,-93.2923,10,Calhoun Isle,South Uptown,5,2,Upton,02/08/2019,15:23
"2622 Grand ave s ,Minneapolis,MN",44.955456,-93.284164,10,Powderhorn,Whittier,3,2,Upton,02/08/2019,15:24
"4412 Vincent Ave S,Minneapolis,MN",44.922806,-93.316682,13,Southwest,Linden Hills,5,2,Upton,02/08/2019,15:24
"2942 Colfax ave n ,Minneapolis,MN",45.010784,-93.291562,5,Near North,Hawthorne,1,2,Upton,02/08/2019,15:27
"2616 Grand ave s ,Minneapolis,MN",44.955478,-93.284164,10,Powderhorn,Whittier,3,2,Upton,02/08/2019,15:28
"1114 Adams st ne,Minneapolis,MN",44.999204,-93.256547,1,Northeast,Logan Park,2,2,Upton,02/08/2019,15:32
"2934 Colfax ave n ,Minneapolis,MN",45.010566,-93.291537,5,Near North,Hawthorne,1,2,Upton,02/08/2019,15:32
"528 HUMBOLDTAve N,Minneapolis,MN",44.983112,-93.29807,5,Near North,Harrison,3,2,Upton,02/08/2019,15:32
"328 14th ave ne,Minneapolis,MN",45.001874,-93.26347700000001,3,Northeast,Sheridan,2,2,Upton,02/08/2019,15:33
"728 12th ave se,Minneapolis,MN",44.98525,-93.235325,3,University,Marcy Holmes,4,2,Upton,02/08/2019,15:39
"3030 12th ave,Minneapolis,MN",44.947252,-93.257892,9,Powderhorn,Powderhorn Park,6,2,Upton,02/08/2019,15:40
"108 17th ave ne,Minneapolis,MN",45.005137,-93.267673,3,Northeast,Bottineau,2,2,Upton,02/08/2019,15:40
"3220 girard ave s,Minneapolis,MN",44.944041999999996,-93.29746999999999,10,Calhoun Isle,South Uptown,5,2,Upton,02/08/2019,15:41
"3024 11th ave,Minneapolis,MN",44.947491,-93.25909,9,Powderhorn,Powderhorn Park,6,2,Upton,02/08/2019,15:42
"626 13TH AVE SE,Minneapolis,MN",44.98344,-93.234959,3,University,Marcy Holmes,4,2,Upton,02/08/2019,15:43
"734 Jeffreson St Ne,Minneapolis,MN",44.997927000000004,-93.255296,3,Northeast,St. Anthony East,2,2,Upton,02/08/2019,15:44
"1222 Jefferson st NE,Minneapolis,MN",45.000553000000004,-93.255279,1,Northeast,Logan Park,2,2,Upton,02/08/2019,15:47
"514 Irving Ave N,Minneapolis,MN",44.982865999999994,-93.29943,5,Near North,Harrison,3,2,Upton,02/08/2019,15:47
"318 19th ave ne,Minneapolis,MN",45.007582,-93.263657,3,Northeast,Bottineau,2,2,Upton,02/08/2019,15:48
"4288 COLFAX AVE N,Minneapolis,MN",45.033158,-93.291332,4,Camden,Webber - Camden,1,2,Upton,02/08/2019,15:50
"200 LOGAN AV N,Minneapolis,MN",44.977911999999996,-93.302982,5,Near North,Harrison,3,2,Upton,02/08/2019,15:52
"1318 Irving Ave n ,Minneapolis,MN",44.992473,-93.299242,5,Near North,Near - North,1,2,Upton,02/08/2019,15:52
"1340 James Ave n ,Minneapolis,MN",44.992846,-93.300322,5,Near North,Near - North,1,2,Upton,02/08/2019,15:55
"874 18th ave se,Minneapolis,MN",44.985632,-93.226626,2,University,Como,4,2,Upton,02/08/2019,15:55
"4600 34 ave s,Minneapolis,MN",44.919678999999995,-93.222922,12,Nokomis,Ericsson,6,2,Upton,02/08/2019,16:05
"470 Girard Terrace ,Minneapolis,MN",44.982349,-93.29620600000001,5,Near North,Sumner - Glenwood,3,2,Upton,02/08/2019,16:05
"462 GIRARD TER,Minneapolis,MN",44.982345,-93.296224,5,Near North,Sumner - Glenwood,3,2,Upton,02/08/2019,16:14
"4308 10th Ave so,Minneapolis,MN",44.92479,-93.260307,11,Nokomis,Northrop,6,2,Upton,02/08/2019,16:16
"1202 Irving Ave n ,Minneapolis,MN",44.990272999999995,-93.299136,5,Near North,Near - North,1,2,Upton,02/08/2019,16:19
"5706 sander dr,Minneapolis,MN",44.899667,-93.224334,11,Nokomis,Wenonah,6,2,Upton,02/08/2019,16:23
"1914 14th ave n,Minneapolis,MN",44.993072,-93.30464599999999,5,Near North,Willard - Hay,1,2,Upton,02/08/2019,16:24
"1904 2ND AVE N,Minneapolis,MN",44.979178999999995,-93.304757,5,Near North,Harrison,3,2,Upton,02/08/2019,16:25
"3220 Emerson ave s,Minneapolis,MN",44.943985,-93.29483,10,Calhoun Isle,South Uptown,5,2,Upton,02/08/2019,16:26
"4612 54th st e,Minneapolis,MN",44.905532,-93.20742800000001,12,Nokomis,Minnehaha,6,2,Upton,02/08/2019,16:30
"2700 COLFAX AVE N,Minneapolis,MN",45.007902,-93.291586,5,Near North,Hawthorne,1,2,Upton,02/08/2019,16:31
"210 19th ave ne,Minneapolis,MN",45.007311,-93.265525,3,Northeast,Bottineau,2,2,Upton,02/08/2019,16:32
"4750 54th Street East,Minneapolis,MN",44.905535,-93.205608,12,Nokomis,Minnehaha,6,2,Upton,02/08/2019,16:32
"218 19th ave ne,Minneapolis,MN",45.007739,-93.26589,3,Northeast,Bottineau,2,2,Upton,02/08/2019,16:33
"808 13th ave se,Minneapolis,MN",44.985163,-93.233571,3,University,Marcy Holmes,4,2,Upton,02/08/2019,16:35
"1406 6TH ST SE,Minneapolis,MN",44.982110999999996,-93.233998,3,University,Marcy Holmes,4,2,Upton,02/08/2019,16:39
"1314 FRONTAGE RD S,Minneapolis,MN",44.984885999999996,-93.303497,5,Near North,Near - North,1,2,Upton,02/08/2019,16:42
"2924 22ND ST E,Minneapolis,MN",44.961177,-93.228656,6,Longfellow,Seward,4,2,Upton,02/08/2019,16:43
"3426 elliot,Minneapolis,MN",44.940533,-93.261604,9,Powderhorn,Powderhorn Park,6,2,Upton,02/08/2019,16:43
"2223 3rd st n ,Minneapolis,MN",44.994181,-93.281878,5,Near North,Near - North,1,3,Upton,02/09/2019,08:17
"1771 Bryant ave s,Minneapolis,MN",44.96577,-93.290317,7,Calhoun Isle,Lowry Hill,3,3,Upton,02/09/2019,08:19
"2631 3rd st n ,Minneapolis,MN",44.984859,-93.27531,3,Central,North Loop,3,3,Upton,02/09/2019,08:19
"2607 3rd st n,Minneapolis,MN",44.994181,-93.281878,5,Near North,Near - North,1,3,Upton,02/09/2019,08:25
"2807 3rd st n ,Minneapolis,MN",44.994181,-93.281878,5,Near North,Near - North,1,3,Upton,02/09/2019,08:29
"4107 26th ave ,Minneapolis,MN",44.928404,-93.234383,12,Powderhorn,Standish,6,3,Upton,02/09/2019,08:32
"3927 26th ave s,Minneapolis,MN",44.931483,-93.23438399999999,12,Powderhorn,Standish,6,3,Upton,02/09/2019,08:36
"101 19TH ST E,Minneapolis,MN",44.963955,-93.276546,6,Central,Steven's Square - Loring Heights,3,3,Upton,02/09/2019,08:38
"1777 Bryant ave s ,Minneapolis,MN",44.965711999999996,-93.290317,7,Calhoun Isle,Lowry Hill,3,3,Upton,02/09/2019,08:39
"427 2nd Ave SE,Minneapolis,MN",44.988094,-93.252279,3,University,Marcy Holmes,4,3,Upton,02/09/2019,08:40
"4205 15 th ave a,Minneapolis,MN",44.926665,-93.253314,8,Nokomis,Northrop,6,3,Upton,02/09/2019,08:43
"4027 BLAISDELL ave,Minneapolis,MN",44.929617,-93.27889499999999,8,Southwest,King Field,5,3,Upton,02/09/2019,08:43
"329 3rd ave se,Minneapolis,MN",44.986389,-93.25176,3,University,Marcy Holmes,4,3,Upton,02/09/2019,08:44
"3433 4TH ST N,Minneapolis,MN",45.017658000000004,-93.285279,4,Camden,McKinley,1,3,Upton,02/09/2019,08:45
"105 14TH ST W,Minneapolis,MN",44.968789,-93.27936,7,Central,Loring Park,3,3,Upton,02/09/2019,08:47
"109 14TH ST W,Minneapolis,MN",44.968789,-93.27938,7,Central,Loring Park,3,3,Upton,02/09/2019,08:49
"3001 N 3rd ST,Minneapolis,MN",45.010899,-93.283751,5,Near North,Hawthorne,1,3,Upton,02/09/2019,08:50
"3003 N 3rd St,Minneapolis,MN",45.010766,-93.283378,5,Near North,Hawthorne,1,3,Upton,02/09/2019,08:56
"1789 Bryant ave s,Minneapolis,MN",44.965575,-93.290317,7,Calhoun Isle,Lowry Hill,3,3,Upton,02/09/2019,09:00
"3109 N 3rd St ,Minneapolis,MN",45.012062,-93.283377,5,Near North,Hawthorne,1,3,Upton,02/09/2019,09:02
"529 3rd ave se,Minneapolis,MN",44.988547,-93.250155,3,University,Marcy Holmes,4,3,Upton,02/09/2019,09:03
"3117 N 3rd St ,Minneapolis,MN",45.012155,-93.283377,5,Near North,Hawthorne,1,3,Upton,02/09/2019,09:06
"3207 4 th st n,Minneapolis,MN",45.013409,-93.285264,4,Camden,McKinley,1,3,Upton,02/09/2019,09:08
"3423 26th ave ,Minneapolis,MN",44.940395,-93.234344,9,Powderhorn,Corcoran,6,3,Upton,02/09/2019,09:13
"1541 40th st,Minneapolis,MN",44.93033,-93.251921,8,Powderhorn,Bancroft,6,3,Upton,02/09/2019,09:15
"3211 4TH ST N,Minneapolis,MN",45.013519,-93.285237,4,Camden,McKinley,1,3,Upton,02/09/2019,09:16
"3825 15th ave,Minneapolis,MN",44.933333000000005,-93.253393,8,Powderhorn,Bancroft,6,3,Upton,02/09/2019,09:17
"4837 elliot ave,Minneapolis,MN",44.914707,-93.261054,11,Nokomis,Northrop,6,3,Upton,02/09/2019,09:17
"1821 Colfax Ave s ,Minneapolis,MN",44.964687,-93.291427,7,Calhoun Isle,Lowry Hill,3,3,Upton,02/09/2019,09:18
"3205 4th st n ,Minneapolis,MN",45.013366,-93.285219,4,Camden,McKinley,1,3,Upton,02/09/2019,09:20
"121 14TH ST W,Minneapolis,MN",44.968790000000006,-93.279441,7,Central,Loring Park,3,3,Upton,02/09/2019,09:22
"2227 4th st n,Minneapolis,MN",45.002309000000004,-93.285265,5,Near North,Hawthorne,1,3,Upton,02/09/2019,09:25
"413 2nd Ave SE,Minneapolis,MN",44.987696,-93.252602,3,University,Marcy Holmes,4,3,Upton,02/09/2019,09:25
"419 2nd Ave s e,Minneapolis,MN",44.987907,-93.252431,3,University,Marcy Holmes,4,3,Upton,02/09/2019,09:27
"415 2nd Ave SE,Minneapolis,MN",44.987726,-93.252584,3,University,Marcy Holmes,4,3,Upton,02/09/2019,09:28
"3533 26th ave s,Minneapolis,MN",44.938507,-93.234394,9,Powderhorn,Corcoran,6,3,Upton,02/09/2019,09:29
"3517 26 ave s,Minneapolis,MN",44.938946,-93.23439599999999,9,Powderhorn,Corcoran,6,3,Upton,02/09/2019,09:30
"2527 4th st n ,Minneapolis,MN",45.005676,-93.285285,5,Near North,Hawthorne,1,3,Upton,02/09/2019,09:30
"325 4th ave se,Minneapolis,MN",44.985865999999994,-93.25036,3,University,Marcy Holmes,4,3,Upton,02/09/2019,09:33
"2229 4th st n,Minneapolis,MN",45.002316,-93.28526,5,Near North,Hawthorne,1,3,Upton,02/09/2019,09:38
"1821 39th st e,Minneapolis,MN",44.932182,-93.246941,12,Powderhorn,Standish,6,3,Upton,02/09/2019,09:39
"2617 3rd st n,Minneapolis,MN",44.994181,-93.281878,5,Near North,Near - North,1,3,Upton,02/09/2019,09:39
"111 19TH ST E,Minneapolis,MN",44.963954,-93.27600000000001,6,Central,Steven's Square - Loring Heights,3,3,Upton,02/09/2019,09:39
"219 RIDGEWOOD AVE S,Minneapolis,MN",44.963638,-93.281935,7,Central,Steven's Square - Loring Heights,3,3,Upton,02/09/2019,09:39
"4647 blaisdell ave s,Minneapolis,MN",44.917984000000004,-93.27905200000001,11,Southwest,Tangletown,5,3,Upton,02/09/2019,09:40
"1919 DuPont ave s ,Minneapolis,MN",44.963704,-93.29276,7,Calhoun Isle,Lowry Hill,3,3,Upton,02/09/2019,09:41
"211 RIDGEWOOD AVE S,Minneapolis,MN",44.963619,-93.281572,7,Central,Steven's Square - Loring Heights,3,3,Upton,02/09/2019,09:42
"2513 4th st n,Minneapolis,MN",45.005257,-93.285296,5,Near North,Hawthorne,1,3,Upton,02/09/2019,09:43
"309 3RD AVE NE,Minneapolis,MN",44.991077000000004,-93.258129,3,Northeast,St. Anthony West,2,3,Upton,02/09/2019,09:45
"1045 26th ave se,Minneapolis,MN",44.989290999999994,-93.216776,1,University,Como,4,3,Upton,02/09/2019,09:47
"1333 Spruce Place,Minneapolis,MN",44.96983,-93.280834,7,Central,Loring Park,3,3,Upton,02/09/2019,09:51
"305 3rd ave se,Minneapolis,MN",44.985879,-93.25216800000001,3,University,Marcy Holmes,4,3,Upton,02/09/2019,09:51
"2929 6TH ST N,Minneapolis,MN",45.010448,-93.286781,5,Near North,Hawthorne,1,3,Upton,02/09/2019,09:51
"2025 4th st n ,Minneapolis,MN",45.000075,-93.285412,5,Near North,Hawthorne,1,3,Upton,02/09/2019,09:51
"3223 6th st n,Minneapolis,MN",45.013913,-93.286784,4,Camden,McKinley,1,3,Upton,02/09/2019,09:53
"307 3RD AVE NE,Minneapolis,MN",44.991073,-93.25814100000001,3,Northeast,St. Anthony West,2,3,Upton,02/09/2019,09:55
"3837 25th ave ,Minneapolis,MN",44.932998,-93.23564,12,Powderhorn,Standish,6,3,Upton,02/09/2019,09:56
"1307 spruce pl ,Minneapolis,MN",44.96983,-93.280834,7,Central,Loring Park,3,3,Upton,02/09/2019,09:59
"621 5th ave se,Minneapolis,MN",44.988276,-93.246565,3,University,Marcy Holmes,4,3,Upton,02/09/2019,10:00
"515 3Rd Ave Ne,Minneapolis,MN",44.992871,-93.254924,3,Northeast,St. Anthony East,2,3,Upton,02/09/2019,10:01
"2907 39th st e,Minneapolis,MN",44.932311999999996,-93.230804,12,Powderhorn,Standish,6,3,Upton,02/09/2019,10:03
"3115 6th st n ,Minneapolis,MN",45.012131,-93.286239,5,Near North,Hawthorne,1,3,Upton,02/09/2019,10:05
"421 6TH AVE NE,Minneapolis,MN",44.995321000000004,-93.258473,3,Northeast,St. Anthony West,2,3,Upton,02/09/2019,10:05
"131 19TH ST E,Minneapolis,MN",44.963695,-93.27463399999999,6,Central,Steven's Square - Loring Heights,3,3,Upton,02/09/2019,10:07
"403 5th ave se,Minneapolis,MN",44.985675,-93.248544,3,University,Marcy Holmes,4,3,Upton,02/09/2019,10:08
"1939 Emerson ave s ,Minneapolis,MN",44.963182,-93.294022,7,Calhoun Isle,Lowry Hill,3,3,Upton,02/09/2019,10:11
"203 6TH AVE NE,Minneapolis,MN",44.994440000000004,-93.261771,3,Northeast,St. Anthony West,2,3,Upton,02/09/2019,10:12
"3405 15th Avenue South,Minneapolis,MN",44.941024,-93.25336,9,Powderhorn,Powderhorn Park,6,3,Upton,02/09/2019,10:15
"3725 26th ave s,Minneapolis,MN",44.935001,-93.234273,12,Powderhorn,Standish,6,3,Upton,02/09/2019,10:15
"3119 6th st n,Minneapolis,MN",45.012176000000004,-93.286238,5,Near North,Hawthorne,1,3,Upton,02/09/2019,10:16
"3215 6TH ST N,Minneapolis,MN",45.013692,-93.286837,4,Camden,McKinley,1,3,Upton,02/09/2019,10:16
"3407 15th Avenue South,Minneapolis,MN",44.941094,-93.25338,9,Powderhorn,Powderhorn Park,6,3,Upton,02/09/2019,10:18
"3511 15th ave,Minneapolis,MN",44.939103,-93.253413,9,Powderhorn,Powderhorn Park,6,3,Upton,02/09/2019,10:18
"2101 6th st n,Minneapolis,MN",45.000386999999996,-93.286801,5,Near North,Hawthorne,1,3,Upton,02/09/2019,10:19
"1301 39th st,Minneapolis,MN",44.932336,-93.256174,8,Powderhorn,Bancroft,6,3,Upton,02/09/2019,10:20
"3345 16th ave s,Minneapolis,MN",44.941559000000005,-93.250922,9,Powderhorn,Powderhorn Park,6,3,Upton,02/09/2019,10:21
"3811 27 th ave s,Minneapolis,MN",44.93376,-93.233122,12,Powderhorn,Standish,6,3,Upton,02/09/2019,10:21
"611 4th ave se,Minneapolis,MN",44.988490999999996,-93.24831,3,University,Marcy Holmes,4,3,Upton,02/09/2019,10:23
"213 Ridgewood Ave S,Minneapolis,MN",44.963636,-93.281642,7,Central,Steven's Square - Loring Heights,3,3,Upton,02/09/2019,10:24
"317 9th ave ne,Minneapolis,MN",44.998079,-93.262332,3,Northeast,St. Anthony West,2,3,Upton,02/09/2019,10:25
"221 ridge wood Ave s,Minneapolis,MN",44.963676,-93.282084,7,Central,Steven's Square - Loring Heights,3,3,Upton,02/09/2019,10:29
"4609 1st ave s,Minneapolis,MN",44.919265,-93.27634,11,Southwest,Tangletown,5,3,Upton,02/09/2019,10:30
"307 5th ave se,Minneapolis,MN",44.984871000000005,-93.249038,3,University,Marcy Holmes,4,3,Upton,02/09/2019,10:30
"3621 N 6th st ,Minneapolis,MN",45.02104,-93.286862,4,Camden,McKinley,1,3,Upton,02/09/2019,10:30
"501 Ridgewood av s,Minneapolis,MN",44.963246999999996,-93.286023,7,Central,Steven's Square - Loring Heights,3,3,Upton,02/09/2019,10:32
"213 7th ave se,Minneapolis,MN",44.982603999999995,-93.247159,3,University,Marcy Holmes,4,3,Upton,02/09/2019,10:32
"1907 Emerson ave s ,Minneapolis,MN",44.964077,-93.294012,7,Calhoun Isle,Lowry Hill,3,3,Upton,02/09/2019,10:34
"2103 6th st n ,Minneapolis,MN",45.0004,-93.286792,5,Near North,Hawthorne,1,3,Upton,02/09/2019,10:34
"1043 16th Ave SE - MPLS,Minneapolis,MN",44.989055,-93.22985899999999,1,University,Como,4,3,Upton,02/09/2019,10:37
"307 RIDGEWOOD AVE S,Minneapolis,MN",44.963621999999994,-93.282965,7,Central,Steven's Square - Loring Heights,3,3,Upton,02/09/2019,10:37
"135 19TH ST E,Minneapolis,MN",44.963695,-93.27461,6,Central,Steven's Square - Loring Heights,3,3,Upton,02/09/2019,10:38
"213 7th ave se,Minneapolis,MN",44.982603999999995,-93.247159,3,University,Marcy Holmes,4,3,Upton,02/09/2019,10:39
"713 6th ave se,Minneapolis,MN",44.988508,-93.244509,3,University,Marcy Holmes,4,3,Upton,02/09/2019,10:40
"301 RIDGEWOOD AVE S,Minneapolis,MN",44.963739000000004,-93.28268299999999,7,Central,Steven's Square - Loring Heights,3,3,Upton,02/09/2019,10:40
"1033 16th Ave SE,Minneapolis,MN",44.988859999999995,-93.229765,1,University,Como,4,3,Upton,02/09/2019,10:40
"4523 BLAISDELL ave s,Minneapolis,MN",44.920684,-93.278974,8,Southwest,King Field,5,3,Upton,02/09/2019,10:42
"221 11th ave ne,Minneapolis,MN",44.998659,-93.267524,3,Northeast,St. Anthony West,2,3,Upton,02/09/2019,10:42
"3603 6TH ST N,Minneapolis,MN",45.020501,-93.28686,4,Camden,McKinley,1,3,Upton,02/09/2019,10:43
"115 10th ave ne,Minneapolis,MN",44.997381,-93.26730699999999,3,Northeast,St. Anthony West,2,3,Upton,02/09/2019,10:43
"3601 6th st n ,Minneapolis,MN",45.020458000000005,-93.28688299999999,4,Camden,McKinley,1,3,Upton,02/09/2019,10:44
"327 7th ave se,Minneapolis,MN",44.984097999999996,-93.246147,3,University,Marcy Holmes,4,3,Upton,02/09/2019,10:48
"115 11th ave ne,Minneapolis,MN",44.998342,-93.26845,3,Northeast,St. Anthony West,2,3,Upton,02/09/2019,10:51
"329 7th ave se,Minneapolis,MN",44.984109000000004,-93.246139,3,University,Marcy Holmes,4,3,Upton,02/09/2019,10:52
"719 7th ave se,Minneapolis,MN",44.988053,-93.2431,3,University,Marcy Holmes,4,3,Upton,02/09/2019,10:52
"121 11th ave ne,Minneapolis,MN",44.998365,-93.268384,3,Northeast,St. Anthony West,2,3,Upton,02/09/2019,10:54
"5139 27th ave s ,Minneapolis,MN",44.909634000000004,-93.233226,11,Nokomis,Keewaydin,6,3,Upton,02/09/2019,10:55
"4021 aldrich ave n,Minneapolis,MN",45.028263,-93.289679,4,Camden,Webber - Camden,1,3,Upton,02/09/2019,10:56
"509 Ridgewood Ave S,Minneapolis,MN",44.963246000000005,-93.28609,7,Central,Steven's Square - Loring Heights,3,3,Upton,02/09/2019,10:56
"511 RIDGEWOOD AVE,Minneapolis,MN",44.963246000000005,-93.286103,7,Central,Steven's Square - Loring Heights,3,3,Upton,02/09/2019,10:58
"503 ridgewood Ave s,Minneapolis,MN",44.963246999999996,-93.286041,7,Central,Steven's Square - Loring Heights,3,3,Upton,02/09/2019,10:59
"1817 Emerson ave s ,Minneapolis,MN",44.964815,-93.294042,7,Calhoun Isle,Lowry Hill,3,3,Upton,02/09/2019,10:59
"119 11th ave ne,Minneapolis,MN",44.998357,-93.268406,3,Northeast,St. Anthony West,2,3,Upton,02/09/2019,11:05
"311 5th ave s e,Minneapolis,MN",44.98502,-93.248897,3,University,Marcy Holmes,4,3,Upton,02/09/2019,11:07
"729 6TH AVE SE,Minneapolis,MN",44.988715,-93.244341,3,University,Marcy Holmes,4,3,Upton,02/09/2019,11:07
"117 11th ave ne,Minneapolis,MN",44.99835,-93.268428,3,Northeast,St. Anthony West,2,3,Upton,02/09/2019,11:08
"4035 ALDRICH AVE N ,Minneapolis,MN",45.028678,-93.289666,4,Camden,Webber - Camden,1,3,Upton,02/09/2019,11:11
"2221 6th st n ,Minneapolis,MN",45.002151,-93.286776,5,Near North,Hawthorne,1,3,Upton,02/09/2019,11:12
"3411 15th ave s,Minneapolis,MN",44.940877,-93.253354,9,Powderhorn,Powderhorn Park,6,3,Upton,02/09/2019,11:13
"2219 6th st n,Minneapolis,MN",45.002096,-93.28676999999999,5,Near North,Hawthorne,1,3,Upton,02/09/2019,11:13
