Location,Latitude,Longitude,Ward,Community,Neighborhood,Tow_Zone,Day,Emergency,Date,Time
1911 STEVENS AVE S,44.963356,-93.275406,6,Central,Steven's Square - Loring Heights,3,3,Upton,02/09/2019,00:00
11 37TH ST W,44.935944,-93.278942,8,Southwest,King Field,5,3,Upton,02/09/2019,00:00
1077 21ST AVE SE,44.990553999999996,-93.222841,1,University,Como,4,3,Upton,02/09/2019,00:00
3829 12TH AVE S,44.933208,-93.257438,8,Powderhorn,Bancroft,6,3,Upton,02/09/2019,00:00
1831 E. M. STATELY ST,44.95635,-93.24658199999999,9,Phillips,East Phillips,3,3,Upton,02/09/2019,00:00
1071 17TH AVE SE,44.99002,-93.228178,1,University,Como,4,3,Upton,02/09/2019,00:00
3205 41ST ST E,44.928028000000005,-93.22362199999999,12,Longfellow,Hiawatha,6,3,Upton,02/09/2019,00:00
3625 GLENDALE TER,44.923778000000006,-93.326332,13,Southwest,Linden Hills,5,3,Upton,02/09/2019,00:00
5 37TH ST W,44.936136,-93.27817399999999,8,Southwest,King Field,5,3,Upton,02/09/2019,00:00
2205 10TH AVE S,44.960693,-93.25964599999999,6,Phillips,Ventura Village,3,3,Upton,02/09/2019,00:00
1075 21ST AVE SE,44.990520000000004,-93.222829,1,University,Como,4,3,Upton,02/09/2019,00:00
1515 MORGAN AVE N,44.994797999999996,-93.304558,5,Near North,Willard - Hay,1,3,Upton,02/09/2019,00:00
5449 GARFIELD AVE S,44.903268,-93.286788,11,Southwest,Windom,5,3,Upton,02/09/2019,00:00
1341 SHERIDAN AVE N,44.992736,-93.312107,5,Near North,Willard - Hay,1,3,Upton,02/09/2019,00:00
609 33RD AVE N,45.014945000000004,-93.28693100000001,4,Camden,McKinley,1,3,Upton,02/09/2019,00:00
3445 BENJAMIN ST NE,45.031006,-93.229496,1,Northeast,Waite Park,2,3,Upton,02/09/2019,00:00
1 37TH ST W,44.936141,-93.278118,8,Southwest,King Field,5,3,Upton,02/09/2019,00:00
501 14TH ST E,44.968965999999995,-93.26870600000001,7,Central,Elliot Park,3,3,Upton,02/09/2019,00:00
3 37TH ST W,44.936121,-93.27837,8,Southwest,King Field,5,3,Upton,02/09/2019,00:00
3211 41ST ST E,44.928348,-93.22306800000001,12,Longfellow,Hiawatha,6,3,Upton,02/09/2019,00:00
305 RUSSELL AVE N,44.98086,-93.31108,5,Near North,Harrison,3,3,Upton,02/09/2019,00:00
811 11TH AVE SE,44.986515000000004,-93.23660100000001,3,University,Marcy Holmes,4,3,Upton,02/09/2019,00:00
2213 10TH AVE S,44.960476,-93.259637,6,Phillips,Ventura Village,3,3,Upton,02/09/2019,00:00
1071 21ST AVE SE,44.99033,-93.222811,1,University,Como,4,3,Upton,02/09/2019,00:00
727 50TH ST E,44.912501,-93.26346,8,Nokomis,Field,5,3,Upton,02/09/2019,00:00
1829 E. M. STATELY ST,44.95635,-93.24658199999999,9,Phillips,East Phillips,3,3,Upton,02/09/2019,00:00
1513 MORGAN AVE N,44.994644,-93.304486,5,Near North,Willard - Hay,1,3,Upton,02/09/2019,00:00
1803 13TH AVE S,44.964838,-93.25677900000001,6,Phillips,Ventura Village,3,3,Upton,02/09/2019,00:00
611 33RD AVE N,45.014934000000004,-93.287033,4,Camden,McKinley,1,3,Upton,02/09/2019,00:00
3435 BENJAMIN ST NE,45.030707,-93.229473,1,Northeast,Waite Park,2,3,Upton,02/09/2019,00:00
3825 GLENDALE TER,44.92362,-93.328772,13,Southwest,Linden Hills,5,3,Upton,02/09/2019,00:00
3715 10TH AVE S,44.9354,-93.259946,9,Powderhorn,Powderhorn Park,6,3,Upton,02/09/2019,00:00
2215 10TH AVE S,44.960373,-93.259628,6,Phillips,Ventura Village,3,3,Upton,02/09/2019,00:00
3233 ALDRICH AVE N,45.014254,-93.28933,4,Camden,McKinley,1,3,Upton,02/09/2019,00:00
1067 21ST AVE SE,44.990231,-93.222815,1,University,Como,4,3,Upton,02/09/2019,00:00
3215 21ST AVE S,44.944169,-93.242111,9,Powderhorn,Corcoran,6,3,Upton,02/09/2019,00:00
1825 E. M. STATELY ST,44.956399,-93.246659,9,Phillips,East Phillips,3,3,Upton,02/09/2019,00:00
1419 SHERIDAN AVE N,44.994170000000004,-93.312026,5,Near North,Willard - Hay,1,3,Upton,02/09/2019,00:00
4135 38TH AVE S,44.927753,-93.21779000000001,12,Longfellow,Hiawatha,6,3,Upton,02/09/2019,00:00
2723 JAMES AVE N,45.008409,-93.300662,5,Near North,Jordan,1,3,Upton,02/09/2019,00:00
2711 GRAND AVE S,44.953234,-93.284222,10,Powderhorn,Whittier,3,3,Upton,02/09/2019,00:00
2219 10TH AVE S,44.960312,-93.259652,6,Phillips,Ventura Village,3,3,Upton,02/09/2019,00:00
1823 E. M. STATELY ST,44.956358,-93.246657,9,Phillips,East Phillips,3,3,Upton,02/09/2019,00:00
1331 MORGAN AVE N,44.992657,-93.304564,5,Near North,Willard - Hay,1,3,Upton,02/09/2019,00:00
2217 10TH AVE S,44.960358,-93.25964300000001,6,Phillips,Ventura Village,3,3,Upton,02/09/2019,00:00
509 RUSSELL AVE N,44.982994,-93.31109000000001,5,Near North,Harrison,3,3,Upton,02/09/2019,00:00
2719 JAMES AVE N,45.008358,-93.300657,5,Near North,Jordan,1,3,Upton,02/09/2019,00:00
2803 GRAND AVE S,44.951844,-93.284254,10,Powderhorn,Whittier,3,3,Upton,02/09/2019,00:00
2221 10TH AVE S,44.960171,-93.259626,6,Phillips,Ventura Village,3,3,Upton,02/09/2019,00:00
3223 ALDRICH AVE N,45.013911,-93.28935,4,Camden,McKinley,1,3,Upton,02/09/2019,00:00
311 39TH ST W,44.932308,-93.283594,8,Southwest,King Field,5,3,Upton,02/09/2019,00:00
1329 MORGAN AVE N,44.992478000000006,-93.304586,5,Near North,Willard - Hay,1,3,Upton,02/09/2019,00:00
1821 E. M. STATELY ST,44.956444,-93.246753,9,Phillips,East Phillips,3,3,Upton,02/09/2019,00:00
3319 41ST ST E,44.928905,-93.221222,12,Longfellow,Hiawatha,6,3,Upton,02/09/2019,00:00
1923 15TH AVE S,44.963338,-93.253966,6,Phillips,Ventura Village,3,3,Upton,02/09/2019,00:00
2817 GRAND AVE S,44.951483,-93.28427099999999,10,Powderhorn,Whittier,3,3,Upton,02/09/2019,00:00
607 14TH ST E,44.968938,-93.267372,7,Central,Elliot Park,3,3,Upton,02/09/2019,00:00
2223 10TH AVE S,44.960167999999996,-93.25965500000001,6,Phillips,Ventura Village,3,3,Upton,02/09/2019,00:00
3437 ELLIOT AVE S,44.940231,-93.26127,9,Powderhorn,Powderhorn Park,6,3,Upton,02/09/2019,00:00
2225 10TH AVE S,44.960015999999996,-93.259659,6,Phillips,Ventura Village,3,3,Upton,02/09/2019,00:00
1819 E. M. STATELY ST,44.956461,-93.246865,9,Phillips,East Phillips,3,3,Upton,02/09/2019,00:00
521 12TH AVE SE,44.983222,-93.237356,3,University,Marcy Holmes,4,3,Upton,02/09/2019,00:00
1921 4TH AVE S,44.963322999999995,-93.270572,6,Central,Steven's Square - Loring Heights,3,3,Upton,02/09/2019,00:00
2823 GRAND AVE S,44.951132,-93.284313,10,Powderhorn,Whittier,3,3,Upton,02/09/2019,00:00
2939 ALDRICH AVE N,45.010628000000004,-93.28931899999999,5,Near North,Hawthorne,1,3,Upton,02/09/2019,00:00
887 21ST AVE SE,44.986468,-93.222918,2,University,Como,4,3,Upton,02/09/2019,00:00
425 39TH ST W,44.932257,-93.28564200000001,8,Southwest,King Field,5,3,Upton,02/09/2019,00:00
1327 MORGAN AVE N,44.992455,-93.304622,5,Near North,Willard - Hay,1,3,Upton,02/09/2019,00:00
1817 E. M. STATELY ST,44.956695,-93.24714300000001,9,Phillips,East Phillips,3,3,Upton,02/09/2019,00:00
3319 41ST ST E,44.929013,-93.223316,12,Longfellow,Hiawatha,6,3,Upton,02/09/2019,00:00
3739 38TH AVE S,44.93432,-93.217702,12,Longfellow,Howe,6,3,Upton,02/09/2019,00:00
2825 GRAND AVE S,44.95113,-93.284277,10,Powderhorn,Whittier,3,3,Upton,02/09/2019,00:00
2935 ALDRICH AVE N,45.010535,-93.289323,5,Near North,Hawthorne,1,3,Upton,02/09/2019,00:00
1325 MORGAN AVE N,44.992466,-93.304594,5,Near North,Willard - Hay,1,3,Upton,02/09/2019,00:00
1213 LINCOLN ST NE,45.000085,-93.23910500000001,1,Northeast,Northeast Park,2,3,Upton,02/09/2019,00:00
1621 33RD AVE N,45.014945000000004,-93.30046800000001,4,Camden,Folwell,1,3,Upton,02/09/2019,00:00
3737 38TH AVE S,44.934333,-93.21769300000001,12,Longfellow,Howe,6,3,Upton,02/09/2019,00:00
2623 JAMES AVE N,45.00676,-93.300699,5,Near North,Jordan,1,3,Upton,02/09/2019,00:00
2827 GRAND AVE S,44.951077000000005,-93.284254,10,Powderhorn,Whittier,3,3,Upton,02/09/2019,00:00
3443 ELLIOT AVE S,44.940121999999995,-93.261279,9,Powderhorn,Powderhorn Park,6,3,Upton,02/09/2019,00:00
2301 10TH AVE S,44.959984999999996,-93.259668,6,Phillips,Ventura Village,3,3,Upton,02/09/2019,00:00
2931 ALDRICH AVE N,45.01052,-93.289322,5,Near North,Hawthorne,1,3,Upton,02/09/2019,00:00
885 21ST AVE SE,44.986264,-93.222879,2,University,Como,4,3,Upton,02/09/2019,00:00
1811 SHERIDAN AVE N,44.998045,-93.312147,5,Near North,Willard - Hay,1,3,Upton,02/09/2019,00:00
3735 38TH AVE S,44.934375,-93.217959,12,Longfellow,Howe,6,3,Upton,02/09/2019,00:00
2837 GRAND AVE S,44.950390999999996,-93.28432,10,Powderhorn,Whittier,3,3,Upton,02/09/2019,00:00
3451 ELLIOT AVE S,44.939918,-93.26128299999999,9,Powderhorn,Powderhorn Park,6,3,Upton,02/09/2019,00:00
3701 HARRIET AVE S,44.93577,-93.28567199999999,8,Southwest,King Field,5,3,Upton,02/09/2019,00:00
3401 41ST ST E,44.928826,-93.221804,12,Longfellow,Hiawatha,6,3,Upton,02/09/2019,00:00
3729 38TH AVE S,44.934388,-93.217754,12,Longfellow,Howe,6,3,Upton,02/09/2019,00:00
2301 10TH AVE S,44.959958,-93.259654,6,Phillips,Ventura Village,3,3,Upton,02/09/2019,00:00
2611 JAMES AVE N,45.006412,-93.30070400000001,5,Near North,Jordan,1,3,Upton,02/09/2019,00:00
1701 ADAMS ST NE,45.005368,-93.256277,1,Northeast,Logan Park,2,3,Upton,02/09/2019,00:00
2305 10TH AVE S,44.95986,-93.259674,6,Phillips,Ventura Village,3,3,Upton,02/09/2019,00:00
1235 MORGAN AVE N,44.990761,-93.304528,5,Near North,Near - North,1,3,Upton,02/09/2019,00:00
2941 GRAND AVE S,44.949133,-93.284355,10,Powderhorn,Whittier,3,3,Upton,02/09/2019,00:00
2307 10TH AVE S,44.959842,-93.259665,6,Phillips,Ventura Village,3,3,Upton,02/09/2019,00:00
531 51ST ST E,44.910688,-93.268165,11,Nokomis,Page,5,3,Upton,02/09/2019,00:00
3209 ELLIOT AVE S,44.944439,-93.26122099999999,9,Powderhorn,Powderhorn Park,6,3,Upton,02/09/2019,00:00
2111 SHERIDAN AVE N,45.001078,-93.31196700000001,5,Near North,Willard - Hay,1,3,Upton,02/09/2019,00:00
3741 ALDRICH AVE S,44.93475,-93.289447,10,Southwest,East Harriet,5,3,Upton,02/09/2019,00:00
1921 2ND AVE S,44.963316999999996,-93.273904,6,Central,Steven's Square - Loring Heights,3,3,Upton,02/09/2019,00:00
1715 ADAMS ST NE,45.00563,-93.256321,1,Northeast,Logan Park,2,3,Upton,02/09/2019,00:00
831 22ND AVE SE,44.984466,-93.2216,2,University,Como,4,3,Upton,02/09/2019,00:00
3631 HARRIET AVE S,44.936665000000005,-93.285601,8,Southwest,King Field,5,3,Upton,02/09/2019,00:00
2717 42ND ST W,44.926909,-93.31581800000001,13,Southwest,Linden Hills,5,3,Upton,02/09/2019,00:00
1919 2ND AVE S,44.963275,-93.274103,6,Central,Steven's Square - Loring Heights,3,3,Upton,02/09/2019,00:00
2943 GRAND AVE S,44.949095,-93.284322,10,Powderhorn,Whittier,3,3,Upton,02/09/2019,00:00
2937 GRAND AVE S,44.949132,-93.284334,10,Powderhorn,Whittier,3,3,Upton,02/09/2019,00:00
3605 ELLIOT AVE S,44.937557,-93.26127,9,Powderhorn,Powderhorn Park,6,3,Upton,02/09/2019,00:00
2311 10TH AVE S,44.959625,-93.25966600000001,6,Phillips,Ventura Village,3,3,Upton,02/09/2019,00:00
847 22ND AVE SE,44.985002,-93.221621,2,University,Como,4,3,Upton,02/09/2019,00:00
3145 ELLIOT AVE S,44.945209999999996,-93.26128,9,Powderhorn,Powderhorn Park,6,3,Upton,02/09/2019,00:00
2113 SHERIDAN AVE N,45.000839,-93.312163,5,Near North,Willard - Hay,1,3,Upton,02/09/2019,00:00
319 6TH ST SE,44.988325,-93.24896899999999,3,University,Marcy Holmes,4,3,Upton,02/09/2019,00:00
3327 38TH AVE S,44.942175,-93.21794399999999,2,Longfellow,Longfellow,6,3,Upton,02/09/2019,00:00
1915 2ND AVE S,44.963334,-93.27404,6,Central,Steven's Square - Loring Heights,3,3,Upton,02/09/2019,00:00
2511 JAMES AVE N,45.005243,-93.300874,5,Near North,Jordan,1,3,Upton,02/09/2019,00:00
2945 GRAND AVE S,44.949008,-93.28432099999999,10,Powderhorn,Whittier,3,3,Upton,02/09/2019,00:00
2317 10TH AVE S,44.959441,-93.259665,6,Phillips,Ventura Village,3,3,Upton,02/09/2019,00:00
2123 PLEASANT AVE,44.961226,-93.28291899999999,10,Powderhorn,Whittier,3,3,Upton,02/09/2019,00:00
1115 MORGAN AVE N,44.989136,-93.304385,5,Near North,Near - North,1,3,Upton,02/09/2019,00:00
2319 10TH AVE S,44.959371999999995,-93.25967800000001,6,Phillips,Ventura Village,3,3,Upton,02/09/2019,00:00
855 22ND AVE SE,44.985208,-93.221588,2,University,Como,4,3,Upton,02/09/2019,00:00
703 13TH AVE SE,44.984227000000004,-93.23460899999999,3,University,Marcy Holmes,4,3,Upton,02/09/2019,00:00
1913 2ND AVE S,44.963390000000004,-93.27399100000001,6,Central,Steven's Square - Loring Heights,3,3,Upton,02/09/2019,00:00
2949 GRAND AVE S,44.948769,-93.284288,10,Powderhorn,Whittier,3,3,Upton,02/09/2019,00:00
3346 WASHBURN AVE N,45.01242,-93.308846,5,Near North,Jordan,1,3,Upton,02/09/2019,00:00
3915 ELLIOT AVE S,44.931892,-93.26123299999999,8,Powderhorn,Bancroft,6,3,Upton,02/09/2019,00:00
863 22ND AVE SE,44.985487,-93.22159,2,University,Como,4,3,Upton,02/09/2019,00:00
3137 ELLIOT AVE S,44.945448999999996,-93.261297,9,Powderhorn,Powderhorn Park,6,3,Upton,02/09/2019,00:00
2121 PLEASANT AVE,44.961331,-93.28277,10,Powderhorn,Whittier,3,3,Upton,02/09/2019,00:00
927 MORGAN AVE N,44.987684,-93.304647,5,Near North,Near - North,1,3,Upton,02/09/2019,00:00
721 BUCHANAN ST NE,44.997665999999995,-93.23999,3,Northeast,Beltrami,2,3,Upton,02/09/2019,00:00
1909 2ND AVE S,44.963570000000004,-93.27406500000001,6,Central,Steven's Square - Loring Heights,3,3,Upton,02/09/2019,00:00
605 16TH ST E,44.967168,-93.26700000000001,6,Central,Elliot Park,3,3,Upton,02/09/2019,00:00
3917 ELLIOT AVE S,44.931823,-93.26124899999999,8,Powderhorn,Bancroft,6,3,Upton,02/09/2019,00:00
2119 PLEASANT AVE,44.961415,-93.283035,10,Powderhorn,Whittier,3,3,Upton,02/09/2019,00:00
3443 HARRIET AVE S,44.939859000000006,-93.285498,8,Powderhorn,Lyndale,5,3,Upton,02/09/2019,00:00
2317 SHERIDAN AVE N,45.002945000000004,-93.312066,5,Near North,Willard - Hay,1,3,Upton,02/09/2019,00:00
2019 34TH AVE N,45.016813,-93.305587,4,Camden,Folwell,1,3,Upton,02/09/2019,00:00
707 13TH AVE SE,44.984255,-93.234554,3,University,Marcy Holmes,4,3,Upton,02/09/2019,00:00
1907 2ND AVE S,44.963599,-93.274052,6,Central,Steven's Square - Loring Heights,3,3,Upton,02/09/2019,00:00
2947 GRAND AVE S,44.948833,-93.284285,10,Powderhorn,Whittier,3,3,Upton,02/09/2019,00:00
3333 WASHBURN AVE N,45.01242,-93.308846,5,Near North,Jordan,1,3,Upton,02/09/2019,00:00
3919 ELLIOT AVE S,44.931748,-93.26124399999999,8,Powderhorn,Bancroft,6,3,Upton,02/09/2019,00:00
1315 ADAMS ST NE,45.001511,-93.25631,1,Northeast,Logan Park,2,3,Upton,02/09/2019,00:00
875 22ND AVE SE,44.985738,-93.221597,2,University,Como,4,3,Upton,02/09/2019,00:00
3105 ELLIOT AVE S,44.9462,-93.261256,9,Powderhorn,Powderhorn Park,6,3,Upton,02/09/2019,00:00
621 MORGAN AVE N,44.985085999999995,-93.304755,5,Near North,Near - North,1,3,Upton,02/09/2019,00:00
5343 GARFIELD AVE S,44.906273,-93.287634,11,Southwest,Tangletown,5,3,Upton,02/09/2019,00:00
3017 38TH AVE S,44.947744,-93.21756500000001,2,Longfellow,Cooper,6,3,Upton,02/09/2019,00:00
441 OLIVER AVE N,44.972632,-93.307316,7,Calhoun Isle,Bryn - Mawr,3,3,Upton,02/09/2019,00:00
709 13TH AVE SE,44.984283000000005,-93.234503,3,University,Marcy Holmes,4,3,Upton,02/09/2019,00:00
2959 GRAND AVE S,44.948731,-93.28426,10,Powderhorn,Whittier,3,3,Upton,02/09/2019,00:00
3927 ELLIOT AVE S,44.931563,-93.26123199999999,8,Powderhorn,Bancroft,6,3,Upton,02/09/2019,00:00
2109 PLEASANT AVE,44.961386,-93.282945,10,Powderhorn,Whittier,3,3,Upton,02/09/2019,00:00
2327 SHERIDAN AVE N,45.003013,-93.312069,5,Near North,Willard - Hay,1,3,Upton,02/09/2019,00:00
1525 19TH ST E,44.963738,-93.252613,6,Phillips,Ventura Village,3,3,Upton,02/09/2019,00:00
2017 34TH AVE N,45.016818,-93.305364,4,Camden,Folwell,1,3,Upton,02/09/2019,00:00
711 13TH AVE SE,44.98433,-93.23447900000001,3,University,Marcy Holmes,4,3,Upton,02/09/2019,00:00
3215 WASHBURN AVE N,45.01242,-93.308846,5,Near North,Jordan,1,3,Upton,02/09/2019,00:00
911 22ND AVE SE,44.986928999999996,-93.22159599999999,2,University,Como,4,3,Upton,02/09/2019,00:00
907 22ND AVE SE,44.986889,-93.221591,2,University,Como,4,3,Upton,02/09/2019,00:00
5335 GARFIELD AVE S,44.905904,-93.28714000000001,11,Southwest,Tangletown,5,3,Upton,02/09/2019,00:00
5339 GARFIELD AVE S,44.905854999999995,-93.287097,11,Southwest,Tangletown,5,3,Upton,02/09/2019,00:00
615 16TH ST E,44.967197,-93.26694599999999,6,Central,Elliot Park,3,3,Upton,02/09/2019,00:00
1817 2ND AVE S,44.964498,-93.273949,6,Central,Steven's Square - Loring Heights,3,3,Upton,02/09/2019,00:00
2015 PLEASANT AVE,44.96212,-93.282774,10,Powderhorn,Whittier,3,3,Upton,02/09/2019,00:00
2409 SHERIDAN AVE N,45.004417,-93.31208199999999,5,Near North,Willard - Hay,1,3,Upton,02/09/2019,00:00
1821 2ND AVE S,44.964237,-93.27387,6,Central,Steven's Square - Loring Heights,3,3,Upton,02/09/2019,00:00
1305 ADAMS ST NE,45.001082000000004,-93.256293,1,Northeast,Logan Park,2,3,Upton,02/09/2019,00:00
3025 10TH AVE S,44.947244,-93.26002,9,Powderhorn,Powderhorn Park,6,3,Upton,02/09/2019,00:00
1007 LOGAN AVE N,44.988147999999995,-93.303273,5,Near North,Near - North,1,3,Upton,02/09/2019,00:00
3401 40TH ST E,44.930344,-93.222185,12,Longfellow,Hiawatha,6,3,Upton,02/09/2019,00:00
5325 GARFIELD AVE S,44.905937,-93.287552,11,Southwest,Tangletown,5,3,Upton,02/09/2019,00:00
5331 GARFIELD AVE S,44.906057000000004,-93.28692099999999,11,Southwest,Tangletown,5,3,Upton,02/09/2019,00:00
1521 19TH ST E,44.963705,-93.252854,6,Phillips,Ventura Village,3,3,Upton,02/09/2019,00:00
1815 34TH AVE N,45.016825,-93.302809,4,Camden,Folwell,1,3,Upton,02/09/2019,00:00
729 13TH AVE SE,44.984776000000004,-93.234291,3,University,Marcy Holmes,4,3,Upton,02/09/2019,00:00
1825 2ND AVE S,44.964344,-93.27398199999999,6,Central,Steven's Square - Loring Heights,3,3,Upton,02/09/2019,00:00
2013 PLEASANT AVE,44.962037,-93.282822,10,Powderhorn,Whittier,3,3,Upton,02/09/2019,00:00
1009 LOGAN AVE N,44.988203999999996,-93.303301,5,Near North,Near - North,1,3,Upton,02/09/2019,00:00
2415 SHERIDAN AVE N,45.00483,-93.312118,5,Near North,Willard - Hay,1,3,Upton,02/09/2019,00:00
3149 37TH AVE S,44.945254,-93.219038,2,Longfellow,Longfellow,6,3,Upton,02/09/2019,00:00
1829 2ND AVE S,44.964154,-93.273946,6,Central,Steven's Square - Loring Heights,3,3,Upton,02/09/2019,00:00
2301 JAMES AVE N,45.00219,-93.304281,5,Near North,Jordan,1,3,Upton,02/09/2019,00:00
2409 18TH AVE S,44.958558000000004,-93.248497,9,Phillips,East Phillips,3,3,Upton,02/09/2019,00:00
5311 GARFIELD AVE S,44.906326,-93.286947,11,Southwest,Tangletown,5,3,Upton,02/09/2019,00:00
3959 PILLSBURY AVE,44.930526,-93.281624,8,Southwest,King Field,5,3,Upton,02/09/2019,00:00
725 13TH AVE SE,44.984932,-93.234054,3,University,Marcy Holmes,4,3,Upton,02/09/2019,00:00
619 16TH ST E,44.967023,-93.266676,6,Central,Elliot Park,3,3,Upton,02/09/2019,00:00
2005 PLEASANT AVE,44.962477,-93.282964,10,Powderhorn,Whittier,3,3,Upton,02/09/2019,00:00
1201 LOGAN AVE N,44.989819,-93.303178,5,Near North,Near - North,1,3,Upton,02/09/2019,00:00
2411 18TH AVE S,44.958737,-93.248573,9,Phillips,East Phillips,3,3,Upton,02/09/2019,00:00
2501 SHERIDAN AVE N,45.00501,-93.31197399999999,5,Near North,Willard - Hay,1,3,Upton,02/09/2019,00:00
2325 JAMES AVE N,45.002731,-93.303844,5,Near North,Jordan,1,3,Upton,02/09/2019,00:00
719 13TH AVE SE,44.984766,-93.23432,3,University,Marcy Holmes,4,3,Upton,02/09/2019,00:00
2415 18TH AVE S,44.958413,-93.248756,9,Phillips,East Phillips,3,3,Upton,02/09/2019,00:00
2413 18TH AVE S,44.958407,-93.248725,9,Phillips,East Phillips,3,3,Upton,02/09/2019,00:00
631 PIERCE ST NE,44.996181,-93.24102099999999,3,Northeast,Beltrami,2,3,Upton,02/09/2019,00:00
3403 40TH ST E,44.930428000000006,-93.222852,12,Longfellow,Hiawatha,6,3,Upton,02/09/2019,00:00
925 19TH ST E,44.963947999999995,-93.259961,6,Phillips,Ventura Village,3,3,Upton,02/09/2019,00:00
1807 2ND AVE S,44.964886,-93.27385699999999,6,Central,Steven's Square - Loring Heights,3,3,Upton,02/09/2019,00:00
621 16TH ST E,44.96697,-93.266699,6,Central,Elliot Park,3,3,Upton,02/09/2019,00:00
3121 12TH AVE S,44.94585,-93.25771800000001,9,Powderhorn,Powderhorn Park,6,3,Upton,02/09/2019,00:00
1229 LOGAN AVE N,44.99088,-93.303329,5,Near North,Near - North,1,3,Upton,02/09/2019,00:00
2513 SHERIDAN AVE N,45.005425,-93.31182700000001,5,Near North,Willard - Hay,1,3,Upton,02/09/2019,00:00
5309 GARFIELD AVE S,44.906597999999995,-93.287471,11,Southwest,Tangletown,5,3,Upton,02/09/2019,00:00
1805 2ND AVE S,44.965066,-93.274182,6,Central,Steven's Square - Loring Heights,3,3,Upton,02/09/2019,00:00
2007 GARFIELD AVE S,44.962338,-93.28671700000001,10,Powderhorn,Whittier,3,3,Upton,02/09/2019,00:00
2417 18TH AVE S,44.958172999999995,-93.24853399999999,9,Phillips,East Phillips,3,3,Upton,02/09/2019,00:00
5305 GARFIELD AVE S,44.906554,-93.287353,11,Southwest,Tangletown,5,3,Upton,02/09/2019,00:00
2005 GARFIELD AVE S,44.962445,-93.286714,10,Powderhorn,Whittier,3,3,Upton,02/09/2019,00:00
2001 GARFIELD AVE S,44.962484,-93.286686,10,Powderhorn,Whittier,3,3,Upton,02/09/2019,00:00
623 16TH ST E,44.967082,-93.26646600000001,6,Central,Elliot Park,3,3,Upton,02/09/2019,00:00
3435 HARRIET AVE S,44.940084000000006,-93.285656,8,Powderhorn,Lyndale,5,3,Upton,02/09/2019,00:00
3409 40TH ST E,44.930424,-93.22252399999999,12,Longfellow,Hiawatha,6,3,Upton,02/09/2019,00:00
1703 2ND AVE S,44.965949,-93.274004,6,Central,Steven's Square - Loring Heights,3,3,Upton,02/09/2019,00:00
2477 18TH AVE S,44.958186,-93.248532,9,Phillips,East Phillips,3,3,Upton,02/09/2019,00:00
2475 18TH AVE S,44.958356,-93.248703,9,Phillips,East Phillips,3,3,Upton,02/09/2019,00:00
707 PIERCE ST NE,44.997101,-93.24098199999999,3,Northeast,Beltrami,2,3,Upton,02/09/2019,00:00
2019 GARFIELD AVE S,44.962142,-93.28671899999999,10,Powderhorn,Whittier,3,3,Upton,02/09/2019,00:00
1127 ADAMS ST NE,44.99946,-93.256284,1,Northeast,Logan Park,2,3,Upton,02/09/2019,00:00
3005 12TH AVE S,44.948419,-93.257849,9,Phillips,Midtown Phillips,3,3,Upton,02/09/2019,00:00
1311 LOGAN AVE N,44.99181,-93.302869,5,Near North,Willard - Hay,1,3,Upton,02/09/2019,00:00
57 OLIVER AVE N,44.975429999999996,-93.307071,7,Calhoun Isle,Bryn - Mawr,3,3,Upton,02/09/2019,00:00
2023 GARFIELD AVE S,44.961983000000004,-93.28675799999999,10,Powderhorn,Whittier,3,3,Upton,02/09/2019,00:00
1315 LOGAN AVE N,44.992017,-93.303002,5,Near North,Willard - Hay,1,3,Upton,02/09/2019,00:00
2481 18TH AVE S,44.958075,-93.248651,9,Phillips,East Phillips,3,3,Upton,02/09/2019,00:00
603 18TH ST E,44.965144,-93.267382,6,Phillips,Ventura Village,3,3,Upton,02/09/2019,00:00
717 13TH AVE SE,44.984446999999996,-93.23432199999999,3,University,Marcy Holmes,4,3,Upton,02/09/2019,00:00
625 16TH ST E,44.967135999999996,-93.266141,6,Central,Elliot Park,3,3,Upton,02/09/2019,00:00
1135 ADAMS ST NE,44.99971,-93.25625600000001,1,Northeast,Logan Park,2,3,Upton,02/09/2019,00:00
2489 18TH AVE S,44.957732,-93.24865,9,Phillips,East Phillips,3,3,Upton,02/09/2019,00:00
53 OLIVER AVE N,44.975599,-93.307069,7,Calhoun Isle,Bryn - Mawr,3,3,Upton,02/09/2019,00:00
2307 LOGAN AVE N,45.002673,-93.30560600000001,5,Near North,Jordan,1,3,Upton,02/09/2019,00:00
2101 GARFIELD AVE S,44.961674,-93.286749,10,Powderhorn,Whittier,3,3,Upton,02/09/2019,00:00
3307 PILLSBURY AVE,44.942485999999995,-93.281374,8,Powderhorn,Lyndale,5,3,Upton,02/09/2019,00:00
1317 LOGAN AVE N,44.992228999999995,-93.303152,5,Near North,Willard - Hay,1,3,Upton,02/09/2019,00:00
611 18TH ST E,44.965195,-93.267152,6,Phillips,Ventura Village,3,3,Upton,02/09/2019,00:00
1021 34TH AVE N,45.016727,-93.29276,4,Camden,McKinley,1,3,Upton,02/09/2019,00:00
2115 GARFIELD AVE S,44.961441,-93.286709,10,Powderhorn,Whittier,3,3,Upton,02/09/2019,00:00
2113 GARFIELD AVE S,44.961451000000004,-93.286727,10,Powderhorn,Whittier,3,3,Upton,02/09/2019,00:00
1207 ADAMS ST NE,45.000032,-93.25628,1,Northeast,Logan Park,2,3,Upton,02/09/2019,00:00
