Location,Latitude,Longitude,Ward,Community,Neighborhood,Tow_Zone,Day,Emergency,Date,Time
2402 11TH AVE S,44.958785999999996,-93.258762,9,Phillips,Midtown Phillips,3,2,Yale,02/21/2019,00:00
2612 50TH AVE N,45.045790000000004,-93.31349,4,Camden,Shingle Creek,1,2,Yale,02/21/2019,00:00
4130 16TH AVE S,44.927642,-93.251249,8,Powderhorn,Bancroft,6,2,Yale,02/21/2019,00:00
4356 HUMBOLDT AVE N,45.034874,-93.298361,4,Camden,Webber - Camden,1,2,Yale,02/21/2019,00:00
710 7TH AVE SE,44.987736,-93.242633,3,University,Marcy Holmes,4,2,Yale,02/21/2019,00:00
2714 HUMBOLDT AVE S,44.95313,-93.299504,7,Calhoun Isle,East Isles,3,2,Yale,02/21/2019,00:00
1716 ADAMS ST NE,45.005806,-93.256343,1,Northeast,Logan Park,2,2,Yale,02/21/2019,00:00
712 7TH AVE SE,44.987815999999995,-93.242651,3,University,Marcy Holmes,4,2,Yale,02/21/2019,00:00
408 34TH ST W,44.94122,-93.284513,8,Powderhorn,Lyndale,5,2,Yale,02/21/2019,00:00
1316 5TH AVE S,44.969206,-93.26875799999999,7,Central,Elliot Park,3,2,Yale,02/21/2019,00:00
1704 ROLLINS AVE SE,44.985341,-93.228134,2,University,Como,4,2,Yale,02/21/2019,00:00
3204 RUSSELL AVE N,45.012147,-93.30818199999999,5,Near North,Jordan,1,2,Yale,02/21/2019,00:00
2434 STEVENS AVE S,44.958007,-93.27535,10,Powderhorn,Whittier,3,2,Yale,02/21/2019,00:00
914 37TH ST E,44.936048,-93.261175,9,Powderhorn,Powderhorn Park,6,2,Yale,02/21/2019,00:00
2712 HUMBOLDT AVE S,44.953249,-93.299389,7,Calhoun Isle,East Isles,3,2,Yale,02/21/2019,00:00
3032 OAKLAND AVE S,44.947224,-93.2665,9,Powderhorn,Central,5,2,Yale,02/21/2019,00:00
410 34TH ST W,44.941365000000005,-93.28447800000001,8,Powderhorn,Lyndale,5,2,Yale,02/21/2019,00:00
6104 14TH AVE S,44.892107,-93.255415,11,Nokomis,Diamond Lake,6,2,Yale,02/21/2019,00:00
2506 11TH AVE S,44.957087,-93.258803,9,Phillips,Midtown Phillips,3,2,Yale,02/21/2019,00:00
4338 HUMBOLDT AVE N,45.034513000000004,-93.298346,4,Camden,Webber - Camden,1,2,Yale,02/21/2019,00:00
4412 BEARD AVE S,44.922587,-93.32424300000001,13,Southwest,Linden Hills,5,2,Yale,02/21/2019,00:00
3002 RUSSELL AVE N,45.012147,-93.30818199999999,5,Near North,Jordan,1,2,Yale,02/21/2019,00:00
3922 20TH AVE S,44.931540999999996,-93.243298,12,Powderhorn,Standish,6,2,Yale,02/21/2019,00:00
2444 10TH AVE S,44.957703,-93.260044,9,Phillips,Midtown Phillips,3,2,Yale,02/21/2019,00:00
3022 OAKLAND AVE S,44.94742,-93.26642700000001,9,Powderhorn,Central,5,2,Yale,02/21/2019,00:00
1016 26TH AVE SE,44.988544,-93.216549,1,University,Como,4,2,Yale,02/21/2019,00:00
2416 STEVENS AVE S,44.958752000000004,-93.27532099999999,10,Powderhorn,Whittier,3,2,Yale,02/21/2019,00:00
1530 BROOK AVE SE,44.986596,-93.228779,2,University,Como,4,2,Yale,02/21/2019,00:00
614 8TH AVE SE,44.986342,-93.242351,3,University,Marcy Holmes,4,2,Yale,02/21/2019,00:00
2638 HUMBOLDT AVE S,44.954169,-93.29916800000001,7,Calhoun Isle,East Isles,3,2,Yale,02/21/2019,00:00
5932 14TH AVE S,44.894899,-93.255351,11,Nokomis,Diamond Lake,6,2,Yale,02/21/2019,00:00
2540 PLEASANT AVE,44.955981,-93.282997,10,Powderhorn,Whittier,3,2,Yale,02/21/2019,00:00
2410 10TH AVE S,44.958693,-93.26008399999999,9,Phillips,Midtown Phillips,3,2,Yale,02/21/2019,00:00
4544 COLFAX AVE S,44.919845,-93.29209200000001,13,Southwest,East Harriet,5,2,Yale,02/21/2019,00:00
2526 LINCOLN ST NE,45.014052,-93.238504,1,Northeast,Audubon Park,2,2,Yale,02/21/2019,00:00
1004 26TH AVE SE,44.988191,-93.216687,1,University,Como,4,2,Yale,02/21/2019,00:00
2634 HUMBOLDT AVE S,44.954415999999995,-93.29888199999999,7,Calhoun Isle,East Isles,3,2,Yale,02/21/2019,00:00
4406 BEARD AVE S,44.922971999999994,-93.32428900000001,13,Southwest,Linden Hills,5,2,Yale,02/21/2019,00:00
1312 5TH AVE S,44.969396,-93.268413,7,Central,Elliot Park,3,2,Yale,02/21/2019,00:00
2526 11TH AVE S,44.956564,-93.258877,9,Phillips,Midtown Phillips,3,2,Yale,02/21/2019,00:00
710 37TH ST E,44.935976000000004,-93.264448,8,Powderhorn,Central,5,2,Yale,02/21/2019,00:00
1630 ADAMS ST NE,45.005077,-93.256309,1,Northeast,Logan Park,2,2,Yale,02/21/2019,00:00
4404 BEARD AVE S,44.923051,-93.324034,13,Southwest,Linden Hills,5,2,Yale,02/21/2019,00:00
4308 GARFIELD AVE S,44.924839,-93.28704300000001,8,Southwest,King Field,5,2,Yale,02/21/2019,00:00
1524 BROOK AVE SE,44.986591,-93.22894000000001,2,University,Como,4,2,Yale,02/21/2019,00:00
526 8TH AVE SE,44.985661,-93.242661,3,University,Marcy Holmes,4,2,Yale,02/21/2019,00:00
912 36TH ST E,44.937824,-93.260611,9,Powderhorn,Powderhorn Park,6,2,Yale,02/21/2019,00:00
2408 10TH AVE S,44.958764,-93.260088,9,Phillips,Midtown Phillips,3,2,Yale,02/21/2019,00:00
2522 PLEASANT AVE,44.955989,-93.283046,10,Powderhorn,Whittier,3,2,Yale,02/21/2019,00:00
2632 HUMBOLDT AVE S,44.954466,-93.298771,7,Calhoun Isle,East Isles,3,2,Yale,02/21/2019,00:00
2630 HUMBOLDT AVE S,44.954667,-93.29869599999999,7,Calhoun Isle,East Isles,3,2,Yale,02/21/2019,00:00
1406 GIRARD AVE N,44.993334999999995,-93.297154,5,Near North,Near - North,1,2,Yale,02/21/2019,00:00
4402 BEARD AVE S,44.923116,-93.324178,13,Southwest,Linden Hills,5,2,Yale,02/21/2019,00:00
2406 10TH AVE S,44.958815,-93.260062,9,Phillips,Midtown Phillips,3,2,Yale,02/21/2019,00:00
2514 LINCOLN ST NE,45.013819,-93.238473,1,Northeast,Audubon Park,2,2,Yale,02/21/2019,00:00
420 8TH AVE SE,44.984487,-93.243937,3,University,Marcy Holmes,4,2,Yale,02/21/2019,00:00
2404 STEVENS AVE S,44.958816,-93.27535,10,Powderhorn,Whittier,3,2,Yale,02/21/2019,00:00
622 37TH ST E,44.936012,-93.266028,8,Powderhorn,Central,5,2,Yale,02/21/2019,00:00
2404 10TH AVE S,44.958867,-93.260061,9,Phillips,Midtown Phillips,3,2,Yale,02/21/2019,00:00
2304 PLEASANT AVE,44.95967,-93.282964,10,Powderhorn,Whittier,3,2,Yale,02/21/2019,00:00
4248 HUMBOLDT AVE N,45.033136999999996,-93.298304,4,Camden,Webber - Camden,1,2,Yale,02/21/2019,00:00
2402 10TH AVE S,44.958908,-93.260051,9,Phillips,Midtown Phillips,3,2,Yale,02/21/2019,00:00
4052 GARFIELD AVE S,44.928892,-93.286927,8,Southwest,King Field,5,2,Yale,02/21/2019,00:00
4110 ALDRICH AVE N,45.029824,-93.289364,4,Camden,Webber - Camden,1,2,Yale,02/21/2019,00:00
1322 ADAMS ST NE,45.001703000000006,-93.256286,1,Northeast,Logan Park,2,2,Yale,02/21/2019,00:00
1314 36TH ST E,44.937740999999995,-93.255742,9,Powderhorn,Powderhorn Park,6,2,Yale,02/21/2019,00:00
2400 10TH AVE S,44.958989,-93.260038,9,Phillips,Midtown Phillips,3,2,Yale,02/21/2019,00:00
402 8TH AVE SE,44.983889000000005,-93.244264,3,University,Marcy Holmes,4,2,Yale,02/21/2019,00:00
894 26TH AVE SE,44.986695000000005,-93.216471,2,University,Como,4,2,Yale,02/21/2019,00:00
3220 20TH AVE S,44.944038,-93.243623,9,Powderhorn,Corcoran,6,2,Yale,02/21/2019,00:00
2306 STEVENS AVE S,44.959632,-93.275315,10,Powderhorn,Whittier,3,2,Yale,02/21/2019,00:00
4424 CHOWEN AVE S,44.92245,-93.325455,13,Southwest,Linden Hills,5,2,Yale,02/21/2019,00:00
2950 RUSSELL AVE N,45.012147,-93.30818199999999,5,Near North,Jordan,1,2,Yale,02/21/2019,00:00
620 37TH ST E,44.936009000000006,-93.266417,8,Powderhorn,Central,5,2,Yale,02/21/2019,00:00
1012 PARK AVENUE FRONTAGE ROAD,44.969165000000004,-93.264715,7,Central,Elliot Park,3,2,Yale,02/21/2019,00:00
4050 ALDRICH AVE N,45.029224,-93.28936800000001,4,Camden,Webber - Camden,1,2,Yale,02/21/2019,00:00
2300 PLEASANT AVE,44.959752,-93.282754,10,Powderhorn,Whittier,3,2,Yale,02/21/2019,00:00
4216 HUMBOLDT AVE N,45.032203,-93.29833,4,Camden,Webber - Camden,1,2,Yale,02/21/2019,00:00
2214 GIRARD AVE N,45.002179999999996,-93.29717600000001,5,Near North,Jordan,1,2,Yale,02/21/2019,00:00
2300 STEVENS AVE S,44.959631,-93.275316,10,Powderhorn,Whittier,3,2,Yale,02/21/2019,00:00
4046 ALDRICH AVE N,45.029092999999996,-93.289351,4,Camden,Webber - Camden,1,2,Yale,02/21/2019,00:00
4034 ALDRICH AVE N,45.028768,-93.289338,4,Camden,Webber - Camden,1,2,Yale,02/21/2019,00:00
204 8TH AVE SE,44.982678,-93.245752,3,University,Marcy Holmes,4,2,Yale,02/21/2019,00:00
2826 HUMBOLDT AVE S,44.95151,-93.300751,7,Calhoun Isle,East Isles,3,2,Yale,02/21/2019,00:00
4428 CHOWEN AVE S,44.922163,-93.32556600000001,13,Southwest,Linden Hills,5,2,Yale,02/21/2019,00:00
514 37TH ST E,44.936004,-93.268294,8,Powderhorn,Central,5,2,Yale,02/21/2019,00:00
2226 PLEASANT AVE,44.959866999999996,-93.282838,10,Powderhorn,Whittier,3,2,Yale,02/21/2019,00:00
2930 RUSSELL AVE N,45.012147,-93.30818199999999,5,Near North,Jordan,1,2,Yale,02/21/2019,00:00
1006 34TH ST W,44.941292,-93.292351,10,Calhoun Isle,South Uptown,5,2,Yale,02/21/2019,00:00
2830 HUMBOLDT AVE S,44.951287,-93.300785,7,Calhoun Isle,East Isles,3,2,Yale,02/21/2019,00:00
1302 ADAMS ST NE,45.00115,-93.256336,1,Northeast,Logan Park,2,2,Yale,02/21/2019,00:00
4430 CHOWEN AVE S,44.922113,-93.32563,13,Southwest,Linden Hills,5,2,Yale,02/21/2019,00:00
1414 36TH ST E,44.937733,-93.254936,9,Powderhorn,Powderhorn Park,6,2,Yale,02/21/2019,00:00
2224 PLEASANT AVE,44.959886,-93.28281899999999,10,Powderhorn,Whittier,3,2,Yale,02/21/2019,00:00
2222 PLEASANT AVE,44.959871,-93.282847,10,Powderhorn,Whittier,3,2,Yale,02/21/2019,00:00
918 25TH AVE SE,44.987257,-93.21793199999999,2,University,Como,4,2,Yale,02/21/2019,00:00
5108 17TH AVE S,44.910507,-93.249891,11,Nokomis,Hale,6,2,Yale,02/21/2019,00:00
928 18TH AVE SE,44.987446000000006,-93.226922,2,University,Como,4,2,Yale,02/21/2019,00:00
4434 CHOWEN AVE S,44.921893,-93.325592,13,Southwest,Linden Hills,5,2,Yale,02/21/2019,00:00
1000 PARK AVENUE FRONTAGE ROAD,44.969590999999994,-93.264363,7,Central,Elliot Park,3,2,Yale,02/21/2019,00:00
1014 34TH ST W,44.941291,-93.292829,10,Calhoun Isle,South Uptown,5,2,Yale,02/21/2019,00:00
2720 RUSSELL AVE N,45.012147,-93.30818199999999,5,Near North,Jordan,1,2,Yale,02/21/2019,00:00
4030 ALDRICH AVE N,45.028585,-93.289346,4,Camden,Webber - Camden,1,2,Yale,02/21/2019,00:00
2872 HUMBOLDT AVE S,44.950534999999995,-93.301102,7,Calhoun Isle,East Isles,3,2,Yale,02/21/2019,00:00
3802 12TH AVE S,44.937658,-93.25752,9,Powderhorn,Powderhorn Park,6,2,Yale,02/21/2019,00:00
2218 PLEASANT AVE,44.960263,-93.283054,10,Powderhorn,Whittier,3,2,Yale,02/21/2019,00:00
4212 HUMBOLDT AVE N,45.031988,-93.29827900000001,4,Camden,Webber - Camden,1,2,Yale,02/21/2019,00:00
2226 STEVENS AVE S,44.96004,-93.27529200000001,10,Powderhorn,Whittier,3,2,Yale,02/21/2019,00:00
2712 RUSSELL AVE N,45.012147,-93.30818199999999,5,Near North,Jordan,1,2,Yale,02/21/2019,00:00
2874 HUMBOLDT AVE S,44.949621,-93.30086,7,Calhoun Isle,East Isles,3,2,Yale,02/21/2019,00:00
920 18TH AVE SE,44.987274,-93.22693199999999,2,University,Como,4,2,Yale,02/21/2019,00:00
2658 RUSSELL AVE N,44.998044,-93.30149399999999,5,Near North,Willard - Hay,1,2,Yale,02/21/2019,00:00
3314 ULYSSES ST NE,45.028052,-93.235843,1,Northeast,Waite Park,2,2,Yale,02/21/2019,00:00
2122 10TH AVE S,44.9611,-93.259682,6,Phillips,Ventura Village,3,2,Yale,02/21/2019,00:00
922 25TH AVE SE,44.987189,-93.217924,2,University,Como,4,2,Yale,02/21/2019,00:00
418 11TH AVE SE,44.982624,-93.239463,3,University,Marcy Holmes,4,2,Yale,02/21/2019,00:00
620 14TH ST E,44.96893,-93.267052,7,Central,Elliot Park,3,2,Yale,02/21/2019,00:00
3858 COLUMBUS AVE S,44.930576,-93.265132,8,Powderhorn,Bryant,5,2,Yale,02/21/2019,00:00
3818 ALDRICH AVE N,45.024567,-93.28934,4,Camden,Webber - Camden,1,2,Yale,02/21/2019,00:00
1826 IRVING AVE N,44.998306,-93.29946,5,Near North,Willard - Hay,1,2,Yale,02/21/2019,00:00
1110 34TH ST W,44.941342999999996,-93.293447,10,Calhoun Isle,South Uptown,5,2,Yale,02/21/2019,00:00
3938 HUMBOLDT AVE N,45.026958,-93.29817800000001,4,Camden,Webber - Camden,1,2,Yale,02/21/2019,00:00
876 18TH AVE SE,44.985896999999994,-93.226927,2,University,Como,4,2,Yale,02/21/2019,00:00
2512 FARWELL AVE N,44.99066,-93.312781,5,Near North,Willard - Hay,1,2,Yale,02/21/2019,00:00
2406 39TH AVE N,45.025918,-93.309789,4,Camden,Victory,1,2,Yale,02/21/2019,00:00
2910 JAMES AVE S,44.949011,-93.303389,7,Calhoun Isle,East Isles,3,2,Yale,02/21/2019,00:00
2652 RUSSELL AVE N,44.998044,-93.30149399999999,5,Near North,Willard - Hay,1,2,Yale,02/21/2019,00:00
2904 11TH AVE S,44.949944,-93.259066,9,Phillips,Midtown Phillips,3,2,Yale,02/21/2019,00:00
1814 CHESTNUT AVE,44.977191999999995,-93.303851,5,Near North,Harrison,3,2,Yale,02/21/2019,00:00
2220 STEVENS AVE S,44.960167999999996,-93.275313,10,Powderhorn,Whittier,3,2,Yale,02/21/2019,00:00
2208 PLEASANT AVE,44.959748,-93.282943,10,Powderhorn,Whittier,3,2,Yale,02/21/2019,00:00
3840 COLUMBUS AVE S,44.932832,-93.263758,8,Powderhorn,Bryant,5,2,Yale,02/21/2019,00:00
504 11TH AVE SE,44.983274,-93.239091,3,University,Marcy Holmes,4,2,Yale,02/21/2019,00:00
1118 34TH ST W,44.941356,-93.294374,10,Calhoun Isle,South Uptown,5,2,Yale,02/21/2019,00:00
3808 ALDRICH AVE N,45.024302,-93.289371,4,Camden,Webber - Camden,1,2,Yale,02/21/2019,00:00
1006 25TH AVE SE,44.988071999999995,-93.21794200000001,1,University,Como,4,2,Yale,02/21/2019,00:00
1804 IRVING AVE N,44.997744,-93.299442,5,Near North,Willard - Hay,1,2,Yale,02/21/2019,00:00
1114 ADAMS ST NE,44.999218,-93.2563,1,Northeast,Logan Park,2,2,Yale,02/21/2019,00:00
3806 ALDRICH AVE N,45.024187,-93.289315,4,Camden,Webber - Camden,1,2,Yale,02/21/2019,00:00
872 18TH AVE SE,44.985739,-93.226949,2,University,Como,4,2,Yale,02/21/2019,00:00
874 18TH AVE SE,44.985801,-93.226947,2,University,Como,4,2,Yale,02/21/2019,00:00
2116 12TH AVE S,44.961365,-93.257419,6,Phillips,Ventura Village,3,2,Yale,02/21/2019,00:00
2218 STEVENS AVE S,44.960258,-93.275336,10,Powderhorn,Whittier,3,2,Yale,02/21/2019,00:00
3800 COLUMBUS AVE S,44.934072,-93.26378199999999,8,Powderhorn,Bryant,5,2,Yale,02/21/2019,00:00
2902 11TH AVE S,44.949936,-93.259235,9,Phillips,Midtown Phillips,3,2,Yale,02/21/2019,00:00
516 11TH AVE SE,44.983801,-93.2384,3,University,Marcy Holmes,4,2,Yale,02/21/2019,00:00
2126 PLEASANT AVE,44.961197,-93.282962,10,Powderhorn,Whittier,3,2,Yale,02/21/2019,00:00
3848 COLUMBUS AVE S,44.934191999999996,-93.263565,8,Powderhorn,Central,5,2,Yale,02/21/2019,00:00
2928 JAMES AVE S,44.948845,-93.303324,7,Calhoun Isle,East Isles,3,2,Yale,02/21/2019,00:00
2124 PLEASANT AVE,44.96119,-93.282953,10,Powderhorn,Whittier,3,2,Yale,02/21/2019,00:00
2910 11TH AVE S,44.949709999999996,-93.259033,9,Phillips,Midtown Phillips,3,2,Yale,02/21/2019,00:00
138 19TH ST E,44.963826,-93.275012,6,Central,Steven's Square - Loring Heights,3,2,Yale,02/21/2019,00:00
600 16TH ST E,44.967249,-93.267206,6,Central,Elliot Park,3,2,Yale,02/21/2019,00:00
310 37TH ST E,44.935944,-93.27221899999999,8,Powderhorn,Central,5,2,Yale,02/21/2019,00:00
3746 COLUMBUS AVE S,44.934325,-93.26355799999999,8,Powderhorn,Central,5,2,Yale,02/21/2019,00:00
3718 COLUMBUS AVE S,44.935188000000004,-93.26378000000001,8,Powderhorn,Central,5,2,Yale,02/21/2019,00:00
3744 COLUMBUS AVE S,44.934388,-93.263698,8,Powderhorn,Central,5,2,Yale,02/21/2019,00:00
3550 COLFAX AVE S,44.937974,-93.29189699999999,10,Calhoun Isle,South Uptown,5,2,Yale,02/21/2019,00:00
3714 ALDRICH AVE N,45.022599,-93.289314,4,Camden,McKinley,1,2,Yale,02/21/2019,00:00
1830 36TH ST E,44.937658,-93.24705300000001,12,Powderhorn,Standish,6,2,Yale,02/21/2019,00:00
3728 COLUMBUS AVE S,44.934938,-93.263787,8,Powderhorn,Central,5,2,Yale,02/21/2019,00:00
202 19TH ST E,44.963994,-93.273881,6,Central,Steven's Square - Loring Heights,3,2,Yale,02/21/2019,00:00
610 11TH AVE SE,44.98434,-93.238327,3,University,Marcy Holmes,4,2,Yale,02/21/2019,00:00
2120 PLEASANT AVE,44.9612,-93.28297099999999,10,Powderhorn,Whittier,3,2,Yale,02/21/2019,00:00
2014 STEVENS AVE S,44.962007,-93.275312,10,Powderhorn,Whittier,3,2,Yale,02/21/2019,00:00
3742 COLUMBUS AVE S,44.934642,-93.26359599999999,8,Powderhorn,Central,5,2,Yale,02/21/2019,00:00
1416 34TH ST W,44.941258000000005,-93.298039,10,Calhoun Isle,South Uptown,5,2,Yale,02/21/2019,00:00
3650 HUMBOLDT AVE N,45.021798,-93.298137,4,Camden,Folwell,1,2,Yale,02/21/2019,00:00
3740 COLUMBUS AVE S,44.934537,-93.26371400000001,8,Powderhorn,Central,5,2,Yale,02/21/2019,00:00
602 16TH ST E,44.967328,-93.26726,6,Central,Elliot Park,3,2,Yale,02/21/2019,00:00
2894 JAMES AVE S,44.949515000000005,-93.303398,7,Calhoun Isle,East Isles,3,2,Yale,02/21/2019,00:00
2004 2ND AVE N,44.978969,-93.305988,5,Near North,Harrison,3,2,Yale,02/21/2019,00:00
1210 ADAMS ST NE,45.000126,-93.256273,1,Northeast,Logan Park,2,2,Yale,02/21/2019,00:00
208 19TH ST E,44.963966,-93.273595,6,Central,Steven's Square - Loring Heights,3,2,Yale,02/21/2019,00:00
2116 PLEASANT AVE,44.961425,-93.282962,10,Powderhorn,Whittier,3,2,Yale,02/21/2019,00:00
3730 COLUMBUS AVE S,44.934878000000005,-93.263762,8,Powderhorn,Central,5,2,Yale,02/21/2019,00:00
3734 COLUMBUS AVE S,44.934734999999996,-93.263797,8,Powderhorn,Central,5,2,Yale,02/21/2019,00:00
228 37TH ST E,44.935961999999996,-93.27301999999999,8,Powderhorn,Central,5,2,Yale,02/21/2019,00:00
608 16TH ST E,44.967232,-93.266948,6,Central,Elliot Park,3,2,Yale,02/21/2019,00:00
718 11TH AVE SE,44.98565,-93.23745,3,University,Marcy Holmes,4,2,Yale,02/21/2019,00:00
1422 34TH ST W,44.94141,-93.29852199999999,10,Calhoun Isle,ECCO,5,2,Yale,02/21/2019,00:00
226 37TH ST E,44.935978999999996,-93.272973,8,Powderhorn,Central,5,2,Yale,02/21/2019,00:00
4102 CHOWEN AVE S,44.928529,-93.325199,13,Southwest,Linden Hills,5,2,Yale,02/21/2019,00:00
2892 JAMES AVE S,44.949558,-93.303383,7,Calhoun Isle,East Isles,3,2,Yale,02/21/2019,00:00
1064 25TH AVE SE,44.990210999999995,-93.21777,1,University,Como,4,2,Yale,02/21/2019,00:00
3554 HUMBOLDT AVE N,45.020194000000004,-93.298129,4,Camden,Folwell,1,2,Yale,02/21/2019,00:00
2712 SHERIDAN AVE N,45.012147,-93.30818199999999,5,Near North,Jordan,1,2,Yale,02/21/2019,00:00
2708 SHERIDAN AVE N,45.012147,-93.30818199999999,5,Near North,Jordan,1,2,Yale,02/21/2019,00:00
3500 COLFAX AVE S,44.939378000000005,-93.29212700000001,10,Calhoun Isle,South Uptown,5,2,Yale,02/21/2019,00:00
3000 COLUMBUS AVE S,44.947974,-93.26394499999999,9,Powderhorn,Central,5,2,Yale,02/21/2019,00:00
2104 PLEASANT AVE,44.961657,-93.283045,10,Powderhorn,Whittier,3,2,Yale,02/21/2019,00:00
2712 41ST AVE N,45.029508,-93.31406,4,Camden,Victory,1,2,Yale,02/21/2019,00:00
3510 COLFAX AVE S,44.939219,-93.292056,10,Calhoun Isle,South Uptown,5,2,Yale,02/21/2019,00:00
820 15TH ST E,44.967838,-93.260974,6,Central,Elliot Park,3,2,Yale,02/21/2019,00:00
2224 36TH ST E,44.93765,-93.23933199999999,12,Powderhorn,Standish,6,2,Yale,02/21/2019,00:00
804 11TH AVE SE,44.986282,-93.236666,3,University,Marcy Holmes,4,2,Yale,02/21/2019,00:00
3000 COLUMBUS AVE S,44.948119,-93.263758,9,Powderhorn,Central,5,2,Yale,02/21/2019,00:00
2710 41ST AVE N,45.029525,-93.31410699999999,4,Camden,Victory,1,2,Yale,02/21/2019,00:00
212 37TH ST E,44.935967,-93.273562,8,Powderhorn,Central,5,2,Yale,02/21/2019,00:00
1074 25TH AVE SE,44.990279,-93.21773,1,University,Como,4,2,Yale,02/21/2019,00:00
3048 COLUMBUS AVE S,44.947099,-93.263932,9,Powderhorn,Central,5,2,Yale,02/21/2019,00:00
2008 STEVENS AVE S,44.962369,-93.27535999999999,10,Powderhorn,Whittier,3,2,Yale,02/21/2019,00:00
328 19TH ST E,44.964011,-93.271728,6,Central,Steven's Square - Loring Heights,3,2,Yale,02/21/2019,00:00
612 16TH ST E,44.96713,-93.266862,6,Central,Elliot Park,3,2,Yale,02/21/2019,00:00
2880 JAMES AVE S,44.949756,-93.30340600000001,7,Calhoun Isle,East Isles,3,2,Yale,02/21/2019,00:00
330 19TH ST E,44.963977,-93.27135799999999,6,Central,Steven's Square - Loring Heights,3,2,Yale,02/21/2019,00:00
810 11TH AVE SE,44.986474,-93.23652299999999,3,University,Marcy Holmes,4,2,Yale,02/21/2019,00:00
3608 COLUMBUS AVE S,44.937418,-93.263947,8,Powderhorn,Central,5,2,Yale,02/21/2019,00:00
3440 COLFAX AVE S,44.940006,-93.292062,10,Calhoun Isle,South Uptown,5,2,Yale,02/21/2019,00:00
614 16TH ST E,44.96713,-93.266862,6,Central,Elliot Park,3,2,Yale,02/21/2019,00:00
3238 HAYES ST NE,45.027038,-93.234611,1,Northeast,Waite Park,2,2,Yale,02/21/2019,00:00
2850 JAMES AVE S,44.95117,-93.303764,7,Calhoun Isle,East Isles,3,2,Yale,02/21/2019,00:00
334 19TH ST E,44.963993,-93.271118,6,Central,Steven's Square - Loring Heights,3,2,Yale,02/21/2019,00:00
816 11TH AVE SE,44.986577000000004,-93.236457,3,University,Marcy Holmes,4,2,Yale,02/21/2019,00:00
3438 COLFAX AVE S,44.940078,-93.29203000000001,10,Calhoun Isle,South Uptown,5,2,Yale,02/21/2019,00:00
2704 SHERIDAN AVE N,45.012147,-93.30818199999999,5,Near North,Jordan,1,2,Yale,02/21/2019,00:00
3430 COLFAX AVE S,44.940304,-93.29194,10,Calhoun Isle,South Uptown,5,2,Yale,02/21/2019,00:00
3332 HUMBOLDT AVE N,45.016079,-93.298114,4,Camden,Folwell,1,2,Yale,02/21/2019,00:00
2006 PLEASANT AVE,44.962446,-93.282983,10,Powderhorn,Whittier,3,2,Yale,02/21/2019,00:00
2310 41ST AVE N,45.029531,-93.308925,4,Camden,Victory,1,2,Yale,02/21/2019,00:00
5528 NOKOMIS AVE,44.902342,-93.228502,11,Nokomis,Wenonah,6,2,Yale,02/21/2019,00:00
620 16TH ST E,44.967164000000004,-93.266762,6,Central,Elliot Park,3,2,Yale,02/21/2019,00:00
3140 COLUMBUS AVE S,44.945505,-93.263864,9,Powderhorn,Central,5,2,Yale,02/21/2019,00:00
3536 COLUMBUS AVE S,44.938349,-93.263859,9,Powderhorn,Central,5,2,Yale,02/21/2019,00:00
622 16TH ST E,44.967110999999996,-93.266685,6,Central,Elliot Park,3,2,Yale,02/21/2019,00:00
3426 ALDRICH AVE N,45.017607,-93.289276,4,Camden,McKinley,1,2,Yale,02/21/2019,00:00
3406 COLFAX AVE S,44.940915999999994,-93.292014,10,Calhoun Isle,South Uptown,5,2,Yale,02/21/2019,00:00
348 19TH ST E,44.963865000000006,-93.270402,6,Central,Steven's Square - Loring Heights,3,2,Yale,02/21/2019,00:00
2934 11TH AVE S,44.949175,-93.258988,9,Phillips,Midtown Phillips,3,2,Yale,02/21/2019,00:00
3412 COLFAX AVE S,44.940732000000004,-93.29199799999999,10,Calhoun Isle,South Uptown,5,2,Yale,02/21/2019,00:00
5526 NOKOMIS AVE,44.902531,-93.22855200000001,11,Nokomis,Wenonah,6,2,Yale,02/21/2019,00:00
4206 12TH AVE S,44.926705,-93.258708,8,Nokomis,Northrop,6,2,Yale,02/21/2019,00:00
812 7TH ST SE,44.986551,-93.241218,3,University,Marcy Holmes,4,2,Yale,02/21/2019,00:00
348 19TH ST E,44.963877000000004,-93.270682,6,Central,Steven's Square - Loring Heights,3,2,Yale,02/21/2019,00:00
3524 COLUMBUS AVE S,44.938513,-93.263983,9,Powderhorn,Central,5,2,Yale,02/21/2019,00:00
2804 OAK PARK AVE N,44.987974,-93.31625600000001,5,Near North,Willard - Hay,1,2,Yale,02/21/2019,00:00
2836 JAMES AVE S,44.951637,-93.303226,7,Calhoun Isle,East Isles,3,2,Yale,02/21/2019,00:00
920 15TH ST E,44.967865,-93.260133,6,Central,Elliot Park,3,2,Yale,02/21/2019,00:00
3508 COLUMBUS AVE S,44.938503000000004,-93.263963,9,Powderhorn,Central,5,2,Yale,02/21/2019,00:00
1610 CONIARIS WAY,44.940327,-93.30216,10,Calhoun Isle,ECCO,5,2,Yale,02/21/2019,00:00
3208 COLUMBUS AVE S,44.944592,-93.26395600000001,9,Powderhorn,Central,5,2,Yale,02/21/2019,00:00
3322 HUMBOLDT AVE N,45.015797,-93.298132,4,Camden,Folwell,1,2,Yale,02/21/2019,00:00
3340 COLFAX AVE S,44.941594,-93.292046,10,Calhoun Isle,South Uptown,5,2,Yale,02/21/2019,00:00
