Date,Time,Location,Latitude,Longitude,Ward,Community,Neighborhood,Emergency
12/30/2015,00:00,2752 e 38 st,44.9342624,-93.2323368,12,Powderhorn,Standish,Grant
12/30/2015,00:00,662 main st se,44.981536223747725,-93.24837434482252,3,University,Marcy Holmes,Grant
12/30/2015,00:00,2678 W 43 ST W,44.924480815169865,-93.31344436743532,13,Southwest,Linden Hills,Grant
12/30/2015,00:00,2714 Plymouth ave n,44.99157743035591,-93.31483352321784,5,Near North,Willard - Hay,Grant
12/30/2015,00:00,916 N Washington Ave,44.99033190000001,-93.27995969999999,3,Central,North Loop,Grant
12/30/2015,00:00,1300 WILLOW ST,44.971252289676336,-93.28269493007438,7,Central,Loring Park,Grant
12/30/2015,00:00,13th Ave & Grand,44.9511323,-93.25663349999999,9,Phillips,Midtown Phillips,Grant
12/30/2015,00:00,2638 43rd st w,44.924435332859254,-93.31307918346515,13,Southwest,Linden Hills,Grant
12/30/2015,00:00,2245 Blaisdell ave s,44.96047613200518,-93.27954973951068,10,Powderhorn,Whittier,Grant
12/30/2015,00:00,2638 43 st w,44.924435332859254,-93.31307918346515,13,Southwest,Linden Hills,Grant
12/30/2015,00:00,3010 Fremont ave n,45.01147419827155,-93.295535660635,5,Near North,Jordan,Grant
12/30/2015,00:00,209 5th Ave n,44.9866113531189,-93.27395604969105,3,Central,North Loop,Grant
12/30/2015,00:00,2825 fremont ave n,45.00886951742154,-93.29563126066876,5,Near North,Jordan,Grant
12/30/2015,00:00,2205 blaisdell s,44.9604934,-93.2791725,10,Powderhorn,Whittier,Grant
12/30/2015,00:00,2245 blaidsdell ave,44.9599264,-93.27917749999999,10,Powderhorn,Whittier,Grant
12/30/2015,00:00,1553 LaSalle Ave,44.96700679886228,-93.27927525635894,7,Central,Loring Park,Grant
12/30/2015,00:00,662 main st se,44.981536223747725,-93.24837434482252,3,University,Marcy Holmes,Grant
12/30/2015,00:00,3232 Fremont ave n,45.01433925442835,-93.29564265452076,4,Camden,Folwell,Grant
12/30/2015,00:00,rear,44.90238009999999,-93.3985877,,,,Grant
12/30/2015,00:00,2820 Fremont Ave n,45.00883537993592,-93.29552170563987,5,Near North,Jordan,Grant
12/30/2015,00:00,2310 blaisdell,44.95991561599627,-93.27966368199151,10,Powderhorn,Whittier,Grant
12/30/2015,00:00,2311 blaisedale s,44.9598839,-93.2791778,10,Powderhorn,Whittier,Grant
12/30/2015,00:00,1400 8th st SE,44.98435841886995,-93.2326490733779,3,University,Marcy Holmes,Grant
12/30/2015,00:00,2277 blaisdell,44.96020415779036,-93.27955188320314,10,Powderhorn,Whittier,Grant
12/30/2015,00:00,2211 Blaisdell Ave S,44.9607651031958,-93.27954746183745,10,Powderhorn,Whittier,Grant
12/30/2015,00:00,100 26th st e,44.95556656827183,-93.27654744767926,10,Powderhorn,Whittier,Grant
12/30/2015,00:00,829 3rd st n space no. 1829,44.98826409999999,-93.2801077,3,Central,North Loop,Grant
12/30/2015,00:00,507 e 15th st,44.9678553,-93.26805499999999,6,Central,Elliot Park,Grant
12/30/2015,00:00,4141 28th ave s,44.9279524971058,-93.23206707690501,12,Powderhorn,Standish,Grant
12/30/2015,00:00,274 5th ave se,44.98421357280786,-93.24920217695446,3,University,Marcy Holmes,Grant
12/30/2015,00:00,507 E 15th St,44.9678553,-93.26805499999999,6,Central,Elliot Park,Grant
12/30/2015,00:00,Minneapolis,44.977753,-93.2650108,3,Central,Downtown West,Grant
12/30/2015,00:00,15th Ave and 8th St se,44.98385685749657,-93.23128360260316,3,University,Marcy Holmes,Grant
12/30/2015,00:00,1016 Lowry Ave NE,45.01312674300587,-93.24523143413609,1,Northeast,Windom Park,Grant
12/30/2015,00:00,3028 3rd av s,44.94784782209495,-93.272903613406,9,Powderhorn,Central,Grant
12/30/2015,00:00,1400 8th St SE,44.98435841886995,-93.2326490733779,3,University,Marcy Holmes,Grant
12/30/2015,00:00,University and 8,44.97399,-93.2277285,2,University,University of Minnesota,Grant
12/30/2015,00:00,656 e 15th,44.9683253,-93.2658209,7,Central,Elliot Park,Grant
12/30/2015,00:00,3319 fremont ave n,45.01531258207416,-93.29564551819628,4,Camden,Folwell,Grant
12/30/2015,00:00,1813 2nd st so,44.99760670595523,-93.28001109146768,5,Near North,Near - North,Grant
12/30/2015,00:00,3513 Fremont ave n,45.01882070490964,-93.29564770114882,4,Camden,Folwell,Grant
12/30/2015,00:00,13 Ave NE,45.0009107,-93.25499699999999,1,Northeast,Logan Park,Grant
12/30/2015,00:00,77 university ave ne,44.9887758448567,-93.25686627758543,3,University,Nicollet Island - East Bank,Grant
12/30/2015,00:00,442 2nd st se,44.98382049705306,-93.25074361993191,3,University,Marcy Holmes,Grant
12/30/2015,00:00,3614 Fremont,45.0208169,-93.295325,4,Camden,Folwell,Grant
12/30/2015,00:00,300 University AVE SE,44.98563199573515,-93.2520390208232,3,University,Marcy Holmes,Grant
12/30/2015,00:00,2408 blaisdale,44.9586838,-93.2800233,10,Powderhorn,Whittier,Grant
12/30/2015,00:00,3623 fremont ave n,45.02079898799621,-93.29565257215536,4,Camden,Folwell,Grant
12/30/2015,00:00,800 n Washington ave,44.989586,-93.2786408,3,Central,North Loop,Grant
12/30/2015,00:00,225 5 ave se,44.98377580950067,-93.24967070988961,3,University,Marcy Holmes,Grant
12/30/2015,00:00,3977 28th ave s,44.93094217897809,-93.23206379235177,12,Powderhorn,Standish,Grant
12/30/2015,00:00,3247 2nd St N,45.013949083346766,-93.28081599385052,4,Camden,McKinley,Grant
12/30/2015,00:00,4333 bloomington ave s,44.9245190096872,-93.25233829524082,11,Nokomis,Northrop,Grant
12/30/2015,00:00,4349 28th,44.92362869999999,-93.23183039999999,12,Nokomis,Ericsson,Grant
12/30/2015,00:00,1726 e 15th st,44.96797979999999,-93.25741769999999,6,Central,Elliot Park,Grant
12/30/2015,00:00,Franklin/ blaisdale,44.9627074,-93.2794291,7,Central,Steven's Square - Loring Heights,Grant
12/30/2015,00:00,3209 3RD AVE S,44.944776809855966,-93.27276566163304,9,Powderhorn,Central,Grant
12/30/2015,00:00,15th ave se,44.985971,-93.23037520000001,2,University,Como,Grant
12/30/2015,00:00,3616 Fremont ave n,45.02069559315297,-93.29554165719719,4,Camden,Folwell,Grant
12/30/2015,00:00,2518 Fremont ave n Minneapolis,45.005533,-93.29534369999999,5,Near North,Jordan,Grant
12/30/2015,00:00,3614 Fremont ave n,45.02066088344645,-93.29554119150903,4,Camden,Folwell,Grant
12/30/2015,00:00,726 E 15TH ST,44.968355,-93.263559,7,Central,Elliot Park,Grant
12/30/2015,00:00,107 13th Ave NE,45.000265798639155,-93.26962163512026,3,Northeast,Sheridan,Grant
12/30/2015,00:00,4230 chicago ave s,44.9263674108281,-93.26257075808635,8,Nokomis,Regina,Grant
12/30/2015,00:00,3412 Bloomington ave s,44.941091669814135,-93.25250042508733,9,Powderhorn,Powderhorn Park,Grant
12/30/2015,00:00,3343 3RD AVE S,44.942387032011226,-93.27273964874591,9,Powderhorn,Central,Grant
12/30/2015,00:00,324 6th ave se,44.984179358810124,-93.24740224888467,3,University,Marcy Holmes,Grant
12/30/2015,00:00,107 13th Ave NE,45.000265798639155,-93.26962163512026,3,Northeast,Sheridan,Grant
12/30/2015,00:00,E 16th/ Chicago,44.9671586,-93.26255940000001,6,Central,Elliot Park,Grant
12/30/2015,00:00,1012 12th ave SE,44.98825072439264,-93.23453196229468,2,University,Como,Grant
12/30/2015,00:00,726 E 15TH ST,44.968355,-93.263559,7,Central,Elliot Park,Grant
12/30/2015,00:00,3232 Fremont ave n,45.01433925442835,-93.29564265452076,4,Camden,Folwell,Grant
12/30/2015,00:00,606 e 15th st,44.9683025,-93.267091,7,Central,Elliot Park,Grant
12/30/2015,00:00,1780 colfax av s,44.96580216024578,-93.29185786346905,7,Calhoun Isle,Lowry Hill,Grant
12/30/2015,00:00,13th Ave NE & Grand,45.000583291156644,-93.26857070764412,3,Northeast,Sheridan,Grant
12/30/2015,00:00,3734 Fremont Ave n,45.02281894571068,-93.29556970797803,4,Camden,Folwell,Grant
12/30/2015,00:00,1014 12th ave SE,44.98830973520767,-93.2345319275889,2,University,Como,Grant
12/30/2015,00:00,2417 3rd ave s,44.95885755885869,-93.27269924115849,10,Powderhorn,Whittier,Grant
12/30/2015,00:00,1575 lasalle av,44.96672369639243,-93.27927584295014,7,Central,Loring Park,Grant
12/30/2015,00:00,1330 Vincent ave n,44.99212134656181,-93.31584910806784,5,Near North,Willard - Hay,Grant
12/30/2015,00:00,3444 1ST AVE S,44.940532838180566,-93.27668933481549,8,Powderhorn,Lyndale,Grant
12/30/2015,00:00,129 26th st e,44.95548705424966,-93.27522102848195,10,Powderhorn,Whittier,Grant
12/30/2015,00:00,110 6th ave ne,44.982063030138555,-93.24908390901984,3,University,Marcy Holmes,Grant
12/30/2015,00:00,712 4th st n,44.986007776491775,-93.27918171460729,3,Central,North Loop,Grant
12/30/2015,00:00,1300. Blk harmon pl,44.9734651,-93.2815296,7,Central,Loring Park,Grant
12/30/2015,00:00,3104 James ave s,44.94647203865635,-93.30345086744212,10,Calhoun Isle,ECCO,Grant
12/30/2015,00:00,3224 1st ave s,44.94448973054333,-93.27668633181749,8,Powderhorn,Lyndale,Grant
12/30/2015,00:00,2106 Fremont ace n Minneapolis,45.00057169999999,-93.29540449999999,5,Near North,Jordan,Grant
12/30/2015,00:00,1102 washburn ave n,44.98933720534101,-93.31714069935015,5,Near North,Willard - Hay,Grant
12/30/2015,00:00,2506 Chicago ave s,44.957167906566966,-93.26264106337223,6,Phillips,Phillips West,Grant
12/30/2015,00:00,127 13th Ave NE,45.000668494668965,-93.2684472633437,3,Northeast,Sheridan,Grant
12/30/2015,00:00,120 7th ave ne,44.99458118348487,-93.26472708237888,3,Northeast,St. Anthony West,Grant
12/30/2015,00:00,4131 freemount ave n,45.03019373437269,-93.2958213583478,4,Camden,Webber - Camden,Grant
12/30/2015,00:00,2213 blaisdell av,44.96074810493076,-93.27954759581824,10,Powderhorn,Whittier,Grant
12/30/2015,00:00,3333 Bloomington ave s,44.942392119612975,-93.25239978136804,9,Powderhorn,Powderhorn Park,Grant
12/30/2015,00:00,114 6th ave ne,44.982100772353895,-93.24905343845195,3,University,Marcy Holmes,Grant
12/30/2015,00:00,2427 blaisdell s,44.9581919,-93.279187,10,Powderhorn,Whittier,Grant
12/30/2015,00:00,3220 3rd ave s,44.944569346244805,-93.27287363623041,9,Powderhorn,Central,Grant
12/30/2015,00:00,4227 28th ave s,44.92639080510782,-93.23207321921136,12,Nokomis,Ericsson,Grant
12/30/2015,00:00,3128 James ave s,44.94604409511686,-93.3034556254103,10,Calhoun Isle,ECCO,Grant
12/30/2015,00:00,832 3rd st n,44.98833336897682,-93.2801170673305,3,Central,North Loop,Grant
12/30/2015,00:00,14 ave se and 8th St se,44.984408690528355,-93.23266351880332,3,University,Marcy Holmes,Grant
12/30/2015,00:00,1100 Washburn ave n,44.98932030985968,-93.31714063997254,5,Near North,Willard - Hay,Grant
12/30/2015,00:00,1401 lasalle,44.96875685858785,-93.27927633934664,7,Central,Loring Park,Grant
12/30/2015,00:00,1909 1st Street south,44.97550160391196,-93.24530137922828,2,University,University of Minnesota,Grant
12/30/2015,00:00,302 6th ave ne,44.99436190454862,-93.26067179534652,3,Northeast,St. Anthony West,Grant
12/30/2015,00:00,1374 Lasalle Ave,44.969326078168606,-93.27938295626252,7,Central,Loring Park,Grant
12/30/2015,00:00,3622 10th ave s,44.937317985169166,-93.26005991441812,9,Powderhorn,Powderhorn Park,Grant
12/30/2015,00:00,1814 Fremont Ave n,44.99769711001128,-93.29558538783263,5,Near North,Near - North,Grant
12/30/2015,00:00,2511 CHICAGO AVE A,44.9562924,-93.26220699999999,9,Phillips,Midtown Phillips,Grant
12/30/2015,00:00,1104 washburn ave n,44.98935410081736,-93.31714075872775,5,Near North,Willard - Hay,Grant
12/30/2015,00:00,2672 44th st w,44.92324658927954,-93.3130894182382,13,Southwest,Linden Hills,Grant
12/30/2015,00:00,2424 Chicago AV s,44.95865182494153,-93.26263125238063,6,Phillips,Phillips West,Grant
12/30/2015,00:00,1516 39th st E,44.93236025474339,-93.2527521859125,8,Powderhorn,Bancroft,Grant
12/30/2015,00:00,107 13th Ave NE,45.000265798639155,-93.26962163512026,3,Northeast,Sheridan,Grant
12/30/2015,00:00,2720 Chicago AV s,44.95334337165273,-93.26267976468348,6,Phillips,Phillips West,Grant
12/30/2015,00:00,1470 LaSalle,44.96803646814148,-93.27938409493454,7,Central,Loring Park,Grant
12/30/2015,00:00,322 6th ave se,44.984160760210855,-93.24741677038432,3,University,Marcy Holmes,Grant
12/30/2015,00:00,2026 Fremont Ave n,44.99984948048712,-93.29558296383446,5,Near North,Jordan,Grant
12/30/2015,00:00,107 13th Ave NE,45.000265798639155,-93.26962163512026,3,Northeast,Sheridan,Grant
12/30/2015,00:00,106 6th ave ne,44.98202528789837,-93.24911437958772,3,University,Marcy Holmes,Grant
12/30/2015,00:00,4729 2oth ave so,44.932367,-93.2701295,8,Powderhorn,Bryant,Grant
12/30/2015,00:00,704 4th st n,44.98593597543798,-93.27908105459987,3,Central,North Loop,Grant
12/30/2015,00:00,2210 emerson ave north,45.001642303719684,-93.29405571863435,5,Near North,Hawthorne,Grant
12/30/2015,00:00,3316 Longfellow Ave s,44.94263864826362,-93.24615290236305,9,Powderhorn,Corcoran,Grant
12/30/2015,00:00,4130 Fremont ave n Minneapolis,45.030686,-93.29538,4,Camden,Webber - Camden,Grant
12/30/2015,00:00,2678 WEST 43RD ST,44.9246637,-93.3127469,13,Southwest,Linden Hills,Grant
12/30/2015,00:00,2818 pleasant ave s.,44.95170182255477,-93.283042717858,10,Powderhorn,Whittier,Grant
12/30/2015,00:00,3148 1st Avenue South,44.94582522533405,-93.27669771700383,8,Powderhorn,Lyndale,Grant
12/30/2015,00:00,1224 2nd St NE,45.00009348853889,-93.2662019476104,3,Northeast,Sheridan,Grant
12/30/2015,00:00,1020 vincent ave north,44.9881502889149,-93.3158767516072,5,Near North,Willard - Hay,Grant
12/30/2015,00:00,14th&LaSalle Ave,44.9687884,-93.2793342,7,Central,Loring Park,Grant
12/30/2015,00:00,1800 Fremont Ave N,44.99746181032672,-93.29558606699369,5,Near North,Near - North,Grant
12/30/2015,00:00,1457 lasalle ave s,44.968180654554054,-93.27927492569415,7,Central,Loring Park,Grant
12/30/2015,00:00,1130 humbolt ave n,44.990001513278315,-93.2981160873285,5,Near North,Near - North,Grant
12/30/2015,00:00,4723 28th ave so,44.91761705107735,-93.2321275275801,12,Nokomis,Ericsson,Grant
12/30/2015,00:00,2516 Chicago AV s,44.95699586643206,-93.26264192477845,6,Phillips,Phillips West,Grant
12/30/2015,00:00,102 6th ave ne,44.98198754563333,-93.24914485015562,3,University,Marcy Holmes,Grant
12/30/2015,00:00,13th & Grand,44.9589489,-93.261971,9,Phillips,Midtown Phillips,Grant
12/30/2015,00:00,3944 bloomington,44.931488876265206,-93.25244618811963,8,Powderhorn,Bancroft,Grant
12/30/2015,00:00,1390 spruce pl,44.96890633238064,-93.28089207707231,7,Central,Loring Park,Grant
12/30/2015,00:00,37 2nd St NE,44.98789808498802,-93.25804217130413,3,University,Nicollet Island - East Bank,Grant
12/30/2015,00:00,713 3rd st n,44.986792484559174,-93.27811157973319,3,Central,North Loop,Grant
12/30/2015,00:00,606 5th ave SE,44.98750368419149,-93.24660124327518,3,University,Marcy Holmes,Grant
12/30/2015,00:00,2570 W 43rd ST,44.9249277,-93.3122755,13,Southwest,Linden Hills,Grant
12/30/2015,00:00,Walnut st se and Delaware,44.9725563,-93.2286781,2,University,University of Minnesota,Grant
12/30/2015,00:00,1206 Humboldt Ave N,44.9906953303174,-93.298123727269,5,Near North,Near - North,Grant
12/30/2015,00:00,2014 emerson ave north,44.99978061932479,-93.29405141316887,5,Near North,Hawthorne,Grant
12/30/2015,00:00,3814 15th Ave S,44.93383253678908,-93.25371044404427,8,Powderhorn,Bancroft,Grant
12/30/2015,00:00,2727 44st w,44.9231961,-93.3144806,13,Southwest,Linden Hills,Grant
12/30/2015,00:00,37 2nd St NE,44.98789808498802,-93.25804217130413,3,University,Nicollet Island - East Bank,Grant
12/30/2015,00:00,1200 Como Ave SE,44.987803251278486,-93.23454890263258,2,University,Como,Grant
12/30/2015,00:00,256 6th st ne,44.99226404712348,-93.25404520221255,3,Northeast,St. Anthony East,Grant
12/30/2015,00:00,2415 blaisdell ave s,44.95881963165018,-93.27956266445291,10,Powderhorn,Whittier,Grant
12/30/2015,00:00,799 university ave se,44.98286973145762,-93.24488617612529,3,University,Marcy Holmes,Grant
12/30/2015,00:00,402 6 th ave se,44.98494458466279,-93.2468037500714,3,University,Marcy Holmes,Grant
12/30/2015,00:00,717 2nd St NE,44.99538303671555,-93.26316297451966,3,Northeast,St. Anthony West,Grant
12/30/2015,00:00,15th/ lasalle,44.967717,-93.2793358,7,Central,Loring Park,Grant
12/30/2015,00:00,1100 como ave SE,44.98782462884785,-93.23552697973192,2,University,Como,Grant
12/30/2015,00:00,55 4th ave n,44.98770160393158,-93.27020149344278,3,Central,North Loop,Grant
12/30/2015,00:00,616 5th st ne,44.995580395465986,-93.25810625379887,3,Northeast,St. Anthony West,Grant
12/30/2015,00:00,4251 Fremont Ave n,45.03245019188394,-93.2958386682588,4,Camden,Webber - Camden,Grant
12/30/2015,00:00,13 ave se,44.9849654,-93.23405740000001,3,University,Marcy Holmes,Grant
12/30/2015,00:00,3634 10th Ave s,44.93711024512587,-93.26005742622053,9,Powderhorn,Powderhorn Park,Grant
12/30/2015,00:00,1521 lascell,44.977753,-93.2650108,3,Central,Downtown West,Grant
12/30/2015,00:00,1230 8th st s e,44.984882,-93.2347764,3,University,Marcy Holmes,Grant
12/30/2015,00:00,420 6th ave se,44.98511442263204,-93.24666755281504,3,University,Marcy Holmes,Grant
12/30/2015,00:00,5524 28th ave,44.90304331405381,-93.23238654300178,11,Nokomis,Wenonah,Grant
12/30/2015,00:00,4423 upton ave s,44.92292929448087,-93.31503231598491,13,Southwest,Linden Hills,Grant
12/30/2015,00:00,305 5th ave ne,44.99367390035938,-93.26015893897866,3,Northeast,St. Anthony West,Grant
12/30/2015,00:00,1429 la salle Ave s,44.9684687572945,-93.2792756325204,7,Central,Loring Park,Grant
12/30/2015,00:00,4713 28th Ave,44.91777901244383,-93.23212548423562,12,Nokomis,Ericsson,Grant
12/30/2015,00:00,3540 12th ave s,44.93880696270808,-93.25754725514197,9,Powderhorn,Powderhorn Park,Grant
12/30/2015,00:00,3915 Fremont ace n Minneapolis,45.0262715,-93.2959532,4,Camden,Webber - Camden,Grant
12/30/2015,00:00,2498 blaisdale,44.9573546,-93.2796255,10,Powderhorn,Whittier,Grant
12/30/2015,00:00,128 5th st ne,44.99030258096121,-93.25449280600992,3,University,Nicollet Island - East Bank,Grant
12/30/2015,00:00,4137 fremont ave n,45.030306442394966,-93.29582258340938,4,Camden,Webber - Camden,Grant
12/30/2015,00:00,26th/ blaisdale,44.9555392,-93.2796341,10,Powderhorn,Whittier,Grant
12/30/2015,00:00,902 washburn ave N,44.987063859283474,-93.31716640681526,5,Near North,Willard - Hay,Grant
12/30/2015,00:00,107 13th Ave NE,45.000265798639155,-93.26962163512026,3,Northeast,Sheridan,Grant
12/30/2015,00:00,2697 Blas dale ave s,44.89975,-93.35953429999999,,,,Grant
12/30/2015,00:00,3110 3rd st n,45.01680473071113,-93.26626744632713,1,Northeast,Marshall Terrace,Grant
12/30/2015,00:00,3739 fremont ave north,45.02288784731377,-93.29568011297904,4,Camden,Folwell,Grant
12/30/2015,00:00,2663 blaidsdell,44.9539058,-93.2791409,10,Powderhorn,Whittier,Grant
12/30/2015,00:00,806 5th Ave Se,44.989591835349444,-93.2449425316079,3,University,Marcy Holmes,Grant
12/30/2015,00:00,672 e 15th  st,44.9683257,-93.26555189999999,7,Central,Elliot Park,Grant
12/30/2015,00:00,1704. Como ave se,44.987791227650554,-93.22822379977548,2,University,Como,Grant
12/30/2015,00:00,3752 11th ave s,44.9349930438512,-93.25877026267798,9,Powderhorn,Powderhorn Park,Grant
12/30/2015,00:00,S 19th and Franklin f rd,44.9627138,-93.2496427,6,Phillips,Ventura Village,Grant
12/30/2015,00:00,1572 2nd St NE,45.003872091959536,-93.26620829199992,3,Northeast,Sheridan,Grant
12/30/2015,00:00,107 13th Ave NE,45.000265798639155,-93.26962163512026,3,Northeast,Sheridan,Grant
12/30/2015,00:00,2104 10th ave s,44.96175558241702,-93.25971068824587,6,Phillips,Ventura Village,Grant
12/30/2015,00:00,2552 w 43rd st,44.9249277,-93.3122755,13,Southwest,Linden Hills,Grant
12/30/2015,00:00,1575 lesalle ave s,44.9661869,-93.27888449999999,7,Central,Loring Park,Grant
12/30/2015,00:00,676 summer st ne,44.99685266954875,-93.25374869277765,3,Northeast,St. Anthony East,Grant
12/30/2015,00:00,1426 2nd St NE,45.0022864632874,-93.26620664831196,3,Northeast,Sheridan,Grant
12/30/2015,00:00,1545 le salle Ave s,44.9663445,-93.27933499999999,7,Central,Loring Park,Grant
12/30/2015,00:00,224 6th ave se,44.98318440892355,-93.248183844476,3,University,Marcy Holmes,Grant
12/30/2015,00:00,2700 como ave se,44.9879284210655,-93.21504017998681,2,University,Como,Grant
12/30/2015,00:00,1523 lasalle,44.96739284543309,-93.27927445646186,7,Central,Loring Park,Grant
12/30/2015,00:00,1778 emerson av s,44.965842708992966,-93.29440242555462,7,Calhoun Isle,Lowry Hill,Grant
12/30/2015,00:00,2707 blaisdale,44.9534072,-93.27928759999999,10,Powderhorn,Whittier,Grant
12/30/2015,00:00,1020 3rd st n,44.98958200886521,-93.28187041969464,5,Central,North Loop,Grant
12/30/2015,00:00,2586 43rd st w,44.92439037695589,-93.31269211208603,13,Southwest,Linden Hills,Grant
12/30/2015,00:00,2727 44TH ST WEST,44.92325321535909,-93.31408513769757,13,Southwest,Linden Hills,Grant
12/30/2015,00:00,1124 Humboldt Ave N,44.98985580216405,-93.29811645777274,5,Near North,Near - North,Grant
12/30/2015,00:00,107 13th Ave NE,45.000265798639155,-93.26962163512026,3,Northeast,Sheridan,Grant
12/30/2015,00:00,1648 Washburn Ave n,44.99609217296822,-93.31713131203131,5,Near North,Willard - Hay,Grant
12/30/2015,00:00,1088 8th Se,44.98610958775442,-93.23702272519658,3,University,Marcy Holmes,Grant
12/30/2015,00:00,801 Washington Ave N,44.98888868573934,-93.2786559861232,3,Central,North Loop,Grant
12/30/2015,00:00,230 5th st ne,44.99129106920161,-93.25516914405749,3,Northeast,St. Anthony West,Grant
12/30/2015,00:00,3252 Fremont Ave n,45.0139922209837,-93.29564131746245,4,Camden,Folwell,Grant
12/30/2015,00:00,1126 humbold ave n,44.98992696981425,-93.2981158493183,5,Near North,Near - North,Grant
12/30/2015,00:00,5157 28th ave s,44.909739435070385,-93.23219170489202,12,Nokomis,Keewaydin,Grant
12/30/2015,00:00,3116 James ave s.,44.94625806728539,-93.3034532464262,10,Calhoun Isle,ECCO,Grant
12/30/2015,00:00,3841 fremont ave north,45.02473599097122,-93.29570319953632,4,Camden,Webber - Camden,Grant
12/30/2015,00:00,214 5th st ne,44.99113601273151,-93.25506305387732,3,Northeast,St. Anthony West,Grant
12/30/2015,00:00,1530 lasalle,44.96729001353139,-93.27938419246854,7,Central,Loring Park,Grant
12/30/2015,00:00,516 6th ave se,44.9860611392127,-93.2459115561032,3,University,Marcy Holmes,Grant
12/30/2015,00:00,Mncis parking,44.977753,-93.2650108,3,Central,Downtown West,Grant
12/30/2015,00:00,3104 HUMBOLDT AVE S,44.94646644553135,-93.30091382266868,10,Calhoun Isle,ECCO,Grant
12/30/2015,00:00,107 13th Ave NE,45.000265798639155,-93.26962163512026,3,Northeast,Sheridan,Grant
12/30/2015,00:00,1830 Vincent Ave n,44.99820190241902,-93.31584668126,5,Near North,Willard - Hay,Grant
12/30/2015,00:00,1625 como ave se,44.987870653735285,-93.2285798711514,1,University,Como,Grant
12/30/2015,00:00,3448 10th ave S,44.940211275216825,-93.26009011861295,9,Powderhorn,Powderhorn Park,Grant
12/30/2015,00:00,1501 lasalle av,44.96767594460044,-93.27927386987068,7,Central,Loring Park,Grant
12/30/2015,00:00,3924 elliot av s,44.931876538078036,-93.26129214068929,8,Powderhorn,Bancroft,Grant
12/30/2015,00:00,1530 LASALLE,44.96729001353139,-93.27938419246854,7,Central,Loring Park,Grant
12/30/2015,00:00,1120 Humboldt ave n,44.98971346659856,-93.29811767468163,5,Near North,Near - North,Grant
12/30/2015,00:00,3424 Bloomington,44.94088334436721,-93.2524986208936,9,Powderhorn,Powderhorn Park,Grant
12/30/2015,00:00,1526 Girard Ave N,44.994455183093464,-93.29712056752723,5,Near North,Near - North,Grant
12/30/2015,00:00,726 e 15th,44.968355,-93.263559,7,Central,Elliot Park,Grant
12/30/2015,00:00,602 4th ave ne,44.99324828682432,-93.25644129304722,3,Northeast,St. Anthony East,Grant
12/30/2015,00:00,1483 lasalle,44.96791312928507,-93.2792742693555,7,Central,Loring Park,Grant
12/30/2015,00:00,1518 girard ave n,44.994371817910576,-93.29712101128364,5,Near North,Near - North,Grant
12/30/2015,00:00,1401 lasalle ave,44.96875685858785,-93.27927633934664,7,Central,Loring Park,Grant
12/30/2015,00:00,1352 spruce pl,44.969296829064234,-93.28089141605784,7,Central,Loring Park,Grant
12/30/2015,00:00,43rd/upton,44.924691,-93.31467099999999,13,Southwest,Linden Hills,Grant
12/30/2015,00:00,3728 11th ave S,44.93540777247188,-93.25877425314576,9,Powderhorn,Powderhorn Park,Grant
12/30/2015,00:00,3324 Bloomington ave s,44.94251182709578,-93.25251006723556,9,Powderhorn,Powderhorn Park,Grant
12/30/2015,00:00,3120 Humboldt ave s.,44.94618108870476,-93.30091449331309,10,Calhoun Isle,ECCO,Grant
12/30/2015,00:00,1826 3rd ave s,44.96486508554098,-93.2728115270811,6,Central,Steven's Square - Loring Heights,Grant
12/30/2015,00:00,3148 JAMES AVE S,44.94568747306356,-93.30345959038378,10,Calhoun Isle,ECCO,Grant
12/30/2015,00:00,13th & Marshall,45.0000933,-93.2700254,3,Northeast,Sheridan,Grant
12/30/2015,00:00,1118 Humboldt ave n,44.989642298683265,-93.29811828313606,5,Near North,Near - North,Grant
12/30/2015,00:00,2512 CHICAGO AVE S,44.957064682547916,-93.26264158021596,6,Phillips,Phillips West,Grant
12/30/2015,00:00,728 8th ave se,44.98702622333169,-93.24148721162337,3,University,Marcy Holmes,Grant
12/30/2015,00:00,907 19tg ave s,44.9233301,-93.24482350000001,12,Nokomis,Ericsson,Grant
12/30/2015,00:00,808 4th ave ne,44.981685681253154,-93.28966315677043,5,Near North,Sumner - Glenwood,Grant
12/30/2015,00:00,1430 lesalle,44.96845630000001,-93.27933469999999,7,Central,Loring Park,Grant
12/30/2015,00:00,802 6th ave se,44.98887037219611,-93.24367620349011,3,University,Marcy Holmes,Grant
12/30/2015,00:00,2311 blaisdell,44.95991518377449,-93.27955416087637,10,Powderhorn,Whittier,Grant
12/30/2015,00:00,326 7th ave se,44.983633259605604,-93.24600566035781,3,University,Marcy Holmes,Grant
12/30/2015,00:00,13th Ave NE & Marshall,45.0000895785897,-93.27000984949638,3,Northeast,Sheridan,Grant
12/30/2015,00:00,216 7th ave se,44.982569274377425,-93.24686935409451,3,University,Marcy Holmes,Grant
12/30/2015,00:00,320 7th ave se,44.98357660528088,-93.24604992541892,3,University,Marcy Holmes,Grant
12/30/2015,00:00,3418 Bloomington,44.94098750718516,-93.25249952299046,9,Powderhorn,Powderhorn Park,Grant
12/30/2015,00:00,114 10th ave ne,44.997403587004044,-93.26709932401907,3,Northeast,St. Anthony West,Grant
