Location,Latitude,Longitude,Ward,Community,Neighborhood,Tow_Zone,Day,Emergency,Date,Time
"1302 w 32nd st ,Minneapolis,MN",44.944963,-93.295955,10,Calhoun Isle,South Uptown,5,2,Diamond Lake,03/11/2019,10:24
"1500 mall st,Minneapolis,MN",44.96755,-93.278129,7,Central,Loring Park,3,2,Diamond Lake,03/11/2019,10:31
"Mall and Humboldt ,Minneapolis,MN",44.949883,-93.300832,7,Calhoun Isle,East Isles,3,2,Diamond Lake,03/11/2019,10:36
"804 34th st e,Minneapolis,MN",44.941362,-93.25366899999999,9,Powderhorn,Powderhorn Park,6,2,Diamond Lake,03/11/2019,10:36
"2106 dupont ave n ,Minneapolis,MN",45.000552,-93.292281,5,Near North,Hawthorne,1,2,Diamond Lake,03/11/2019,10:36
"912 emerson ave n,Minneapolis,MN",44.992106,-93.29411800000001,5,Near North,Near - North,1,2,Diamond Lake,03/11/2019,10:37
"908 Emerson Ave N,Minneapolis,MN",44.987684,-93.293839,5,Near North,Sumner - Glenwood,1,2,Diamond Lake,03/11/2019,10:37
"1038 15th ave se,Minneapolis,MN",44.989005,-93.230463,1,University,Como,4,2,Diamond Lake,03/11/2019,10:38
"904 EMERSON AVE N,Minneapolis,MN",44.987454,-93.29385500000001,5,Near North,Sumner - Glenwood,1,2,Diamond Lake,03/11/2019,10:39
"2616 Dupont ave n ,Minneapolis,MN",45.006501,-93.292764,5,Near North,Hawthorne,1,2,Diamond Lake,03/11/2019,10:40
"1528 34th st e,Minneapolis,MN",44.941359999999996,-93.252391,9,Powderhorn,Powderhorn Park,6,2,Diamond Lake,03/11/2019,10:40
"910 emerson ave n,Minneapolis,MN",44.987784000000005,-93.293774,5,Near North,Sumner - Glenwood,1,2,Diamond Lake,03/11/2019,10:41
"520 Irving Ave N,Minneapolis,MN",44.982953,-93.29943100000001,5,Near North,Harrison,3,2,Diamond Lake,03/11/2019,10:43
"1400 w 34th st,Minneapolis,MN",44.941479,-93.297152,10,Calhoun Isle,South Uptown,5,2,Diamond Lake,03/11/2019,10:43
"2326 32ND ST E,Minneapolis,MN",44.94495,-93.237859,9,Powderhorn,Corcoran,6,2,Diamond Lake,03/11/2019,10:43
"718 7th ave se,Minneapolis,MN",44.987736,-93.242508,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,10:44
"3540 Aldrich Ave s,Minneapolis,MN",44.938232,-93.289784,10,Calhoun Isle,South Uptown,5,2,Diamond Lake,03/11/2019,10:45
"3104 19TH AVE S,Minneapolis,MN",44.946265000000004,-93.24523,9,Powderhorn,Corcoran,6,2,Diamond Lake,03/11/2019,10:46
"1426 jefferson st ne,Minneapolis,MN",45.002704,-93.255287,1,Northeast,Logan Park,2,2,Diamond Lake,03/11/2019,10:47
"3308 Girard Ave S,Minneapolis,MN",44.942586,-93.297392,10,Calhoun Isle,South Uptown,5,2,Diamond Lake,03/11/2019,10:47
"The mall / east lake Calhoun pkwy ,Minneapolis,MN",44.950195,-93.304979,7,Calhoun Isle,East Isles,3,2,Diamond Lake,03/11/2019,10:49
"3042 elliot ave,Minneapolis,MN",44.948094,-93.261753,9,Powderhorn,Powderhorn Park,6,2,Diamond Lake,03/11/2019,10:49
"714 madison st ne,Minneapolis,MN",44.997443,-93.253906,3,Northeast,St. Anthony East,2,2,Diamond Lake,03/11/2019,10:52
"420 4th ave se,Minneapolis,MN",44.986599,-93.24901,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,10:52
"700 7th st se,Minneapolis,MN",44.987035999999996,-93.243051,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,10:53
"724 12th ave se,Minneapolis,MN",44.985203999999996,-93.235361,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,10:54
"320 19th ave ne,Minneapolis,MN",45.007582,-93.263554,3,Northeast,Bottineau,2,2,Diamond Lake,03/11/2019,10:54
"2706 39th ave n,Minneapolis,MN",45.026061,-93.314785,4,Camden,Victory,1,2,Diamond Lake,03/11/2019,10:54
"306 19th ave ne,Minneapolis,MN",45.007582,-93.26427199999999,3,Northeast,Bottineau,2,2,Diamond Lake,03/11/2019,10:55
"1804 colfax s,Minneapolis,MN",44.965134,-93.292208,7,Calhoun Isle,Lowry Hill,3,2,Diamond Lake,03/11/2019,10:56
"716 w 32nd ,Minneapolis,MN",44.944915,-93.288923,10,Calhoun Isle,South Uptown,5,2,Diamond Lake,03/11/2019,10:56
"508 Irving Avenue n,Minneapolis,MN",44.982778,-93.29943,5,Near North,Harrison,3,2,Diamond Lake,03/11/2019,10:58
"506 5th st se,Minneapolis,MN",44.986287,-93.247063,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,11:00
"3146 Aldrich ave s ,Minneapolis,MN",44.945723,-93.289702,10,Calhoun Isle,South Uptown,5,2,Diamond Lake,03/11/2019,11:00
"516 Irving ave n,Minneapolis,MN",44.982895,-93.29943100000001,5,Near North,Harrison,3,2,Diamond Lake,03/11/2019,11:02
"1812 BRYANT AVE S,Minneapolis,MN",44.964931,-93.290808,7,Calhoun Isle,Lowry Hill,3,2,Diamond Lake,03/11/2019,11:03
"1910 Emerson Ave S,Minneapolis,MN",44.963952,-93.294687,7,Calhoun Isle,Lowry Hill,3,2,Diamond Lake,03/11/2019,11:03
"1804 BRYANT AVE S,Minneapolis,MN",44.965203,-93.29088399999999,7,Calhoun Isle,Lowry Hill,3,2,Diamond Lake,03/11/2019,11:05
"210 20th ave ne,Minneapolis,MN",45.008282,-93.265351,3,Northeast,Bottineau,2,2,Diamond Lake,03/11/2019,11:06
"1768 COLFAX AVE S,Minneapolis,MN",44.966219,-93.29212199999999,7,Calhoun Isle,Lowry Hill,3,2,Diamond Lake,03/11/2019,11:06
"3322 Emerson Ave n,Minneapolis,MN",45.015710999999996,-93.294026,4,Camden,Folwell,1,2,Diamond Lake,03/11/2019,11:07
"3428 emerson ave s,Minneapolis,MN",44.940327,-93.294875,10,Calhoun Isle,South Uptown,5,2,Diamond Lake,03/11/2019,11:07
"326 19th ave ne,Minneapolis,MN",45.007582,-93.263246,3,Northeast,Bottineau,2,2,Diamond Lake,03/11/2019,11:08
"614 5th st se,Minneapolis,MN",44.9853,-93.245632,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,11:14
"694 17th ave ne,Minneapolis,MN",45.005140000000004,-93.252657,1,Northeast,Logan Park,2,2,Diamond Lake,03/11/2019,11:15
"518 Irving Avenue n ,Minneapolis,MN",44.982924,-93.29943100000001,5,Near North,Harrison,3,2,Diamond Lake,03/11/2019,11:18
"710 7th st se,Minneapolis,MN",44.986831,-93.242992,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,11:19
"728 5TH ST SE,Minneapolis,MN",44.984796,-93.244289,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,11:20
"528 5th st se ,Minneapolis,MN",44.98579,-93.246575,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,11:22
"208 20th ave ne,Minneapolis,MN",45.008282,-93.265351,3,Northeast,Bottineau,2,2,Diamond Lake,03/11/2019,11:25
"2304 GARFIELD AVE S ,Minneapolis,MN",44.959804999999996,-93.287033,10,Powderhorn,Whittier,3,2,Diamond Lake,03/11/2019,11:29
"850 21st ave se,Minneapolis,MN",44.985141999999996,-93.222617,2,University,Como,4,2,Diamond Lake,03/11/2019,11:30
"206 12th ave ne,Minneapolis,MN",44.999819,-93.265875,3,Northeast,Sheridan,2,2,Diamond Lake,03/11/2019,11:30
"204 12th ave ne,Minneapolis,MN",44.999819,-93.265969,3,Northeast,Sheridan,2,2,Diamond Lake,03/11/2019,11:31
"712 madison st ne,Minneapolis,MN",44.997305,-93.25401,3,Northeast,St. Anthony East,2,2,Diamond Lake,03/11/2019,11:33
"114 23rd ave ne,Minneapolis,MN",45.011078999999995,-93.26864300000001,3,Northeast,Bottineau,2,2,Diamond Lake,03/11/2019,11:35
"516 5th st se,Minneapolis,MN",44.985931,-93.247008,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,11:35
"1914 Queen ave n ,Minneapolis,MN",44.99924,-93.30921500000001,5,Near North,Willard - Hay,1,2,Diamond Lake,03/11/2019,11:36
"3012 14th av s,Minneapolis,MN",44.947888,-93.25535699999999,9,Powderhorn,Powderhorn Park,6,2,Diamond Lake,03/11/2019,11:38
"3520 Emerson Ave S,Minneapolis,MN",44.938721,-93.294954,10,Calhoun Isle,South Uptown,5,2,Diamond Lake,03/11/2019,11:38
"520 5th st se,Minneapolis,MN",44.985884999999996,-93.246707,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,11:40
"608 32nd st w ,Minneapolis,MN",44.945266,-93.267152,9,Powderhorn,Central,5,2,Diamond Lake,03/11/2019,11:43
"3120 13th Av S,Minneapolis,MN",44.946098,-93.256546,9,Powderhorn,Powderhorn Park,6,2,Diamond Lake,03/11/2019,11:43
"3124 pleasant ave s ,Minneapolis,MN",44.945667,-93.283376,8,Powderhorn,Lyndale,5,2,Diamond Lake,03/11/2019,11:46
"3028 14th av s,Minneapolis,MN",44.947451,-93.25535699999999,9,Powderhorn,Powderhorn Park,6,2,Diamond Lake,03/11/2019,11:46
"720 18tH st e ,Minneapolis,MN",44.965222999999995,-93.264556,6,Phillips,Ventura Village,3,2,Diamond Lake,03/11/2019,11:49
"526 5th st se,Minneapolis,MN",44.985806,-93.246615,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,11:49
"3508 James Ave s,Minneapolis,MN",44.938808,-93.303205,10,Calhoun Isle,ECCO,5,2,Diamond Lake,03/11/2019,11:52
"1242 Sheridan ave n ,Minneapolis,MN",44.99122,-93.311759,5,Near North,Willard - Hay,1,2,Diamond Lake,03/11/2019,11:54
"1920 4TH AVE S ,Minneapolis,MN",44.951631,-93.27095600000001,6,Phillips,Phillips West,3,2,Diamond Lake,03/11/2019,11:55
"1826 4th av s,Minneapolis,MN",44.951631,-93.27095600000001,6,Phillips,Phillips West,3,2,Diamond Lake,03/11/2019,11:56
"606 5th st se,Minneapolis,MN",44.985424,-93.245875,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,11:56
"1336 Upton Ave n,Minneapolis,MN",44.992768,-93.314379,5,Near North,Willard - Hay,1,2,Diamond Lake,03/11/2019,11:59
"1918 4th ave s,Minneapolis,MN",44.951631,-93.27095600000001,6,Phillips,Phillips West,3,2,Diamond Lake,03/11/2019,12:00
"4224 24th Ave S,Minneapolis,MN",44.926131,-93.23744599999999,12,Powderhorn,Standish,6,2,Diamond Lake,03/11/2019,12:01
"3604 Aldrich Ave s,Minneapolis,MN",44.937431,-93.289784,10,Southwest,East Harriet,5,2,Diamond Lake,03/11/2019,12:03
"424 37th st w,Minneapolis,MN",44.936215000000004,-93.269153,8,Powderhorn,Central,5,2,Diamond Lake,03/11/2019,12:05
"3036 15th Ave S,Minneapolis,MN",44.947233000000004,-93.254061,9,Powderhorn,Powderhorn Park,6,2,Diamond Lake,03/11/2019,12:06
"428 24th ave ne,Minneapolis,MN",45.012002,-93.26079,1,Northeast,Holland,2,2,Diamond Lake,03/11/2019,12:06
"1916 4th ave s,Minneapolis,MN",44.951631,-93.27095600000001,6,Phillips,Phillips West,3,2,Diamond Lake,03/11/2019,12:07
"406 5th st se,Minneapolis,MN",44.986681,-93.248829,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,12:07
"120 0AK GROVE ST,Minneapolis,MN",44.966609000000005,-93.280253,7,Central,Loring Park,3,2,Diamond Lake,03/11/2019,12:08
"406 24th ave ne,Minneapolis,MN",45.012003,-93.261215,1,Northeast,Holland,2,2,Diamond Lake,03/11/2019,12:09
"414 5th st se,Minneapolis,MN",44.986561,-93.248559,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,12:09
"1906 4th ave s ,Minneapolis,MN",44.951631,-93.27095600000001,6,Phillips,Phillips West,3,2,Diamond Lake,03/11/2019,12:10
"402 24th ave ne,Minneapolis,MN",45.012004,-93.26143499999999,1,Northeast,Holland,2,2,Diamond Lake,03/11/2019,12:10
"422 37th st w,Minneapolis,MN",44.936215000000004,-93.26916,8,Powderhorn,Central,5,2,Diamond Lake,03/11/2019,12:10
"118 OAK GROVE ST,Minneapolis,MN",44.966609000000005,-93.28025,7,Central,Loring Park,3,2,Diamond Lake,03/11/2019,12:11
"804. 13th ave se,Minneapolis,MN",44.985087,-93.233681,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,12:13
"426 24th ave ne,Minneapolis,MN",45.012002,-93.260802,1,Northeast,Holland,2,2,Diamond Lake,03/11/2019,12:13
"102 23rd ave ne,Minneapolis,MN",45.011078000000005,-93.268861,3,Northeast,Bottineau,2,2,Diamond Lake,03/11/2019,12:15
"814 13th ave se,Minneapolis,MN",44.985232,-93.233047,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,12:17
"728 5TH ST SE,Minneapolis,MN",44.984796,-93.244289,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,12:17
"1502 IRVING AVE N,Minneapolis,MN",44.994355,-93.299159,5,Near North,Near - North,1,2,Diamond Lake,03/11/2019,12:17
"1506 Irving av north ,Minneapolis,MN",44.994465000000005,-93.29916,5,Near North,Near - North,1,2,Diamond Lake,03/11/2019,12:17
"3034 pleasent ave s ,Minneapolis,MN",44.947119,-93.283387,8,Powderhorn,Lyndale,5,2,Diamond Lake,03/11/2019,12:18
"1808 4TH AVE S ,Minneapolis,MN",44.970255,-93.246657,6,University,Cedar Riverside,4,2,Diamond Lake,03/11/2019,12:19
"1816 4th ave s,Minneapolis,MN",44.951631,-93.27095600000001,6,Phillips,Phillips West,3,2,Diamond Lake,03/11/2019,12:20
"714 5th st se,Minneapolis,MN",44.984853,-93.244433,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,12:20
"618 5TH ST SE,Minneapolis,MN",44.9853,-93.245632,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,12:21
"1414 Irving Ave n,Minneapolis,MN",44.993571,-93.299181,5,Near North,Near - North,1,2,Diamond Lake,03/11/2019,12:22
"3028 pleasent ave s ,Minneapolis,MN",44.94729,-93.283386,8,Powderhorn,Lyndale,5,2,Diamond Lake,03/11/2019,12:23
"1802 4th av s,Minneapolis,MN",44.951631,-93.27095600000001,6,Phillips,Phillips West,3,2,Diamond Lake,03/11/2019,12:31
"1536 45th ave s,Minneapolis,MN",44.949994000000004,-93.20919,2,Longfellow,Cooper,4,2,Diamond Lake,03/11/2019,12:36
"1002 6th st se,Minneapolis,MN",44.984269,-93.239419,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,12:37
"2506 jefferson st ne,Minneapolis,MN",45.013449,-93.255799,1,Northeast,Holland,2,2,Diamond Lake,03/11/2019,12:38
"1516 Irving ave n ,Minneapolis,MN",44.994621,-93.299245,5,Near North,Near - North,1,2,Diamond Lake,03/11/2019,12:39
"354 24th ave ne,Minneapolis,MN",45.011953000000005,-93.262168,1,Northeast,Holland,2,2,Diamond Lake,03/11/2019,12:40
"1804 2nd ave s,Minneapolis,MN",44.965088,-93.274028,6,Central,Steven's Square - Loring Heights,3,2,Diamond Lake,03/11/2019,12:40
"1532 36th st e,Minneapolis,MN",44.937906,-93.25229,9,Powderhorn,Powderhorn Park,6,2,Diamond Lake,03/11/2019,12:40
"800 5th st se,Minneapolis,MN",44.984525,-93.24324,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,12:42
"1038 Irving av n,Minneapolis,MN",44.988693,-93.299863,5,Near North,Near - North,1,2,Diamond Lake,03/11/2019,12:43
"304 19TH ST E,Minneapolis,MN",44.964215,-93.27244499999999,6,Central,Steven's Square - Loring Heights,3,2,Diamond Lake,03/11/2019,12:43
"1540 33rd st e,Minneapolis,MN",44.943166,-93.252204,9,Powderhorn,Powderhorn Park,6,2,Diamond Lake,03/11/2019,12:45
"424 5th st se,Minneapolis,MN",44.986289,-93.248036,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,12:46
"604 5th st se,Minneapolis,MN",44.985543,-93.245919,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,12:48
"118 19th st e ,Minneapolis,MN",44.96405,-93.275814,6,Central,Steven's Square - Loring Heights,3,2,Diamond Lake,03/11/2019,12:49
"422 5th st Se,Minneapolis,MN",44.986352000000004,-93.24811600000001,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,12:50
"1524 irving ave n,Minneapolis,MN",44.994957,-93.299183,5,Near North,Near - North,1,2,Diamond Lake,03/11/2019,12:53
"1306 7TH AVE N,Minneapolis,MN",44.98561,-93.29685500000001,5,Near North,Near - North,1,2,Diamond Lake,03/11/2019,12:53
"110 18TH ST E,Minneapolis,MN",44.965544,-93.275651,6,Central,Steven's Square - Loring Heights,3,2,Diamond Lake,03/11/2019,12:53
"1618 james ave n,Minneapolis,MN",44.995896,-93.300336,5,Near North,Near - North,1,2,Diamond Lake,03/11/2019,12:57
"4004 Aldrich ave s,Minneapolis,MN",44.930177,-93.289862,10,Southwest,East Harriet,5,2,Diamond Lake,03/11/2019,12:58
"3002 pleasent ave s ,Minneapolis,MN",44.948211,-93.28338199999999,8,Powderhorn,Lyndale,5,2,Diamond Lake,03/11/2019,12:59
"3842 Irving ave n ,Minneapolis,MN",45.020375,-93.299362,4,Camden,Folwell,1,2,Diamond Lake,03/11/2019,13:00
"1106 Knox Ave n,Minneapolis,MN",44.989278000000006,-93.301641,5,Near North,Near - North,1,2,Diamond Lake,03/11/2019,13:01
"3104 colfax ave s,Minneapolis,MN",44.946323,-93.292261,10,Calhoun Isle,South Uptown,5,2,Diamond Lake,03/11/2019,13:02
"3004 pleasent ave s ,Minneapolis,MN",44.948075,-93.28325799999999,8,Powderhorn,Lyndale,5,2,Diamond Lake,03/11/2019,13:03
"104 18th st e,Minneapolis,MN",44.965469,-93.276179,6,Central,Steven's Square - Loring Heights,3,2,Diamond Lake,03/11/2019,13:05
"3254 pleasant Ave ,Minneapolis,MN",44.943099,-93.283436,8,Powderhorn,Lyndale,5,2,Diamond Lake,03/11/2019,13:05
"1212 7TH AVE N,Minneapolis,MN",44.985605,-93.295539,5,Near North,Near - North,1,2,Diamond Lake,03/11/2019,13:06
"1520 elliot Avenue s ,Minneapolis,MN",44.967222,-93.261376,6,Central,Elliot Park,3,2,Diamond Lake,03/11/2019,13:06
"308 12th ave se,Minneapolis,MN",44.980709999999995,-93.239264,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,13:08
"680 23rd ave ne,Minneapolis,MN",45.011086,-93.253637,1,Northeast,Holland,2,2,Diamond Lake,03/11/2019,13:10
"218 22nd st e,Minneapolis,MN",44.9609,-93.273898,10,Powderhorn,Whittier,3,2,Diamond Lake,03/11/2019,13:11
"228 22nd st e,Minneapolis,MN",44.9609,-93.273836,10,Powderhorn,Whittier,3,2,Diamond Lake,03/11/2019,13:12
"2120 Clinton ave s,Minneapolis,MN",44.961108,-93.271793,10,Powderhorn,Whittier,3,2,Diamond Lake,03/11/2019,13:13
"2026 CLINTON AVE S ,Minneapolis,MN",44.961767,-93.271799,10,Powderhorn,Whittier,3,2,Diamond Lake,03/11/2019,13:14
"694 23rd ave ne,Minneapolis,MN",45.011084999999994,-93.252776,1,Northeast,Holland,2,2,Diamond Lake,03/11/2019,13:15
"692 23rd ave ne,Minneapolis,MN",45.010927,-93.252768,1,Northeast,Holland,2,2,Diamond Lake,03/11/2019,13:17
"1218 7th st se,Minneapolis,MN",44.984167,-93.235864,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,13:19
"690 23rd ave ne,Minneapolis,MN",45.010915999999995,-93.252772,1,Northeast,Holland,2,2,Diamond Lake,03/11/2019,13:19
"1716 2ND AVE S,Minneapolis,MN",44.9656,-93.274355,6,Central,Steven's Square - Loring Heights,3,2,Diamond Lake,03/11/2019,13:20
"694 26th ave ne,Minneapolis,MN",45.014976000000004,-93.252927,1,Northeast,Holland,2,2,Diamond Lake,03/11/2019,13:21
"924 6th st se,Minneapolis,MN",44.984648,-93.240532,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,13:21
"810 13th ave se,Minneapolis,MN",44.985172999999996,-93.233586,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,13:22
"2014 CLINTON AVE S,Minneapolis,MN",44.962165,-93.2718,10,Powderhorn,Whittier,3,2,Diamond Lake,03/11/2019,13:23
"1104 7th st se,Minneapolis,MN",44.984799,-93.237447,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,13:25
"1128 6th st se,Minneapolis,MN",44.983456,-93.23736,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,13:25
"602 11TH AVE SE,Minneapolis,MN",44.984196999999995,-93.237923,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,13:27
"620 11TH AVE SE,Minneapolis,MN",44.984684,-93.23761800000001,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,13:31
"122 25th st w,Minneapolis,MN",44.957506,-93.280008,10,Powderhorn,Whittier,3,2,Diamond Lake,03/11/2019,13:33
"1204 6th st se,Minneapolis,MN",44.983536,-93.23691,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,13:34
"1118 21st ave n ,Minneapolis,MN",45.000422,-93.295197,5,Near North,Jordan,1,2,Diamond Lake,03/11/2019,13:37
"128 22ND ST W,Minneapolis,MN",44.96116,-93.280085,10,Powderhorn,Whittier,3,2,Diamond Lake,03/11/2019,13:38
"904 21st ave n ,Minneapolis,MN",44.963592,-93.242882,6,Longfellow,Seward,4,2,Diamond Lake,03/11/2019,13:39
"1008 OLIVER AVE N ,Minneapolis,MN",44.988316999999995,-93.306697,5,Near North,Near - North,1,2,Diamond Lake,03/11/2019,13:40
"610 Elwood av n,Minneapolis,MN",44.985278,-93.298387,5,Near North,Near - North,1,2,Diamond Lake,03/11/2019,13:42
"614 13th ave se,Minneapolis,MN",44.983365,-93.23501800000001,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,13:42
"5734 Sander Drive,Minneapolis,MN",44.899287,-93.225489,11,Nokomis,Wenonah,6,2,Diamond Lake,03/11/2019,13:46
"24 34th st w ,Minneapolis,MN",44.941476,-93.27833199999999,8,Powderhorn,Lyndale,5,2,Diamond Lake,03/11/2019,13:46
"644 26th ave ne,Minneapolis,MN",45.014967,-93.254603,1,Northeast,Holland,2,2,Diamond Lake,03/11/2019,13:49
"108 34th st w ,Minneapolis,MN",44.941576,-93.280159,8,Powderhorn,Lyndale,5,2,Diamond Lake,03/11/2019,13:50
"912 27th ave ne,Minneapolis,MN",45.016615,-93.24834,1,Northeast,Holland,2,2,Diamond Lake,03/11/2019,13:50
"4524 53rd St E,Minneapolis,MN",44.907342,-93.208533,12,Nokomis,Minnehaha,6,2,Diamond Lake,03/11/2019,13:51
"1014 oliver ave n,Minneapolis,MN",44.988432,-93.306725,5,Near North,Near - North,1,2,Diamond Lake,03/11/2019,13:55
"3034 pillsbury ave s,Minneapolis,MN",44.947107,-93.281711,8,Powderhorn,Lyndale,5,2,Diamond Lake,03/11/2019,13:56
"915 25 ave s,Minneapolis,MN",44.963377,-93.236075,6,Longfellow,Seward,4,2,Diamond Lake,03/11/2019,13:57
"1122 21st ave n,Minneapolis,MN",45.000421,-93.295338,5,Near North,Jordan,1,2,Diamond Lake,03/11/2019,13:58
"22 25TH ST E,Minneapolis,MN",44.957464,-93.27686,10,Powderhorn,Whittier,3,2,Diamond Lake,03/11/2019,13:59
"1000 5th st se,Minneapolis,MN",44.983202,-93.240388,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,14:00
"26 25th st e,Minneapolis,MN",44.957473,-93.27684599999999,10,Powderhorn,Whittier,3,2,Diamond Lake,03/11/2019,14:00
"1022 OLIVER AVE N ,Minneapolis,MN",44.988651000000004,-93.30671099999999,5,Near North,Near - North,1,2,Diamond Lake,03/11/2019,14:01
"3408 55th st e,Minneapolis,MN",44.903327000000004,-93.222791,12,Nokomis,Morris Park,6,2,Diamond Lake,03/11/2019,14:01
"3410 pleasant ave s,Minneapolis,MN",44.940858,-93.283376,8,Powderhorn,Lyndale,5,2,Diamond Lake,03/11/2019,14:05
"1002 5th st se,Minneapolis,MN",44.983249,-93.240302,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,14:05
"1118 25th ave n,Minneapolis,MN",45.004816999999996,-93.294877,5,Near North,Jordan,1,2,Diamond Lake,03/11/2019,14:06
"310 22ND ST E,Minneapolis,MN",44.961073999999996,-93.27204300000001,10,Powderhorn,Whittier,3,2,Diamond Lake,03/11/2019,14:08
"612 22ND ST W,Minneapolis,MN",44.961101,-93.287449,10,Powderhorn,Whittier,3,2,Diamond Lake,03/11/2019,14:09
"608 13th ave se,Minneapolis,MN",44.983327,-93.235037,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,14:11
"8 22ND ST W,Minneapolis,MN",44.961208,-93.27849599999999,10,Powderhorn,Whittier,3,2,Diamond Lake,03/11/2019,14:11
"504 11th ave se,Minneapolis,MN",44.983145,-93.238585,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,14:12
"804 23rd ave n ,Minneapolis,MN",45.002587,-93.289603,5,Near North,Hawthorne,1,2,Diamond Lake,03/11/2019,14:14
"604 13th ave se,Minneapolis,MN",44.983140999999996,-93.235197,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,14:17
"320 22ND ST E,Minneapolis,MN",44.960907,-93.271474,10,Powderhorn,Whittier,3,2,Diamond Lake,03/11/2019,14:17
"512 11th ave se,Minneapolis,MN",44.983584,-93.238652,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,14:25
"3518 Pillsbury Ave,Minneapolis,MN",44.938952,-93.281745,8,Powderhorn,Lyndale,5,2,Diamond Lake,03/11/2019,14:27
"1014 5TH ST SE,Minneapolis,MN",44.983149,-93.240051,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,14:29
"416 11th ave se,Minneapolis,MN",44.982599,-93.23915699999999,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,14:29
"502 11th ave se,Minneapolis,MN",44.983059000000004,-93.23865500000001,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,14:33
"1224 6th st se,Minneapolis,MN",44.983422,-93.236633,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,14:34
"1018 5TH ST SE,Minneapolis,MN",44.983359,-93.23971999999999,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,14:34
"328 22ND ST E,Minneapolis,MN",44.960907,-93.271345,10,Powderhorn,Whittier,3,2,Diamond Lake,03/11/2019,14:38
"1118 5TH ST SE,Minneapolis,MN",44.982566999999996,-93.238486,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,14:42
"1308 7th st se,Minneapolis,MN",44.983602000000005,-93.234617,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,14:46
"3246 Colfax ave n ,Minneapolis,MN",45.014687,-93.291576,4,Camden,McKinley,1,2,Diamond Lake,03/11/2019,14:49
"14 w 34th st,Minneapolis,MN",44.941477,-93.278136,8,Powderhorn,Lyndale,5,2,Diamond Lake,03/11/2019,14:49
"1104 25th ave n,Minneapolis,MN",44.991195000000005,-93.217454,1,University,Como,4,2,Diamond Lake,03/11/2019,15:03
"614 33rd ave n,Minneapolis,MN",45.015108000000005,-93.287347,4,Camden,McKinley,1,2,Diamond Lake,03/11/2019,15:07
"2300 GARFIELD AVE S,Minneapolis,MN",44.959895,-93.287095,10,Powderhorn,Whittier,3,2,Diamond Lake,03/11/2019,15:10
"1525 spruce place,Minneapolis,MN",44.966423,-93.28083000000001,7,Central,Loring Park,3,3,Diamond Lake,03/12/2019,08:18
