Location,Latitude,Longitude,Ward,Community,Neighborhood,Tow_Zone,Day,Emergency,Date,Time
"670 13TH AVE NE,Minneapolis,MN",45.000906,-93.254359,1,Northeast,Logan Park,2,1,Howe,04/16/2018,00:02
"410 main st se,Minneapolis,MN",44.982587,-93.25172099999999,3,University,Marcy Holmes,4,1,Howe,04/16/2018,00:03
"2500 block of blaisdell ave,Minneapolis,MN",44.957337,-93.27962600000001,10,Powderhorn,Whittier,3,1,Howe,04/16/2018,00:05
"2600 blaisdell,Minneapolis,MN",44.955521000000005,-93.279634,10,Powderhorn,Whittier,3,1,Howe,04/16/2018,00:07
"700 2nd Ave n,Minneapolis,MN",44.978944,-93.288048,5,Near North,Harrison,3,1,Howe,04/16/2018,00:08
"2700 block of blaisdell,Minneapolis,MN",44.953632,-93.280047,10,Powderhorn,Whittier,3,1,Howe,04/16/2018,00:09
"4628 bloomington AVE S,I,MN",44.918662,-93.252725,11,Nokomis,Northrop,6,1,Howe,04/16/2018,00:09
"2600 hennepin av s,Minneapolis,MN",44.955352000000005,-93.297202,7,Calhoun Isle,East Isles,3,1,Howe,04/16/2018,00:10
"2103 9th st se,Minneapolis,MN",44.963761,-93.242407,6,Longfellow,Seward,4,1,Howe,04/16/2018,00:12
"417 10th Ave n,Minneapolis,MN",44.987871000000005,-93.28331999999999,5,Central,North Loop,1,1,Howe,04/16/2018,00:12
"3800 lyndale ave n,Minneapolis,MN",45.024097999999995,-93.287796,4,Camden,Webber - Camden,1,1,Howe,04/16/2018,00:12
"991 15TH AVE SE,Minneapolis,MN",44.987558,-93.230379,2,University,Como,4,1,Howe,04/16/2018,00:03
"2108 9th st se,Minneapolis,MN",44.964017999999996,-93.242363,6,Longfellow,Seward,4,1,Howe,04/16/2018,00:14
"1724 5TH ST SE,Minneapolis,MN",44.979267,-93.229457,2,University,University of Minnesota,4,1,Howe,04/16/2018,00:02
"456 6t Ave N,Minneapolis,MN",44.984681,-93.278983,5,Central,North Loop,1,1,Howe,04/16/2018,00:17
"66 13TH AVE NE,Minneapolis,MN",44.999418,-93.27076,3,Northeast,Sheridan,2,1,Howe,04/16/2018,00:17
"2900 block of blaisdell ave,Minneapolis,MN",44.95074,-93.279668,10,Powderhorn,Whittier,3,1,Howe,04/16/2018,00:21
"74 13th Ave NE,Minneapolis,MN",44.999497,-93.27053199999999,3,Northeast,Sheridan,2,1,Howe,04/16/2018,00:23
"1572 38TH ST E,Minneapolis,MN",44.934264,-93.251325,9,Powderhorn,Powderhorn Park,6,1,Howe,04/16/2018,00:23
"1205 2ND ST NE,Minneapolis,MN",44.999946,-93.265895,3,Northeast,Sheridan,2,1,Howe,04/16/2018,00:25
"3929 SHERIDAN AVE S,Minneapolis,MN",44.931228999999995,-93.312747,13,Southwest,Linden Hills,5,1,Howe,04/16/2018,00:27
"2701 W 43RD ST ,Minneapolis,MN",44.92407,-93.31265,13,Southwest,Linden Hills,5,1,Howe,04/16/2018,00:32
"23RD AVE & E 35TH ST ,Minneapolis,MN",44.939533000000004,-93.238901,9,Powderhorn,Corcoran,6,1,Howe,04/16/2018,00:32
"253 3RD AVE N ,Minneapolis,MN",44.98458,-93.27233199999999,3,Central,North Loop,3,1,Howe,04/16/2018,00:32
"700 2ND AVE N ,Minneapolis,MN",44.978944,-93.288048,5,Near North,Harrison,3,1,Howe,04/16/2018,00:33
"78 13th Ave NE,Minneapolis,MN",44.999537,-93.27041700000001,3,Northeast,Sheridan,2,1,Howe,04/16/2018,00:34
"4311 upton ave s ,Minneapolis,MN",44.924107,-93.31451899999999,13,Southwest,Linden Hills,5,1,Howe,04/16/2018,00:35
"2099 EMERSON AVE N,Minneapolis,MN",45.000254999999996,-93.294107,5,Near North,Hawthorne,1,1,Howe,04/16/2018,00:36
"4000 MINNEHAHA AVE S,Minneapolis,MN",44.930375,-93.221532,12,Longfellow,Hiawatha,6,1,Howe,04/16/2018,00:36
"669 13TH AVE NE,Minneapolis,MN",45.001177,-93.254501,1,Northeast,Logan Park,2,1,Howe,04/16/2018,00:37
"3975 MINNEHAHA AVE S,Minneapolis,MN",44.930611999999996,-93.221328,12,Longfellow,Howe,6,1,Howe,04/16/2018,00:38
"2505 9TH ST S,Minneapolis,MN",44.963985,-93.236161,6,Longfellow,Seward,4,1,Howe,04/16/2018,00:15
"3800 LYNDALE AVE N ,Minneapolis,MN",45.024097999999995,-93.287796,4,Camden,Webber - Camden,1,1,Howe,04/16/2018,00:43
"3975 minnehaha AVE S,Minneapolis,MN",44.930611999999996,-93.221328,12,Longfellow,Howe,6,1,Howe,04/16/2018,00:43
"1500 BLAISDELL AVE S,Minneapolis,MN",44.962707,-93.27942900000001,7,Central,Steven's Square - Loring Heights,3,1,Howe,04/16/2018,00:45
"1314 5th st se,Minneapolis,MN",44.981551,-93.235839,3,University,Marcy Holmes,4,1,Howe,04/16/2018,00:46
"1500 block of blaisdell,Minneapolis,MN",44.962707,-93.27942900000001,7,Central,Steven's Square - Loring Heights,3,1,Howe,04/16/2018,00:47
"204 6TH AVE N ,Minneapolis,MN",44.987268,-93.275366,3,Central,North Loop,1,1,Howe,04/16/2018,00:48
"4401 minnehaha ave s,Minneapolis,MN",44.923109000000004,-93.21598900000001,12,Longfellow,Hiawatha,6,1,Howe,04/16/2018,00:53
"4000 MINNEHAHA AVE S,Minneapolis,MN",44.930375,-93.221532,12,Longfellow,Hiawatha,6,1,Howe,04/16/2018,00:54
"3300 block of Hennepin,Minneapolis,MN",44.942789000000005,-93.29858,10,Calhoun Isle,ECCO,5,1,Howe,04/16/2018,00:57
"3975 minnehaha a s,Minneapolis,MN",44.916321999999994,-93.214867,12,Longfellow,Hiawatha,6,1,Howe,04/16/2018,00:58
"2213 9th st s,Minneapolis,MN",44.963689,-93.240014,6,Longfellow,Seward,4,1,Howe,04/16/2018,00:58
"4000 Lyndale Ave n ,Minneapolis,MN",45.027711,-93.28777600000001,4,Camden,Webber - Camden,1,1,Howe,04/16/2018,00:59
"2210 9TH ST S,Minneapolis,MN",44.964428999999996,-93.239825,2,University,Cedar Riverside,4,1,Howe,04/16/2018,01:02
"2200 EMERSON AVE N ,Minneapolis,MN",45.001657,-93.293811,5,Near North,Hawthorne,1,1,Howe,04/16/2018,01:03
"3100 HENNEPIN AVE ,Minneapolis,MN",44.946444,-93.29798199999999,10,Calhoun Isle,South Uptown,5,1,Howe,04/16/2018,01:04
"408 6TH AVE N ,Minneapolis,MN",44.984931,-93.27861700000001,5,Central,North Loop,1,1,Howe,04/16/2018,01:06
"2500 hennepin ave s,Minneapolis,MN",44.957190999999995,-93.295956,7,Calhoun Isle,East Isles,3,1,Howe,04/16/2018,01:07
"3700 minnehaha ave,Minneapolis,MN",44.935761,-93.225548,12,Longfellow,Howe,6,1,Howe,04/16/2018,01:10
"2100 block of nicollet,Minneapolis,MN",44.961773,-93.278329,10,Powderhorn,Whittier,3,1,Howe,04/16/2018,01:10
"804 3rd st n,Minneapolis,MN",44.988409000000004,-93.279744,3,Central,North Loop,1,1,Howe,04/16/2018,01:12
"695 13th Ave NE,Minneapolis,MN",45.001207,-93.253023,1,Northeast,Logan Park,2,1,Howe,04/16/2018,01:13
"2100 block of nicollet,Minneapolis,MN",44.961773,-93.278329,10,Powderhorn,Whittier,3,1,Howe,04/16/2018,01:13
"2615 9TH ST S,Minneapolis,MN",44.96356,-93.233953,6,Longfellow,Seward,4,1,Howe,04/16/2018,00:35
"3500 Minnehaha,Minneapolis,MN",44.939407,-93.228061,12,Longfellow,Howe,6,1,Howe,04/16/2018,01:18
"2500 block nicollet,Minneapolis,MN",44.957184999999996,-93.27810500000001,10,Powderhorn,Whittier,3,1,Howe,04/16/2018,01:20
"617 Grant St e,Minneapolis,MN",44.969561999999996,-93.267297,7,Central,Elliot Park,3,1,Howe,04/16/2018,01:20
"2200 Chicago av s ,Minneapolis,MN",44.960902000000004,-93.262569,6,Phillips,Ventura Village,3,1,Howe,04/16/2018,01:21
"2500 block of Nicole Ave ,Minneapolis,MN",44.957184999999996,-93.27810500000001,10,Powderhorn,Whittier,3,1,Howe,04/16/2018,01:23
"2613 9TH ST S,Minneapolis,MN",44.96356,-93.233976,6,Longfellow,Seward,4,1,Howe,04/16/2018,00:34
"2900 Emerson Ave N,Minneapolis,MN",45.009693,-93.294151,5,Near North,Hawthorne,1,1,Howe,04/16/2018,01:25
"2104 9th st s,Minneapolis,MN",44.964017999999996,-93.242427,6,Longfellow,Seward,4,1,Howe,04/16/2018,01:25
"901 3rd st n ,Minneapolis,MN",44.988633,-93.281374,3,Central,North Loop,1,1,Howe,04/16/2018,01:26
"167 27TH AVE SE,Minneapolis,MN",44.970553,-93.220033,2,University,Prospect Park - East River Road,4,1,Howe,04/16/2018,00:52
"171 27TH AVE SE,Minneapolis,MN",44.97065,-93.219953,2,University,Prospect Park - East River Road,4,1,Howe,04/16/2018,00:53
"1609 2nd St NE,Minneapolis,MN",45.004556,-93.265803,3,Northeast,Sheridan,2,1,Howe,04/16/2018,01:28
"2000 block of nicollet,Minneapolis,MN",44.962551,-93.278029,10,Powderhorn,Whittier,3,1,Howe,04/16/2018,01:28
"2120 9TH ST S,Minneapolis,MN",44.964017999999996,-93.242172,6,Longfellow,Seward,4,1,Howe,04/15/2018,23:55
"1900 NICOLLET AVE S,Minneapolis,MN",44.963464,-93.278451,7,Central,Steven's Square - Loring Heights,3,1,Howe,04/16/2018,01:30
"2600-2700 EMERSON AVE N,Minneapolis,MN",45.007976,-93.294084,5,Near North,Hawthorne,1,1,Howe,04/16/2018,01:33
"1700 EMERSON AVE N ,Minneapolis,MN",44.996459,-93.293864,5,Near North,Near - North,1,1,Howe,04/16/2018,01:36
"3400 minnehaha,Minneapolis,MN",44.941144,-93.229407,12,Longfellow,Howe,6,1,Howe,04/16/2018,01:38
"737 5th st n,Minneapolis,MN",44.985564000000004,-93.28137,5,Central,North Loop,1,1,Howe,04/16/2018,01:39
"3400 MINNEHAHA AVE S,Minneapolis,MN",44.941144,-93.229407,12,Longfellow,Howe,6,1,Howe,04/16/2018,01:44
"2100 block of nicollet,Minneapolis,MN",44.961773,-93.278329,10,Powderhorn,Whittier,3,1,Howe,04/16/2018,01:44
"335 2ND ST NE,Minneapolis,MN",44.991659999999996,-93.260226,3,Northeast,St. Anthony West,2,1,Howe,04/16/2018,01:44
"1 Groveland av s,Minneapolis,MN",44.964199,-93.278595,7,Central,Steven's Square - Loring Heights,3,1,Howe,04/16/2018,01:46
"2100 block of nicollet,Minneapolis,MN",44.961773,-93.278329,10,Powderhorn,Whittier,3,1,Howe,04/16/2018,01:47
"3400 minnehaha ave,Minneapolis,MN",44.941144,-93.229407,12,Longfellow,Howe,6,1,Howe,04/16/2018,01:48
"3400 Minnehaha Ave,Minneapolis,MN",44.941144,-93.229407,12,Longfellow,Howe,6,1,Howe,04/16/2018,01:50
"2200 Emerson ave n,Minneapolis,MN",45.001657,-93.293811,5,Near North,Hawthorne,1,1,Howe,04/16/2018,01:50
"22 University Ave NE,Minneapolis,MN",44.988611,-93.257021,3,University,Nicollet Island - East Bank,2,1,Howe,04/16/2018,01:50
"2700 Emerson Ave n ,Minneapolis,MN",45.007976,-93.294084,5,Near North,Hawthorne,1,1,Howe,04/16/2018,01:51
"3200 Emerson Ave N,Minneapolis,MN",45.013146,-93.294332,5,Camden,Folwell,1,1,Howe,04/16/2018,01:53
"2000 block of nicollet,Minneapolis,MN",44.962551,-93.278029,10,Powderhorn,Whittier,3,1,Howe,04/16/2018,01:53
"1500 LASALLE AVE S,Minneapolis,MN",44.967451000000004,-93.279534,7,Central,Loring Park,3,1,Howe,04/16/2018,00:50
"3400 Minnehaha Ave,Minneapolis,MN",44.941144,-93.229407,12,Longfellow,Howe,6,1,Howe,04/16/2018,01:55
"2700 43rd st,Minneapolis,MN",44.924558000000005,-93.312788,13,Southwest,Linden Hills,5,1,Howe,04/16/2018,01:57
"3600 MINNEHAHA AVE S,Minneapolis,MN",44.937605,-93.226764,12,Longfellow,Howe,6,1,Howe,04/16/2018,01:58
"00 Groveland ave,Minneapolis,MN",44.964196,-93.277822,7,Central,Steven's Square - Loring Heights,3,1,Howe,04/16/2018,01:58
"3400 Minnehaha,Minneapolis,MN",44.941144,-93.229407,12,Longfellow,Howe,6,1,Howe,04/16/2018,01:59
"00 groveland av,Minneapolis,MN",44.964196,-93.277822,7,Central,Steven's Square - Loring Heights,3,1,Howe,04/16/2018,01:59
"3300-3399 FREMONT AVE N,Minneapolis,MN",45.015221000000004,-93.295282,4,Camden,Folwell,1,1,Howe,04/16/2018,02:02
"3700 minnehaha,Minneapolis,MN",44.935761,-93.225548,12,Longfellow,Howe,6,1,Howe,04/16/2018,02:05
"1900 block of nicollet,Minneapolis,MN",44.963464,-93.278451,7,Central,Steven's Square - Loring Heights,3,1,Howe,04/16/2018,02:12
"514 1st st n,Minneapolis,MN",44.988684,-93.273178,3,Central,North Loop,1,1,Howe,04/16/2018,02:15
"2000 NICOLLET AVE S,Minneapolis,MN",44.962551,-93.278029,10,Powderhorn,Whittier,3,1,Howe,04/16/2018,02:15
"1700 block nicollet ave ,Minneapolis,MN",44.966833,-93.278091,7,Central,Loring Park,3,1,Howe,04/16/2018,02:15
"1700 block of nicollet,Minneapolis,MN",44.966833,-93.278091,7,Central,Loring Park,3,1,Howe,04/16/2018,02:17
"1700 NICOLLET AVE S,Minneapolis,MN",44.966833,-93.278091,7,Central,Loring Park,3,1,Howe,04/16/2018,02:20
"400 Groveland av s,Minneapolis,MN",44.965843,-93.285057,7,Central,Loring Park,3,1,Howe,04/16/2018,02:22
"2100 Fremont Ave N,Minneapolis,MN",45.000248,-93.29566,5,Near North,Jordan,1,1,Howe,04/16/2018,02:22
"3800 minnehaha ave,Minneapolis,MN",44.933595000000004,-93.224154,12,Longfellow,Howe,6,1,Howe,04/16/2018,02:26
"3200 Fremont Ave n ,Minneapolis,MN",45.013145,-93.295598,5,Near North,Jordan,1,1,Howe,04/16/2018,02:27
"3800 minnehaha ave,Minneapolis,MN",44.933595000000004,-93.224154,12,Longfellow,Howe,6,1,Howe,04/16/2018,02:28
"2500 44th st w,Minneapolis,MN",44.923037,-93.311607,13,Southwest,Linden Hills,5,1,Howe,04/16/2018,02:30
"2631 44th st w ,Minneapolis,MN",44.922979999999995,-93.313181,13,Southwest,Linden Hills,5,1,Howe,04/16/2018,02:33
"3226 44TH ST W,Minneapolis,MN",44.923558,-93.321143,13,Southwest,Linden Hills,5,1,Howe,04/16/2018,02:35
"4300 freemont ave n,Minneapolis,MN",45.033656,-93.295459,4,Camden,Webber - Camden,1,1,Howe,04/16/2018,02:35
"3800 minnehaha,Minneapolis,MN",44.933595000000004,-93.224154,12,Longfellow,Howe,6,1,Howe,04/16/2018,02:36
"00 19th st e,Minneapolis,MN",44.963956,-93.277811,6,Central,Steven's Square - Loring Heights,3,1,Howe,04/16/2018,02:37
"3600-3699 FREMONT AVE N,Minneapolis,MN",45.020581,-93.295296,4,Camden,Folwell,1,1,Howe,04/16/2018,02:37
"609 61st st w,Minneapolis,MN",44.892081,-93.287948,11,Southwest,Windom,5,1,Howe,04/16/2018,02:39
"1700 NICOLLET AVE S,Minneapolis,MN",44.966833,-93.278091,7,Central,Loring Park,3,1,Howe,04/16/2018,02:47
"247 3rd Ave n,Minneapolis,MN",44.984584000000005,-93.272328,3,Central,North Loop,3,1,Howe,04/16/2018,02:48
"3975 MINNEHAHA AVE S,Minneapolis,MN",44.930611999999996,-93.221328,12,Longfellow,Howe,6,1,Howe,04/16/2018,02:50
"1700 block nicollet ave,Minneapolis,MN",44.966833,-93.278091,7,Central,Loring Park,3,1,Howe,04/16/2018,02:51
"2100 Fremont Ave n ,Minneapolis,MN",45.000248,-93.29566,5,Near North,Jordan,1,1,Howe,04/16/2018,02:51
"4000 Fremont Ave N,Minneapolis,MN",45.027815000000004,-93.29557700000001,4,Camden,Webber - Camden,1,1,Howe,04/16/2018,02:51
"16 2nd st se,Minneapolis,MN",44.987199,-93.257951,3,University,Nicollet Island - East Bank,4,1,Howe,04/16/2018,02:51
"2000 NICOLLET AVE S,Minneapolis,MN",44.962551,-93.278029,10,Powderhorn,Whittier,3,1,Howe,04/16/2018,02:54
"1 19th st e,Minneapolis,MN",44.963797,-93.277559,6,Central,Steven's Square - Loring Heights,3,1,Howe,04/16/2018,02:55
"2100 NICOLLET AVE S,Minneapolis,MN",44.961773,-93.278329,10,Powderhorn,Whittier,3,1,Howe,04/16/2018,02:59
"3300 FREMONT AVE N,Minneapolis,MN",45.015221999999994,-93.295175,4,Camden,Folwell,1,1,Howe,04/16/2018,03:00
"3700 MINNEHAHA AVE S,Minneapolis,MN",44.935761,-93.225548,12,Longfellow,Howe,6,1,Howe,04/16/2018,03:07
"00 19th st e,Minneapolis,MN",44.963956,-93.277811,6,Central,Steven's Square - Loring Heights,3,1,Howe,04/16/2018,03:11
"4100 Fremont ave n ,Minneapolis,MN",45.029726000000004,-93.295474,4,Camden,Webber - Camden,1,1,Howe,04/16/2018,03:11
"3700 MINNEHAHA AVE S,Minneapolis,MN",44.935761,-93.225548,12,Longfellow,Howe,6,1,Howe,04/16/2018,03:13
"3200 Fremont Ave n ,Minneapolis,MN",45.013145,-93.295598,5,Near North,Jordan,1,1,Howe,04/16/2018,03:14
"2503 9TH ST S,Minneapolis,MN",44.963985,-93.236161,6,Longfellow,Seward,4,1,Howe,04/16/2018,02:09
"175 27TH AVE SE,Minneapolis,MN",44.970746999999996,-93.21987299999999,2,University,Prospect Park - East River Road,4,1,Howe,04/16/2018,02:08
"3249 Nicollet ave,Minneapolis,MN",44.943309,-93.27766700000001,8,Powderhorn,Lyndale,5,1,Howe,04/16/2018,03:16
"207 5TH AVE SE,Minneapolis,MN",44.984099,-93.249792,3,University,Marcy Holmes,4,1,Howe,04/16/2018,03:02
"4100 FREMONT AVE N,Minneapolis,MN",45.029726000000004,-93.295474,4,Camden,Webber - Camden,1,1,Howe,04/16/2018,03:21
"49 27TH AVE SE,Minneapolis,MN",44.966469000000004,-93.220554,2,University,Prospect Park - East River Road,4,1,Howe,04/16/2018,03:03
"161 27TH AVE SE,Minneapolis,MN",44.970408,-93.220152,2,University,Prospect Park - East River Road,4,1,Howe,04/16/2018,03:14
"3618 NICOLLET AVE S,Minneapolis,MN",44.937121000000005,-93.278444,8,Southwest,King Field,5,1,Howe,04/16/2018,03:30
"400 block of 15th st w,Minneapolis,MN",44.968424,-93.28596,7,Central,Loring Park,3,1,Howe,04/16/2018,03:31
"400 block of 15th st w,Minneapolis,MN",44.968424,-93.28596,7,Central,Loring Park,3,1,Howe,04/16/2018,03:33
"3215 Nicollet ave,Minneapolis,MN",44.944414,-93.277519,8,Powderhorn,Lyndale,5,1,Howe,04/16/2018,03:34
"3600-3699 FREMONT AVE N,Minneapolis,MN",45.020581,-93.295296,4,Camden,Folwell,1,1,Howe,04/16/2018,03:35
"4000 Fremont Ave N,Minneapolis,MN",45.027815000000004,-93.29557700000001,4,Camden,Webber - Camden,1,1,Howe,04/16/2018,03:35
"1300 WILLOW ST,Minneapolis,MN",44.96985,-93.281862,7,Central,Loring Park,3,1,Howe,04/16/2018,03:36
"1400 block of nicollet,Minneapolis,MN",44.968527,-93.278277,7,Central,Loring Park,3,1,Howe,04/16/2018,03:41
"2400 Fremont Ave n ,Minneapolis,MN",45.003724,-93.295648,5,Near North,Jordan,1,1,Howe,04/16/2018,03:45
"5841 NICOLLET AV,Minneapolis,MN",44.896781,-93.277681,11,Southwest,Windom,5,1,Howe,04/16/2018,03:45
"00 18th st e,Minneapolis,MN",44.96522,-93.277812,7,Central,Steven's Square - Loring Heights,3,1,Howe,04/16/2018,03:45
"3617 Nicollet ave,Minneapolis,MN",44.937015,-93.277598,8,Southwest,King Field,5,1,Howe,04/16/2018,03:47
"3600 FREMONT AVE N,Minneapolis,MN",45.020581,-93.295278,4,Camden,Folwell,1,1,Howe,04/16/2018,04:04
"00 GROVELAND AVE,Minneapolis,MN",44.964196,-93.277822,7,Central,Steven's Square - Loring Heights,3,1,Howe,04/16/2018,03:00
"1900 1ST AVE S,Minneapolis,MN",44.963853,-93.276957,6,Central,Steven's Square - Loring Heights,3,1,Howe,04/16/2018,04:07
"1800 1ST AVE S,Minneapolis,MN",44.964942,-93.276951,6,Central,Steven's Square - Loring Heights,3,1,Howe,04/16/2018,04:09
"1400 block of nicollet,Minneapolis,MN",44.968527,-93.278277,7,Central,Loring Park,3,1,Howe,04/16/2018,04:10
"5618 NICOLLET AVE,Minneapolis,MN",44.900849,-93.278436,11,Southwest,Windom,5,1,Howe,04/16/2018,04:15
"3627 Nicollet ave,Minneapolis,MN",44.93667,-93.277579,8,Southwest,King Field,5,1,Howe,04/16/2018,04:20
"2900 Fremont Ave N,Minneapolis,MN",45.009759,-93.295204,5,Near North,Jordan,1,1,Howe,04/16/2018,04:22
"3200-3299 FREMONT AVE N,Minneapolis,MN",45.013145,-93.295598,5,Near North,Jordan,1,1,Howe,04/16/2018,04:29
"4220 NICOLLET AVE S,Minneapolis,MN",44.926075,-93.278326,8,Southwest,King Field,5,1,Howe,04/16/2018,04:41
"3526 NICOLLET AVE S,Minneapolis,MN",44.938756,-93.27833299999999,8,Powderhorn,Lyndale,5,1,Howe,04/16/2018,04:43
"2700 FREMONT AVE N,Minneapolis,MN",45.007779,-93.295582,5,Near North,Jordan,1,1,Howe,04/16/2018,04:50
"3200 Fremont Ave N,Minneapolis,MN",45.013145,-93.295598,5,Near North,Jordan,1,1,Howe,04/16/2018,04:57
"5324 NICOLLET AVE S,Minneapolis,MN",44.905296,-93.278462,11,Southwest,Tangletown,5,1,Howe,04/16/2018,04:58
"4334 NICOLLET,Minneapolis,MN",44.923966,-93.278286,8,Southwest,King Field,5,1,Howe,04/16/2018,05:01
"3836 NICOLLET AVE,Minneapolis,MN",44.933005,-93.278286,8,Southwest,King Field,5,1,Howe,04/16/2018,05:15
"3142 lyndale ave s,Minneapolis,MN",44.945099,-93.288585,10,Calhoun Isle,South Uptown,5,1,Howe,04/16/2018,05:26
"718 Aldrich Ave N,Minneapolis,MN",44.985792,-93.289486,5,Near North,Sumner - Glenwood,1,2,Howe,04/16/2018,08:29
"3532 14th ave s,Minneapolis,MN",44.938347,-93.2552,9,Powderhorn,Powderhorn Park,6,2,Howe,04/16/2018,08:29
"712 aldrich ave n ,Minneapolis,MN",44.985596,-93.289473,5,Near North,Sumner - Glenwood,1,2,Howe,04/16/2018,08:29
"3506 14th ave,Minneapolis,MN",44.939221,-93.2552,9,Powderhorn,Powderhorn Park,6,2,Howe,04/16/2018,08:32
"3532 14th Avenue South,Minneapolis,MN",44.938347,-93.2552,9,Powderhorn,Powderhorn Park,6,2,Howe,04/16/2018,08:32
"1088 12th Ave Se,Minneapolis,MN",44.990573,-93.23434,2,University,Como,4,2,Howe,04/16/2018,08:32
"726 ALDRICH AVE N ,Minneapolis,MN",44.986062,-93.289902,5,Near North,Sumner - Glenwood,1,2,Howe,04/16/2018,08:35
"1086 12th ave se,Minneapolis,MN",44.990464,-93.234328,2,University,Como,4,2,Howe,04/16/2018,08:38
"1716 bryant ave s,Minneapolis,MN",44.966308000000005,-93.290887,7,Calhoun Isle,Lowry Hill,3,2,Howe,04/16/2018,08:40
"122 3rd ave ne,Minneapolis,MN",44.990331,-93.260085,3,Northeast,St. Anthony West,2,2,Howe,04/16/2018,08:57
"3120 3rd st n ,Minneapolis,MN",45.012208,-93.283376,5,Near North,Hawthorne,1,2,Howe,04/16/2018,08:59
"3136 JAMES Ava s,Minneapolis,MN",44.945302000000005,-93.303664,10,Calhoun Isle,ECCO,5,2,Howe,04/16/2018,09:01
"810 3rd ave ne,Minneapolis,MN",44.993567999999996,-93.25081899999999,3,Northeast,St. Anthony East,2,2,Howe,04/16/2018,09:02
"3546 3rd St n ,Minneapolis,MN",45.019292,-93.283469,4,Camden,McKinley,1,2,Howe,04/16/2018,09:02
"3028 KNOX AV S,Minneapolis,MN",44.947324,-93.30494200000001,10,Calhoun Isle,ECCO,5,2,Howe,04/16/2018,09:06
"608 4th st se,Minneapolis,MN",44.984488,-93.24663100000001,3,University,Marcy Holmes,4,2,Howe,04/16/2018,09:11
"416 3rd ave ne,Minneapolis,MN",44.991238,-93.25636,3,Northeast,St. Anthony West,2,2,Howe,04/16/2018,09:13
"304 4th ave se,Minneapolis,MN",44.98527,-93.25027,3,University,Marcy Holmes,4,2,Howe,04/16/2018,09:15
"422 4th ave ne,Minneapolis,MN",44.993004,-93.25676,3,Northeast,St. Anthony West,2,2,Howe,04/16/2018,09:19
"1812 Bryant Ave N,Minneapolis,MN",44.997925,-93.290764,5,Near North,Near - North,1,2,Howe,04/16/2018,09:19
"2100 block of Dupont Ave s,Minneapolis,MN",44.961791,-93.293428,7,Calhoun Isle,Lowry Hill,3,2,Howe,04/16/2018,09:22
"3816 15th ave s,Minneapolis,MN",44.933554,-93.253923,8,Powderhorn,Bancroft,6,2,Howe,04/16/2018,09:23
"3844 15th ave,Minneapolis,MN",44.932807000000004,-93.253943,8,Powderhorn,Bancroft,6,2,Howe,04/16/2018,09:23
"624 5th ave se,Minneapolis,MN",44.987487,-93.246048,3,University,Marcy Holmes,4,2,Howe,04/16/2018,09:25
"508 3rd Ave Se,Minneapolis,MN",44.987815999999995,-93.250035,3,University,Marcy Holmes,4,2,Howe,04/16/2018,08:46
"804 5th ave se,Minneapolis,MN",44.989444,-93.244733,3,University,Marcy Holmes,4,2,Howe,04/16/2018,09:28
"4020 15th Avenue South,Minneapolis,MN",44.929619,-93.253665,8,Powderhorn,Bancroft,6,2,Howe,04/16/2018,09:28
"618 5th ave se,Minneapolis,MN",44.987429,-93.246095,3,University,Marcy Holmes,4,2,Howe,04/16/2018,09:30
"2126 4th st n ,Minneapolis,MN",45.000569,-93.28494,5,Near North,Hawthorne,1,2,Howe,04/16/2018,09:35
"2214 4th St n ,Minneapolis,MN",45.001976,-93.284623,5,Near North,Hawthorne,1,2,Howe,04/16/2018,09:39
"4546 14th Avenue South,Minneapolis,MN",44.920667,-93.254948,11,Nokomis,Northrop,6,2,Howe,04/16/2018,09:40
"142 6th ave ne,Minneapolis,MN",44.99358,-93.262524,3,Northeast,St. Anthony West,2,2,Howe,04/16/2018,09:41
"3906 14th ave,Minneapolis,MN",44.932043,-93.25523000000001,8,Powderhorn,Bancroft,6,2,Howe,04/16/2018,09:43
"820 3rd ave ne,Minneapolis,MN",44.993601,-93.25159000000001,3,Northeast,St. Anthony East,2,2,Howe,04/16/2018,09:44
"4020 16th Avenue South,Minneapolis,MN",44.929745000000004,-93.251389,8,Powderhorn,Bancroft,6,2,Howe,04/16/2018,09:45
"3924 14th ave,Minneapolis,MN",44.931551,-93.25518000000001,8,Powderhorn,Bancroft,6,2,Howe,04/16/2018,09:46
"408 7th ave ne,Minneapolis,MN",44.996123,-93.259484,3,Northeast,St. Anthony West,2,2,Howe,04/16/2018,09:48
"1204 humboldt av n,Minneapolis,MN",44.990937,-93.298183,5,Near North,Near - North,1,2,Howe,04/16/2018,09:49
"1206 Humboldt Ave N,Minneapolis,MN",44.99098,-93.298183,5,Near North,Near - North,1,2,Howe,04/16/2018,09:51
"1380 spruce place,Minneapolis,MN",44.968506,-93.28114000000001,7,Central,Loring Park,3,2,Howe,04/16/2018,09:52
"422 5th Ave Se,Minneapolis,MN",44.985954,-93.247488,3,University,Marcy Holmes,4,2,Howe,04/16/2018,09:51
"1408 spruce pl,Minneapolis,MN",44.968365000000006,-93.28107800000001,7,Central,Loring Park,3,2,Howe,04/16/2018,09:54
"610 5th ave se,Minneapolis,MN",44.987351000000004,-93.24615899999999,3,University,Marcy Holmes,4,2,Howe,04/16/2018,09:54
