X,Y,OBJECTID,Citation_N,Address,Latitude,Longitude,Neighborho,Community,Ward,Day_ID,Date,Code,Descriptio,Tow_Dist
-93.261047363445016,44.966495513557163,3274,271118313854,1621 ELLIOT AVE,44.9664955139,-93.2610473633,Elliot Park,Central,6,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.261032104647882,44.96659088126421,3275,271118313855,1619 ELLIOT AVE,44.9665908813,-93.2610321045,Elliot Park,Central,6,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.261032104647882,44.966823578145693,3276,271118313856,1613 ELLIOT AVE,44.9668235779,-93.2610321045,Elliot Park,Central,6,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.261024474799626,44.966911316004484,3277,271118313857,1609 ELLIOT AVE,44.9669113159,-93.2610244751,Elliot Park,Central,6,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.261039733596817,44.966960907320072,3278,271118313858,1607 ELLIOT AVE,44.966960907,-93.2610397339,Elliot Park,Central,6,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.260993957205301,44.967067718900182,3279,271118313859,1603 ELLIOT AVE,44.9670677185,-93.2609939575,Elliot Park,Central,6,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.260490417798508,44.953990936032937,3280,271118313860,2632 10TH AVE S,44.9539909363,-93.2604904175,Midtown Phillips,Phillips,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.260902404422382,44.954124450283189,3281,271118313861,2630 10TH AVE S,44.9541244507,-93.2609024048,Midtown Phillips,Phillips,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.260459900204182,44.953701018886989,3282,271118313862,2628 10TH AVE S,44.9537010193,-93.2604598999,Midtown Phillips,Phillips,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.260803222690527,44.954307555849084,3283,271118313863,2626 10TH AVE S,44.9543075562,-93.2608032227,Midtown Phillips,Phillips,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.258911132742526,44.949337005598409,3284,271118313864,2916 11TH AVE S,44.9493370056,-93.2589111328,Midtown Phillips,Phillips,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.258949280185107,44.949371338116805,3285,271118313865,2920 11TH AVE S,44.9493713379,-93.2589492798,Midtown Phillips,Phillips,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.258949280185107,44.949226379094171,3286,271118313866,2922 11TH AVE S,44.9492263794,-93.2589492798,Midtown Phillips,Phillips,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.258872986199322,44.949081420970856,3287,271118313867,2928 11TH AVE S,44.9490814209,-93.2588729858,Midtown Phillips,Phillips,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.258834838756741,44.94911956751406,3288,271118313868,2930 11TH AVE S,44.9491195679,-93.2588348389,Midtown Phillips,Phillips,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.258911132742526,44.949188232550966,3289,271118313869,2938 11TH AVE S,44.9491882324,-93.2589111328,Midtown Phillips,Phillips,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.259269714026061,44.948925018075158,3290,271118313870,2940 11TH AVE S,44.9489250183,-93.2592697144,Midtown Phillips,Phillips,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.258834838756741,44.948829651267431,3291,271118313871,2942 11TH AVE S,44.9488296509,-93.2588348389,Midtown Phillips,Phillips,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.258712768379496,44.950908660806078,3292,271118313872,2824 11TH AVE S,44.9509086609,-93.2587127686,Midtown Phillips,Phillips,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.258949280185107,44.951263428064806,3293,271118313873,2818 11TH AVE S,44.9512634277,-93.2589492798,Midtown Phillips,Phillips,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.259109497105555,44.95140838618812,3294,271118313874,2816 11TH AVE S,44.9514083862,-93.2591094971,Midtown Phillips,Phillips,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.258712768379496,44.952583312669788,3295,271118313875,2736 11TH AVE S,44.952583313,-93.2587127686,Midtown Phillips,Phillips,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.268257141054164,44.959159850646643,3296,271118313876,2407 5TH AVE S,44.9591598511,-93.2682571411,Phillips West,Phillips,6,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.268997192266568,44.958774566692966,3297,271118313877,2409 5TH AVE S,44.9587745667,-93.2689971924,Phillips West,Phillips,6,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.260679000235655,44.990240999722403,3298,271118313879,108 3RD AVE NE,44.990241,-93.260679,St. Anthony West,Northeast,3,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.260609999751637,44.990252000229702,3299,271118313880,110 3RD AVE NE,44.990252,-93.26061,St. Anthony West,Northeast,3,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.256729999789627,44.991564999625098,3300,271118313881,404 3RD AVE NE,44.991565,-93.25673,St. Anthony West,Northeast,3,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.251946999554377,44.993501999917441,3301,271118313882,728 3RD AVE NE,44.993502,-93.251947,St. Anthony West,Northeast,3,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.252077000153406,44.993454000401869,3302,271118313883,724 3RD AVE NE,44.993454,-93.252077,St. Anthony West,Northeast,3,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.260202999868511,44.991988000246067,3303,271118313884,222 4TH AVE NE,44.991988,-93.260203,St. Anthony West,Northeast,3,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.26046800039785,44.991901999877427,3304,271118313885,204 4TH AVE NE,44.991902,-93.260468,St. Anthony West,Northeast,3,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.259657999916726,44.993802000262178,3305,271118313886,326 5TH AVE NE,44.993802,-93.259658,St. Anthony West,Northeast,3,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.261394999979245,44.993204999710997,3306,271118313887,216 5TH AVE NE,44.993205,-93.261395,St. Anthony West,Northeast,3,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.260230000214278,44.99456400032841,3307,271118313888,316 6TH AVE NE,44.994564,-93.26023,St. Anthony West,Northeast,3,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.255360999610389,44.996884000296404,3308,271118313889,652 SUMMER ST NE,44.996884,-93.255361,St. Anthony East,Northeast,3,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.248439999706193,44.996904000319432,3309,271118313890,904 SUMMER ST NE,44.996904,-93.24844,St. Anthony East,Northeast,3,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.248055999984388,44.996894999904384,3310,271118313891,920 SUMMER ST NE,44.996895,-93.248056,St. Anthony East,Northeast,3,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.257889000177158,44.997823000431197,3311,271118313892,728 6TH ST NE,44.997823,-93.257889,St. Anthony West,Northeast,3,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.257915999623663,44.997928999923488,3312,271118313893,730 6TH ST NE,44.997929,-93.257916,St. Anthony West,Northeast,3,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.257591247238224,45.000579834391885,3313,271118313894,1220 WASHINGTON ST NE,45.000579834,-93.2575912476,Logan Park,Northeast,1,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.257492065506369,45.003864288006525,3314,271118313895,1530 WASHINGTON ST NE,45.0038642883,-93.2574920654,Logan Park,Northeast,1,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.255058288708994,44.991535187099259,3315,271118313896,216 5TH ST NE,44.9915351868,-93.2550582886,St. Anthony East,Northeast,3,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.25920867883741,44.997470855595566,3316,271118313897,216 5TH ST NE,44.9974708557,-93.2592086792,St. Anthony West,Northeast,3,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.260917663219573,44.996875762506477,3317,271118313898,718 4TH ST NE,44.9968757629,-93.2609176636,St. Anthony West,Northeast,3,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.257759094006929,44.992332458576129,3318,271118313899,320 4TH ST NE,44.9923324585,-93.2577590942,St. Anthony West,Northeast,3,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.262741089029987,44.997951507256289,3319,271118313900,306 9TH AVE NE,44.9979515076,-93.2627410889,St. Anthony West,Northeast,3,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.266799926375484,44.997543334657223,3320,271118313901,124 10TH AVE NE,44.997543335,-93.2667999268,St. Anthony West,Northeast,3,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.243721008717557,44.984783172505445,3321,271118313902,724 5TH ST SE,44.9847831726,-93.2437210083,Marcy Holmes,University,3,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,4
-93.234611511312153,44.983730316401022,3322,271118313904,1304 7TH AVE SE,44.9837303162,-93.2346115112,Marcy Holmes,University,3,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,4
-93.234565734920693,44.983695983882626,3323,271118313905,1306 7TH AVE SE,44.9836959839,-93.2345657349,Marcy Holmes,University,3,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,4
-93.234352111760529,44.983520508164986,3324,271118313906,1312 7TH AVE SE,44.9835205078,-93.2343521118,Marcy Holmes,University,3,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,4
-93.23397827167986,44.983673096136556,3325,271118313907,1316 7TH AVE SE,44.9836730957,-93.2339782715,Marcy Holmes,University,3,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,4
-93.234352111760529,44.983520508164986,3326,271118313908,1318 7TH AVE SE,44.9835205078,-93.2343521118,Marcy Holmes,University,3,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,4
-93.245216369939499,45.005596161034077,3327,271118313909,1716 POLK ST NE,45.0055961609,-93.2452163696,Northeast Park,Northeast,1,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.245605468817303,45.011131286779516,3328,271118313910,2310 POLK ST NE,45.0111312866,-93.2456054688,Windom Park,Northeast,1,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.243820190449412,45.006511687964064,3329,271118313911,1820 TYLER ST NE,45.0065116882,-93.2438201904,Windom Park,Northeast,1,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.24226379403882,45.01158905069417,3330,271118313912,2330 FILLMORE ST NE,45.0115890503,-93.2422637939,Windom Park,Northeast,1,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.2425231935905,45.012859344882941,3331,271118313913,2414 FILLMORE ST NE,45.0128593445,-93.2425231934,Windom Park,Northeast,1,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.240837096954408,45.011230468511371,3332,271118313914,2246 PIERCE ST NE,45.0112304688,-93.2408370972,Windom Park,Northeast,1,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.237266540218627,45.005092620727908,3333,271118313915,1710 JOHNSON ST NE,45.0050926208,-93.2372665405,Northeast Park,Northeast,1,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.234558105072438,45.006664275935634,3334,271118313916,1820 HAYES ST NE,45.0066642761,-93.2345581055,Windom Park,Northeast,1,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.234527587478169,45.006374358789685,3335,271118313917,1808 HAYES ST NE,45.0063743591,-93.2345275879,Windom Park,Northeast,1,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,2
-93.258911132742526,44.990695953255681,3336,271118313918,219 3RD AVE NE,44.9906959534,-93.2589111328,St. Anthony West,Northeast,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.258201599124448,44.990715026976943,3337,271118313919,225 3RD AVE NE,44.9907150269,-93.2582015991,St. Anthony West,Northeast,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.25740051272345,44.991249084877438,3338,271118313920,313 3RD AVE NE,44.9912490845,-93.2574005127,St. Anthony West,Northeast,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.257736206260859,44.991130828524945,3339,271118313921,311 3RD AVE NE,44.9911308289,-93.2577362061,St. Anthony West,Northeast,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.258102417392593,44.991230011156119,3340,271118313922,309 3RD AVE NE,44.991230011,-93.258102417,St. Anthony West,Northeast,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.254814147954505,44.992126465264221,3341,271118313923,513 3RD AVE NE,44.9921264648,-93.2548141479,St. Anthony East,Northeast,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.260559081936037,44.991962432520324,3342,271118313924,221 4TH AVE NE,44.9919624329,-93.260559082,St. Anthony West,Northeast,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.260292053435478,44.993465423590465,3343,271118313925,227 5TH AVE NE,44.9934654236,-93.2602920532,St. Anthony West,Northeast,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.262771606624312,44.995471954067455,3344,271118313926,209 7TH AVE NE,44.9954719543,-93.2627716064,St. Anthony West,Northeast,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.25735473633199,44.99675750705336,3345,271118313927,529 7TH AVE NE,44.9967575073,-93.2573547363,St. Anthony East,Northeast,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.254333496293782,44.996952056492262,3346,271118313928,673 SUMMER ST NE,44.9969520569,-93.2543334961,St. Anthony East,Northeast,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.254989623672145,44.991611481085044,3347,271118313929,217 5TH ST NE,44.9916114807,-93.254989624,St. Anthony East,Northeast,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.255081176455064,44.991680145222574,3348,271118313930,219 5TH ST NE,44.9916801453,-93.2550811768,St. Anthony East,Northeast,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.254615783591476,44.990707397128745,3349,271118313931,127 5TH ST NE,44.9907073975,-93.2546157837,Nicollet Island - East Bank,University,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.254562378251137,44.990600585548634,3350,271118313932,123 5TH ST NE,44.9906005859,-93.2545623779,Nicollet Island - East Bank,University,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.254524230808556,44.990638732991215,3351,271118313933,121 5TH ST NE,44.9906387329,-93.254524231,Nicollet Island - East Bank,University,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.254486084265352,44.990604400472762,3352,271118313934,121 5TH ST NE,44.9906044006,-93.254486084,Nicollet Island - East Bank,University,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.25740051272345,44.991249084877438,3353,271118313935,301 4TH ST NE,44.9912490845,-93.2574005127,St. Anthony West,Northeast,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.258918762590781,44.994197845853932,3354,271118313936,505 4TH ST NE,44.9941978455,-93.2589187622,St. Anthony West,Northeast,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.25920867883741,44.994697571235974,3355,271118313937,515 4TH ST NE,44.9946975708,-93.2592086792,St. Anthony West,Northeast,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.25968933139751,44.995414733802988,3356,271118313938,617 4TH ST NE,44.9954147339,-93.2596893311,St. Anthony West,Northeast,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.259765625383295,44.995410918878861,3357,271118313939,619 4TH ST NE,44.9954109192,-93.259765625,St. Anthony West,Northeast,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.260841369233788,44.997203827095007,3358,271118313940,801 4TH ST NE,44.9972038269,-93.2608413696,St. Anthony West,Northeast,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.261955261426124,44.998374938652546,3359,271118313941,901 4TH ST NE,44.998374939,-93.2619552612,St. Anthony West,Northeast,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.261573791497256,44.998130797898057,3360,271118313942,411 9TH AVE NE,44.9981307983,-93.2615737915,St. Anthony West,Northeast,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.264038085888899,44.997550964505479,3361,271118313943,219 9TH AVE NE,44.9975509644,-93.2640380859,St. Anthony West,Northeast,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.26407623333148,44.997585297023875,3362,271118313944,217 9TH AVE NE,44.9975852966,-93.2640762329,St. Anthony West,Northeast,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.26409912107755,44.997402191458036,3363,271118313945,207 9TH AVE NE,44.9974021912,-93.2640991211,St. Anthony West,Northeast,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.266555786520314,44.997478485443821,3364,271118313946,137 10TH AVE NE,44.9974784851,-93.2665557861,St. Anthony West,Northeast,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.267700195407656,44.998538971396442,3365,271118313947,127 11TH AVE NE,44.9985389709,-93.2677001953,St. Anthony West,Northeast,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2655792235023,44.99583053625031,3366,271118313948,801 MAIN ST NE,44.9958305359,-93.2655792236,St. Anthony West,Northeast,3,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.274101257666871,44.963684081755048,3367,271118313949,1906 2ND AVE S,44.963684082,-93.2741012573,Steven's Square - Loring Heights,Central,6,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.274116516464005,44.963760375740776,3368,271118313950,1904 2ND AVE S,44.963760376,-93.2741165161,Steven's Square - Loring Heights,Central,6,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.274147034058331,44.963832854802433,3369,271118313951,1900 2ND AVE S,44.9638328552,-93.2741470337,Steven's Square - Loring Heights,Central,6,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.274093627818615,44.964046477962654,3370,271118313952,1832 2ND AVE S,44.9640464783,-93.2740936279,Steven's Square - Loring Heights,Central,6,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.274063110224347,44.964164734315091,3371,271118313953,1830 2ND AVE S,44.9641647339,-93.2740631104,Steven's Square - Loring Heights,Central,6,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.274085998869737,44.964176178188154,3372,271118313954,1828 2ND AVE S,44.964176178,-93.2740859985,Steven's Square - Loring Heights,Central,6,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.274085998869737,44.964199065934224,3373,271118313955,1826 2ND AVE S,44.9641990662,-93.2740859985,Steven's Square - Loring Heights,Central,6,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.274085998869737,44.964603424508482,3374,271118313956,1814 2ND AVE S,44.9646034241,-93.2740859985,Steven's Square - Loring Heights,Central,6,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.274078369021481,44.964717865037471,3375,271118313957,1812 2ND AVE S,44.964717865,-93.2740783691,Steven's Square - Loring Heights,Central,6,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.274085998869737,44.964828491541709,3376,271118313958,1810 2ND AVE S,44.9648284912,-93.2740859985,Steven's Square - Loring Heights,Central,6,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.274116516464005,44.964996338310414,3377,271118313959,1802 2ND AVE S,44.9649963379,-93.2741165161,Steven's Square - Loring Heights,Central,6,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.274070740072546,44.965373993315211,3378,271118313960,1728 2ND AVE S,44.9653739929,-93.2740707397,Steven's Square - Loring Heights,Central,6,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.274101257666871,44.965408324934288,3379,271118313961,1726 2ND AVE S,44.9654083252,-93.2741012573,Steven's Square - Loring Heights,Central,6,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.274085998869737,44.965526580387404,3380,271118313962,1716 2ND AVE S,44.9655265808,-93.2740859985,Steven's Square - Loring Heights,Central,6,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.274085998869737,44.965583801551247,3381,271118313963,1716 2ND AVE S,44.9655838013,-93.2740859985,Steven's Square - Loring Heights,Central,6,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.274070740072546,44.965675354334167,3382,271118313964,1714 2ND AVE S,44.965675354,-93.2740707397,Steven's Square - Loring Heights,Central,6,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.274116516464005,44.965721130725683,3383,271118313965,1712 2ND AVE S,44.9657211304,-93.2741165161,Steven's Square - Loring Heights,Central,6,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.274093627818615,44.965808868584475,3384,271118313966,1712 2ND AVE S,44.9658088684,-93.2740936279,Steven's Square - Loring Heights,Central,6,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.274139404210075,44.965835571254672,3385,271118313967,1710 2ND AVE S,44.9658355713,-93.2741394043,Steven's Square - Loring Heights,Central,6,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.274078369021481,44.965930938961719,3386,271118313968,1708 2ND AVE S,44.9659309387,-93.2740783691,Steven's Square - Loring Heights,Central,6,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.274101257666871,44.965942382834726,3387,271118313969,1706 2ND AVE S,44.9659423828,-93.2741012573,Steven's Square - Loring Heights,Central,6,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.274078369021481,44.965972900429051,3388,271118313970,1704 2ND AVE S,44.9659729004,-93.2740783691,Steven's Square - Loring Heights,Central,6,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.274063110224347,44.966026305769446,3389,271118313971,1702 2ND AVE S,44.9660263062,-93.2740631104,Steven's Square - Loring Heights,Central,6,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.309631347508628,45.023677825771074,3390,271118313972,3751 QUEEN AVE N,45.0236778259,-93.3096313477,Cleveland,Camden,4,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.309654236154017,45.023876190134104,3391,271118313973,3759 QUEEN AVE N,45.0238761902,-93.3096542358,Cleveland,Camden,4,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.309638977356883,45.023544311520823,3392,271118313974,3747 QUEEN AVE N,45.0235443115,-93.3096389771,Cleveland,Camden,4,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.309654236154017,45.024684906383357,3393,271118313975,3819 QUEEN AVE N,45.024684906,-93.3096542358,Victory,Camden,4,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.309745788936993,45.028179169133409,3394,271118313976,4015 QUEEN AVE N,45.0281791687,-93.3097457886,Victory,Camden,4,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.309745788936993,45.028221130600741,3395,271118313977,4019 QUEEN AVE N,45.0282211304,-93.3097457886,Victory,Camden,4,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.309852600517047,45.033817291534831,3396,271118313979,4315 QUEEN AVE N,45.0338172913,-93.3098526001,Victory,Camden,4,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.309883118111372,45.035049438281021,3397,271118313980,4359 QUEEN AVE N,45.0350494385,-93.3098831177,Victory,Camden,4,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,1
-93.310844421432876,45.025241852029922,3398,271118313981,3843 RUSSELL AVE N,45.0252418518,-93.3108444214,Victory,Camden,4,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,1
