X,Y,OBJECTID,Call_Taken,Customer,Location,Latitude,Longitude,Day,Ward,Neighborho,Community,TowDist
-93.257256999810636,44.991858999693136,303,1/23/2018  10:47:00am,Snow Emergency,"308 4TH ST NE ,Minneapolis,MN",44.991859,-93.257257,2,3,St. Anthony West,Northeast,2
-93.257377999994674,44.99203599976164,304,1/23/2018  10:49:00am,Snow Emergency,"316 4th st ne,Minneapolis,MN",44.992036,-93.257378,2,3,St. Anthony West,Northeast,2
-93.244795999835503,44.984746999974107,305,1/23/2018  10:49:00am,Snow Emergency,"424 7 th ave se ,Minneapolis,MN",44.984747,-93.244796,2,3,Marcy Holmes,University,4
-93.301083000080325,44.946944999612072,306,1/23/2018  10:51:00am,Snow Emergency,"3040 HUMBOLDT AVE S,Minneapolis,MN",44.946945,-93.301083,2,10,ECCO,Calhoun Isle,5
-93.256477999859783,44.923787000070035,307,1/23/2018  10:52:00am,Snow Emergency,"4340 13th Avenue South,Minneapolis,MN",44.923787,-93.256478,2,11,Northrop,Nokomis,6
-93.253960999800256,44.934573000143871,308,1/23/2018  10:53:00am,Snow Emergency,"3736 15th ave s,Minneapolis,MN",44.934573,-93.253961,2,9,Powderhorn Park,Powderhorn,6
-93.321395999725553,44.946151999914889,309,1/23/2018  10:55:00am,Snow Emergency,"3100 w Calhoun ,Minneapolis,MN",44.946152,-93.321396,2,13,West Calhoun,Calhoun Isle,5
-93.291800000069884,44.966135999676681,310,1/23/2018  10:55:00am,Snow Emergency,"1770 colfax ave s,Minneapolis,MN",44.966136,-93.2918,2,7,Lowry Hill,Calhoun Isle,3
-93.284901000280911,45.011580999963257,311,1/23/2018  10:57:00am,Snow Emergency,"3028 4th St n ,Minneapolis,MN",45.011581,-93.284901,2,5,Hawthorne,Near North,1
-93.263216000318096,44.974383999621921,312,1/23/2018  10:59:00am,Snow Emergency,"602 6th st ne,Minneapolis,MN",44.974384,-93.263216,2,7,Elliot Park,Central,3
-93.301089000357024,44.94707100002671,313,1/23/2018  10:59:00am,Snow Emergency,"3036 humboldt ave s,Minneapolis,MN",44.947071,-93.301089,2,10,ECCO,Calhoun Isle,5
-93.259014999942281,44.935594999609577,314,1/23/2018  10:59:00am,Snow Emergency,"3708 11TH AVE S,Minneapolis,MN",44.935595,-93.259015,2,9,Powderhorn Park,Powderhorn,6
-93.284628000281941,45.013795999585739,315,1/23/2018  11:00:00am,Snow Emergency,"3218 4th St n ,Minneapolis,MN",45.013796,-93.284628,2,4,McKinley,Camden,1
-93.262230999860719,44.932567000266886,316,1/23/2018  11:01:00am,Snow Emergency,"820 39th st e,Minneapolis,MN",44.932567,-93.262231,2,8,Bancroft,Powderhorn,6
-93.302187999776322,44.969078999596206,317,1/23/2018  11:02:00am,Snow Emergency,"1000 block of kenwood pkwy,Minneapolis,MN",44.969079,-93.302188,2,7,Lowry Hill,Calhoun Isle,3
-93.299434999625475,44.997614999832422,318,1/23/2018  11:03:00am,Snow Emergency,"1802 Irving Ave N,Minneapolis,MN",44.997615,-93.299435,2,5,Willard - Hay,Near North,1
-93.257283000110306,44.991896999646883,319,1/23/2018  11:06:00am,Snow Emergency,"310 4th st ne,Minneapolis,MN",44.991897,-93.257283,2,3,St. Anthony West,Northeast,2
-93.256490999559958,44.937349999602873,320,1/23/2018  11:06:00am,Snow Emergency,"3608 13TH AVE S,Minneapolis,MN",44.93735,-93.256491,2,9,Powderhorn Park,Powderhorn,6
-93.246627999782334,44.982389000052365,321,1/23/2018  11:11:00am,Snow Emergency,"212 7th ave se,Minneapolis,MN",44.982389,-93.246628,2,3,Marcy Holmes,University,4
-93.243197999887741,44.986791999850993,322,1/23/2018  11:13:00am,Snow Emergency,"616 7th ave se,Minneapolis,MN",44.986792,-93.243198,2,3,Marcy Holmes,University,4
-93.242527999567471,44.985382999625813,323,1/23/2018  11:13:00am,Snow Emergency,"524 8TH AVE SE,Minneapolis,MN",44.985383,-93.242528,2,3,Marcy Holmes,University,4
-93.243293999818206,44.984354999883408,324,1/23/2018  11:13:00am,Snow Emergency,"420 8th ave se ,Minneapolis,MN",44.984355,-93.243294,2,3,Marcy Holmes,University,4
-93.300907000057975,44.940651999889951,325,1/23/2018  11:14:00am,Snow Emergency,"3418 HUMBOLDT AVE S,Minneapolis,MN",44.940652,-93.300907,2,10,ECCO,Calhoun Isle,5
-93.299121000433786,44.997568000363003,326,1/23/2018  11:14:00am,Snow Emergency,"1800 IRVING AVE N,Minneapolis,MN",44.997568,-93.299121,2,5,Near - North,Near North,1
-93.242795000189062,44.985464999809949,327,1/23/2018  11:16:00am,Snow Emergency,"522 8th Ave se,Minneapolis,MN",44.985465,-93.242795,2,3,Marcy Holmes,University,4
-93.242815000212033,44.985439999556377,328,1/23/2018  11:17:00am,Snow Emergency,"520 8TH AVE SE,Minneapolis,MN",44.98544,-93.242815,2,3,Marcy Holmes,University,4
-93.253963999938605,44.935262999587792,329,1/23/2018  11:17:00am,Snow Emergency,"3716 15th Avenue South,Minneapolis,MN",44.935263,-93.253964,2,9,Powderhorn Park,Powderhorn,6
-93.246637000197381,44.930524999629085,330,1/23/2018  11:17:00am,Snow Emergency,"1834 40TH ST E,Minneapolis,MN",44.930525,-93.246637,2,12,Standish,Powderhorn,6
-93.301087000264829,44.946294000168052,331,1/23/2018  11:18:00am,Snow Emergency,"3104 HUMBOLDT AVE S,Minneapolis,MN",44.946294,-93.301087,2,10,ECCO,Calhoun Isle,5
-93.253652999985945,44.930503000413182,332,1/23/2018  11:19:00am,Snow Emergency,"4000 15th av s,Minneapolis,MN",44.930503,-93.253653,2,8,Bancroft,Powderhorn,6
-93.299130999995612,44.997050999903763,333,1/23/2018  11:19:00am,Snow Emergency,"1724 Irving ave n ,Minneapolis,MN",44.997051,-93.299131,2,5,Near - North,Near North,1
-93.243021999865391,44.985179000110804,334,1/23/2018  11:19:00am,Snow Emergency,"504 8th ave se,Minneapolis,MN",44.985179,-93.243022,2,3,Marcy Holmes,University,4
-93.25493199961204,44.930718999582211,335,1/23/2018  11:19:00am,Snow Emergency,"3954 14TH AVE S,Minneapolis,MN",44.930719,-93.254932,2,8,Bancroft,Powderhorn,6
-93.280834999835349,44.96682900015827,336,1/23/2018  11:20:00am,Snow Emergency,"1504 SPRUCE PL,Minneapolis,MN",44.966829,-93.280835,2,7,Loring Park,Central,3
-93.297402000302043,44.945980000076986,337,1/23/2018  11:21:00am,Snow Emergency,"3116 Girard Avenue S,Minneapolis,MN",44.94598,-93.297402,2,10,CARAG,Calhoun Isle,5
-93.299428000201999,44.996762000066326,338,1/23/2018  11:21:00am,Snow Emergency,"1712 Irving ave n ,Minneapolis,MN",44.996762,-93.299428,2,5,Near - North,Near North,1
-93.286040999792249,45.001024999704043,339,1/23/2018  11:22:00am,Snow Emergency,"2126 6th st n,Minneapolis,MN",45.001025,-93.286041,2,5,Hawthorne,Near North,1
-93.291792999747088,44.96731500008724,340,1/23/2018  11:23:00am,Snow Emergency,"1702 COLFAX AVE S,Minneapolis,MN",44.967315,-93.291793,2,7,Lowry Hill,Calhoun Isle,3
-93.256472999629182,44.996101000161104,341,1/23/2018  11:25:00am,Snow Emergency,"632 Adams st ne,Minneapolis,MN",44.996101,-93.256473,2,3,St. Anthony East,Northeast,2
-93.299185999833981,44.994869000004428,342,1/23/2018  11:26:00am,Snow Emergency,"1522 Irving Ave N,Minneapolis,MN",44.994869,-93.299186,2,5,Near - North,Near North,1
-93.286192999607238,45.000924999589131,343,1/23/2018  11:28:00am,Snow Emergency,"2122 6th st n ,Minneapolis,MN",45.000925,-93.286193,2,5,Hawthorne,Near North,1
-93.256253000275706,44.995571000001689,344,1/23/2018  11:28:00am,Snow Emergency,"614 adams st ne,Minneapolis,MN",44.995571,-93.256253,2,3,St. Anthony East,Northeast,2
-93.297419000186665,44.941723999862745,345,1/23/2018  11:29:00am,Snow Emergency,"3340 Girard ave s,Minneapolis,MN",44.941724,-93.297419,2,10,CARAG,Calhoun Isle,5
-93.286167000206831,45.001754000047129,346,1/23/2018  11:30:00am,Snow Emergency,"2206 6th St n ,Minneapolis,MN",45.001754,-93.286167,2,5,Hawthorne,Near North,1
-93.245773999970083,44.983492999702207,347,1/23/2018  11:31:00am,Snow Emergency,"324 7th ave se,Minneapolis,MN",44.983493,-93.245774,2,3,Marcy Holmes,University,4
-93.246567999713363,44.985317000179464,348,1/23/2018  11:34:00am,Snow Emergency,"420 6TH AVE SE,Minneapolis,MN",44.985317,-93.246568,2,3,Marcy Holmes,University,4
-93.299194000202931,44.994414999752507,349,1/23/2018  11:35:00am,Snow Emergency,"1504 IRVING AVE N,Minneapolis,MN",44.994415,-93.299194,2,5,Near - North,Near North,1
-93.269203000318157,45.000748000419946,350,1/23/2018  11:37:00am,Snow Emergency,"1308 Grand St ne,Minneapolis,MN",45.000748,-93.269203,2,3,Sheridan,Northeast,2
-93.299146999834136,44.944891000219513,351,1/23/2018  11:37:00am,Snow Emergency,"1440 32ND ST W ,Minneapolis,MN",44.944891,-93.299147,2,10,ECCO,Calhoun Isle,5
-93.282891000219422,44.966011000207573,352,1/23/2018  11:40:00am,Snow Emergency,"318 Clifton av ,Minneapolis,MN",44.966011,-93.282891,2,7,Loring Park,Central,3
-93.286428999698558,45.012268000168149,353,1/23/2018  11:44:00am,Snow Emergency,"3126 6th st n,Minneapolis,MN",45.012268,-93.286429,2,5,Hawthorne,Near North,1
-93.266867999658416,44.996319000321648,354,1/23/2018  11:45:00am,Snow Emergency,"120 9th ave ne,Minneapolis,MN",44.996319,-93.266868,2,3,St. Anthony West,Northeast,2
-93.242548999636597,44.987631999916914,355,1/23/2018  11:48:00am,Snow Emergency,"710 7th st se,Minneapolis,MN",44.987632,-93.242549,2,3,Marcy Holmes,University,4
-93.276100000014935,44.96417700016849,356,1/23/2018  11:48:00am,Snow Emergency,"106 19th st e,Minneapolis,MN",44.964177,-93.2761,2,6,Steven's Square - Loring Heights,Central,3
-93.256450000367181,44.93188999962382,357,1/23/2018  11:48:00am,Snow Emergency,"3912 13TH AVE S,Minneapolis,MN",44.93189,-93.25645,2,8,Bancroft,Powderhorn,6
-93.257775000315974,44.937368999579746,358,1/23/2018  11:50:00am,Snow Emergency,"3608 12TH AVE S,Minneapolis,MN",44.937369,-93.257775,2,9,Powderhorn Park,Powderhorn,6
-93.237685000162571,44.984600000389776,359,1/23/2018  11:51:00am,Snow Emergency,"616 11TH AVE SE,Minneapolis,MN",44.9846,-93.237685,2,3,Marcy Holmes,University,4
-93.280963000342183,44.968399999760209,360,1/23/2018  11:51:00am,Snow Emergency,"1406 SPRUCE PL,Minneapolis,MN",44.9684,-93.280963,2,7,Loring Park,Central,3
-93.244996000065328,44.984497000136514,361,1/23/2018  11:52:00am,Snow Emergency,"408 7TH AVE SE,Minneapolis,MN",44.984497,-93.244996,2,3,Marcy Holmes,University,4
-93.253767999893228,44.947174000279915,362,1/23/2018  11:54:00am,Snow Emergency,"3038 15th Avenue South,Minneapolis,MN",44.947174,-93.253768,2,9,Powderhorn Park,Powderhorn,6
-93.255825000323455,44.991623999647913,363,1/23/2018  11:55:00am,Snow Emergency,"228 5th st ne,Minneapolis,MN",44.991624,-93.255825,2,3,St. Anthony West,Northeast,2
-93.25405200039944,44.947645000416514,364,1/23/2018  11:55:00am,Snow Emergency,"3022 15th ave so,Minneapolis,MN",44.947645,-93.254052,2,9,Powderhorn Park,Powderhorn,6
-93.240882000104193,44.932474999621604,365,1/23/2018  11:57:00am,Snow Emergency,"2204 39th st e,Minneapolis,MN",44.932475,-93.240882,2,12,Standish,Powderhorn,6
-93.234788999712521,44.985955999969462,366,1/23/2018  11:57:00am,Snow Emergency,"816 12th Ave se,Minneapolis,MN",44.985956,-93.234789,2,3,Marcy Holmes,University,4
-93.267083999726765,44.996243999560988,367,1/23/2018  11:57:00am,Snow Emergency,"110 9th ave NE,Minneapolis,MN",44.996244,-93.267084,2,3,St. Anthony West,Northeast,2
-93.235083999826713,44.9856460000629,368,1/23/2018  11:58:00am,Snow Emergency,"804 12TH AVE SE,Minneapolis,MN",44.985646,-93.235084,2,3,Marcy Holmes,University,4
-93.236978999980806,44.985541999763541,369,1/23/2018  11:58:00am,Snow Emergency,"716 11th ave se ,Minneapolis,MN",44.985542,-93.236979,2,3,Marcy Holmes,University,4
-93.285835000185102,44.967088999557745,370,1/23/2018  11:59:00am,Snow Emergency,"1704 Clifton ave,Minneapolis,MN",44.967089,-93.285835,2,7,Loring Park,Central,3
-93.241594999709434,44.987251000333458,371,1/23/2018  12:02:00pm,Snow Emergency,"713 8th ave se ,Minneapolis,MN",44.987251,-93.241595,2,3,Marcy Holmes,University,4
-93.25374100044678,44.943973000153903,372,1/23/2018  12:02:00pm,Snow Emergency,"3224 15th ave s,Minneapolis,MN",44.943973,-93.253741,2,9,Powderhorn Park,Powderhorn,6
-93.246776000312138,44.988468999844542,373,1/23/2018  12:03:00pm,Snow Emergency,"422 7th st se,Minneapolis,MN",44.988469,-93.246776,2,3,Marcy Holmes,University,4
-93.271488999617588,44.964942000373071,374,1/23/2018  12:03:00pm,Snow Emergency,"1802 clinton av s,Minneapolis,MN",44.964942,-93.271489,2,6,Steven's Square - Loring Heights,Central,3
-93.274769999835598,44.965402000002371,375,1/23/2018  12:04:00pm,Snow Emergency,"138 18th st e,Minneapolis,MN",44.965402,-93.27477,2,6,Steven's Square - Loring Heights,Central,3
-93.28646599960615,45.005478000009759,376,1/23/2018  12:08:00pm,Snow Emergency,"2526 6th St n,Minneapolis,MN",45.005478,-93.286466,2,5,Hawthorne,Near North,1
-93.295847999685407,44.938501999667608,377,1/23/2018  12:09:00pm,Snow Emergency,"3530 Fremont ave s,Minneapolis,MN",44.938502,-93.295848,2,10,CARAG,Calhoun Isle,5
-93.299312000248563,44.992463999713891,378,1/23/2018  12:09:00pm,Snow Emergency,"1314 Irving Ave N,Minneapolis,MN",44.992464,-93.299312,2,5,Near - North,Near North,1
-93.260297999752822,44.936234000298953,379,1/23/2018  12:09:00pm,Snow Emergency,"3644 10TH AVE S,Minneapolis,MN",44.936234,-93.260298,2,9,Powderhorn Park,Powderhorn,6
-93.297490999909655,44.938429999944617,380,1/23/2018  12:09:00pm,Snow Emergency,"3536 GIRARD AVE S ,Minneapolis,MN",44.93843,-93.297491,2,10,CARAG,Calhoun Isle,5
-93.280256000114264,44.966608999905475,381,1/23/2018  12:12:00pm,Snow Emergency,"122 oak grove st,Minneapolis,MN",44.966609,-93.280256,2,7,Loring Park,Central,3
-93.249532999748112,44.989446999979123,382,1/23/2018  12:13:00pm,Snow Emergency,"218 7th st se,Minneapolis,MN",44.989447,-93.249533,2,3,Marcy Holmes,University,4
-93.260238999730007,44.935263999633946,383,1/23/2018  12:14:00pm,Snow Emergency,"3720 10TH AVE S,Minneapolis,MN",44.935264,-93.260239,2,9,Powderhorn Park,Powderhorn,6
-93.286168000252985,45.013903000023504,384,1/23/2018  12:16:00pm,Snow Emergency,"3222 6th st n,Minneapolis,MN",45.013903,-93.286168,2,4,McKinley,Camden,1
-93.234236000291162,44.984358000021757,385,1/23/2018  12:17:00pm,Snow Emergency,"710 13th Ave se,Minneapolis,MN",44.984358,-93.234236,2,3,Marcy Holmes,University,4
-93.236467999798322,44.984196999791777,386,1/23/2018  12:17:00pm,Snow Emergency,"626 12th ave se,Minneapolis,MN",44.984197,-93.236468,2,3,Marcy Holmes,University,4
-93.290233999799227,45.009896999646855,387,1/23/2018  12:17:00pm,Snow Emergency,"2910 Bryant Ave n ,Minneapolis,MN",45.009897,-93.290234,2,5,Hawthorne,Near North,1
-93.299437999763825,44.992533000197852,388,1/23/2018  12:18:00pm,Snow Emergency,"1322 Irving ave n ,Minneapolis,MN",44.992533,-93.299438,2,5,Near - North,Near North,1
-93.252178000314416,44.996906000411627,389,1/23/2018  12:19:00pm,Snow Emergency,"720 Summer st ne,Minneapolis,MN",44.996906,-93.252178,2,3,St. Anthony East,Northeast,2
-93.274742000342997,44.965403000048468,390,1/23/2018  12:19:00pm,Snow Emergency,"144 18th st e,Minneapolis,MN",44.965403,-93.274742,2,6,Steven's Square - Loring Heights,Central,3
-93.280190999814749,44.966514000021164,391,1/23/2018  12:19:00pm,Snow Emergency,"110 oak grove st,Minneapolis,MN",44.966514,-93.280191,2,7,Loring Park,Central,3
-93.299438999809979,44.992473000128882,392,1/23/2018  12:20:00pm,Snow Emergency,"1318 Irving ave n ,Minneapolis,MN",44.992473,-93.299439,2,5,Near - North,Near North,1
-93.255032999773107,44.945341000286987,393,1/23/2018  12:21:00pm,Snow Emergency,"3154 14th ave s,Minneapolis,MN",44.945341,-93.255033,2,9,Powderhorn Park,Powderhorn,6
-93.236517000259312,44.98413599967671,394,1/23/2018  12:21:00pm,Snow Emergency,"614 12th ave se,Minneapolis,MN",44.984136,-93.236517,2,3,Marcy Holmes,University,4
-93.260488000420821,45.004759000127819,395,1/23/2018  12:21:00pm,Snow Emergency,"1618 5th st ne,Minneapolis,MN",45.004759,-93.260488,2,3,Sheridan,Northeast,2
-93.271487999571491,44.964647000258935,396,1/23/2018  12:25:00pm,Snow Emergency,"1814 clinton av s,Minneapolis,MN",44.964647,-93.271488,2,6,Steven's Square - Loring Heights,Central,3
-93.291811999723961,44.963463999663929,397,1/23/2018  12:25:00pm,Snow Emergency,"1926 COLFAX AVE S,Minneapolis,MN",44.963464,-93.291812,2,7,Lowry Hill,Calhoun Isle,3
-93.275642999624722,44.965901999677612,398,1/23/2018  12:29:00pm,Snow Emergency,"1720 Stevens Ave s,Minneapolis,MN",44.965902,-93.275643,2,6,Steven's Square - Loring Heights,Central,3
-93.256270000160328,44.999929000423094,399,1/23/2018  12:31:00pm,Snow Emergency,"1158 adams st ne,Minneapolis,MN",44.999929,-93.25627,2,1,Logan Park,Northeast,2
-93.292362999952445,44.940845999843077,400,1/23/2018  12:31:00pm,Snow Emergency,"3412 colfax,Minneapolis,MN",44.940846,-93.292363,2,10,CARAG,Calhoun Isle,5
-93.30069900035852,44.989644000070598,401,1/23/2018  12:31:00pm,Snow Emergency,"1120 James Avenue North ,Minneapolis,MN",44.989644,-93.300699,2,5,Near - North,Near North,1
-93.30083400028883,44.947723000416204,402,1/23/2018  12:34:00pm,Snow Emergency,"3020 Humboldt Avenue s,Minneapolis,MN",44.947723,-93.300834,2,10,ECCO,Calhoun Isle,5
-93.255286999795146,45.001816000208294,403,1/23/2018  12:36:00pm,Snow Emergency,"1328 Jefferson St Ne,Minneapolis,MN",45.001816,-93.255287,2,1,Logan Park,Northeast,2
-93.233659999809106,44.983527000370827,404,1/23/2018  12:38:00pm,Snow Emergency,"1326 7TH ST SE,Minneapolis,MN",44.983527,-93.23366,2,3,Marcy Holmes,University,4
-93.274939000434472,44.965441000002215,405,1/23/2018  12:38:00pm,Snow Emergency,"124 18th st e,Minneapolis,MN",44.965441,-93.274939,2,6,Steven's Square - Loring Heights,Central,3
-93.249612999840053,44.943080000341808,406,1/23/2018  12:40:00pm,Snow Emergency,"1724 33rd st e,Minneapolis,MN",44.94308,-93.249613,2,9,Powderhorn Park,Powderhorn,6
-93.234616999874618,44.983598000047721,407,1/23/2018  12:41:00pm,Snow Emergency,"1308 7TH ST SE,Minneapolis,MN",44.983598,-93.234617,2,3,Marcy Holmes,University,4
-93.30070199959755,44.990816000158361,408,1/23/2018  12:42:00pm,Snow Emergency,"1224 James ave n ,Minneapolis,MN",44.990816,-93.300702,2,5,Near - North,Near North,1
-93.25405200039944,44.947645000416514,409,1/23/2018  12:42:00pm,Snow Emergency,"3022 15TH AVE S,Minneapolis,MN",44.947645,-93.254052,2,9,Powderhorn Park,Powderhorn,6
-93.2961029997536,44.940935000350066,410,1/23/2018  12:43:00pm,Snow Emergency,"3408 Fremont ave s ,Minneapolis,MN",44.940935,-93.296103,2,10,CARAG,Calhoun Isle,5
-93.276004000084527,44.96546900039408,411,1/23/2018  12:43:00pm,Snow Emergency,"106 18TH ST E,Minneapolis,MN",44.965469,-93.276004,2,6,Steven's Square - Loring Heights,Central,3
-93.300690999989627,44.988973999750328,412,1/23/2018  12:44:00pm,Snow Emergency,"1100 JAMES AVE N,Minneapolis,MN",44.988974,-93.300691,2,5,Near - North,Near North,1
-93.259686000308648,44.936081000437866,413,1/23/2018  12:44:00pm,Snow Emergency,"1008 37TH ST E,Minneapolis,MN",44.936081,-93.259686,2,9,Powderhorn Park,Powderhorn,6
-93.25901800008063,44.935488000071189,414,1/23/2018  12:45:00pm,Snow Emergency,"3712 11TH AVE S,Minneapolis,MN",44.935488,-93.259018,2,9,Powderhorn Park,Powderhorn,6
-93.243174999726421,44.98450699969834,415,1/23/2018  12:46:00pm,Snow Emergency,"802 5th st se,Minneapolis,MN",44.984507,-93.243175,2,3,Marcy Holmes,University,4
-93.283018999826936,44.966050000207417,416,1/23/2018  12:46:00pm,Snow Emergency,"406 CLIFTON AVE,Minneapolis,MN",44.96605,-93.283019,2,7,Loring Park,Central,3
-93.23666099970535,44.983432999633294,417,1/23/2018  12:47:00pm,Snow Emergency,"1222 6th st se,Minneapolis,MN",44.983433,-93.236661,2,3,Marcy Holmes,University,4
-93.252425000013716,44.941360000163911,418,1/23/2018  12:47:00pm,Snow Emergency,"1526 34TH ST E,Minneapolis,MN",44.94136,-93.252425,2,9,Powderhorn Park,Powderhorn,6
-93.252322999806552,44.941360000163911,419,1/23/2018  12:47:00pm,Snow Emergency,"1532 E 34TH ST,Minneapolis,MN",44.94136,-93.252323,2,9,Powderhorn Park,Powderhorn,6
-93.289235999641619,45.001230000164412,420,1/23/2018  12:48:00pm,Snow Emergency,"2126 aldrich ave n ,Minneapolis,MN",45.00123,-93.289236,2,5,Hawthorne,Near North,1
-93.271794000192926,44.964657999866859,421,1/23/2018  12:49:00pm,Snow Emergency,"1812 clinton av s,Minneapolis,MN",44.964658,-93.271794,2,6,Steven's Square - Loring Heights,Central,3
-93.289514999917287,45.000391000144589,422,1/23/2018  12:50:00pm,Snow Emergency,"2102 aldrich ave n ,Minneapolis,MN",45.000391,-93.289515,2,5,Hawthorne,Near North,1
-93.251159000087739,44.994989000142311,423,1/23/2018  12:50:00pm,Snow Emergency,"520 quincy st ne,Minneapolis,MN",44.994989,-93.251159,2,3,St. Anthony East,Northeast,2
-93.253739000354528,45.002743999835786,424,1/23/2018  12:52:00pm,Snow Emergency,"1422 Madison St Ne,Minneapolis,MN",45.002744,-93.253739,2,1,Logan Park,Northeast,2
-93.230305999822008,44.983465000209662,425,1/23/2018  12:52:00pm,Snow Emergency,"1528 8th st se,Minneapolis,MN",44.983465,-93.230306,2,2,Univeristy of Minnesota,University,4
-93.252655999874435,44.937901999877454,426,1/23/2018  12:53:00pm,Snow Emergency,"1520 36th Street East,Minneapolis,MN",44.937902,-93.252656,2,9,Powderhorn Park,Powderhorn,6
-93.300397999967686,44.992733000427677,427,1/23/2018  12:53:00pm,Snow Emergency,"1336 James ave n,Minneapolis,MN",44.992733,-93.300398,2,5,Near - North,Near North,1
-93.239443000294216,44.984235999791622,428,1/23/2018  12:53:00pm,Snow Emergency,"1018 6th st se,Minneapolis,MN",44.984236,-93.239443,2,3,Marcy Holmes,University,4
-93.234958000311451,44.983438999909993,429,1/23/2018  12:54:00pm,Snow Emergency,"626 13th ave se ,Minneapolis,MN",44.983439,-93.234958,2,3,Marcy Holmes,University,4
-93.234792999896968,44.985949999692764,430,1/23/2018  12:54:00pm,Snow Emergency,"814 12TH AVE SE ,Minneapolis,MN",44.98595,-93.234793,2,3,Marcy Holmes,University,4
-93.300397999967686,44.992674000404861,431,1/23/2018  12:55:00pm,Snow Emergency,"1334 James Ave N,Minneapolis,MN",44.992674,-93.300398,2,5,Near - North,Near North,1
-93.251474000224903,44.946085000422499,432,1/23/2018  12:55:00pm,Snow Emergency,"3112 16th ave so,Minneapolis,MN",44.946085,-93.251474,2,9,Powderhorn Park,Powderhorn,6
-93.262558999698058,44.967159000087861,433,1/23/2018  12:56:00pm,Snow Emergency,"1538 16th st e,Minneapolis,MN",44.967159,-93.262559,2,6,Elliot Park,Central,3
-93.234261999691512,44.983446000232789,434,1/23/2018  12:56:00pm,Snow Emergency,"1316 7th st se,Minneapolis,MN",44.983446,-93.234262,2,3,Marcy Holmes,University,4
-93.251444999786884,44.945160000034036,435,1/23/2018  12:57:00pm,Snow Emergency,"3144 16th Avenue South,Minneapolis,MN",44.94516,-93.251445,2,9,Powderhorn Park,Powderhorn,6
-93.234347000013997,44.984246000252767,436,1/23/2018  12:57:00pm,Snow Emergency,"708 13th ave se ,Minneapolis,MN",44.984246,-93.234347,2,3,Marcy Holmes,University,4
-93.237359999564319,44.983455999794614,437,1/23/2018  12:58:00pm,Snow Emergency,"1128 6th st se,Minneapolis,MN",44.983456,-93.23736,2,3,Marcy Holmes,University,4
-93.294737999758865,44.946164999615121,438,1/23/2018  12:59:00pm,Snow Emergency,"3110 Emerson Avenue S,Minneapolis,MN",44.946165,-93.294738,2,10,CARAG,Calhoun Isle,5
-93.241916000123297,44.986578999920937,439,1/23/2018  12:59:00pm,Snow Emergency,"628 8TH AVE SE,Minneapolis,MN",44.986579,-93.241916,2,3,Marcy Holmes,University,4
-93.255019000026778,44.944293999668389,440,1/23/2018  1:01:00pm,Snow Emergency,"3224 14th ave s,Minneapolis,MN",44.944294,-93.255019,2,9,Powderhorn Park,Powderhorn,6
-93.235083999826713,44.9856460000629,441,1/23/2018  1:01:00pm,Snow Emergency,"804 12TH AVE SE,Minneapolis,MN",44.985646,-93.235084,2,3,Marcy Holmes,University,4
-93.275580000316722,44.964078000099676,442,1/23/2018  1:02:00pm,Snow Emergency,"120 19TH ST E,Minneapolis,MN",44.964078,-93.27558,2,6,Steven's Square - Loring Heights,Central,3
-93.300829000058286,44.950057000130528,443,1/23/2018  1:03:00pm,Snow Emergency,"THE MALL & HUMBOLDT AVE,Minneapolis,MN",44.950057,-93.300829,2,7,East Isles,Calhoun Isle,3
-93.274027999792338,44.964848999681635,444,1/23/2018  1:05:00pm,Snow Emergency,"1824 2nd Ave s,Minneapolis,MN",44.964849,-93.274028,2,6,Steven's Square - Loring Heights,Central,3
-93.236742999889486,44.985814999762454,445,1/23/2018  1:06:00pm,Snow Emergency,"726 11TH AVE SE,Minneapolis,MN",44.985815,-93.236743,2,3,Marcy Holmes,University,4
-93.294077999899741,45.013685999909001,446,1/23/2018  1:07:00pm,Snow Emergency,"3214 emerson ave 2,Minneapolis,MN",45.013686,-93.294078,2,4,Folwell,Camden,1
-93.293432999833044,44.964618999867014,447,1/23/2018  1:07:00pm,Snow Emergency,"1820 DUPONT AVE S,Minneapolis,MN",44.964619,-93.293433,2,7,Lowry Hill,Calhoun Isle,3
-93.277708999570621,44.965219999703265,448,1/23/2018  1:08:00pm,Snow Emergency,"10 18TH ST E,Minneapolis,MN",44.96522,-93.277709,2,6,Steven's Square - Loring Heights,Central,3
-93.242776000212189,44.987383000125419,449,1/23/2018  1:09:00pm,Snow Emergency,"704 7TH AVE SE,Minneapolis,MN",44.987383,-93.242776,2,3,Marcy Holmes,University,4
-93.460852999766075,45.008434999675558,450,1/23/2018  1:10:00pm,Snow Emergency,"1018 GTH ST SE,Minneapolis,MN",45.008435,-93.460853,2,3,Marcy Holmes,University,4
-93.296142999799542,44.94222799972249,451,1/23/2018  1:12:00pm,Snow Emergency,"3320 FREMONT AVE S,Minneapolis,MN",44.942228,-93.296143,2,10,CARAG,Calhoun Isle,5
-93.256472999629182,44.928069999730781,452,1/23/2018  1:12:00pm,Snow Emergency,"4116 13TH AVE S,Minneapolis,MN",44.92807,-93.256473,2,8,Bancroft,Powderhorn,6
-93.239639000339537,44.983071000026655,453,1/23/2018  1:13:00pm,Snow Emergency,"1026 5TH ST SE,Minneapolis,MN",44.983071,-93.239639,2,3,Marcy Holmes,University,4
