X,Y,FID,Call_Taken,Customer,Location,X_Coord,Y_Coord,Ward_numbe,Neighborho,Community,Day_identi,TowDist
-93.297414,44.943891,669,12/12/2016 12:46pm,Snow Emergency,"3226 girard ave s,Minneapolis,MN",44.943891,-93.297414,10,CARAG,Calhoun-Isles,2,5
-93.261365,44.944331,670,12/12/2016 03:34pm,Snow Emergency,"3210 elliot,Minneapolis,MN",44.944331,-93.261365,9,Powderhorn,Powderhorn,2,6
-93.294723,44.961954,671,12/12/2016 12:30pm,Snow Emergency,"2024 Emerson s,Minneapolis,MN",44.961954,-93.294723,7,Lowry Hill,Calhoun-Isles,2,3
-93.252725,44.935117,672,12/12/2016 02:10am,Snow Emergency,"3720 Bloomington ave,Minneapolis,MN",44.935117,-93.252725,9,Powderhorn,Powderhorn,2,6
-93.289419,44.946358,673,12/12/2016 03:35pm,Snow Emergency,"3112 Aldrich Ave s,Minneapolis,MN",44.946358,-93.289419,10,CARAG,Calhoun-Isles,2,5
-93.247393,44.932319,674,12/12/2016 12:46pm,Snow Emergency,"1822 39th st e,Minneapolis,MN",44.932319,-93.247393,8,Bancroft,Powderhorn,2,6
-93.271515,44.963735,675,12/12/2016 12:30pm,Snow Emergency,"1902 Clinton Ave s,Minneapolis,MN",44.963735,-93.271515,6,Stevens Square,Central,2,3
-93.293869,45.001664,676,12/12/2016 02:12am,Snow Emergency,"2200 Emerson ave n ,Minneapolis,MN",45.001664,-93.293869,5,Hawthorne,Near-North,2,1
-93.289762,44.937438,677,12/12/2016 03:35pm,Snow Emergency,"3604 Aldrich Ave s,Minneapolis,MN",44.937438,-93.289762,10,East Harriet,Southwest,2,5
-93.260277,44.937498,678,12/12/2016 12:31pm,Snow Emergency,"3604 10th ave s,Minneapolis,MN",44.937498,-93.260277,9,Powderhorn,Powderhorn,2,6
-93.277943,44.942943,679,12/12/2016 02:14am,Snow Emergency,"3300 NICOLLET AVE,Minneapolis,MN",44.942943,-93.277943,8,Lyndale,Powderhorn,2,5
-93.297104,44.94164,680,12/12/2016 12:46pm,Snow Emergency,"3342 GIRARD Ave s,Minneapolis,MN",44.94164,-93.297104,10,CARAG,Calhoun-Isles,2,5
-93.303272,44.977173,681,12/12/2016 03:35pm,Snow Emergency,"109 Logan ave N,Minneapolis,MN",44.977173,-93.303272,5,Harrison,Near-North,2,3
-93.304142,44.992483,682,12/12/2016 12:31pm,Snow Emergency,"1328 Morgan Ave n ,Minneapolis,MN",44.992483,-93.304142,5,Willard-Hay,Near-North,2,1
-93.278146,44.941133,683,12/12/2016 02:16am,Snow Emergency,"3400 Nicollet Ave,Minneapolis,MN",44.941133,-93.278146,8,Lyndale,Powderhorn,2,5
-93.24797,44.98761,684,12/12/2016 03:36pm,Snow Emergency,"410 6th st se,Minneapolis,MN",44.98761,-93.24797,3,Marcy-Holmes,University,2,4
-93.271693,44.95893,685,12/12/2016 12:47pm,Snow Emergency,"2404 Clinton av s,Minneapolis,MN",44.95893,-93.271693,10,Whittier,Powderhorn,2,3
-93.292171,44.965438,686,12/12/2016 12:31pm,Snow Emergency,"1004 summit ave s,Minneapolis,MN",44.965438,-93.292171,7,Lowry Hill,Calhoun-Isles,2,3
-93.293859,45.003868,687,12/12/2016 02:16am,Snow Emergency,"2400 Emerson ave n ,Minneapolis,MN",45.003868,-93.293859,5,Hawthorne,Near-North,2,1
-93.261692,44.944168,688,12/12/2016 03:36pm,Snow Emergency,"3216 elliot,Minneapolis,MN",44.944168,-93.261692,9,Powderhorn,Powderhorn,2,6
-93.301934,44.992118,689,12/12/2016 12:47pm,Snow Emergency,"1314 Knox ave n,Minneapolis,MN",44.992118,-93.301934,5,Willard-Hay,Near-North,2,1
-93.294187,45.005992,690,12/12/2016 02:16am,Snow Emergency,"2600 Emerson Ave n ,Minneapolis,MN",45.005992,-93.294187,5,Hawthorne,Near-North,2,1
-93.245093,44.984832,691,12/12/2016 12:32pm,Snow Emergency,"420 7th ave se,Minneapolis,MN",44.984832,-93.245093,3,Marcy-Holmes,University,2,4
-93.309582,44.979534,692,12/12/2016 03:36pm,Snow Emergency,"280 queen av n,Minneapolis,MN",44.979534,-93.309582,5,Harrison,Near-North,2,3
-93.278146,44.941133,693,12/12/2016 02:19am,Snow Emergency,"3400 block of Nicollet Avenue South,Minneapolis,MN",44.941133,-93.278146,8,Lyndale,Powderhorn,2,5
-93.249941,44.941971,694,12/12/2016 12:48pm,Snow Emergency,"3330 17th Ave S,Minneapolis,MN",44.941971,-93.249941,9,Powderhorn,Powderhorn,2,6
-93.289417,44.946433,695,12/12/2016 03:36pm,Snow Emergency,"3108 Aldrich Ave s,Minneapolis,MN",44.946433,-93.289417,10,CARAG,Calhoun-Isles,2,5
-93.294723,44.961814,696,12/12/2016 12:32pm,Snow Emergency,"2100 Emerson s,Minneapolis,MN",44.961814,-93.294723,7,Lowry Hill,Calhoun-Isles,2,3
-93.232134,44.962778,697,12/12/2016 02:20am,Snow Emergency,"2720 franklin ave e,Minneapolis,MN",44.962778,-93.232134,6,Seward,Longfellow,2,4
-93.285017,45.0224,698,12/12/2016 12:34pm,Snow Emergency,"3708 4th st n,Minneapolis,MN",45.0224,-93.285017,4,McKinley,Camden,2,1
-93.289615,44.920019,699,12/12/2016 03:37pm,Snow Emergency,"4542 Aldrich Ave s,Minneapolis,MN",44.920019,-93.289615,13,East Harriet,Southwest,2,5
-93.300627,45.016238,700,12/12/2016 12:48pm,Snow Emergency,"3340 James Ave no,Minneapolis,MN",45.016238,-93.300627,4,Folwell,Camden,2,1
-93.294187,45.005992,701,12/12/2016 02:26am,Snow Emergency,"2600 Emerson Ave n,Minneapolis,MN",45.005992,-93.294187,5,Hawthorne,Near-North,2,1
-93.302928,44.993801,702,12/12/2016 12:34pm,Snow Emergency,"1422 Logan Ave. N.,Minneapolis,MN",44.993801,-93.302928,5,Willard-Hay,Near-North,2,1
-93.278146,44.941133,703,12/12/2016 02:27am,Snow Emergency,"3400 nicollet ave,Minneapolis,MN",44.941133,-93.278146,8,Lyndale,Powderhorn,2,5
-93.246243,44.983395,704,12/12/2016 12:49pm,Snow Emergency,"302 7th ave se,Minneapolis,MN",44.983395,-93.246243,3,Marcy-Holmes,University,2,4
-93.272806,44.945815,705,12/12/2016 12:59am,Snow Emergency,"3123 3rd Ave s,Minneapolis,MN",44.945815,-93.272806,9,Central,Powderhorn,2,5
-93.267772,44.997234,706,12/12/2016 12:34pm,Snow Emergency,"104 10th ave ne,Minneapolis,MN",44.997234,-93.267772,3,St. Anthony West,Northeast,2,2
-93.294187,45.005992,707,12/12/2016 02:29am,Snow Emergency,"2600 Emerson Ave N,Minneapolis,MN",45.005992,-93.294187,5,Hawthorne,Near-North,2,1
-93.275307,44.960082,708,12/12/2016 12:51pm,Snow Emergency,"2306 s stevens ave,Minneapolis,MN",44.960082,-93.275307,10,Whittier,Powderhorn,2,3
-93.244893,44.984713,709,12/12/2016 12:38pm,Snow Emergency,"414 7th ave ae,Minneapolis,MN",44.984713,-93.244893,3,Marcy-Holmes,University,2,4
-93.252175,44.945951,710,12/12/2016 01:00am,Snow Emergency,"3117 blooomington ave s,Minneapolis,MN",44.945951,-93.252175,9,Powderhorn,Powderhorn,2,6
-93.293869,45.001664,711,12/12/2016 02:30am,Snow Emergency,"2200 Emerson Ave n,Minneapolis,MN",45.001664,-93.293869,5,Hawthorne,Near-North,2,1
-93.281796,44.960368,712,12/12/2016 12:39pm,Snow Emergency,"2210 Pillsbury ave s,Minneapolis,MN",44.960368,-93.281796,10,Whittier,Powderhorn,2,3
-93.288126,44.948341,713,12/12/2016 01:01am,Snow Emergency,"3000 lyndale av s,Minneapolis,MN",44.948341,-93.288126,10,CARAG,Calhoun-Isles,2,5
-93.297424,44.943208,714,12/12/2016 12:51pm,Snow Emergency,"3246 girard ave s,Minneapolis,MN",44.943208,-93.297424,10,CARAG,Calhoun-Isles,2,5
-93.244326,44.9858,715,12/12/2016 12:39pm,Snow Emergency,"528 7th Ave se,Minneapolis,MN",44.9858,-93.244326,3,Marcy-Holmes,University,2,4
-93.278296,44.939365,716,12/12/2016 02:31am,Snow Emergency,"3500 NICOLLET AVE S,Minneapolis,MN",44.939365,-93.278296,8,Lyndale,Powderhorn,2,5
-93.252156,44.940773,717,12/12/2016 01:03am,Snow Emergency,"3417 bloomington,Minneapolis,MN",44.940773,-93.252156,9,Powderhorn,Powderhorn,2,6
-93.249882,44.931681,718,12/12/2016 12:40pm,Snow Emergency,"3918 17th ave s,Minneapolis,MN",44.931681,-93.249882,8,Bancroft,Powderhorn,2,6
-93.231777,44.962556,719,12/12/2016 02:31am,Snow Emergency,"2721 franklin ave e ,Minneapolis,MN",44.962556,-93.231777,6,Seward,Longfellow,2,4
-93.246038,44.983651,720,12/12/2016 12:52pm,Snow Emergency,"328 7th AVE SE ,Minneapolis,MN",44.983651,-93.246038,3,Marcy-Holmes,University,2,4
-93.288126,44.948341,721,12/12/2016 01:04am,Snow Emergency,"3000 block of Lyndale Avenue South,Minneapolis,MN",44.948341,-93.288126,10,CARAG,Calhoun-Isles,2,5
-93.294187,45.005992,722,12/12/2016 02:32am,Snow Emergency,"2600-2699 Emerson Ave n,Minneapolis,MN",45.005992,-93.294187,5,Hawthorne,Near-North,2,1
-93.304483,44.984875,723,12/12/2016 12:53pm,Snow Emergency,"614 Morgan Ave n ,Minneapolis,MN",44.984875,-93.304483,5,Near-North,Near-North,2,1
-93.278296,44.939365,724,12/12/2016 02:35am,Snow Emergency,"3500 NICOLLET AVE S ,Minneapolis,MN",44.939365,-93.278296,8,Lyndale,Powderhorn,2,5
-93.252769,44.943705,725,12/12/2016 01:04am,Snow Emergency,"3234 Bloomington ave s,Minneapolis,MN",44.943705,-93.252769,9,Powderhorn,Powderhorn,2,6
-93.278146,44.941133,726,12/12/2016 02:36am,Snow Emergency,"3400 Nicollet ave,Minneapolis,MN",44.941133,-93.278146,8,Lyndale,Powderhorn,2,5
-93.288136,44.946599,727,12/12/2016 01:06am,Snow Emergency,"3100 LYNDALE Ave s,Minneapolis,MN",44.946599,-93.288136,10,CARAG,Calhoun-Isles,2,5
-93.220655,44.927233,728,12/12/2016 12:55pm,Snow Emergency,"4158 smelling ave S,Minneapolis,MN",44.927233,-93.220655,12,Hiawatha,Longfellow,2,6
-93.294187,45.005992,729,12/12/2016 02:36am,Snow Emergency,"2600 - 2699 Emerson AV N,Minneapolis,MN",45.005992,-93.294187,5,Hawthorne,Near-North,2,1
-93.279351,44.969955,730,12/12/2016 01:07am,Snow Emergency,"1350 lasalle av s,Minneapolis,MN",44.969955,-93.279351,7,Loring Park,Central,2,3
-93.294294,45.008695,731,12/12/2016 02:36am,Snow Emergency,"2800 Emerson Ave n ,Minneapolis,MN",45.008695,-93.294294,5,Hawthorne,Near-North,2,1
-93.245063,44.98487,732,12/12/2016 12:56pm,Snow Emergency,"426 7th ave se,Minneapolis,MN",44.98487,-93.245063,3,Marcy-Holmes,University,2,4
-93.244082,44.964003,733,12/12/2016 02:40am,Snow Emergency,"2000-2099 9th st s,Minneapolis,MN",44.964003,-93.244082,6,Seward,Longfellow,2,4
-93.252452,44.939711,734,12/12/2016 01:07am,Snow Emergency,"3454 Bloomington Avenue South,Minneapolis,MN",44.939711,-93.252452,9,Powderhorn,Powderhorn,2,6
-93.267517,44.969486,735,12/12/2016 02:45am,Snow Emergency,"Grant st e/Portland av,Minneapolis,MN",44.969486,-93.267517,7,Elliot Park,Central,2,3
-93.301699,44.990298,736,12/12/2016 12:56pm,Snow Emergency,"1218 Knox Ave. N. ,Minneapolis,MN",44.990298,-93.301699,5,Near-North,Near-North,2,1
-93.267517,44.969486,737,12/12/2016 02:46am,Snow Emergency,"Grant St E / Portland Ave ,Minneapolis,MN",44.969486,-93.267517,7,Elliot Park,Central,2,3
-93.279351,44.969955,738,12/12/2016 01:11am,Snow Emergency,"1350-1399 LaSalle av,Minneapolis,MN",44.969955,-93.279351,7,Loring Park,Central,2,3
-93.288049,44.978958,739,12/12/2016 02:46am,Snow Emergency,"700 2nd ave n ,Minneapolis,MN",44.978958,-93.288049,5,Harrison,Near-North,2,3
-93.290739,44.965429,740,12/12/2016 12:58pm,Snow Emergency,"916 summit ave s,Minneapolis,MN",44.965429,-93.290739,7,Lowry Hill,Calhoun-Isles,2,3
-93.294313,45.013146,741,12/12/2016 02:49am,Snow Emergency,"3200-3299 Emerson Ave n,Minneapolis,MN",45.013146,-93.294313,5,Folwell,Camden,2,1
-93.28765,45.010903,742,12/12/2016 01:12am,Snow Emergency,"3000 ,LYNDALE,MN",45.010903,-93.28765,5,Hawthorne,Near-North,2,1
-93.267308,44.969626,743,12/12/2016 02:50am,Snow Emergency,"portland and grant,Minneapolis,MN",44.969626,-93.267308,7,Elliot Park,Central,2,3
-93.275306,44.961979,744,12/12/2016 12:59pm,Snow Emergency,"2010 Stevens Ave s,Minneapolis,MN",44.961979,-93.275306,10,Whittier,Powderhorn,2,3
-93.279351,44.969955,745,12/12/2016 01:13am,Snow Emergency,"1350 lasalle ave ,Minneapolis,MN",44.969955,-93.279351,7,Loring Park,Central,2,3
-93.265086,44.968921,746,12/12/2016 02:50am,Snow Emergency,"14th Street East and park ave,Minneapolis,MN",44.968921,-93.265086,7,Elliot Park,Central,2,3
-93.288734,44.944502,747,12/12/2016 01:14am,Snow Emergency,"3200 LYNDALE Ave s,Minneapolis,MN",44.944502,-93.288734,10,CARAG,Calhoun-Isles,2,5
-93.25273,44.940125,748,12/12/2016 01:14am,Snow Emergency,"3434 Bloomington ave,Minneapolis,MN",44.940125,-93.25273,9,Powderhorn,Powderhorn,2,6
-93.288136,44.946599,749,12/12/2016 02:51am,Snow Emergency,"3100 lyndale ave s,Minneapolis,MN",44.946599,-93.288136,10,CARAG,Calhoun-Isles,2,5
-93.279351,44.969955,750,12/12/2016 01:15am,Snow Emergency,"1350-1399 LaSalle av,Minneapolis,MN",44.969955,-93.279351,7,Loring Park,Central,2,3
-93.278146,44.941133,751,12/12/2016 02:55am,Snow Emergency,"3400 NICOLLET AVE,Minneapolis,MN",44.941133,-93.278146,8,Lyndale,Powderhorn,2,5
-93.295168,45.015223,752,12/12/2016 02:57am,Snow Emergency,"3300 Fremont Ave N,Minneapolis,MN",45.015223,-93.295168,4,Folwell,Camden,2,1
-93.252165,44.93844,753,12/12/2016 01:15am,Snow Emergency,"3537 Bloomington Ave.,Minneapolis,MN",44.93844,-93.252165,9,Powderhorn,Powderhorn,2,6
-93.252815,44.984704,754,12/12/2016 01:16am,Snow Emergency,"200 block 3rd Ave se,Minneapolis,MN",44.984704,-93.252815,3,Marcy-Holmes,University,2,4
-93.28918,44.978923,755,12/12/2016 02:57am,Snow Emergency,"729 2nd ave n ,Minneapolis,MN",44.978923,-93.28918,5,Harrison,Near-North,2,3
-93.28765,45.010903,756,12/12/2016 01:19am,Snow Emergency,"3000 LYNDALE,Minneapolis,MN",45.010903,-93.28765,5,Hawthorne,Near-North,2,1
-93.242491,44.964031,757,12/12/2016 02:58am,Snow Emergency,"2100 9th st s ,Minneapolis,MN",44.964031,-93.242491,6,Seward,Longfellow,2,4
-93.302896,44.993336,758,12/12/2016 01:00pm,Snow Emergency,"1404 Logan Ave n,Minneapolis,MN",44.993336,-93.302896,5,Willard-Hay,Near-North,2,1
-93.291135,44.985843,759,12/13/2016 08:39am,Snow Emergency,"741 Aldrich ave n,Minneapolis,MN",44.985843,-93.291135,5,Sumner-Glenwood,Near-North,3,1
-93.279351,44.969955,760,12/12/2016 01:21am,Snow Emergency,"1350-1399 lasalle ave,Minneapolis,MN",44.969955,-93.279351,7,Loring Park,Central,2,3
-93.278333,44.90496,761,12/12/2016 02:59am,Snow Emergency,"5400 NICOLLET AVE,Minneapolis,MN",44.90496,-93.278333,11,Tangletown,Southwest,2,5
-93.220676,44.927262,762,12/12/2016 01:00pm,Snow Emergency,"4154 Snelling Ave. S.,Minneapolis,MN",44.927262,-93.220676,12,Hiawatha,Longfellow,2,6
-93.233247,44.930492,763,12/13/2016 08:39am,Snow Emergency,"2711 40th st e,Minneapolis,MN",44.930492,-93.233247,12,Standish,Powderhorn,3,6
-93.288136,44.946599,764,12/12/2016 01:21am,Snow Emergency,"3100 lyndale ave s,Minneapolis,MN",44.946599,-93.288136,10,CARAG,Calhoun-Isles,2,5
-93.288049,44.978958,765,12/12/2016 02:59am,Snow Emergency,"700 2nd av n,Minneapolis,MN",44.978958,-93.288049,5,Harrison,Near-North,2,3
-93.26305,45.014991,766,12/12/2016 01:01pm,Snow Emergency,"334 26th ave ne,Minneapolis,MN",45.014991,-93.26305,1,Holland,Northeast,2,2
-93.262998,44.99363,767,12/13/2016 08:40am,Snow Emergency,"131 6th ave ne ,Minneapolis,MN",44.99363,-93.262998,3,St. Anthony West,Northeast,3,2
-93.2941,44.992106,768,12/12/2016 01:22am,Snow Emergency,"1170 Emerson Ave N,Minneapolis,MN",44.992106,-93.2941,5,Near-North,Near-North,2,1
-93.295575,45.018578,769,12/12/2016 03:01am,Snow Emergency,"3500 Fremont Ave n ,Minneapolis,MN",45.018578,-93.295575,4,Folwell,Camden,2,1
-93.269334,45.001134,770,12/12/2016 01:03pm,Snow Emergency,"1320 Grand St ne,Minneapolis,MN",45.001134,-93.269334,3,Sheridan,Northeast,2,2
-93.293964,45.015104,771,12/12/2016 03:01am,Snow Emergency,"3300 Emerson ave n ,Minneapolis,MN",45.015104,-93.293964,4,Folwell,Camden,2,1
-93.279351,44.969955,772,12/12/2016 01:23am,Snow Emergency,"1350 LaSalle,Minneapolis,MN",44.969955,-93.279351,7,Loring Park,Central,2,3
-93.261467,44.978686,773,12/13/2016 08:42am,Snow Emergency,"229 5th ave ne,Minneapolis,MN",44.978686,-93.261467,3,Downtown West,Central,3,3
-93.250256,44.931722,774,12/12/2016 01:03pm,Snow Emergency,"3916 17th ave s,Minneapolis,MN",44.931722,-93.250256,8,Bancroft,Powderhorn,2,6
-93.279351,44.969955,775,12/12/2016 03:02am,Snow Emergency,"1350 Lasalle ,Minneapolis,MN",44.969955,-93.279351,7,Loring Park,Central,2,3
-93.279351,44.969955,776,12/12/2016 01:23am,Snow Emergency,"1350 Lasalle Ave,Minneapolis,MN",44.969955,-93.279351,7,Loring Park,Central,2,3
-93.254901,44.933747,777,12/13/2016 08:48am,Snow Emergency,"3811 14thaves,Minneapolis,MN",44.933747,-93.254901,8,Bancroft,Powderhorn,3,6
-93.289552,44.978947,778,12/12/2016 03:02am,Snow Emergency,"800 2nd Ave N,Minneapolis,MN",44.978947,-93.289552,5,Harrison,Near-North,2,3
-93.267415,44.998783,779,12/12/2016 01:06pm,Snow Emergency,"1106 Main St ne,Minneapolis,MN",44.998783,-93.267415,3,Sheridan,Northeast,2,2
-93.291817,45.048251,780,12/12/2016 01:26am,Snow Emergency,"5117 Bryant ave n,Minneapolis,MN",45.048251,-93.291817,4,Lind-Bohanon,Camden,2,1
-93.29107,44.99141,781,12/13/2016 08:49am,Snow Emergency,"619 Bryant Ave N,Minneapolis,MN",44.99141,-93.29107,5,Near-North,Near-North,3,1
-93.288533,44.941135,782,12/12/2016 01:27am,Snow Emergency,"3400 Lyndale ave s,Minneapolis,MN",44.941135,-93.288533,10,CARAG,Calhoun-Isles,2,5
-93.294187,45.005992,783,12/12/2016 03:04am,Snow Emergency,"2600 Emerson ave n ,Minneapolis,MN",45.005992,-93.294187,5,Hawthorne,Near-North,2,1
-93.288049,44.978958,784,12/12/2016 03:05am,Snow Emergency,"700 2nd Ave n,Minneapolis,MN",44.978958,-93.288049,5,Harrison,Near-North,2,3
-93.292838,45.051151,785,12/12/2016 01:28am,Snow Emergency,"1000 - 1099 53 AV N,Minneapolis,MN",45.051151,-93.292838,4,Lind-Bohanon,Camden,2,1
-93.289552,44.978947,786,12/12/2016 03:05am,Snow Emergency,"800-899 2 av n,Minneapolis,MN",44.978947,-93.289552,5,Harrison,Near-North,2,3
-93.288535,44.942801,787,12/12/2016 01:28am,Snow Emergency,"3300 Lyndale Ave S ,Minneapolis,MN",44.942801,-93.288535,10,CARAG,Calhoun-Isles,2,5
-93.267308,44.969626,788,12/12/2016 03:05am,Snow Emergency,"Grant and Portland ave,Minneapolis,MN",44.969626,-93.267308,7,Elliot Park,Central,2,3
-93.279351,44.969955,789,12/12/2016 01:29am,Snow Emergency,"1350 lasalle,Minneapolis,MN",44.969955,-93.279351,7,Loring Park,Central,2,3
-93.224412,44.89992,790,12/12/2016 03:06am,Snow Emergency,"5640 34 th ave s,Minneapolis,MN",44.89992,-93.224412,11,Wenonah,Nokomis,2,6
-93.25273,44.940125,791,12/12/2016 01:31am,Snow Emergency,"3434 bloomington ave so,Minneapolis,MN",44.940125,-93.25273,9,Powderhorn,Powderhorn,2,6
-93.295233,45.016913,792,12/12/2016 03:09am,Snow Emergency,"3400-3499 Fremont Ave n ,Minneapolis,MN",45.016913,-93.295233,4,Folwell,Camden,2,1
-93.288535,44.942801,793,12/12/2016 01:31am,Snow Emergency,"3300 Lyndale Ave S ,Minneapolis,MN",44.942801,-93.288535,10,CARAG,Calhoun-Isles,2,5
-93.290502,44.96562,794,12/13/2016 08:54am,Snow Emergency,"1789 BRYANT AVE S,Minneapolis,MN",44.96562,-93.290502,7,Lowry Hill,Calhoun-Isles,3,3
-93.288616,45.031086,795,12/12/2016 01:08pm,Snow Emergency,"4140 Aldrich Ave. N. ,Minneapolis,MN",45.031086,-93.288616,4,Webber-Camden,Camden,2,1
-93.295579,45.013145,796,12/12/2016 03:11am,Snow Emergency,"3200 Fremont Ave n,Minneapolis,MN",45.013145,-93.295579,5,Jordan,Near-North,2,1
-93.291966,44.985948,797,12/12/2016 01:31am,Snow Emergency,"720 van white memorial blvd ,Minneapolis,MN",44.985948,-93.291966,5,Sumner-Glenwood,Near-North,2,1
-93.260653,44.994632,798,12/13/2016 08:55am,Snow Emergency,"301 6th ave ne,Minneapolis,MN",44.994632,-93.260653,3,St. Anthony West,Northeast,3,2
-93.245876,44.973205,799,12/12/2016 01:10pm,Snow Emergency,"228 19th ave ne,Minneapolis,MN",44.973205,-93.245876,6,Cedar Riverside,University,2,4
-93.295575,45.018578,800,12/12/2016 03:13am,Snow Emergency,"3500 Fremont Ave n,Minneapolis,MN",45.018578,-93.295575,4,Folwell,Camden,2,1
-93.250071,44.988224,801,12/13/2016 08:57am,Snow Emergency,"515 3rd Avenue Southeast,Minneapolis,MN",44.988224,-93.250071,3,Marcy-Holmes,University,3,4
-93.286502,45.019674,802,12/12/2016 01:10pm,Snow Emergency,"3540 6th st n,Minneapolis,MN",45.019674,-93.286502,4,McKinley,Camden,2,1
-93.278306,44.92304,803,12/12/2016 03:17am,Snow Emergency,"4400 Nicolle Ave s,Minneapolis,MN",44.92304,-93.278306,8,Kingfield,Southwest,2,5
-93.290503,44.965286,804,12/13/2016 08:59am,Snow Emergency,"1813 BRYANT AVE S,Minneapolis,MN",44.965286,-93.290503,7,Lowry Hill,Calhoun-Isles,3,3
-93.295221,45.015236,805,12/12/2016 03:18am,Snow Emergency,"3300 - 3399 Fremont AV N,Minneapolis,MN",45.015236,-93.295221,4,Folwell,Camden,2,1
-93.245579,44.9819,806,12/12/2016 01:12pm,Snow Emergency,"204 8th Ave se,Minneapolis,MN",44.9819,-93.245579,3,Marcy-Holmes,University,2,4
-93.295232,45.020608,807,12/12/2016 03:18am,Snow Emergency,"3600 Fremont Ave N,Minneapolis,MN",45.020608,-93.295232,4,Folwell,Camden,2,1
-93.258482,44.995345,808,12/13/2016 08:59am,Snow Emergency,"421 6th ave ne,Minneapolis,MN",44.995345,-93.258482,3,St. Anthony West,Northeast,3,2
-93.288049,44.978958,809,12/12/2016 03:20am,Snow Emergency,"700-799 2nd av n,Minneapolis,MN",44.978958,-93.288049,5,Harrison,Near-North,2,3
-93.275309,44.963397,810,12/12/2016 01:12pm,Snow Emergency,"1914 STEVENS AVE S,Minneapolis,MN",44.963397,-93.275309,6,Stevens Square,Central,2,3
-93.231848,44.909749,811,12/12/2016 03:21am,Snow Emergency,"5133 28th ave s,Minneapolis,MN",44.909749,-93.231848,12,Keewaydin,Nokomis,2,6
-93.249069,44.987178,812,12/13/2016 09:04am,Snow Emergency,"503 4th ave se,Minneapolis,MN",44.987178,-93.249069,3,Marcy-Holmes,University,3,4
-93.222926,44.899873,813,12/12/2016 03:21am,Snow Emergency,"5703 34th ave s,Minneapolis,MN",44.899873,-93.222926,12,Morris Park,Nokomis,2,6
-93.245684,44.970538,814,12/12/2016 01:12pm,Snow Emergency,"302 19th ave ne,Minneapolis,MN",44.970538,-93.245684,6,Cedar Riverside,University,2,4
-93.244068,44.96397,815,12/12/2016 03:23am,Snow Emergency,"901 20th. AV so,Minneapolis,MN",44.96397,-93.244068,6,Seward,Longfellow,2,4
-93.254528,44.997019,816,12/13/2016 09:07am,Snow Emergency,"667 Summer st ne,Minneapolis,MN",44.997019,-93.254528,3,St. Anthony East,Northeast,3,2
-93.288061,44.979466,817,12/12/2016 03:24am,Snow Emergency,"700 glenwood av n,Minneapolis,MN",44.979466,-93.288061,5,Harrison,Near-North,2,3
-93.286807,44.966577,818,12/12/2016 01:14pm,Snow Emergency,"2450 clifton av s,Minneapolis,MN",44.966577,-93.286807,7,Loring Park,Central,2,3
-93.278026,44.914199,819,12/12/2016 03:24am,Snow Emergency,"4900 Nicollet Ave s,Minneapolis,MN",44.914199,-93.278026,11,Tangletown,Southwest,2,5
-93.283398,45.001641,820,12/13/2016 09:07am,Snow Emergency,"2213 3rd st n,Minneapolis,MN",45.001641,-93.283398,5,Hawthorne,Near-North,3,1
-93.302837,44.993209,821,12/12/2016 01:16pm,Snow Emergency,"1402 Logan Ave n ,Minneapolis,MN",44.993209,-93.302837,5,Willard-Hay,Near-North,2,1
-93.271102,44.973783,822,12/12/2016 03:24am,Snow Emergency,"221 9th st s,Minneapolis,MN",44.973783,-93.271102,7,Downtown West,Central,2,3
-93.283354,45.009661,823,12/13/2016 09:09am,Snow Emergency,"2913 3rd st. N. ,Minneapolis,MN",45.009661,-93.283354,5,Hawthorne,Near-North,3,1
-93.245396,44.982129,824,12/12/2016 01:16pm,Snow Emergency,"228 8th ave se,Minneapolis,MN",44.982129,-93.245396,3,Marcy-Holmes,University,2,4
-93.23965,44.962605,825,12/12/2016 03:25am,Snow Emergency,"2225 Franklin Ave e,Minneapolis,MN",44.962605,-93.23965,6,Seward,Longfellow,2,4
-93.250437,44.988129,826,12/13/2016 09:10am,Snow Emergency,"511 3rd ave se,Minneapolis,MN",44.988129,-93.250437,3,Marcy-Holmes,University,3,4
-93.223069,44.900301,827,12/12/2016 03:26am,Snow Emergency,"5650 34th Ave. S.,Minneapolis,MN",44.900301,-93.223069,11,Wenonah,Nokomis,2,6
-93.259426,45.010341,828,12/12/2016 01:16pm,Snow Emergency,"2206 6th st ne,Minneapolis,MN",45.010341,-93.259426,1,Holland,Northeast,2,2
-93.244662,44.963577,829,12/12/2016 03:27am,Snow Emergency,"900 20ave s,Minneapolis,MN",44.963577,-93.244662,6,Seward,Longfellow,2,4
-93.283363,45.005947,830,12/13/2016 09:10am,Snow Emergency,"2603 3rd st n,Minneapolis,MN",45.005947,-93.283363,5,Hawthorne,Near-North,3,1
-93.295232,45.020608,831,12/12/2016 03:28am,Snow Emergency,"3600 Fremont Ave n ,Minneapolis,MN",45.020608,-93.295232,4,Folwell,Camden,2,1
-93.227516,44.935077,832,12/12/2016 01:16pm,Snow Emergency,"3716 smelling ave,Minneapolis,MN",44.935077,-93.227516,12,Howe,Longfellow,2,6
-93.284949,45.00226,833,12/13/2016 09:10am,Snow Emergency,"2225 4th st n ,Minneapolis,MN",45.00226,-93.284949,5,Hawthorne,Near-North,3,1
