X,Y,OBJECTID,Citation_N,Date,Address,Ordinance,Ordinanc_1,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg
-93.280343999675836,44.932338999645197,1418,271119350647,2019-02-21T00:00:00.000Z,118 39TH ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.932339,-93.280344,8,Southwest,King Field,5,2,Yale
-93.251171999787914,44.959769000139318,1419,271119345927,2019-02-21T00:00:00.000Z,2306 16TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.959769,-93.251172,6,Phillips,Ventura Village,3,2,Yale
-93.281885999739075,44.901090000203396,1420,271119345700,2019-02-21T00:00:00.000Z,5614 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.90109,-93.281886,11,Southwest,Windom,5,2,Yale
-93.24990499981584,44.998084999922867,1421,271119346992,2019-02-21T00:00:00.000Z,738 JACKSON ST NE,478.1000(b),Snow emergency parking restrictions - even number address,44.998085,-93.249905,3,Northeast,St. Anthony East,2,2,Yale
-93.255908999700523,44.968322999806674,1422,271119325410,2019-02-21T00:00:00.000Z,808 13TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.968323,-93.255909,6,Central,Elliot Park,3,2,Yale
-93.285514999817337,44.959574000140037,1423,271119345215,2019-02-21T00:00:00.000Z,2318 HARRIET AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.959574,-93.285515,10,Powderhorn,Whittier,3,2,Yale
-93.281394999579504,44.946521999890422,1424,271119342357,2019-02-21T00:00:00.000Z,3102 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.946522,-93.281395,8,Powderhorn,Lyndale,5,2,Yale
-93.285603000278229,44.940929000073368,1425,271119346000,2019-02-21T00:00:00.000Z,3408 HARRIET AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.940929,-93.285603,8,Powderhorn,Lyndale,5,2,Yale
-93.271626999686248,44.963514000171017,1426,271119346740,2019-02-21T00:00:00.000Z,1912 CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963514,-93.271627,6,Central,Steven's Square - Loring Heights,3,2,Yale
-93.229726000054825,44.98323000016444,1427,271119340468,2019-02-21T00:00:00.000Z,1610 8TH ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.98323,-93.229726,2,University,University of Minnesota,4,2,Yale
-93.236283000260244,44.984374999906379,1428,271119349049,2019-02-21T00:00:00.000Z,1204 7TH ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.984375,-93.236283,3,University,Marcy Holmes,4,2,Yale
-93.301099999965004,45.01502599965022,1429,271119343482,2019-02-21T00:00:00.000Z,1716 33RD AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.015026,-93.3011,4,Camden,Folwell,1,2,Yale
-93.268023999907655,44.925159000387623,1430,271119346899,2019-02-21T00:00:00.000Z,528 43RD ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.925159,-93.268024,8,Nokomis,Regina,5,2,Yale
-93.249910000046441,44.998193000406673,1431,271119346993,2019-02-21T00:00:00.000Z,740 JACKSON ST NE,478.1000(b),Snow emergency parking restrictions - even number address,44.998193,-93.24991,3,Northeast,St. Anthony East,2,2,Yale
-93.313302999733594,45.007160000233853,1432,271119340115,2019-02-21T00:00:00.000Z,2638 THOMAS AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.00716,-93.313303,4,Near North,Willard - Hay,1,2,Yale
-93.28303799980381,44.932202999668732,1433,271119350648,2019-02-21T00:00:00.000Z,306 39TH ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.932203,-93.283038,8,Southwest,King Field,5,2,Yale
-93.281416999694727,44.94786799990834,1434,271119342322,2019-02-21T00:00:00.000Z,3012 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.947868,-93.281417,8,Powderhorn,Lyndale,5,2,Yale
-93.235506000401585,44.984456000044418,1435,271119349050,2019-02-21T00:00:00.000Z,1212 7TH ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.984456,-93.235506,3,University,Marcy Holmes,4,2,Yale
-93.285567999563511,44.960112999815124,1436,271119345216,2019-02-21T00:00:00.000Z,2220 HARRIET AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.960113,-93.285568,10,Powderhorn,Whittier,3,2,Yale
-93.285584000301355,44.94648199984448,1437,271119346001,2019-02-21T00:00:00.000Z,3104 HARRIET AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.946482,-93.285584,8,Powderhorn,Lyndale,5,2,Yale
-93.301896999846633,44.981888000331026,1438,271119332980,2019-02-21T00:00:00.000Z,406 KNOX AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.981888,-93.301897,5,Near North,Harrison,3,2,Yale
-93.281346000017834,44.955404000294436,1439,271119352048,2019-02-21T00:00:00.000Z,2604 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.955404,-93.281346,10,Powderhorn,Whittier,3,2,Yale
-93.249914000230888,44.998272999599294,1440,271119346994,2019-02-21T00:00:00.000Z,742 JACKSON ST NE,478.1000(b),Snow emergency parking restrictions - even number address,44.998273,-93.249914,3,Northeast,St. Anthony East,2,2,Yale
-93.267273000348666,44.963970999661967,1441,271119348730,2019-02-21T00:00:00.000Z,604 19TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.963971,-93.267273,6,Phillips,Ventura Village,3,2,Yale
-93.267923999792743,44.925175000226147,1442,271119346900,2019-02-21T00:00:00.000Z,524 43RD ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.925175,-93.267924,8,Nokomis,Regina,5,2,Yale
-93.248497999682911,44.940047999915294,1443,271119344066,2019-02-21T00:00:00.000Z,3440 18TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.940048,-93.248498,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.251174999926263,44.95965899956326,1444,271119345928,2019-02-21T00:00:00.000Z,2310 16TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.959659,-93.251175,6,Phillips,Ventura Village,3,2,Yale
-93.28557399984021,44.96012799960755,1445,271119345217,2019-02-21T00:00:00.000Z,2218 HARRIET AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.960128,-93.285574,10,Powderhorn,Whittier,3,2,Yale
-93.281355000432882,44.955265000179679,1446,271119352049,2019-02-21T00:00:00.000Z,2608 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.955265,-93.281355,10,Powderhorn,Whittier,3,2,Yale
-93.216646000312608,44.926780999643483,1447,271119342661,2019-02-21T00:00:00.000Z,4214 39TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.926781,-93.216646,12,Longfellow,Hiawatha,6,2,Yale
-93.253710999962664,44.960642999974539,1448,271119341535,2019-02-21T00:00:00.000Z,2202 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.960643,-93.253711,6,Phillips,Ventura Village,3,2,Yale
-93.266311000052553,44.964004000284433,1449,271119348731,2019-02-21T00:00:00.000Z,626 19TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.964004,-93.266311,6,Phillips,Ventura Village,3,2,Yale
-93.251205999557214,44.958781999589689,1450,271119345929,2019-02-21T00:00:00.000Z,2408 16TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.958782,-93.251206,9,Phillips,East Phillips,3,2,Yale
-93.290564999774858,45.015191000064647,1451,271119349441,2019-02-21T00:00:00.000Z,3304 BRYANT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.015191,-93.290565,4,Camden,McKinley,1,2,Yale
-93.248712999705162,44.939132999988033,1452,271119344067,2019-02-21T00:00:00.000Z,3508 18TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.939133,-93.248713,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.253581000262898,44.960683000020481,1453,271119341536,2019-02-21T00:00:00.000Z,2204 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.960683,-93.253581,6,Phillips,Ventura Village,3,2,Yale
-93.299368000133086,45.018301999637629,1454,271119351040,2019-02-21T00:00:00.000Z,3452 IRVING AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.018302,-93.299368,4,Camden,Folwell,1,2,Yale
-93.313361999756467,44.999492000055795,1455,271119340116,2019-02-21T00:00:00.000Z,1922 THOMAS AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.999492,-93.313362,5,Near North,Willard - Hay,1,2,Yale
-93.23838400002154,45.000195000099211,1456,271119342444,2019-02-21T00:00:00.000Z,1212 LINCOLN ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.000195,-93.238384,1,Northeast,Northeast Park,2,2,Yale
-93.285553999817182,44.961062000411061,1457,271119345218,2019-02-21T00:00:00.000Z,2124 HARRIET AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.961062,-93.285554,10,Powderhorn,Whittier,3,2,Yale
-93.265421000378808,44.963906000261773,1458,271119348732,2019-02-21T00:00:00.000Z,638 19TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.963906,-93.265421,6,Phillips,Ventura Village,3,2,Yale
-93.281359999764163,44.954817000204457,1459,271119352050,2019-02-21T00:00:00.000Z,2622 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.954817,-93.28136,10,Powderhorn,Whittier,3,2,Yale
-93.253934000353809,44.960477000413277,1460,271119341537,2019-02-21T00:00:00.000Z,2216 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.960477,-93.253934,6,Phillips,Ventura Village,3,2,Yale
-93.290549999982488,45.019935000300052,1461,271119349442,2019-02-21T00:00:00.000Z,3544 BRYANT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.019935,-93.29055,4,Camden,McKinley,1,2,Yale
-93.265600999686342,44.964065000399501,1462,271119348733,2019-02-21T00:00:00.000Z,632 19TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.964065,-93.265601,6,Phillips,Ventura Village,3,2,Yale
-93.235752000054731,44.984544999652087,1463,271119349051,2019-02-21T00:00:00.000Z,1214 7TH ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.984545,-93.235752,3,University,Marcy Holmes,4,2,Yale
-93.25123900017968,44.955074000364903,1464,271119345930,2019-02-21T00:00:00.000Z,2610 16TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.955074,-93.251239,9,Phillips,East Phillips,3,2,Yale
-93.285386000163726,44.962404000244476,1465,271119345219,2019-02-21T00:00:00.000Z,2002 HARRIET AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.962404,-93.285386,10,Powderhorn,Whittier,3,2,Yale
-93.285429000348074,44.928623000051459,1466,271119350649,2019-02-21T00:00:00.000Z,410 41ST ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.928623,-93.285429,8,Southwest,King Field,5,2,Yale
-93.313361999756467,44.998649999897623,1467,271119340608,2019-02-21T00:00:00.000Z,1830 THOMAS AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.99865,-93.313362,5,Near North,Willard - Hay,1,2,Yale
-93.253549999732684,44.9600680004379,1468,271119341538,2019-02-21T00:00:00.000Z,2302 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.960068,-93.25355,6,Phillips,Ventura Village,3,2,Yale
-93.248737999958678,44.938921000104131,1469,271119344068,2019-02-21T00:00:00.000Z,3520 18TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.938921,-93.248738,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.281318999672067,44.954419999883157,1470,271119352051,2019-02-21T00:00:00.000Z,2632 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.95442,-93.281319,10,Powderhorn,Whittier,3,2,Yale
-93.279175999772519,44.903753999847254,1471,271119345702,2019-02-21T00:00:00.000Z,5444 BLAISDELL AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.903754,-93.279176,11,Southwest,Windom,5,2,Yale
-93.251241000271932,44.955005999926982,1472,271119345931,2019-02-21T00:00:00.000Z,2612 16TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.955006,-93.251241,9,Phillips,East Phillips,3,2,Yale
-93.300668999874404,45.017834999685533,1473,271119351041,2019-02-21T00:00:00.000Z,3430 JAMES AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.017835,-93.300669,4,Camden,Folwell,1,2,Yale
-93.27394400041527,44.964148999776569,1474,271119346741,2019-02-21T00:00:00.000Z,1830 2ND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.964149,-93.273944,6,Central,Steven's Square - Loring Heights,3,2,Yale
-93.253550999778781,44.959997999907841,1475,271119341539,2019-02-21T00:00:00.000Z,2314 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.959998,-93.253551,6,Phillips,Ventura Village,3,2,Yale
-93.313336000356117,44.998290000383292,1476,271119340609,2019-02-21T00:00:00.000Z,1818 THOMAS AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.99829,-93.313336,5,Near North,Willard - Hay,1,2,Yale
-93.251203000318185,44.954803999604962,1477,271119345932,2019-02-21T00:00:00.000Z,2616 16TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.954804,-93.251203,9,Phillips,East Phillips,3,2,Yale
-93.278123999822697,44.917790999654983,1478,271119310150,2019-02-21T00:00:00.000Z,2 47TH ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.917791,-93.278124,11,Southwest,Tangletown,5,2,Yale
-93.216687999551482,44.926917999665989,1479,271119342662,2019-02-21T00:00:00.000Z,4204 39TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.926918,-93.216688,12,Longfellow,Hiawatha,6,2,Yale
-93.279205000210538,44.903740000100981,1480,271119345703,2019-02-21T00:00:00.000Z,5440 BLAISDELL AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.90374,-93.279205,11,Southwest,Windom,5,2,Yale
-93.279131000395296,44.904019000376593,1481,271119345704,2019-02-21T00:00:00.000Z,5438 BLAISDELL AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.904019,-93.279131,11,Southwest,Windom,5,2,Yale
-93.27384999967768,44.964431000190586,1482,271119346742,2019-02-21T00:00:00.000Z,1824 2ND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.964431,-93.27385,6,Central,Steven's Square - Loring Heights,3,2,Yale
-93.281334000363813,44.954297999653022,1483,271119352052,2019-02-21T00:00:00.000Z,2636 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.954298,-93.281334,10,Powderhorn,Whittier,3,2,Yale
-93.3035980000476,45.016838999620177,1484,271119343483,2019-02-21T00:00:00.000Z,1900 34TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.016839,-93.303598,4,Camden,Folwell,1,2,Yale
-93.253452999756121,44.959241000072154,1485,271119341540,2019-02-21T00:00:00.000Z,2318 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.959241,-93.253453,6,Phillips,Ventura Village,3,2,Yale
-93.261387999656449,44.964125999615248,1486,271119348734,2019-02-21T00:00:00.000Z,810 19TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.964126,-93.261388,6,Phillips,Ventura Village,3,2,Yale
-93.261435000025187,44.964108999730627,1487,271119348735,2019-02-21T00:00:00.000Z,808 19TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.964109,-93.261435,6,Phillips,Ventura Village,3,2,Yale
-93.290586999890081,45.023196999641868,1488,271119349443,2019-02-21T00:00:00.000Z,3734 BRYANT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.023197,-93.290587,4,Camden,McKinley,1,2,Yale
-93.278268000168055,44.917655999724673,1489,271119310151,2019-02-21T00:00:00.000Z,4 47TH ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.917656,-93.278268,11,Southwest,Tangletown,5,2,Yale
-93.232440000205827,44.983086999865179,1490,271119352132,2019-02-21T00:00:00.000Z,1428 7TH ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.983087,-93.23244,3,University,Marcy Holmes,4,2,Yale
-93.223104000449212,44.928779000050838,1491,271119346700,2019-02-21T00:00:00.000Z,3320 41ST ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.928779,-93.223104,12,Longfellow,Hiawatha,6,2,Yale
-93.248774999866328,44.936327000091012,1492,271119344069,2019-02-21T00:00:00.000Z,3650 18TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.936327,-93.248775,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.260743999635849,44.966941999973358,1493,271119325411,2019-02-21T00:00:00.000Z,800 17TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.966942,-93.260744,6,Central,Elliot Park,3,2,Yale
-93.26124700034876,44.963842000008356,1494,271119348736,2019-02-21T00:00:00.000Z,806 19TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.963842,-93.261247,6,Phillips,Ventura Village,3,2,Yale
-93.278265000029705,44.917811999724051,1495,271119310152,2019-02-21T00:00:00.000Z,6 47TH ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.917812,-93.278265,11,Southwest,Tangletown,5,2,Yale
-93.276876999873593,44.925353000340749,1496,271119350650,2019-02-21T00:00:00.000Z,12 43RD ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.925353,-93.276877,8,Southwest,King Field,5,2,Yale
-93.281375999602687,44.954082999630771,1497,271119352053,2019-02-21T00:00:00.000Z,2638 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.954083,-93.281376,10,Powderhorn,Whittier,3,2,Yale
-93.290588999982333,45.023469999640838,1498,271119349444,2019-02-21T00:00:00.000Z,3748 BRYANT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.02347,-93.290589,4,Camden,McKinley,1,2,Yale
-93.290583999751732,45.023669999870663,1499,271119349446,2019-02-21T00:00:00.000Z,3754 BRYANT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.02367,-93.290584,4,Camden,McKinley,1,2,Yale
-93.223962000445908,44.928741000097148,1500,271119346701,2019-02-21T00:00:00.000Z,3312 41ST ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.928741,-93.223962,12,Longfellow,Hiawatha,6,2,Yale
-93.294680999828245,44.904709999866668,1501,271119341799,2019-02-21T00:00:00.000Z,5408 EMERSON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.90471,-93.294681,13,Southwest,Kenny,5,2,Yale
-93.276694999574545,44.925078000249584,1502,271119350651,2019-02-21T00:00:00.000Z,8 43RD ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.925078,-93.276695,8,Southwest,King Field,5,2,Yale
-93.274302999883503,44.965523000186352,1503,271119346743,2019-02-21T00:00:00.000Z,1728 2ND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.965523,-93.274303,6,Central,Steven's Square - Loring Heights,3,2,Yale
-93.290581999659537,45.023566999617401,1504,271119349445,2019-02-21T00:00:00.000Z,3750 BRYANT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.023567,-93.290582,4,Camden,McKinley,1,2,Yale
-93.251225999580186,44.95320899979555,1505,271119345933,2019-02-21T00:00:00.000Z,2710 16TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.953209,-93.251226,9,Phillips,East Phillips,3,2,Yale
-93.296029999984455,45.01675700033536,1506,271119343484,2019-02-21T00:00:00.000Z,1300 34TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.016757,-93.29603,4,Camden,Folwell,1,2,Yale
-93.253721000423809,44.95789900023874,1507,271119341541,2019-02-21T00:00:00.000Z,2432 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.957899,-93.253721,9,Phillips,Midtown Phillips,3,2,Yale
-93.261196999841616,44.963816999754783,1508,271119348737,2019-02-21T00:00:00.000Z,824 19TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.963817,-93.261197,6,Phillips,Ventura Village,3,2,Yale
-93.274101999607581,44.965411999564196,1509,271119346744,2019-02-21T00:00:00.000Z,1726 2ND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.965412,-93.274102,6,Central,Steven's Square - Loring Heights,3,2,Yale
-93.23934700036375,44.991976999738824,1510,271119342445,2019-02-21T00:00:00.000Z,324 BUCHANAN ST NE,478.1000(b),Snow emergency parking restrictions - even number address,44.991977,-93.239347,3,Northeast,Beltrami,2,2,Yale
-93.235215999618674,44.984274999791467,1511,271119352133,2019-02-21T00:00:00.000Z,1324 7TH ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.984275,-93.235216,3,University,Marcy Holmes,4,2,Yale
-93.227051999949822,44.92938800025604,1512,271119336891,2019-02-21T00:00:00.000Z,4040 31ST AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.929388,-93.227052,12,Powderhorn,Standish,6,2,Yale
-93.263302999833513,44.966678000389436,1513,271119348313,2019-02-21T00:00:00.000Z,728 17TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.966678,-93.263303,6,Central,Elliot Park,3,2,Yale
-93.251237000087428,44.952642999774696,1514,271119345934,2019-02-21T00:00:00.000Z,2726 16TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.952643,-93.251237,9,Phillips,East Phillips,3,2,Yale
-93.30818200009918,45.012146999984111,1515,271119349772,2019-02-21T00:00:00.000Z,3738 UPTON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.012147,-93.308182,5,Near North,Jordan,1,2,Yale
-93.27936799963345,44.902242000268132,1516,271119345705,2019-02-21T00:00:00.000Z,5532 BLAISDELL AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.902242,-93.279368,11,Southwest,Windom,5,2,Yale
-93.259327999987192,44.964011999754064,1517,271119348738,2019-02-21T00:00:00.000Z,1004 19TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.964012,-93.259328,6,Phillips,Ventura Village,3,2,Yale
-93.275111000272432,44.915882999800658,1518,271119310153,2019-02-21T00:00:00.000Z,120 48TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.915883,-93.275111,11,Southwest,Tangletown,5,2,Yale
-93.281381999879329,44.953902000277139,1519,271119352054,2019-02-21T00:00:00.000Z,2642 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.953902,-93.281382,10,Powderhorn,Whittier,3,2,Yale
-93.251232999902982,44.95254999998258,1520,271119348332,2019-02-21T00:00:00.000Z,2728 16TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.95255,-93.251233,9,Phillips,East Phillips,3,2,Yale
-93.263600000039958,44.966476000067416,1521,271119348314,2019-02-21T00:00:00.000Z,730 17TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.966476,-93.2636,6,Central,Elliot Park,3,2,Yale
-93.253734000123984,44.957894000008139,1522,271119341542,2019-02-21T00:00:00.000Z,2434 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.957894,-93.253734,9,Phillips,Midtown Phillips,3,2,Yale
-93.253739000354528,44.957778000054702,1523,271119341543,2019-02-21T00:00:00.000Z,2436 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.957778,-93.253739,9,Phillips,Midtown Phillips,3,2,Yale
-93.300640000335704,45.008883999696877,1524,271119351042,2019-02-21T00:00:00.000Z,2806 JAMES AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.008884,-93.30064,5,Near North,Jordan,1,2,Yale
-93.25123900017968,44.952504999706036,1525,271119348333,2019-02-21T00:00:00.000Z,2730 16TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.952505,-93.251239,9,Phillips,East Phillips,3,2,Yale
-93.28135599957966,44.953127999657511,1526,271119352055,2019-02-21T00:00:00.000Z,2720 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.953128,-93.281356,10,Powderhorn,Whittier,3,2,Yale
-93.248745000281474,44.92979600018532,1527,271119344070,2019-02-21T00:00:00.000Z,4020 18TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.929796,-93.248745,8,Powderhorn,Bancroft,6,2,Yale
-93.261709000070255,44.944764999804931,1528,271119339909,2019-02-21T00:00:00.000Z,822 32ND ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.944765,-93.261709,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.220785999674092,44.928795999935517,1529,271119346702,2019-02-21T00:00:00.000Z,3520 41ST ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.928796,-93.220786,12,Longfellow,Hiawatha,6,2,Yale
-93.275418000040645,44.964159000237714,1530,271119346745,2019-02-21T00:00:00.000Z,1830 STEVENS AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.964159,-93.275418,6,Central,Steven's Square - Loring Heights,3,2,Yale
-93.30818200009918,45.012146999984111,1531,271119349773,2019-02-21T00:00:00.000Z,3738 UPTON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.012147,-93.308182,5,Near North,Jordan,1,2,Yale
-93.220616999974538,44.928789999658818,1532,271119346704,2019-02-21T00:00:00.000Z,3526 41ST ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.92879,-93.220617,12,Longfellow,Hiawatha,6,2,Yale
-93.263689999693668,44.966480000251863,1533,271119348315,2019-02-21T00:00:00.000Z,724 17TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.96648,-93.26369,6,Central,Elliot Park,3,2,Yale
-93.220703000343178,44.928785000327537,1534,271119346703,2019-02-21T00:00:00.000Z,3524 41ST ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.928785,-93.220703,12,Longfellow,Hiawatha,6,2,Yale
-93.259259000402494,44.963968999569715,1535,271119348739,2019-02-21T00:00:00.000Z,1010 19TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.963969,-93.259259,6,Phillips,Ventura Village,3,2,Yale
-93.305720999924176,44.987631999916914,1536,271119345398,2019-02-21T00:00:00.000Z,922 NEWTON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.987632,-93.305721,5,Near North,Near - North,1,2,Yale
-93.253695000124139,44.957702000147265,1537,271119341544,2019-02-21T00:00:00.000Z,2446 15TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.957702,-93.253695,9,Phillips,Midtown Phillips,3,2,Yale
-93.251264000433252,44.951035000265108,1538,271119348334,2019-02-21T00:00:00.000Z,2730 16TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.951035,-93.251264,9,Phillips,East Phillips,3,2,Yale
-93.293296999856636,45.016743999735866,1539,271119343485,2019-02-21T00:00:00.000Z,1100 34TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.016744,-93.293297,4,Camden,Folwell,1,2,Yale
-93.265642999824536,44.966137999768932,1540,271119325412,2019-02-21T00:00:00.000Z,650 17TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.966138,-93.265643,6,Central,Elliot Park,3,2,Yale
-93.258686000058844,44.963851999570181,1541,271119348740,2019-02-21T00:00:00.000Z,1026 19TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.963852,-93.258686,6,Phillips,Ventura Village,3,2,Yale
-93.273005000280477,44.923308999610697,1542,271119346901,2019-02-21T00:00:00.000Z,226 44TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.923309,-93.273005,8,Nokomis,Regina,5,2,Yale
-93.281344999971736,44.952270999706911,1543,271119352056,2019-02-21T00:00:00.000Z,2746 PILLSBURY AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.952271,-93.281345,10,Powderhorn,Whittier,3,2,Yale
