X,Y,OBJECTID,Citation_N,Date,Address,X_Coordina,Y_Coordina,Ordinance,Ordinanc_1,Ward,Neighborho,Community,Day_ID,TowDist
-93.266344698617232,44.956615064682047,4030,533621352,2017-01-13T00:00:00.000Z,2539 OAKLAND AVE S,-10382362,5614694,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,3,3
-93.318527833471734,44.951961657200805,4031,533621352,2017-01-13T00:00:00.000Z,2801 XERXES AVE S,-10388171,5613962,478.1000(C),SNOW EMERGENCY ODD,7,Cedar-Isles-Dean,Calhoun-Isles,3,3
-93.253687436263988,44.944224214233969,4032,533628352,2017-01-13T00:00:00.000Z,3227 15TH AVE S,-10380953,5612745,478.1000(C),SNOW EMERGENCY ODD,9,Powderhorn Park,Powderhorn,3,6
-93.295737574713627,44.942660068637352,4033,533631352,2017-01-13T00:00:00.000Z,3315 FREMONT AVE S,-10385634,5612499,478.1000(C),SNOW EMERGENCY ODD,10,CARAG,Calhoun-Isles,3,5
-93.317243242615447,44.991675123724193,4034,533635352,2017-01-13T00:00:00.000Z,1305 WASHBURN AVE N,-10388028,5620211,478.1000(C),SNOW EMERGENCY ODD,5,Willard-Hay,Near North,3,1
-93.21650616665427,44.989133878925522,4035,533641352,2017-01-13T00:00:00.000Z,1037 26TH AVE SE,-10376814,5619811,478.1000(C),SNOW EMERGENCY ODD,1,Como,University,3,4
-93.256148820142471,44.924313148057912,4036,533595352,2017-01-13T00:00:00.000Z,4345 13TH AVE S,-10381227,5609614,478.1000(C),SNOW EMERGENCY ODD,11,Northrop,Nokomis,3,6
-93.283421672168345,45.012070883689951,4037,533602352,2017-01-13T00:00:00.000Z,3107 3RD ST N,-10384263,5623422,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near North,3,1
-93.245539716637026,44.990614167721596,4038,533614352,2017-01-13T00:00:00.000Z,407 9TH ST SE,-10380046,5620044,478.1000(C),SNOW EMERGENCY ODD,3,Marcy-Holmes,University,3,4
-93.296914367735809,45.021151678853208,4039,533629352,2017-01-13T00:00:00.000Z,3643 GIRARD AVE N,-10385765,5624852,478.1000(C),SNOW EMERGENCY ODD,4,Folwell,Camden,3,1
-93.271420179972509,44.938609623656575,4040,533633352,2017-01-13T00:00:00.000Z,3553 CLINTON AVE S,-10382927,5611862,478.1000(C),SNOW EMERGENCY ODD,9,Central,Powderhorn,3,5
-93.294300270259029,44.962641048017652,4041,533634352,2017-01-13T00:00:00.000Z,2003 EMERSON AVE S,-10385474,5615642,478.1000(C),SNOW EMERGENCY ODD,7,Lowry Hill,Calhoun-Isles,3,3
-93.21650616665427,44.98907034636192,4042,533641352,2017-01-13T00:00:00.000Z,1035 26TH AVE SE,-10376814,5619801,478.1000(C),SNOW EMERGENCY ODD,1,Como,University,3,4
-93.309607562700421,45.021285022458706,4043,533583352,2017-01-13T00:00:00.000Z,3645 QUEEN AVE N,-10387178,5624873,478.1000(C),SNOW EMERGENCY ODD,4,Cleveland,Camden,3,1
-93.275255986235692,44.956958333895678,4044,533598352,2017-01-13T00:00:00.000Z,2519 STEVENS AVE S,-10383354,5614748,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3
-93.252348946490656,44.996935142440442,4045,533625352,2017-01-13T00:00:00.000Z,705 SUMMER ST NE,-10380804,5621039,478.1000(C),SNOW EMERGENCY ODD,3,St. Anthony East,Northeast,3,2
-93.253705402569665,44.945832823586223,4046,533628352,2017-01-13T00:00:00.000Z,3139 15TH AVE S,-10380955,5612998,478.1000(C),SNOW EMERGENCY ODD,9,Powderhorn Park,Powderhorn,3,6
-93.295737574713627,44.942876253900074,4047,533631352,2017-01-13T00:00:00.000Z,3301 FREMONT AVE S,-10385634,5612533,478.1000(C),SNOW EMERGENCY ODD,10,CARAG,Calhoun-Isles,3,5
-93.295710625255097,44.990912762115393,4048,533638352,2017-01-13T00:00:00.000Z,1205 FREMONT AVE N,-10385631,5620091,478.1000(C),SNOW EMERGENCY ODD,5,Near-North,Near North,3,1
-93.216515149807108,44.988314303449805,4049,533641352,2017-01-13T00:00:00.000Z,1011 26TH AVE SE,-10376815,5619682,478.1000(C),SNOW EMERGENCY ODD,1,Como,University,3,4
-93.283277941722886,44.96689953639158,4050,533642352,2017-01-13T00:00:00.000Z,313 OAK GROVE ST,-10384247,5616312,478.1000(C),SNOW EMERGENCY ODD,7,Loring Park,Central,3,3
-93.256148820142471,44.92434495021763,4051,533595352,2017-01-13T00:00:00.000Z,4343 13TH AVE S,-10381227,5609619,478.1000(C),SNOW EMERGENCY ODD,11,Northrop,Nokomis,3,6
-93.283421672168345,45.012115338642147,4052,533602352,2017-01-13T00:00:00.000Z,3111 3RD ST N,-10384263,5623429,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near North,3,1
-93.232064987375225,44.937038966068002,4053,533605352,2017-01-13T00:00:00.000Z,3637 28TH AVE S,-10378546,5611615,478.1000(C),SNOW EMERGENCY ODD,12,Standish,Powderhorn,3,6
-93.253705402569665,44.9462143053576,4054,533628352,2017-01-13T00:00:00.000Z,3117 15TH AVE S,-10380955,5613058,478.1000(C),SNOW EMERGENCY ODD,9,Powderhorn Park,Powderhorn,3,6
-93.297210811779578,44.981001138398454,4055,533629352,2017-01-13T00:00:00.000Z,339 GIRARD AVE N,-10385798,5618531,478.1000(C),SNOW EMERGENCY ODD,5,Harrison,Near North,3,3
-93.294309253411868,44.961770243555883,4056,533634352,2017-01-13T00:00:00.000Z,2105 EMERSON AVE S,-10385475,5615505,478.1000(C),SNOW EMERGENCY ODD,7,Lowry Hill,Calhoun-Isles,3,3
-93.317449855130789,44.994438599548594,4057,533635352,2017-01-13T00:00:00.000Z,1517 WASHBURN AVE N,-10388051,5620646,478.1000(C),SNOW EMERGENCY ODD,5,Willard-Hay,Near North,3,1
-93.295710625255097,44.99089370294525,4058,533638352,2017-01-13T00:00:00.000Z,1203 FREMONT AVE N,-10385631,5620088,478.1000(C),SNOW EMERGENCY ODD,5,Near-North,Near North,3,1
-93.236673344782758,44.930469717952377,4059,533595352,2017-01-13T00:00:00.000Z,2441 40TH ST E,-10379059,5610582,478.1000(C),SNOW EMERGENCY ODD,12,Standish,Powderhorn,3,6
-93.260802093314211,44.96087400034444,4060,533617352,2017-01-13T00:00:00.000Z,919 22ND ST E,-10381745,5615364,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3
-93.289575131864552,45.00181356879245,4061,533620352,2017-01-13T00:00:00.000Z,2229 ALDRICH AVE N,-10384948,5621807,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near North,3,1
-93.216542099265638,44.98732317326634,4062,533641352,2017-01-13T00:00:00.000Z,951 26TH AVE SE,-10376818,5619526,478.1000(C),SNOW EMERGENCY ODD,2,Como,University,3,4
-93.283673200447893,44.967013939181435,4063,533642352,2017-01-13T00:00:00.000Z,333 OAK GROVE ST,-10384291,5616330,478.1000(C),SNOW EMERGENCY ODD,7,Loring Park,Central,3,3
-93.309715360534526,45.026262961509147,4064,533583352,2017-01-13T00:00:00.000Z,3919 QUEEN AVE N,-10387190,5625657,478.1000(C),SNOW EMERGENCY ODD,4,Victory,Camden,3,1
-93.283421672168345,45.012140741456491,4065,533602352,2017-01-13T00:00:00.000Z,3113 3RD ST N,-10384263,5623433,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near North,3,1
-93.260748194397166,44.96087400034444,4066,533617352,2017-01-13T00:00:00.000Z,923 22ND ST E,-10381739,5615364,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3
-93.296941317194339,45.022891471011526,4067,533629352,2017-01-13T00:00:00.000Z,3739 GIRARD AVE N,-10385768,5625126,478.1000(C),SNOW EMERGENCY ODD,4,Folwell,Camden,3,1
-93.295728591560774,44.943912660176622,4068,533631352,2017-01-13T00:00:00.000Z,3245 FREMONT AVE S,-10385633,5612696,478.1000(C),SNOW EMERGENCY ODD,10,CARAG,Calhoun-Isles,3,5
-93.268940829788335,44.951599285864908,4069,533639352,2017-01-13T00:00:00.000Z,2817 5TH AVE S,-10382651,5613905,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,3,3
-93.272722737134472,44.955369107320074,4070,533640352,2017-01-13T00:00:00.000Z,2607 3RD AVE S,-10383072,5614498,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3
-93.283197093347312,44.966880469237758,4071,533642352,2017-01-13T00:00:00.000Z,309 OAK GROVE ST,-10384238,5616309,478.1000(C),SNOW EMERGENCY ODD,7,Loring Park,Central,3,3
-93.283421672168345,45.012178845656855,4072,533602352,2017-01-13T00:00:00.000Z,3117 3RD ST N,-10384263,5623439,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near North,3,1
-93.244731232881307,44.926004998509782,4073,533623352,2017-01-13T00:00:00.000Z,4251 19TH AVE S,-10379956,5609880,478.1000(C),SNOW EMERGENCY ODD,12,Standish,Powderhorn,3,6
-93.296941317194339,45.022891471011526,4074,533629352,2017-01-13T00:00:00.000Z,3739 GIRARD AVE N,-10385768,5625126,478.1000(C),SNOW EMERGENCY ODD,4,Folwell,Camden,3,1
-93.295719608407936,44.943944451484427,4075,533631352,2017-01-13T00:00:00.000Z,3243 FREMONT AVE S,-10385632,5612701,478.1000(C),SNOW EMERGENCY ODD,10,CARAG,Calhoun-Isles,3,5
-93.268967779246864,44.947619408015974,4076,533633352,2017-01-13T00:00:00.000Z,3043 5TH AVE S,-10382654,5613279,478.1000(C),SNOW EMERGENCY ODD,9,Central,Powderhorn,3,5
-93.309715360534526,45.026472482613769,4077,533583352,2017-01-13T00:00:00.000Z,3931 QUEEN AVE N,-10387190,5625690,478.1000(C),SNOW EMERGENCY ODD,4,Victory,Camden,3,1
-93.259607333986324,44.960880356728566,4078,533617352,2017-01-13T00:00:00.000Z,1001 22ND ST E,-10381612,5615365,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3
-93.289575131864552,45.001584901835926,4079,533620352,2017-01-13T00:00:00.000Z,2207 ALDRICH AVE N,-10384948,5621771,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near North,3,1
-93.24474021603416,44.926214886257036,4080,533623352,2017-01-13T00:00:00.000Z,4239 19TH AVE S,-10379957,5609913,478.1000(C),SNOW EMERGENCY ODD,12,Standish,Powderhorn,3,6
-93.251127237704239,44.942214978768419,4081,533628352,2017-01-13T00:00:00.000Z,3345 16TH AVE S,-10380668,5612429,478.1000(C),SNOW EMERGENCY ODD,9,Powderhorn Park,Powderhorn,3,6
-93.294309253411868,44.960797723679974,4082,533634352,2017-01-13T00:00:00.000Z,2209 EMERSON AVE S,-10385475,5615352,478.1000(C),SNOW EMERGENCY ODD,7,East Isles,Calhoun-Isles,3,3
-93.268940829788335,44.951529354291097,4083,533639352,2017-01-13T00:00:00.000Z,2821 5TH AVE S,-10382651,5613894,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,3,3
-93.272722737134472,44.955095755912872,4084,533640352,2017-01-13T00:00:00.000Z,2623 3RD AVE S,-10383072,5614455,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3
-93.217790757510571,44.988110996091386,4085,533641352,2017-01-13T00:00:00.000Z,1005 25TH AVE SE,-10376957,5619650,478.1000(C),SNOW EMERGENCY ODD,1,Como,University,3,4
-93.309715360534526,45.026504228168783,4086,533583352,2017-01-13T00:00:00.000Z,3933 QUEEN AVE N,-10387190,5625695,478.1000(C),SNOW EMERGENCY ODD,4,Victory,Camden,3,1
-93.259553435069279,44.960880356728566,4087,533617352,2017-01-13T00:00:00.000Z,1005 22ND ST E,-10381606,5615365,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3
-93.25014807404456,44.996935142440442,4088,533629352,2017-01-13T00:00:00.000Z,819 SUMMER ST NE,-10380559,5621039,478.1000(C),SNOW EMERGENCY ODD,3,St. Anthony East,Northeast,3,2
-93.268949812941173,44.946544920842115,4089,533633352,2017-01-13T00:00:00.000Z,3105 5TH AVE S,-10382652,5613110,478.1000(C),SNOW EMERGENCY ODD,9,Central,Powderhorn,3,5
-93.267386744346808,44.99890434890284,4090,533639352,2017-01-13T00:00:00.000Z,1115 MAIN ST NE,-10382478,5621349,478.1000(C),SNOW EMERGENCY ODD,3,Sheridan,Northeast,3,2
-93.272722737134472,44.95502582859956,4091,533640352,2017-01-13T00:00:00.000Z,2627 3RD AVE S,-10383072,5614444,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3
-93.217781774357732,44.988428663522015,4092,533641352,2017-01-13T00:00:00.000Z,1015 25TH AVE SE,-10376956,5619700,478.1000(C),SNOW EMERGENCY ODD,1,Como,University,3,4
-93.242503410976695,44.930476077704057,4093,533595352,2017-01-13T00:00:00.000Z,2083 40TH ST E,-10379708,5610583,478.1000(C),SNOW EMERGENCY ODD,12,Standish,Powderhorn,3,6
-93.275229036777176,44.961770243555883,4094,533598352,2017-01-13T00:00:00.000Z,2103 STEVENS AVE S,-10383351,5615505,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3
-93.283421672168345,45.01220424844302,4095,533602352,2017-01-13T00:00:00.000Z,3119 3RD ST N,-10384263,5623443,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near North,3,1
-93.259526485610763,44.960880356728566,4096,533617352,2017-01-13T00:00:00.000Z,1007 22ND ST E,-10381603,5615365,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3
-93.24360833877617,44.989114819163838,4097,533619352,2017-01-13T00:00:00.000Z,825 6TH AVE SE,-10379831,5619808,478.1000(C),SNOW EMERGENCY ODD,3,Marcy-Holmes,University,3,4
-93.288470204065092,44.892343077803766,4098,533619352,2017-01-13T00:00:00.000Z,701 61ST ST W,-10384825,5604589,478.1000(C),SNOW EMERGENCY ODD,11,Windom,Southwest,3,5
-93.24474021603416,44.926456574228112,4099,533623352,2017-01-13T00:00:00.000Z,4225 19TH AVE S,-10379957,5609951,478.1000(C),SNOW EMERGENCY ODD,12,Standish,Powderhorn,3,6
-93.249555185957036,44.99694149482815,4100,533625352,2017-01-13T00:00:00.000Z,843 SUMMER ST NE,-10380493,5621040,478.1000(C),SNOW EMERGENCY ODD,3,St. Anthony East,Northeast,3,2
-93.296941317194339,45.023139101363626,4101,533629352,2017-01-13T00:00:00.000Z,3753 GIRARD AVE N,-10385768,5625165,478.1000(C),SNOW EMERGENCY ODD,4,Folwell,Camden,3,1
-93.295701642102259,44.946258811399112,4102,533631352,2017-01-13T00:00:00.000Z,3117 FREMONT AVE S,-10385630,5613065,478.1000(C),SNOW EMERGENCY ODD,10,CARAG,Calhoun-Isles,3,5
-93.268949812941173,44.946125293171036,4103,533633352,2017-01-13T00:00:00.000Z,3131 5TH AVE S,-10382652,5613044,478.1000(C),SNOW EMERGENCY ODD,9,Central,Powderhorn,3,5
-93.294309253411868,44.960765941706519,4104,533634352,2017-01-13T00:00:00.000Z,2213 EMERSON AVE S,-10385475,5615347,478.1000(C),SNOW EMERGENCY ODD,7,East Isles,Calhoun-Isles,3,3
-93.258852749147678,44.902422726577932,4105,533472352,2017-01-13T00:00:00.000Z,5555 11TH AVE S,-10381528,5606173,478.1000(C),SNOW EMERGENCY ODD,11,Diamond Lake,Nokomis,3,6
-93.256130853836794,44.931964240233761,4106,533595352,2017-01-13T00:00:00.000Z,3919 13TH AVE S,-10381225,5610817,478.1000(C),SNOW EMERGENCY ODD,8,Bancroft,Powderhorn,3,6
-93.288497153523608,44.892343077803766,4107,533619352,2017-01-13T00:00:00.000Z,703 61ST ST W,-10384828,5604589,478.1000(C),SNOW EMERGENCY ODD,11,Windom,Southwest,3,5
-93.314718976667066,44.985525117714424,4108,533635352,2017-01-13T00:00:00.000Z,727 UPTON AVE N,-10387747,5619243,478.1000(C),SNOW EMERGENCY ODD,5,Willard-Hay,Near North,3,1
-93.267413693805338,44.998948814073891,4109,533639352,2017-01-13T00:00:00.000Z,1119 MAIN ST NE,-10382481,5621356,478.1000(C),SNOW EMERGENCY ODD,3,Sheridan,Northeast,3,2
-93.217754824899217,44.990448987175867,4110,533641352,2017-01-13T00:00:00.000Z,1081 25TH AVE SE,-10376953,5620018,478.1000(C),SNOW EMERGENCY ODD,1,Como,University,3,4
-93.309823158368616,45.03201498970494,4111,533583352,2017-01-13T00:00:00.000Z,4233 QUEEN AVE N,-10387202,5626563,478.1000(C),SNOW EMERGENCY ODD,4,Victory,Camden,3,1
-93.256130853836794,44.93203419564307,4112,533595352,2017-01-13T00:00:00.000Z,3915 13TH AVE S,-10381225,5610828,478.1000(C),SNOW EMERGENCY ODD,8,Bancroft,Powderhorn,3,6
-93.230798362824629,44.926768223005595,4113,533605352,2017-01-13T00:00:00.000Z,4205 29TH AVE S,-10378405,5610000,478.1000(C),SNOW EMERGENCY ODD,12,Ericsson,Nokomis,3,6
-93.24447072144892,44.988041109020379,4114,533619352,2017-01-13T00:00:00.000Z,715 6TH AVE SE,-10379927,5619639,478.1000(C),SNOW EMERGENCY ODD,3,Marcy-Holmes,University,3,4
-93.288515119829299,44.892343077803766,4115,533619352,2017-01-13T00:00:00.000Z,705 61ST ST W,-10384830,5604589,478.1000(C),SNOW EMERGENCY ODD,11,Windom,Southwest,3,5
-93.275220053624338,44.962520280305078,4116,533598352,2017-01-13T00:00:00.000Z,2015 STEVENS AVE S,-10383350,5615623,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3
-93.244542586671656,44.987952161715867,4117,533614352,2017-01-13T00:00:00.000Z,705 6TH AVE SE,-10379935,5619625,478.1000(C),SNOW EMERGENCY ODD,3,Marcy-Holmes,University,3,4
-93.258125113767534,44.960880356728566,4118,533617352,2017-01-13T00:00:00.000Z,1107 22ND ST E,-10381447,5615365,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3
-93.288533086134976,44.892343077803766,4119,533619352,2017-01-13T00:00:00.000Z,707 61ST ST W,-10384832,5604589,478.1000(C),SNOW EMERGENCY ODD,11,Windom,Southwest,3,5
-93.268868964565613,44.940663495676858,4120,533633352,2017-01-13T00:00:00.000Z,3439 5TH AVE S,-10382643,5612185,478.1000(C),SNOW EMERGENCY ODD,9,Central,Powderhorn,3,5
-93.267611323167827,44.999907982934552,4121,533639352,2017-01-13T00:00:00.000Z,1207 MAIN ST NE,-10382503,5621507,478.1000(C),SNOW EMERGENCY ODD,3,Sheridan,Northeast,3,2
-93.272722737134472,44.954924115991709,4122,533640352,2017-01-13T00:00:00.000Z,2633 3RD AVE S,-10383072,5614428,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3
-93.288578001899182,44.892343077803766,4123,533619352,2017-01-13T00:00:00.000Z,711 61ST ST W,-10384837,5604589,478.1000(C),SNOW EMERGENCY ODD,11,Windom,Southwest,3,5
-93.289575131864552,44.999888926755915,4124,533620352,2017-01-13T00:00:00.000Z,2039 ALDRICH AVE N,-10384948,5621504,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near North,3,1
-93.268868964565613,44.940460019374711,4125,533633352,2017-01-13T00:00:00.000Z,3451 5TH AVE S,-10382643,5612153,478.1000(C),SNOW EMERGENCY ODD,9,Central,Powderhorn,3,5
-93.314718976667066,44.986306611685897,4126,533635352,2017-01-13T00:00:00.000Z,817 UPTON AVE N,-10387747,5619366,478.1000(C),SNOW EMERGENCY ODD,5,Willard-Hay,Near North,3,1
-93.256166786448148,44.939080176675454,4127,533595352,2017-01-13T00:00:00.000Z,3525 13TH AVE S,-10381229,5611936,478.1000(C),SNOW EMERGENCY ODD,9,Powderhorn Park,Powderhorn,3,6
-93.275220053624338,44.962539348908173,4128,533598352,2017-01-13T00:00:00.000Z,2013 STEVENS AVE S,-10383350,5615626,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3
-93.246716509659223,44.985207434192482,4129,533614352,2017-01-13T00:00:00.000Z,427 6TH AVE SE,-10380177,5619193,478.1000(C),SNOW EMERGENCY ODD,3,Marcy-Holmes,University,3,4
-93.257289680553299,44.960893069494709,4130,533617352,2017-01-13T00:00:00.000Z,1205 22ND ST E,-10381354,5615367,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3
-93.2467344759649,44.98518837312519,4131,533619352,2017-01-13T00:00:00.000Z,425 6TH AVE SE,-10380179,5619190,478.1000(C),SNOW EMERGENCY ODD,3,Marcy-Holmes,University,3,4
-93.288604951357712,44.892349441775778,4132,533619352,2017-01-13T00:00:00.000Z,713 61ST ST W,-10384840,5604590,478.1000(C),SNOW EMERGENCY ODD,11,Windom,Southwest,3,5
-93.251073338787194,44.917360773375478,4133,533628352,2017-01-13T00:00:00.000Z,4729 16TH AVE S,-10380662,5608521,478.1000(C),SNOW EMERGENCY ODD,11,Northrop,Nokomis,3,6
-93.297103013945474,45.034490850363284,4134,533629352,2017-01-13T00:00:00.000Z,4355 GIRARD AVE N,-10385786,5626953,478.1000(C),SNOW EMERGENCY ODD,4,Webber-Camden,Camden,3,1
-93.268868964565613,44.940529964434909,4135,533633352,2017-01-13T00:00:00.000Z,3447 5TH AVE S,-10382643,5612164,478.1000(C),SNOW EMERGENCY ODD,9,Central,Powderhorn,3,5
-93.272857484427107,44.953080543728554,4136,533640352,2017-01-13T00:00:00.000Z,2731 3RD AVE S,-10383087,5614138,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3
-93.288622917663389,44.892349441775778,4137,533619352,2017-01-13T00:00:00.000Z,715 61ST ST W,-10384842,5604590,478.1000(C),SNOW EMERGENCY ODD,11,Windom,Southwest,3,5
-93.268868964565613,44.940561757615924,4138,533633352,2017-01-13T00:00:00.000Z,3445 5TH AVE S,-10382643,5612169,478.1000(C),SNOW EMERGENCY ODD,9,Central,Powderhorn,3,5
-93.314701010361375,44.988219003215328,4139,533635352,2017-01-13T00:00:00.000Z,1027 UPTON AVE N,-10387745,5619667,478.1000(C),SNOW EMERGENCY ODD,5,Willard-Hay,Near North,3,1
-93.26762030632068,45.000200176880121,4140,533639352,2017-01-13T00:00:00.000Z,1235 MAIN ST NE,-10382504,5621553,478.1000(C),SNOW EMERGENCY ODD,3,Sheridan,Northeast,3,2
-93.275220053624338,44.962590198485458,4141,533598352,2017-01-13T00:00:00.000Z,2007 STEVENS AVE S,-10383350,5615634,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3
-93.291102267847563,44.997887992727662,4142,533638352,2017-01-13T00:00:00.000Z,1827 BRYANT AVE N,-10385118,5621189,478.1000(C),SNOW EMERGENCY ODD,5,Near-North,Near North,3,1
-93.21464665401615,44.985239202623909,4143,533641352,2017-01-13T00:00:00.000Z,817 WEEKS AVE SE,-10376607,5619198,478.1000(C),SNOW EMERGENCY ODD,2,Como,University,3,4
-93.28320607650015,44.965336008729707,4144,533642352,2017-01-13T00:00:00.000Z,241 CLIFTON AVE,-10384239,5616066,478.1000(C),SNOW EMERGENCY ODD,7,Loring Park,Central,3,3
-93.257199849024886,44.960893069494709,4145,533617352,2017-01-13T00:00:00.000Z,1213 22ND ST E,-10381344,5615367,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3
-93.257154933260693,44.960893069494709,4146,533617352,2017-01-13T00:00:00.000Z,1217 22ND ST E,-10381339,5615367,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3
-93.249806714236584,44.924383112786053,4147,533628352,2017-01-13T00:00:00.000Z,4341 17TH AVE S,-10380521,5609625,478.1000(C),SNOW EMERGENCY ODD,11,Northrop,Nokomis,3,6
-93.291102267847563,44.997824469868121,4148,533638352,2017-01-13T00:00:00.000Z,1823 BRYANT AVE N,-10385118,5621179,478.1000(C),SNOW EMERGENCY ODD,5,Near-North,Near North,3,1
-93.26762030632068,45.001032286256446,4149,533639352,2017-01-13T00:00:00.000Z,1311 MAIN ST NE,-10382504,5621684,478.1000(C),SNOW EMERGENCY ODD,3,Sheridan,Northeast,3,2
-93.27402529429645,44.953194974075693,4150,533640352,2017-01-13T00:00:00.000Z,2737 2ND AVE S,-10383217,5614156,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3
-93.214556822487737,44.98518837312519,4151,533641352,2017-01-13T00:00:00.000Z,813 WEEKS AVE SE,-10376597,5619190,478.1000(C),SNOW EMERGENCY ODD,2,Como,University,3,4
-93.283682183600746,44.965202534881868,4152,533642352,2017-01-13T00:00:00.000Z,213 CLIFTON AVE,-10384292,5616045,478.1000(C),SNOW EMERGENCY ODD,7,Loring Park,Central,3,3
-93.310883170403883,45.021354868985277,4153,533583352,2017-01-13T00:00:00.000Z,3649 RUSSELL AVE N,-10387320,5624884,478.1000(C),SNOW EMERGENCY ODD,4,Cleveland,Camden,3,1
-93.290751924886749,44.892368533687588,4154,533619352,2017-01-13T00:00:00.000Z,901 61ST ST W,-10385079,5604593,478.1000(C),SNOW EMERGENCY ODD,11,Windom,Southwest,3,5
-93.289575131864552,44.999882574694951,4155,533620352,2017-01-13T00:00:00.000Z,2037 ALDRICH AVE N,-10384948,5621503,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near North,3,1
-93.25878986707778,44.950035341222595,4156,533621352,2017-01-13T00:00:00.000Z,2901 11TH AVE S,-10381521,5613659,478.1000(C),SNOW EMERGENCY ODD,9,Midtown Phillips,Phillips,3,3
-93.268824048801406,44.937439583218776,4157,533633352,2017-01-13T00:00:00.000Z,3617 5TH AVE S,-10382638,5611678,478.1000(C),SNOW EMERGENCY ODD,8,Central,Powderhorn,3,5
-93.27402529429645,44.953245831934524,4158,533640352,2017-01-13T00:00:00.000Z,2733 2ND AVE S,-10383217,5614164,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3
-93.258798850230633,44.949336002594038,4159,533602352,2017-01-13T00:00:00.000Z,2943 11TH AVE S,-10381522,5613549,478.1000(C),SNOW EMERGENCY ODD,9,Midtown Phillips,Phillips,3,3
-93.254702532535049,44.960886713111996,4160,533617352,2017-01-13T00:00:00.000Z,1409 22ND ST E,-10381066,5615366,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3
-93.247569909179134,44.984120943240981,4161,533619352,2017-01-13T00:00:00.000Z,315 6TH AVE SE,-10380272,5619022,478.1000(C),SNOW EMERGENCY ODD,3,Marcy-Holmes,University,3,4
-93.289575131864552,44.999869870570919,4162,533620352,2017-01-13T00:00:00.000Z,2035 ALDRICH AVE N,-10384948,5621501,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near North,3,1
-93.25878986707778,44.950003553287971,4163,533621352,2017-01-13T00:00:00.000Z,2903 11TH AVE S,-10381521,5613654,478.1000(C),SNOW EMERGENCY ODD,9,Midtown Phillips,Phillips,3,3
-93.249806714236584,44.927963920994003,4164,533628352,2017-01-13T00:00:00.000Z,4139 17TH AVE S,-10380521,5610188,478.1000(C),SNOW EMERGENCY ODD,8,Bancroft,Powderhorn,3,6
-93.31467406090286,44.99793245868743,4165,533635352,2017-01-13T00:00:00.000Z,1803 UPTON AVE N,-10387742,5621196,478.1000(C),SNOW EMERGENCY ODD,5,Willard-Hay,Near North,3,1
-93.291102267847563,44.997722833146398,4166,533638352,2017-01-13T00:00:00.000Z,1817 BRYANT AVE N,-10385118,5621163,478.1000(C),SNOW EMERGENCY ODD,5,Near-North,Near North,3,1
-93.310865204098192,45.019405483929084,4167,533583352,2017-01-13T00:00:00.000Z,3541 RUSSELL AVE N,-10387318,5624577,478.1000(C),SNOW EMERGENCY ODD,4,Cleveland,Camden,3,1
