X,Y,OBJECTID,Call_Taken,Tow_Reason,Location,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg
-93.284692999682136,45.017730000239396,291,02/25/2019 09:25am,Snow Emergency,"3434 4th st n,Minneapolis,MN",45.01773,-93.284693,4,Camden,McKinley,1,2,Armatage
-93.27176399970881,44.960353000090947,292,02/25/2019 09:26am,Snow Emergency,"2216 CLINTON AVE S,Minneapolis,MN",44.960353,-93.271764,10,Powderhorn,Whittier,3,2,Armatage
-93.248649000351065,44.984406999583427,293,02/25/2019 09:28am,Snow Emergency,"302 5th ave se,Minneapolis,MN",44.984407,-93.248649,3,University,Marcy Holmes,4,2,Armatage
-93.284661000005087,45.018295000214152,294,02/25/2019 09:29am,Snow Emergency,"3458 4th st n ,Minneapolis,MN",45.018295,-93.284661,4,Camden,McKinley,1,2,Armatage
-93.291050999703828,44.991409999671816,295,02/25/2019 09:30am,Snow Emergency,"706 Bryant Ave., N.,MN",44.99141,-93.291051,5,Near North,Near - North,1,2,Armatage
-93.284676999843612,45.019023999657918,296,02/25/2019 09:33am,Snow Emergency,"3516 4th st n ,Minneapolis,MN",45.019024,-93.284677,4,Camden,McKinley,1,2,Armatage
-93.27161800017052,44.957957000215458,297,02/25/2019 09:34am,Snow Emergency,"2432 Clinton Ave South,Minneapolis,MN",44.957957,-93.271618,10,Powderhorn,Whittier,3,2,Armatage
-93.254053000445595,44.91765699977077,298,02/25/2019 09:35am,Snow Emergency,"4704 15th Ave so,Minneapolis,MN",44.917657,-93.254053,11,Nokomis,Northrop,6,2,Armatage
-93.290698999659071,44.98645100031348,299,02/25/2019 09:36am,Snow Emergency,"800 aldrich ave n,Minneapolis,MN",44.986451,-93.290699,5,Near North,Sumner - Glenwood,1,2,Armatage
-93.258811000427272,44.990595999905509,300,02/25/2019 09:46am,Snow Emergency,"220 3rd ave ne,Minneapolis,MN",44.990596,-93.258811,3,Northeast,St. Anthony West,2,2,Armatage
-93.253942999869537,44.931203000318249,301,02/25/2019 09:46am,Snow Emergency,"3936 15th av s,Minneapolis,MN",44.931203,-93.253943,8,Powderhorn,Bancroft,6,2,Armatage
-93.255279000325572,44.939000000149917,302,02/25/2019 09:49am,Snow Emergency,"3514 14th av s,Minneapolis,MN",44.939,-93.255279,9,Powderhorn,Powderhorn Park,6,2,Armatage
-93.300004999830833,44.938436000221259,303,02/25/2019 09:53am,Snow Emergency,"3532 Holmes ave,Minneapolis,MN",44.938436,-93.300005,10,Calhoun Isle,ECCO,5,2,Armatage
-93.258889000427018,44.990569999605839,304,02/25/2019 09:55am,Snow Emergency,"218 3rd ave ne,Minneapolis,MN",44.99057,-93.258889,3,Northeast,St. Anthony West,2,2,Armatage
-93.284653999682291,45.016874000334894,305,02/25/2019 09:56am,Snow Emergency,"3400 4th st n,Minneapolis,MN",45.016874,-93.284654,4,Camden,McKinley,1,2,Armatage
-93.247346999664273,44.983925999885059,306,02/25/2019 09:59am,Snow Emergency,"304 6th ave se,Minneapolis,MN",44.983926,-93.247347,3,University,Marcy Holmes,4,2,Armatage
-93.284679999981961,45.017620999709436,307,02/25/2019 09:59am,Snow Emergency,"3430 4th st n,Minneapolis,MN",45.017621,-93.28468,4,Camden,McKinley,1,2,Armatage
-93.295650000447154,44.99198400006162,308,02/25/2019 10:01am,Snow Emergency,"1206 Fremont Ave. N.,Minneapolis,MN",44.991984,-93.29565,5,Near North,Near - North,1,2,Armatage
-93.29077699965876,44.988326000444602,309,02/25/2019 10:02am,Snow Emergency,"1026 aldrich ave n,Minneapolis,MN",44.988326,-93.290777,5,Near North,Sumner - Glenwood,1,2,Armatage
-93.247487999871282,44.985953999877268,310,02/25/2019 10:02am,Snow Emergency,"422 5th ave se,Minneapolis,MN",44.985954,-93.247488,3,University,Marcy Holmes,4,2,Armatage
-93.284603000028369,45.008162999722686,311,02/25/2019 10:03am,Snow Emergency,"2728 4th st n ,Minneapolis,MN",45.008163,-93.284603,5,Near North,Hawthorne,1,2,Armatage
-93.246580000266761,44.985302000387037,312,02/25/2019 10:03am,Snow Emergency,"418 6th ave se,Minneapolis,MN",44.985302,-93.24658,3,University,Marcy Holmes,4,2,Armatage
-93.247044000080507,44.984310999652962,313,02/25/2019 10:03am,Snow Emergency,"322 6th ave se,Minneapolis,MN",44.984311,-93.247044,3,University,Marcy Holmes,4,2,Armatage
-93.271767999893257,44.959703999839746,314,02/25/2019 10:05am,Snow Emergency,"2310 Clinton Ave S,Minneapolis,MN",44.959704,-93.271768,10,Powderhorn,Whittier,3,2,Armatage
-93.28493299995796,45.007496000440142,315,02/25/2019 10:05am,Snow Emergency,"2726 4th st n ,Minneapolis,MN",45.007496,-93.284933,5,Near North,Hawthorne,1,2,Armatage
-93.290262000191092,45.049326000394672,316,02/25/2019 10:10am,Snow Emergency,"802 52nd av no,Minneapolis,MN",45.049326,-93.290262,4,Camden,Lind - Bohanon,1,2,Armatage
-93.244816999904572,44.984720999674437,317,02/25/2019 10:13am,Snow Emergency,"420 7th ave se,Minneapolis,MN",44.984721,-93.244817,3,University,Marcy Holmes,4,2,Armatage
-93.254001999892353,44.94310000036478,318,02/25/2019 10:14am,Snow Emergency,"3254 15th Ave S,Minneapolis,MN",44.9431,-93.254002,9,Powderhorn,Powderhorn Park,6,2,Armatage
-93.271807999939199,44.957239000379616,319,02/25/2019 10:15am,Snow Emergency,"2502 clinton,Minneapolis,MN",44.957239,-93.271808,10,Powderhorn,Whittier,3,2,Armatage
-93.254300000144838,44.929623000301262,320,02/25/2019 10:18am,Snow Emergency,"4010 15th Avenue South,Minneapolis,MN",44.929623,-93.2543,8,Powderhorn,Bancroft,6,2,Armatage
-93.254442000397944,44.932550000382264,321,02/25/2019 10:20am,Snow Emergency,"1408 39th st,Minneapolis,MN",44.93255,-93.254442,8,Powderhorn,Bancroft,6,2,Armatage
-93.269495000294,45.001403000048469,322,02/25/2019 10:20am,Snow Emergency,"1336 grand st ne,Minneapolis,MN",45.001403,-93.269495,3,Northeast,Sheridan,2,2,Armatage
-93.271799999570305,44.962165000014807,323,02/25/2019 10:21am,Snow Emergency,"2014 Clinton ave s,Minneapolis,MN",44.962165,-93.2718,10,Powderhorn,Whittier,3,2,Armatage
-93.27037500040592,45.012084999822946,324,02/25/2019 10:22am,Snow Emergency,"2332 grand st ne,Minneapolis,MN",45.012085,-93.270375,3,Northeast,Bottineau,2,2,Armatage
-93.257836999577819,44.939237000287392,325,02/25/2019 10:24am,Snow Emergency,"3506 12th ave,Minneapolis,MN",44.939237,-93.257837,9,Powderhorn,Powderhorn Park,6,2,Armatage
-93.299848999831454,44.945812999570308,326,02/25/2019 10:28am,Snow Emergency,"3120 Holmes ave,Minneapolis,MN",44.945813,-93.299849,10,Calhoun Isle,ECCO,5,2,Armatage
-93.290832000396449,44.997567000316849,327,02/25/2019 10:28am,Snow Emergency,"1802 Bryant Ave N,Minneapolis,MN",44.997567,-93.290832,5,Near North,Near - North,1,2,Armatage
-93.242716000143275,44.985106000341716,328,02/25/2019 10:30am,Snow Emergency,"506 8th ave se,Minneapolis,MN",44.985106,-93.242716,3,University,Marcy Holmes,4,2,Armatage
-93.247408999825439,44.988762999912581,329,02/25/2019 10:31am,Snow Emergency,"630 4th ave se,Minneapolis,MN",44.988763,-93.247409,3,University,Marcy Holmes,4,2,Armatage
-93.259988999892414,44.991816999554942,330,02/25/2019 10:33am,Snow Emergency,"202 4th ave ne,Minneapolis,MN",44.991817,-93.259989,3,Northeast,St. Anthony West,2,2,Armatage
-93.25512999974967,44.991327000340846,331,02/25/2019 10:34am,Snow Emergency,"208 5th stne,Minneapolis,MN",44.991327,-93.25513,3,Northeast,St. Anthony East,2,2,Armatage
-93.299943999715765,44.940764999705038,332,02/25/2019 10:34am,Snow Emergency,"3414 Holmes ave,Minneapolis,MN",44.940765,-93.299944,10,Calhoun Isle,ECCO,5,2,Armatage
-93.255710000416173,44.991294999764477,333,02/25/2019 10:36am,Snow Emergency,"214 5th st ne,Minneapolis,MN",44.991295,-93.25571,3,Northeast,St. Anthony West,2,2,Armatage
-93.28493299995796,45.007163000372202,334,02/25/2019 10:38am,Snow Emergency,"2700 4th St N,Minneapolis,MN",45.007163,-93.284933,5,Near North,Hawthorne,1,2,Armatage
-93.253942999869537,44.920194999899365,335,02/25/2019 10:38am,Snow Emergency,"4538 15th Ave so,Minneapolis,MN",44.920195,-93.253943,11,Nokomis,Northrop,6,2,Armatage
-93.294733999574362,44.963885000192647,336,02/25/2019 10:39am,Snow Emergency,"1912 EMERSON AVE S,Minneapolis,MN",44.963885,-93.294734,7,Calhoun Isle,Lowry Hill,3,2,Armatage
-93.256214000275861,44.992467999898338,337,02/25/2019 10:40am,Snow Emergency,"316 5th st ne,Minneapolis,MN",44.992468,-93.256214,3,Northeast,St. Anthony West,2,2,Armatage
-93.284654999728446,45.006907000257911,338,02/25/2019 10:40am,Snow Emergency,"2630 4th st n ,Minneapolis,MN",45.006907,-93.284655,5,Near North,Hawthorne,1,2,Armatage
-93.246032000176626,44.987507000447749,339,02/25/2019 10:41am,Snow Emergency,"626 5th ave se,Minneapolis,MN",44.987507,-93.246032,3,University,Marcy Holmes,4,2,Armatage
-93.294692000335488,44.963433000032978,340,02/25/2019 10:41am,Snow Emergency,"1926 Emerson Ave South,Minneapolis,MN",44.963433,-93.294692,7,Calhoun Isle,Lowry Hill,3,2,Armatage
-93.294771000381331,44.963356000079386,341,02/25/2019 10:41am,Snow Emergency,"1928 emerson,Minneapolis,MN",44.963356,-93.294771,7,Calhoun Isle,Lowry Hill,3,2,Armatage
-93.271768999939354,44.960391000044694,342,02/25/2019 10:42am,Snow Emergency,"2214 clinton av s,Minneapolis,MN",44.960391,-93.271769,10,Powderhorn,Whittier,3,2,Armatage
-93.286117999745841,45.000537999728977,343,02/25/2019 10:43am,Snow Emergency,"2106 6th st n,Minneapolis,MN",45.000538,-93.286118,5,Near North,Hawthorne,1,2,Armatage
-93.247839999916039,44.985517000409288,344,02/25/2019 10:44am,Snow Emergency,"404 5th ave se,Minneapolis,MN",44.985517,-93.24784,3,University,Marcy Holmes,4,2,Armatage
-93.27178699987013,44.956418000290512,345,02/25/2019 10:44am,Snow Emergency,"2524 Clinton Ave S,Minneapolis,MN",44.956418,-93.271787,10,Powderhorn,Whittier,3,2,Armatage
-93.286118999791995,45.000826999566414,346,02/25/2019 10:46am,Snow Emergency,"2118 6th st n,Minneapolis,MN",45.000827,-93.286119,5,Near North,Hawthorne,1,2,Armatage
-93.242129000053296,44.98590500031554,347,02/25/2019 10:47am,Snow Emergency,"604 8th ave se,Minneapolis,MN",44.985905,-93.242129,3,University,Marcy Holmes,4,2,Armatage
-93.290742999889517,44.997824999624072,348,02/25/2019 10:49am,Snow Emergency,"1810 Bryant Ave N,Minneapolis,MN",44.997825,-93.290743,5,Near North,Near - North,1,2,Armatage
-93.303142999749582,45.049649000001409,349,02/25/2019 10:49am,Snow Emergency,"1810 52nd av no,Minneapolis,MN",45.049649,-93.303143,4,Camden,Shingle Creek,1,2,Armatage
-93.243682999770613,44.984088000161137,350,02/25/2019 10:49am,Snow Emergency,"408 8th ave se,Minneapolis,MN",44.984088,-93.243683,3,University,Marcy Holmes,4,2,Armatage
-93.254079999892042,44.946230999960733,351,02/25/2019 10:53am,Snow Emergency,"3108 15th ave s,Minneapolis,MN",44.946231,-93.25408,9,Powderhorn,Powderhorn Park,6,2,Armatage
-93.295650000447154,44.99198400006162,352,02/25/2019 10:54am,Snow Emergency,"1210 fremont ave n ,Minneapolis,MN",44.991984,-93.29565,5,Near North,Near - North,1,2,Armatage
-93.271799000423471,44.961943999715857,353,02/25/2019 10:54am,Snow Emergency,"2020 CLINTON AVE S,Minneapolis,MN",44.961944,-93.271799,10,Powderhorn,Whittier,3,2,Armatage
-93.295650000447154,44.99198400006162,354,02/25/2019 10:57am,Snow Emergency,"1208 N fremont ave ,Minneapolis,MN",44.991984,-93.29565,5,Near North,Near - North,1,2,Armatage
-93.254020999869226,44.946289999983549,355,02/25/2019 10:59am,Snow Emergency,"3106 15th ave s,Minneapolis,MN",44.94629,-93.254021,9,Powderhorn,Powderhorn Park,6,2,Armatage
-93.297281000118005,44.9601309997459,356,02/25/2019 11:00am,Snow Emergency,"2228 Girard Ave South,Minneapolis,MN",44.960131,-93.297281,7,Calhoun Isle,East Isles,3,2,Armatage
-93.29461899966708,44.96066299999751,357,02/25/2019 11:02am,Snow Emergency,"2204 Emerson ave s,Minneapolis,MN",44.960663,-93.294619,7,Calhoun Isle,East Isles,3,2,Armatage
-93.294779999897059,44.960003000138386,358,02/25/2019 11:02am,Snow Emergency,"2224 EMERSON AVE S,Minneapolis,MN",44.960003,-93.29478,7,Calhoun Isle,East Isles,3,2,Armatage
-93.26026900021418,44.923587999886365,359,02/25/2019 11:03am,Snow Emergency,"4348 10th av s,Minneapolis,MN",44.923588,-93.260269,11,Nokomis,Northrop,6,2,Armatage
-93.265663999893661,44.995899999885125,360,02/25/2019 11:04am,Snow Emergency,"806 main st ne,Minneapolis,MN",44.9959,-93.265664,3,Northeast,St. Anthony West,2,2,Armatage
-93.286194999699433,45.00380100001621,361,02/25/2019 11:05am,Snow Emergency,"2402 6th st n ,Minneapolis,MN",45.003801,-93.286195,5,Near North,Hawthorne,1,2,Armatage
-93.260555999959422,45.000438999660162,362,02/25/2019 11:05am,Snow Emergency,"1222 5th st ne,Minneapolis,MN",45.000439,-93.260556,3,Northeast,Sheridan,2,2,Armatage
-93.243820999839215,44.985912999785171,363,02/25/2019 11:06am,Snow Emergency,"528 7th ave se,Minneapolis,MN",44.985913,-93.243821,3,University,Marcy Holmes,4,2,Armatage
-93.257836999577819,44.93934699996413,364,02/25/2019 11:06am,Snow Emergency,"3502 12th av s,Minneapolis,MN",44.939347,-93.257837,9,Powderhorn,Powderhorn Park,6,2,Armatage
-93.268788000066138,44.998073000268789,365,02/25/2019 11:07am,Snow Emergency,"96 11th ave ne,Minneapolis,MN",44.998073,-93.268788,3,Northeast,St. Anthony West,2,2,Armatage
-93.244315000137135,44.985286999695347,366,02/25/2019 11:08am,Snow Emergency,"502 7th Ave se,Minneapolis,MN",44.985287,-93.244315,3,University,Marcy Holmes,4,2,Armatage
-93.286198999883879,45.004069999830676,367,02/25/2019 11:08am,Snow Emergency,"2408 6th st n ,Minneapolis,MN",45.00407,-93.286199,5,Near North,Hawthorne,1,2,Armatage
-93.297271999703014,44.966253999722369,368,02/25/2019 11:09am,Snow Emergency,"1766 girard,Minneapolis,MN",44.966254,-93.297272,7,Calhoun Isle,Lowry Hill,3,2,Armatage
-93.294688000151041,44.965198999634197,369,02/25/2019 11:09am,Snow Emergency,"1802 EMERSON AVE S,Minneapolis,MN",44.965199,-93.294688,7,Calhoun Isle,Lowry Hill,3,2,Armatage
-93.300832000196635,44.949883000200373,370,02/25/2019 11:10am,Snow Emergency,"The mall humboldt. Av s,Minneapolis,MN",44.949883,-93.300832,7,Calhoun Isle,East Isles,3,2,Armatage
-93.24639599987546,44.946030999730908,371,02/25/2019 11:10am,Snow Emergency,"3112 Longfellow Ave S,Minneapolis,MN",44.946031,-93.246396,9,Powderhorn,Corcoran,6,2,Armatage
-93.247127000310797,44.986411000267481,372,02/25/2019 11:10am,Snow Emergency,"502 5th ave se,Minneapolis,MN",44.986411,-93.247127,3,University,Marcy Holmes,4,2,Armatage
-93.254677000443166,44.932551999575196,373,02/25/2019 11:11am,Snow Emergency,"1404 39th st,Minneapolis,MN",44.932552,-93.254677,8,Powderhorn,Bancroft,6,2,Armatage
-93.25919400010298,45.000094999984299,374,02/25/2019 11:11am,Snow Emergency,"1210 6th st ne,Minneapolis,MN",45.000095,-93.259194,3,Northeast,Sheridan,2,2,Armatage
-93.246112000268567,44.946615999728635,375,02/25/2019 11:12am,Snow Emergency,"3044 Longfellow Ave S,Minneapolis,MN",44.946616,-93.246112,9,Powderhorn,Corcoran,6,2,Armatage
-93.257773000223722,44.934611000097618,376,02/25/2019 11:13am,Snow Emergency,"3744 12th ave,Minneapolis,MN",44.934611,-93.257773,9,Powderhorn,Powderhorn Park,6,2,Armatage
-93.299859000292599,44.943199000433594,377,02/25/2019 11:13am,Snow Emergency,"3248 Holmes ave ,Minneapolis,MN",44.943199,-93.299859,10,Calhoun Isle,ECCO,5,2,Armatage
-93.245377999694881,44.988509999936582,378,02/25/2019 11:14am,Snow Emergency,"702 5th ave se,Minneapolis,MN",44.98851,-93.245378,3,University,Marcy Holmes,4,2,Armatage
-93.243293999818206,44.984384000321427,379,02/25/2019 11:15am,Snow Emergency,"428 8th ave se,Minneapolis,MN",44.984384,-93.243294,3,University,Marcy Holmes,4,2,Armatage
-93.292353000390619,44.994479000005924,380,02/25/2019 11:15am,Snow Emergency,"1508 Dupont Ave N,Minneapolis,MN",44.994479,-93.292353,5,Near North,Near - North,1,2,Armatage
-93.244100000114884,44.983242999864615,381,02/25/2019 11:23am,Snow Emergency,"318 8th ave se,Minneapolis,MN",44.983243,-93.2441,3,University,Marcy Holmes,4,2,Armatage
-93.297269999610762,44.958328000237088,382,02/25/2019 11:23am,Snow Emergency,"2422 Girard Ave S,Minneapolis,MN",44.958328,-93.29727,7,Calhoun Isle,East Isles,3,2,Armatage
-93.286205000160578,45.004539999921121,383,02/25/2019 11:24am,Snow Emergency,"2438 6th ST N,Minneapolis,MN",45.00454,-93.286205,5,Near North,Hawthorne,1,2,Armatage
-93.297334999910277,44.957816000008449,384,02/25/2019 11:28am,Snow Emergency,"2438 Girard Ave South,Minneapolis,MN",44.957816,-93.297335,7,Calhoun Isle,East Isles,3,2,Armatage
-93.286431999836907,45.012020000422751,385,02/25/2019 11:28am,Snow Emergency,"3104 6th st n,Minneapolis,MN",45.01202,-93.286432,5,Near North,Hawthorne,1,2,Armatage
-93.292260999745281,44.946067999638501,386,02/25/2019 11:33am,Snow Emergency,"3112 colfax ave s,Minneapolis,MN",44.946068,-93.292261,10,Calhoun Isle,CARAG,5,2,Armatage
-93.301259000102732,44.940814000166029,387,02/25/2019 11:33am,Snow Emergency,"3412 humboldt ave s,Minneapolis,MN",44.940814,-93.301259,10,Calhoun Isle,ECCO,5,2,Armatage
-93.301153999757219,44.940947000004087,388,02/25/2019 11:36am,Snow Emergency,"3410 humboldt ave s,Minneapolis,MN",44.940947,-93.301154,10,Calhoun Isle,ECCO,5,2,Armatage
-93.286281000068072,45.018651000443356,389,02/25/2019 11:38am,Snow Emergency,"3500 6th st n ,Minneapolis,MN",45.018651,-93.286281,4,Camden,McKinley,1,2,Armatage
-93.292201999722465,44.945942000123239,390,02/25/2019 11:38am,Snow Emergency,"3116 colfax ave s,Minneapolis,MN",44.945942,-93.292202,10,Calhoun Isle,CARAG,5,2,Armatage
-93.298556999605808,44.959730000139473,391,02/25/2019 11:38am,Snow Emergency,"2308 HUMBOLDT AVE S,Minneapolis,MN",44.95973,-93.298557,7,Calhoun Isle,East Isles,3,2,Armatage
-93.253534999940257,44.990859000342653,392,02/25/2019 11:38am,Snow Emergency,"110 6th st ne,Minneapolis,MN",44.990859,-93.253535,3,University,Nicollet Island - East Bank,2,2,Armatage
-93.243172999634169,44.986942999619771,393,02/25/2019 11:38am,Snow Emergency,"622 7th st se,Minneapolis,MN",44.986943,-93.243173,3,University,Marcy Holmes,4,2,Armatage
-93.264954999573547,45.003705000085745,394,02/25/2019 11:39am,Snow Emergency,"1516 3rd st ne,Minneapolis,MN",45.003705,-93.264955,3,Northeast,Sheridan,2,2,Armatage
-93.232939999881069,44.972078000299518,395,02/25/2019 11:41am,Snow Emergency,"674 NE summers st,Minneapolis,MN",44.972078,-93.23294,2,University,University of Minnesota,4,2,Armatage
-93.242465000259529,44.987790000008545,396,02/25/2019 11:41am,Snow Emergency,"728 7th ave se,Minneapolis,MN",44.98779,-93.242465,3,University,Marcy Holmes,4,2,Armatage
-93.286239999975976,45.01982000039277,397,02/25/2019 11:41am,Snow Emergency,"3544 6th st n ,Minneapolis,MN",45.01982,-93.28624,4,Camden,McKinley,1,2,Armatage
-93.298485999928914,44.956381000382919,398,02/25/2019 11:41am,Snow Emergency,"2524 humboldt av s,Minneapolis,MN",44.956381,-93.298486,7,Calhoun Isle,East Isles,3,2,Armatage
-93.282380000036937,44.965916000323205,399,02/25/2019 11:42am,Snow Emergency,"232 clifton,Minneapolis,MN",44.965916,-93.28238,7,Central,Loring Park,3,2,Armatage
-93.291050999703828,44.991409999671816,400,02/25/2019 11:42am,Snow Emergency,"1110 bryant ave n,Minneapolis,MN",44.99141,-93.291051,5,Near North,Near - North,1,2,Armatage
-93.268092000345518,45.000571000351442,401,02/25/2019 11:44am,Snow Emergency,"1220 main st ne,Minneapolis,MN",45.000571,-93.268092,3,Northeast,Sheridan,2,2,Armatage
-93.241498999778969,44.986750999758897,402,02/25/2019 11:46am,Snow Emergency,"702 8th ave se,Minneapolis,MN",44.986751,-93.241499,3,University,Marcy Holmes,4,2,Armatage
-93.25658000006689,44.999495000194145,403,02/25/2019 11:46am,Snow Emergency,"1122 Adams st ne,Minneapolis,MN",44.999495,-93.25658,1,Northeast,Logan Park,2,2,Armatage
-93.284477999659941,44.966585999744154,404,02/25/2019 11:48am,Snow Emergency,"328 Clifton Avenue South,Minneapolis,MN",44.966586,-93.284478,7,Central,Loring Park,3,2,Armatage
-93.282751000058568,44.965968000023224,405,02/25/2019 11:48am,Snow Emergency,"240 Clifton ave ,Minneapolis,MN",44.965968,-93.282751,7,Central,Loring Park,3,2,Armatage
-93.254086000168741,44.94310000036478,406,02/25/2019 11:49am,Snow Emergency,"1442 33rd st w,Minneapolis,MN",44.9431,-93.254086,9,Powderhorn,Powderhorn Park,6,2,Armatage
-93.244827000365717,44.984709000020359,407,02/25/2019 11:49am,Snow Emergency,"418 7th ave se,Minneapolis,MN",44.984709,-93.244827,3,University,Marcy Holmes,4,2,Armatage
-93.244401999652553,44.988058999823011,408,02/25/2019 11:52am,Snow Emergency,"706 6th ave se,Minneapolis,MN",44.988059,-93.244402,3,University,Marcy Holmes,4,2,Armatage
-93.24092300019629,44.987470999686934,409,02/25/2019 11:52am,Snow Emergency,"726 8th ave se,Minneapolis,MN",44.987471,-93.240923,3,University,Marcy Holmes,4,2,Armatage
-93.283344000425245,44.966233999699398,410,02/25/2019 11:52am,Snow Emergency,"300 Clifton Ave,Minneapolis,MN",44.966234,-93.283344,7,Central,Loring Park,3,2,Armatage
-93.256607000412714,45.004938000288519,411,02/25/2019 11:56am,Snow Emergency,"1628 Adams st ne,Minneapolis,MN",45.004938,-93.256607,1,Northeast,Logan Park,2,2,Armatage
-93.256607000412714,45.004938000288519,412,02/25/2019 11:57am,Snow Emergency,"1628 adams st ne,Minneapolis,MN",45.004938,-93.256607,1,Northeast,Logan Park,2,2,Armatage
-93.261524999678954,44.934632000166744,413,02/25/2019 11:59am,Snow Emergency,"3744. Elliott ave,Minneapolis,MN",44.934632,-93.261525,9,Powderhorn,Powderhorn Park,6,2,Armatage
-93.285528999563667,44.967047000318871,414,02/25/2019 11:59am,Snow Emergency,"416 CLIFTON AVE,Minneapolis,MN",44.967047,-93.285529,7,Central,Loring Park,3,2,Armatage
-93.283291999825906,44.954770999881816,415,02/25/2019 11:59am,Snow Emergency,"2622 Pleasent ave ,Minneapolis,MN",44.954771,-93.283292,10,Powderhorn,Whittier,3,2,Armatage
-93.309136000026342,45.008281999814471,416,02/25/2019 11:59am,Snow Emergency,"2712 queen av no ,Minneapolis,MN",45.008282,-93.309136,5,Near North,Jordan,1,2,Armatage
-93.255263999633826,45.005622000355061,417,02/25/2019 12:00pm,Snow Emergency,"1708 jefferson st ne,Minneapolis,MN",45.005622,-93.255264,1,Northeast,Logan Park,2,2,Armatage
-93.315919999908033,44.991557000155467,418,02/25/2019 12:00pm,Snow Emergency,"1300 vincent ave n ,Minneapolis,MN",44.991557,-93.31592,5,Near North,Willard - Hay,1,2,Armatage
-93.284460999775263,44.966580000366775,419,02/25/2019 12:00pm,Snow Emergency,"326 clifton av ,Minneapolis,MN",44.96658,-93.284461,7,Central,Loring Park,3,2,Armatage
-93.246386000313635,44.942106000391675,420,02/25/2019 12:01pm,Snow Emergency,"3318 LONGFELLOW AVE S,Minneapolis,MN",44.942106,-93.246386,9,Powderhorn,Corcoran,6,2,Armatage
-93.297569999955499,44.989328999933434,421,02/25/2019 12:02pm,Snow Emergency,"1104 N Humboldt Ave ,Minneapolis,MN",44.989329,-93.29757,5,Near North,Near - North,1,2,Armatage
-93.315541000416772,44.995978999930969,422,02/25/2019 12:03pm,Snow Emergency,"1622 vincent ave n,Minneapolis,MN",44.995979,-93.315541,5,Near North,Willard - Hay,1,2,Armatage
-93.283344000425245,44.954879000365622,423,02/25/2019 12:03pm,Snow Emergency,"2618 Pleasent ave ,Minneapolis,MN",44.954879,-93.283344,10,Powderhorn,Whittier,3,2,Armatage
-93.244922000250085,44.986524000082568,424,02/25/2019 12:04pm,Snow Emergency,"606 6th st se,Minneapolis,MN",44.986524,-93.244922,3,University,Marcy Holmes,4,2,Armatage
-93.289383000125326,44.948208000299019,425,02/25/2019 12:05pm,Snow Emergency,"3008 Aldrich ave s,Minneapolis,MN",44.948208,-93.289383,10,Calhoun Isle,CARAG,5,2,Armatage
-93.244862000181115,44.944729999989534,426,02/25/2019 12:05pm,Snow Emergency,"3200 19th ave s,Minneapolis,MN",44.94473,-93.244862,9,Powderhorn,Corcoran,6,2,Armatage
-93.289690999939637,44.947277999680011,427,02/25/2019 12:09pm,Snow Emergency,"3038 Aldrich ave s,Minneapolis,MN",44.947278,-93.289691,10,Calhoun Isle,CARAG,5,2,Armatage
-93.244500999721311,44.987936999592932,428,02/25/2019 12:12pm,Snow Emergency,"702 6th ave se,Minneapolis,MN",44.987937,-93.244501,3,University,Marcy Holmes,4,2,Armatage
-93.275617000224372,44.95783900016977,429,02/25/2019 12:13pm,Snow Emergency,"2438 Stevens Ave South,Minneapolis,MN",44.957839,-93.275617,10,Powderhorn,Whittier,3,2,Armatage
-93.283309999756625,44.958200999776352,430,02/25/2019 12:16pm,Snow Emergency,"2424 PLEASANT AVE,Minneapolis,MN",44.958201,-93.28331,10,Powderhorn,Whittier,3,2,Armatage
-93.28905700038024,45.026470000390248,431,02/25/2019 12:17pm,Snow Emergency,"3922 Aldrich ave n ,Minneapolis,MN",45.02647,-93.289057,4,Camden,Webber - Camden,1,2,Armatage
-93.303325000048687,44.979836000131343,432,02/25/2019 12:17pm,Snow Emergency,"424 Logan av no,Minneapolis,MN",44.979836,-93.303325,5,Near North,Harrison,3,2,Armatage
-93.285875000231044,44.959462000371047,433,02/25/2019 12:18pm,Snow Emergency,"2316 Harriet Ave S,Minneapolis,MN",44.959462,-93.285875,10,Powderhorn,Whittier,3,2,Armatage
-93.303067999888242,44.941328999633697,434,02/25/2019 12:19pm,Snow Emergency,"1842 34th st,Minneapolis,MN",44.941329,-93.303068,10,Calhoun Isle,ECCO,5,2,Armatage
-93.286192999607238,45.004300999691452,435,02/25/2019 12:21pm,Snow Emergency,"2418 6th st n,Minneapolis,MN",45.004301,-93.286193,5,Near North,Hawthorne,1,2,Armatage
-93.248261000444757,44.937738999555222,436,02/25/2019 12:21pm,Snow Emergency,"1806 36th st,Minneapolis,MN",44.937739,-93.248261,9,Powderhorn,Powderhorn Park,6,2,Armatage
-93.281742000293036,44.957161000379926,437,02/25/2019 12:23pm,Snow Emergency,"2500 pillsbury. Av s,Minneapolis,MN",44.957161,-93.281742,10,Powderhorn,Whittier,3,2,Armatage
-93.253985000007731,45.004271000106598,438,02/25/2019 12:25pm,Snow Emergency,"1602 madison st ne,Minneapolis,MN",45.004271,-93.253985,1,Northeast,Logan Park,2,2,Armatage
