X,Y,FID,Call_Taken,Customer,Location,X_Coord,Y_Coord,Ward_numbe,Neighborho,Community,Day_identi,TowDist
-93.273376,44.963968,673,12/18/2016 03:18pm,Snow Emergency,"202 19TH ST E,Minneapolis,MN",44.963968,-93.273376,6,Stevens Square,Central,2,3
-93.239462,44.98272,674,12/18/2016 11:51am,Snow Emergency,"422 11th Ave se ,Minneapolis,MN",44.98272,-93.239462,3,Marcy-Holmes,University,2,4
-93.296141,44.939151,675,12/18/2016 01:13pm,Snow Emergency,"3508 Fremont Ave s,Minneapolis,MN",44.939151,-93.296141,10,CARAG,Calhoun Isles,2,5
-93.2623,44.90229,676,12/17/2016 10:43pm,Snow Emergency,"5529 Chicago Ave S,Minneapolis,MN",44.90229,-93.2623,11,Diamond Lake,Nokomis,1,6
-93.235567,44.989678,677,12/18/2016 09:41am,Snow Emergency,"1121 Talmage Ave SE,Minneapolis,MN",44.989678,-93.235567,2,Como,University,2,4
-93.298214,44.982638,678,12/19/2016 02:37pm,Snow Emergency,"501 Humboldt n,Minneapolis,MN",44.982638,-93.298214,5,Harrison,Near-North,3,3
-93.299856,44.94543,679,12/18/2016 12:44pm,Snow Emergency,"3132 HOLMES AVE S ,Minneapolis,MN",44.94543,-93.299856,10,ECCO,Calhoun Isles,2,5
-93.30379,44.948048,680,12/18/2016 09:04am,Snow Emergency,"3000 James Ave s,Minneapolis,MN",44.948048,-93.30379,10,ECCO,Calhoun Isles,2,5
-93.279315,44.966793,681,12/18/2016 02:27am,Snow Emergency,"1527 LASALLE AVE,Minneapolis,MN",44.966793,-93.279315,7,Loring Park,Central,2,3
-93.2611,45.00111,682,12/17/2016 10:43pm,Snow Emergency,"409 13th Ave NE,Minneapolis,MN",45.00111,-93.2611,3,Sheridan,Northeast,1,2
-93.233967,44.982347,683,12/18/2016 01:14pm,Snow Emergency,"1404 6th st se ,Minneapolis,MN",44.982347,-93.233967,3,Marcy-Holmes,University,2,4
-93.314924,44.99918,684,12/19/2016 02:38pm,Snow Emergency,"1911 Upton Ave. N. ,Minneapolis,MN",44.99918,-93.314924,5,Willard-Hay,Near-North,3,1
-93.292175,44.966784,685,12/18/2016 09:42am,Snow Emergency,"1716 colfax ave s,Minneapolis,MN",44.966784,-93.292175,7,Lowry Hill,Calhoun Isles,2,3
-93.304724,44.985736,686,12/18/2016 03:18pm,Snow Emergency,"717 Morgan AVE N,Minneapolis,MN",44.985736,-93.304724,5,Near-North,Near-North,2,1
-93.300688,44.992497,687,12/18/2016 11:18am,Snow Emergency,"1328 James Ave. N. ,Minneapolis,MN",44.992497,-93.300688,5,Near-North,Near-North,2,1
-93.23952,44.985861,688,12/18/2016 12:44pm,Snow Emergency,"920 7th st se,Minneapolis,MN",44.985861,-93.23952,3,Marcy-Holmes,University,2,4
-93.304439,44.993962,689,12/18/2016 11:53am,Snow Emergency,"1428 Morgan ave n,Minneapolis,MN",44.993962,-93.304439,5,Willard-Hay,Near-North,2,1
-93.259276,44.996231,690,12/18/2016 09:05am,Snow Emergency,"416 7th ave ne,Minneapolis,MN",44.996231,-93.259276,3,St. Anthony West,Northeast,2,2
-93.248752,44.989498,691,12/18/2016 02:27pm,Snow Emergency,"316 7th st se,Minneapolis,MN",44.989498,-93.248752,3,Marcy-Holmes,University,2,4
-93.281525,44.967464,692,12/17/2016 10:44pm,Snow Emergency,"209 15th st w,Minneapolis,MN",44.967464,-93.281525,7,Loring Park,Central,1,3
-93.234073,44.983301,693,12/18/2016 01:14pm,Snow Emergency,"1318 7th St se,Minneapolis,MN",44.983301,-93.234073,3,Marcy-Holmes,University,2,4
-93.231308,44.94628,694,12/19/2016 02:41pm,Snow Emergency,"3117 28th ave s,Minneapolis,MN",44.94628,-93.231308,2,Longfellow,Longfellow,3,6
-93.251739,44.986061,695,12/18/2016 09:43am,Snow Emergency,"308 3rd ave se,Minneapolis,MN",44.986061,-93.251739,3,Marcy-Holmes,University,2,4
-93.288926,45.019302,696,12/18/2016 03:18pm,Snow Emergency,"3526 aldrich ave n ,Minneapolis,MN",45.019302,-93.288926,4,McKinley,Camden,2,1
-93.262306,44.932367,697,12/18/2016 11:18am,Snow Emergency,"814 39th St. E.,Minneapolis,MN",44.932367,-93.262306,8,Bancroft,Powderhorn,2,6
-93.260124,44.946368,698,12/18/2016 12:45pm,Snow Emergency,"3102 10th ave s,Minneapolis,MN",44.946368,-93.260124,9,Powderhorn Park,Powderhorn,2,6
-93.25022,44.985665,699,12/18/2016 09:07am,Snow Emergency,"318 4th Ave se,Minneapolis,MN",44.985665,-93.25022,3,Marcy-Holmes,University,2,4
-93.235714,44.989678,700,12/18/2016 11:53am,Snow Emergency,"1109 Talmage Ave SE -,Minneapolis,MN",44.989678,-93.235714,2,Como,University,2,4
-93.273997,44.961199,701,12/19/2016 02:42pm,Snow Emergency,"2113 2ND AVE S,Minneapolis,MN",44.961199,-93.273997,10,Whittier,Powderhorn,3,3
-93.260778,45.00092,702,12/17/2016 10:45pm,Snow Emergency,"461 13th Ave NE,Minneapolis,MN",45.00092,-93.260778,3,Sheridan,Northeast,1,2
-93.253804,45.003068,703,12/18/2016 02:28pm,Snow Emergency,"670 15th ave ne,Minneapolis,MN",45.003068,-93.253804,1,Logan Park,Northeast,2,2
-93.279353,44.967067,704,12/18/2016 01:15am,Snow Emergency,"1518 LASALLE AVE,Minneapolis,MN",44.967067,-93.279353,7,Loring Park,Central,2,3
-93.244326,44.9858,705,12/18/2016 09:43am,Snow Emergency,"528 7th ave se,Minneapolis,MN",44.9858,-93.244326,3,Marcy-Holmes,University,2,4
-93.274051,44.963447,706,12/18/2016 03:20pm,Snow Emergency,"1914 - 2ND AVE S,Minneapolis,MN",44.963447,-93.274051,6,Stevens Square,Central,2,3
-93.259078,44.947623,707,12/18/2016 12:45pm,Snow Emergency,"3020 11th Ave. S.,Minneapolis,MN",44.947623,-93.259078,9,Powderhorn Park,Powderhorn,2,6
-93.304441,44.994299,708,12/18/2016 11:18am,Snow Emergency,"1504 Morgan ave n,Minneapolis,MN",44.994299,-93.304441,5,Willard-Hay,Near-North,2,1
-93.258663,44.996727,709,12/18/2016 09:07am,Snow Emergency,"510 7th ave ne,Minneapolis,MN",44.996727,-93.258663,3,St. Anthony West,Northeast,2,2
-93.299566,44.944743,710,12/18/2016 11:56am,Snow Emergency,"1448 32nd st w,Minneapolis,MN",44.944743,-93.299566,10,ECCO,Calhoun Isles,2,5
-93.265895,44.968046,711,12/18/2016 02:29am,Snow Emergency,"643 15TH ST E,Minneapolis,MN",44.968046,-93.265895,6,Elliot Park,Central,2,3
-93.221148,44.971477,712,12/19/2016 02:45pm,Snow Emergency,"155 26th Ave se ,Minneapolis,MN",44.971477,-93.221148,2,Prospect Park,University,3,4
-93.28085,44.966476,713,12/18/2016 09:44am,Snow Emergency,"1522 SPRUCE pl,Minneapolis,MN",44.966476,-93.28085,7,Loring Park,Central,2,3
-93.23882,44.963994,714,12/18/2016 12:46am,Snow Emergency,"2302 9th St s,Minneapolis,MN",44.963994,-93.23882,6,Seward,Longfellow,2,4
-93.299685,44.938134,715,12/18/2016 11:19am,Snow Emergency,"3544 holmes ave s,Minneapolis,MN",44.938134,-93.299685,10,ECCO,Calhoun Isles,2,5
-93.270507,44.945281,716,12/17/2016 10:45pm,Snow Emergency,"3140 4TH AVE S,Minneapolis,MN",44.945281,-93.270507,9,Central,Powderhorn,1,5
-93.311752,45.002968,717,12/18/2016 03:20pm,Snow Emergency,"2314 Sheridan Ave n,Minneapolis,MN",45.002968,-93.311752,5,Willard-Hay,Near-North,2,1
-93.268533,44.967652,718,12/18/2016 01:15am,Snow Emergency,"501 15TH st e,Minneapolis,MN",44.967652,-93.268533,6,Elliot Park,Central,2,3
-93.241128,44.98754,719,12/18/2016 11:57am,Snow Emergency,"726 8th ave se,Minneapolis,MN",44.98754,-93.241128,3,Marcy-Holmes,University,2,4
-93.303763,44.947176,720,12/18/2016 09:07am,Snow Emergency,"3032 James Ave s,Minneapolis,MN",44.947176,-93.303763,10,ECCO,Calhoun Isles,2,5
-93.309847,44.998258,721,12/19/2016 02:46pm,Snow Emergency,"1819 Queen Ave N,Minneapolis,MN",44.998258,-93.309847,5,Willard-Hay,Near-North,3,1
-93.245251,44.988853,722,12/18/2016 09:44am,Snow Emergency,"716 5TH AVE SE,Minneapolis,MN",44.988853,-93.245251,3,Marcy-Holmes,University,2,4
-93.262153,45.001977,723,12/18/2016 02:29pm,Snow Emergency,"354 14th ave ne,Minneapolis,MN",45.001977,-93.262153,3,Sheridan,Northeast,2,2
-93.234347,44.984246,724,12/18/2016 12:46pm,Snow Emergency,"708 13th Ave se,Minneapolis,MN",44.984246,-93.234347,3,Marcy-Holmes,University,2,4
-93.270237,44.943854,725,12/17/2016 10:47pm,Snow Emergency,"3233 4th ave s,Minneapolis,MN",44.943854,-93.270237,9,Central,Powderhorn,1,5
-93.29974,44.944363,726,12/18/2016 11:20am,Snow Emergency,"3206 Holmes Ave s,Minneapolis,MN",44.944363,-93.29974,10,ECCO,Calhoun Isles,2,5
-93.237498,44.936704,727,12/18/2016 03:20pm,Snow Emergency,"3624 24th ave S,Minneapolis,MN",44.936704,-93.237498,12,Standish,Powderhorn,2,6
-93.255246,44.939394,728,12/18/2016 09:08am,Snow Emergency,"3502 14th Ave. S.,Minneapolis,MN",44.939394,-93.255246,9,Powderhorn Park,Powderhorn,2,6
-93.297082,44.943157,729,12/18/2016 11:59am,Snow Emergency,"3248 girard ave s,Minneapolis,MN",44.943157,-93.297082,10,CARAG,Calhoun Isles,2,5
-93.297439,44.941698,730,12/18/2016 01:15pm,Snow Emergency,"3340 Girard Ave s,Minneapolis,MN",44.941698,-93.297439,10,CARAG,Calhoun Isles,2,5
-93.235788,44.989678,731,12/18/2016 09:44am,Snow Emergency,"1103 Talmage Ave SE - ,Minneapolis,MN",44.989678,-93.235788,2,Como,University,2,4
-93.282641,44.939372,732,12/19/2016 02:47pm,Snow Emergency,"3501 pleasant Ave s,Minneapolis,MN",44.939372,-93.282641,8,Lyndale,Powderhorn,3,5
-93.297747,44.94474,733,12/18/2016 12:46pm,Snow Emergency,"1410 32nd st w,Minneapolis,MN",44.94474,-93.297747,10,CARAG,Calhoun Isles,2,5
-93.249262,44.988081,734,12/18/2016 02:30pm,Snow Emergency,"316 6th st se,Minneapolis,MN",44.988081,-93.249262,3,Marcy-Holmes,University,2,4
-93.266591,45.00855,735,12/17/2016 10:47pm,Snow Emergency,"500-799 2st n ,Minneapolis,MN",45.00855,-93.266591,3,Bottineau,Northeast,1,2
-93.244081,44.983819,736,12/18/2016 11:20am,Snow Emergency,"400 8th ave se ,Minneapolis,MN",44.983819,-93.244081,3,Marcy-Holmes,University,2,4
-93.300627,45.012232,737,12/18/2016 09:08am,Snow Emergency,"3038 James ave,Minneapolis,MN",45.012232,-93.300627,5,Jordan,Near-North,2,1
-93.289421,44.946208,738,12/18/2016 03:21pm,Snow Emergency,"3120 Aldrich Ave South,Minneapolis,MN",44.946208,-93.289421,10,CARAG,Calhoun Isles,2,5
-93.298834,44.944854,739,12/18/2016 11:59am,Snow Emergency,"1434 32nd st w,Minneapolis,MN",44.944854,-93.298834,10,ECCO,Calhoun Isles,2,5
-93.279314,44.969616,740,12/18/2016 01:16am,Snow Emergency,"1359 Lasalle ave ,Minneapolis,MN",44.969616,-93.279314,7,Loring Park,Central,2,3
-93.288891,45.004648,741,12/19/2016 02:47pm,Snow Emergency,"715 25th ave n ,Minneapolis,MN",45.004648,-93.288891,5,Hawthorne,Near-North,3,1
-93.246582,44.987602,742,12/18/2016 09:45am,Snow Emergency,"616 5th Ave SE,Minneapolis,MN",44.987602,-93.246582,3,Marcy-Holmes,University,2,4
-93.29724,44.959381,743,12/18/2016 12:46pm,Snow Emergency,"2320 GIRARD AVE S,Minneapolis,MN",44.959381,-93.29724,7,East Isles,Calhoun Isles,2,3
-93.237186,45.009298,744,12/17/2016 10:48pm,Snow Emergency,"1942 Johnson St NE,Minneapolis,MN",45.009298,-93.237186,1,Windom Park,Northeast,1,2
-93.286255,45.024413,745,12/18/2016 02:31pm,Snow Emergency,"3814 6th st n,Minneapolis,MN",45.024413,-93.286255,4,Webber-Camden,Camden,2,1
-93.248109,44.988335,746,12/18/2016 09:08am,Snow Emergency,"606 4th ave se,Minneapolis,MN",44.988335,-93.248109,3,Marcy-Holmes,University,2,4
-93.288998,45.010222,747,12/18/2016 03:22pm,Snow Emergency,"2922 Aldrich Ave N,Minneapolis,MN",45.010222,-93.288998,5,Hawthorne,Near-North,2,1
-93.243547,44.964007,748,12/18/2016 12:01am,Snow Emergency,"2007 9th st s ,Minneapolis,MN",44.964007,-93.243547,6,Seward,Longfellow,2,4
-93.297376,44.94206,749,12/18/2016 01:16pm,Snow Emergency,"3328 Girard Ave South,Minneapolis,MN",44.94206,-93.297376,10,CARAG,Calhoun Isles,2,5
-93.262234,44.930566,750,12/18/2016 11:21am,Snow Emergency,"820 40 th st ,Minneapolis,MN",44.930566,-93.262234,8,Bancroft,Powderhorn,2,6
-93.307182,44.986074,751,12/19/2016 02:52pm,Snow Emergency,"2113 8th ave n,Minneapolis,MN",44.986074,-93.307182,5,Near-North,Near-North,3,1
-93.253517,44.996917,752,12/18/2016 09:46am,Snow Emergency,"682 Summer St ne,Minneapolis,MN",44.996917,-93.253517,3,St. Anthony East,Northeast,2,2
-93.305407,44.984911,753,12/18/2016 12:46pm,Snow Emergency,"616 Newton Ave N,Minneapolis,MN",44.984911,-93.305407,5,Near-North,Near-North,2,1
-93.312976,44.994812,754,12/18/2016 02:31pm,Snow Emergency,"1522 Thomas Ave N,Minneapolis,MN",44.994812,-93.312976,5,Willard-Hay,Near-North,2,1
-93.294496,44.949716,755,12/17/2016 10:49pm,Snow Emergency,"2908 EMERSON AVE S,Minneapolis,MN",44.949716,-93.294496,10,Lowry Hill East,Calhoun Isles,1,3
-93.295631,44.991984,756,12/18/2016 09:08am,Snow Emergency,"1208 Fremont Ave. N. ,Minneapolis,MN",44.991984,-93.295631,5,Near-North,Near-North,2,1
-93.296603,44.953461,757,12/19/2016 02:54pm,Snow Emergency,"2707 Girard Ave S,Minneapolis,MN",44.953461,-93.296603,10,Lowry Hill East,Calhoun Isles,3,3
-93.298293,44.947057,758,12/18/2016 12:02am,Snow Emergency,"3041 Hennepin Avenue South,Minneapolis,MN",44.947057,-93.298293,10,CARAG,Calhoun Isles,2,5
-93.246139,44.989547,759,12/18/2016 11:21am,Snow Emergency,"414 se 8th,Minneapolis,MN",44.989547,-93.246139,3,Marcy-Holmes,University,2,4
-93.284589,44.961315,760,12/18/2016 03:24pm,Snow Emergency,"2116 GRAND AVE S,Minneapolis,MN",44.961315,-93.284589,10,Whittier,Powderhorn,2,3
-93.265076,45.000895,761,12/18/2016 01:17am,Snow Emergency,"220 13th Ave NE,Minneapolis,MN",45.000895,-93.265076,3,Sheridan,Northeast,2,2
-93.292301,44.99807,762,12/18/2016 09:46am,Snow Emergency,"1820 dupont ave n,Minneapolis,MN",44.99807,-93.292301,5,Near-North,Near-North,2,1
-93.297241,44.944739,763,12/18/2016 12:47pm,Snow Emergency,"1402 32ND st w,Minneapolis,MN",44.944739,-93.297241,10,CARAG,Calhoun Isles,2,5
-93.267656,44.962005,764,12/18/2016 02:32am,Snow Emergency,"2017 PORTLAND AVE,Minneapolis,MN",44.962005,-93.267656,6,Ventura Village,Phillips,2,3
-93.283401,45.005971,765,12/18/2016 09:08am,Snow Emergency,"2604 3rd St N,Minneapolis,MN",45.005971,-93.283401,5,Hawthorne,Near-North,2,1
-93.261056,45.001055,766,12/17/2016 10:49pm,Snow Emergency,"411 13th Ave NE,Minneapolis,MN",45.001055,-93.261056,3,Sheridan,Northeast,1,2
-93.276052,44.963968,767,12/18/2016 12:02pm,Snow Emergency,"108 19TH ST E,Minneapolis,MN",44.963968,-93.276052,6,Stevens Square,Central,2,3
-93.289473,45.012,768,12/19/2016 02:55pm,Snow Emergency,"735 31st ave n ,Minneapolis,MN",45.012,-93.289473,5,Hawthorne,Near-North,3,1
-93.244337,44.985785,769,12/18/2016 11:22am,Snow Emergency,"526 7th Avenue Southeast,Minneapolis,MN",44.985785,-93.244337,3,Marcy-Holmes,University,2,4
-93.241118,44.946113,770,12/18/2016 03:24pm,Snow Emergency,"3112 22nd Ave. S.,Minneapolis,MN",44.946113,-93.241118,9,Corcoran,Powderhorn,2,6
-93.261731,44.947488,771,12/18/2016 01:18pm,Snow Emergency,"3026 Elliot Avenue South,Minneapolis,MN",44.947488,-93.261731,9,Powderhorn Park,Powderhorn,2,6
-93.257943,44.995444,772,12/18/2016 09:47am,Snow Emergency,"602 5th st ne,Minneapolis,MN",44.995444,-93.257943,3,St. Anthony West,Northeast,2,2
-93.250122,44.990399,773,12/18/2016 09:10am,Snow Emergency,"708 2nd ave se,Minneapolis,MN",44.990399,-93.250122,3,Marcy-Holmes,University,2,2
-93.29708,44.943456,774,12/18/2016 12:47pm,Snow Emergency,"3240 GIRARD AVE S ,Minneapolis,MN",44.943456,-93.29708,10,CARAG,Calhoun Isles,2,5
-93.270233,44.943621,775,12/17/2016 10:50pm,Snow Emergency,"3241 4 TH AVE S,Minneapolis,MN",44.943621,-93.270233,9,Central,Powderhorn,1,5
-93.30158,44.99271,776,12/18/2016 11:22am,Snow Emergency,"1336 Knox Ave n,Minneapolis,MN",44.99271,-93.30158,5,Near-North,Near-North,2,1
-93.297386,44.941149,777,12/18/2016 01:18pm,Snow Emergency,"3400 GIRARD AVE S,Minneapolis,MN",44.941149,-93.297386,10,CARAG,Calhoun Isles,2,5
-93.295633,44.964775,778,12/18/2016 12:02pm,Snow Emergency,"1814 FREMONT AVE S,Minneapolis,MN",44.964775,-93.295633,7,Lowry Hill,Calhoun Isles,2,3
-93.230713,44.989667,779,12/19/2016 02:55pm,Snow Emergency,"1506 talmage ave se,Minneapolis,MN",44.989667,-93.230713,1,Como,University,3,4
-93.305379,44.989308,780,12/18/2016 03:26pm,Snow Emergency,"1112 newton ave n,Minneapolis,MN",44.989308,-93.305379,5,Near-North,Near-North,2,1
-93.291022,44.988306,781,12/18/2016 09:12am,Snow Emergency,"1034 Aldrich Ave n,Minneapolis,MN",44.988306,-93.291022,5,Sumner-Glenwood,Near-North,2,1
-93.298165,44.990937,782,12/18/2016 09:47am,Snow Emergency,"1204 Humbodlt Ave. N. ,Minneapolis,MN",44.990937,-93.298165,5,Near-North,Near-North,2,1
-93.2735,44.98686,783,12/17/2016 10:51pm,Snow Emergency,"489 2nd st n,Minneapolis,MN",44.98686,-93.2735,3,North Loop,Central,1,3
-93.239639,44.983071,784,12/18/2016 12:47pm,Snow Emergency,"1026 5th st Se,Minneapolis,MN",44.983071,-93.239639,3,Marcy-Holmes,University,2,4
-93.285364,44.940106,785,12/19/2016 02:56pm,Snow Emergency,"3435 Harriet Ave s,Minneapolis,MN",44.940106,-93.285364,8,Lyndale,Powderhorn,3,5
-93.237913,44.984255,786,12/18/2016 12:02pm,Snow Emergency,"604 11th Ave se,Minneapolis,MN",44.984255,-93.237913,3,Marcy-Holmes,University,2,4
-93.303414,44.947107,787,12/18/2016 09:47am,Snow Emergency,"3034 James ave s,Minneapolis,MN",44.947107,-93.303414,10,ECCO,Calhoun Isles,2,5
-93.284587,44.961454,788,12/18/2016 03:28pm,Snow Emergency,"2112 GRAND AVE S,Minneapolis,MN",44.961454,-93.284587,10,Whittier,Powderhorn,2,3
-93.285987,44.968419,789,12/17/2016 10:51pm,Snow Emergency,"431 15th st w,Minneapolis,MN",44.968419,-93.285987,7,Loring Park,Central,1,3
-93.221103,44.971536,790,12/19/2016 02:57pm,Snow Emergency,"161 26TH AVE SE,Minneapolis,MN",44.971536,-93.221103,2,Prospect Park,University,3,4
-93.237618,44.98469,791,12/18/2016 12:03pm,Snow Emergency,"620 11th ave se,Minneapolis,MN",44.98469,-93.237618,3,Marcy-Holmes,University,2,4
-93.301128,44.947329,792,12/18/2016 09:48am,Snow Emergency,"3028 humbolt Ave s,Minneapolis,MN",44.947329,-93.301128,10,ECCO,Calhoun Isles,2,5
-93.27031,44.947324,793,12/17/2016 10:51pm,Snow Emergency,"3032 4th ave s,Minneapolis,MN",44.947324,-93.27031,9,Central,Powderhorn,1,5
-93.256299,45.005576,794,12/18/2016 03:28pm,Snow Emergency,"1722 Adams st ne,Minneapolis,MN",45.005576,-93.256299,1,Logan Park,Northeast,2,2
-93.313062,45.024243,795,12/18/2016 12:04am,Snow Emergency,"3800 block Thomas Ave n,Minneapolis,MN",45.024243,-93.313062,4,Victory,Camden,2,1
-93.275277,44.95877,796,12/19/2016 02:59pm,Snow Emergency,"2423 STEVENS AVE S,Minneapolis,MN",44.95877,-93.275277,10,Whittier,Powderhorn,3,3
-93.245173,44.984731,797,12/18/2016 09:49am,Snow Emergency,"412 7th ave se,Minneapolis,MN",44.984731,-93.245173,3,Marcy-Holmes,University,2,4
-93.269896,44.937396,798,12/17/2016 10:52pm,Snow Emergency,"3609 4th Ave s,Minneapolis,MN",44.937396,-93.269896,8,Central,Powderhorn,1,5
-93.291054,45.038638,799,12/18/2016 12:04am,Snow Emergency,"4600 Bryant ave,Minneapolis,MN",45.038638,-93.291054,4,Lind-Bohanon,Camden,2,1
-93.292041,44.939118,800,12/18/2016 03:28pm,Snow Emergency,"3510 Colfax Ave s,Minneapolis,MN",44.939118,-93.292041,10,CARAG,Calhoun Isles,2,5
-93.236045,44.964652,801,12/18/2016 12:50am,Snow Emergency,"2516 Butler PL,Minneapolis,MN",44.964652,-93.236045,2,Cedar Riverside,University,2,4
-93.221133,44.971496,802,12/19/2016 03:01pm,Snow Emergency,"157 26TH AVE SE,Minneapolis,MN",44.971496,-93.221133,2,Prospect Park,University,3,4
-93.280556,44.966904,803,12/18/2016 09:50am,Snow Emergency,"1526 spruce pl,Minneapolis,MN",44.966904,-93.280556,7,Loring Park,Central,2,3
-93.273561,44.987185,804,12/17/2016 10:53pm,Snow Emergency,"2nd St n 500 blk,Minneapolis,MN",44.987185,-93.273561,3,North Loop,Central,1,1
-93.242323,44.964005,805,12/18/2016 12:04am,Snow Emergency,"2105 9th St s,Minneapolis,MN",44.964005,-93.242323,6,Seward,Longfellow,2,4
-93.246054,44.983631,806,12/18/2016 09:51am,Snow Emergency,"326 7th ave se,Minneapolis,MN",44.983631,-93.246054,3,Marcy-Holmes,University,2,4
-93.293173,45.027589,807,12/18/2016 03:30pm,Snow Emergency,"40th and dupont ave n,Minneapolis,MN",45.027589,-93.293173,4,Webber-Camden,Camden,2,1
-93.279316,44.968691,808,12/18/2016 12:50am,Snow Emergency,"1403 lasalle av s,Minneapolis,MN",44.968691,-93.279316,7,Loring Park,Central,2,3
-93.262242,44.91679,809,12/17/2016 10:56pm,Snow Emergency,"4729 Chicago Avenue South,Minneapolis,MN",44.91679,-93.262242,11,Northrop,Nokomis,1,6
-93.267362,44.966281,810,12/18/2016 12:04pm,Snow Emergency,"610 17th ST E,Minneapolis,MN",44.966281,-93.267362,6,Elliot Park,Central,2,3
-93.256441,44.930181,811,12/18/2016 09:51am,Snow Emergency,"4008 13th ave S,Minneapolis,MN",44.930181,-93.256441,8,Bancroft,Powderhorn,2,6
-93.261365,44.942875,812,12/18/2016 12:04pm,Snow Emergency,"3316 Elliot ave,Minneapolis,MN",44.942875,-93.261365,9,Powderhorn Park,Powderhorn,2,6
-93.293215,44.949743,813,12/17/2016 10:57pm,Snow Emergency,"2912 DUPONT AVE S,Minneapolis,MN",44.949743,-93.293215,10,Lowry Hill East,Calhoun Isles,1,3
-93.294525,44.944418,814,12/18/2016 03:30pm,Snow Emergency,"3204 Emerson Ave s,Minneapolis,MN",44.944418,-93.294525,10,CARAG,Calhoun Isles,2,5
-93.252803,44.90853,815,12/18/2016 12:50am,Snow Emergency,"5208 Bloomington Ave S,Minneapolis,MN",44.90853,-93.252803,11,Hale,Nokomis,2,6
-93.256602,44.996909,816,12/18/2016 09:52am,Snow Emergency,"628 summer st ne,Minneapolis,MN",44.996909,-93.256602,3,St. Anthony East,Northeast,2,2
-93.22937,44.988906,817,12/18/2016 12:04pm,Snow Emergency,"1036 16th Ave s e,Minneapolis,MN",44.988906,-93.22937,1,Como,University,2,4
-93.273561,44.987185,818,12/17/2016 10:58pm,Snow Emergency,"500 block 2nd St n,Minneapolis,MN",44.987185,-93.273561,3,North Loop,Central,1,1
-93.25621,44.935293,819,12/18/2016 09:53am,Snow Emergency,"3716 13th ave S,Minneapolis,MN",44.935293,-93.25621,9,Powderhorn Park,Powderhorn,2,6
-93.304446,44.994995,820,12/18/2016 12:04pm,Snow Emergency,"1526 Morgan Ave N,Minneapolis,MN",44.994995,-93.304446,5,Willard-Hay,Near-North,2,1
-93.270273,44.947277,821,12/17/2016 10:59pm,Snow Emergency,"3033 4th Ave s ,Minneapolis,MN",44.947277,-93.270273,9,Central,Powderhorn,1,5
-93.27028,45.002449,822,12/18/2016 12:50pm,Snow Emergency,"1428 Grand St ne,Minneapolis,MN",45.002449,-93.27028,3,Sheridan,Northeast,2,2
-93.267656,44.962005,823,12/18/2016 03:32am,Snow Emergency,"2017 PORTLAND AVE,Minneapolis,MN",44.962005,-93.267656,6,Ventura Village,Phillips,2,3
-93.245223,44.984669,824,12/18/2016 09:53am,Snow Emergency,"410 7th ave se,Minneapolis,MN",44.984669,-93.245223,3,Marcy-Holmes,University,2,4
-93.260045,44.995406,825,12/18/2016 12:04pm,Snow Emergency,"620 4th st ne,Minneapolis,MN",44.995406,-93.260045,3,St. Anthony West,Northeast,2,2
-93.27942,44.967731,826,12/17/2016 11:00pm,Snow Emergency,"110 15th st w,Minneapolis,MN",44.967731,-93.27942,7,Loring Park,Central,1,3
-93.257509,44.939336,827,12/18/2016 09:54am,Snow Emergency,"3502 12th Ave. so,Minneapolis,MN",44.939336,-93.257509,9,Powderhorn Park,Powderhorn,2,6
-93.304427,45.004601,828,12/18/2016 03:32pm,Snow Emergency,"2406 Morgan Ave n ,Minneapolis,MN",45.004601,-93.304427,5,Jordan,Near-North,2,1
-93.250262,44.933217,829,12/18/2016 12:05pm,Snow Emergency,"3824 17th Ave. S.,Minneapolis,MN",44.933217,-93.250262,8,Bancroft,Powderhorn,2,6
-93.268809,45.000526,830,12/18/2016 12:51am,Snow Emergency,"129 13th Ave NE,Minneapolis,MN",45.000526,-93.268809,3,Sheridan,Northeast,2,2
-93.273561,44.987185,831,12/17/2016 11:00pm,Snow Emergency,"500 799 2nd st n,Minneapolis,MN",44.987185,-93.273561,3,North Loop,Central,1,1
-93.30342,44.945737,832,12/18/2016 09:54am,Snow Emergency,"3122 James ave s,Minneapolis,MN",44.945737,-93.30342,10,ECCO,Calhoun Isles,2,5
-93.239456,44.982288,833,12/18/2016 12:05pm,Snow Emergency,"406 11th ave se,Minneapolis,MN",44.982288,-93.239456,3,Marcy-Holmes,University,2,4
-93.279315,44.968778,834,12/18/2016 12:51am,Snow Emergency,"1401 lasalle ave,Minneapolis,MN",44.968778,-93.279315,7,Loring Park,Central,2,3
-93.249081,44.988372,835,12/18/2016 03:32pm,Snow Emergency,"314 6th St SE,Minneapolis,MN",44.988372,-93.249081,3,Marcy-Holmes,University,2,4
-93.281638,44.968023,836,12/17/2016 11:01pm,Snow Emergency,"214 15th st w,Minneapolis,MN",44.968023,-93.281638,7,Loring Park,Central,1,3
-93.298168,44.989604,837,12/18/2016 09:55am,Snow Emergency,"1124 humbold Ave n,Minneapolis,MN",44.989604,-93.298168,5,Near-North,Near-North,2,1
-93.280853,44.968504,838,12/18/2016 12:06pm,Snow Emergency,"1304 spruce pl,Minneapolis,MN",44.968504,-93.280853,7,Loring Park,Central,2,3
