X,Y,OBJECTID,Citation_N,Date,Address,Ordinance,Ordinanc_1,Latitude,Longitude,Ward,Neighborho,Community,Tow_Zone,Day,Snow_Emerg
-93.303564000278357,44.946632999613314,2980,271119352000,2019-02-26T00:00:00.000Z,JAMES AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.946633,-93.303564,10,ECCO,Calhoun Isle,5,3,Armatage
-93.27150899964056,44.957910999892761,2981,271119358093,2019-02-26T00:00:00.000Z,CLINTON AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.957911,-93.271509,10,Whittier,Powderhorn,3,3,Armatage
-93.251867000361756,44.985964000338413,2982,271119355767,2019-02-26T00:00:00.000Z,3RD AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.985964,-93.251867,3,Marcy Holmes,University,4,3,Armatage
-93.283443999640838,45.006282000214185,2983,271119355367,2019-02-26T00:00:00.000Z,3RD ST N,478.1000(c),Snow emergency parking restrictions - odd number address,45.006282,-93.283444,5,Hawthorne,Near North,1,3,Armatage
-93.27410499974593,44.962196999691855,2984,271119354936,2019-02-26T00:00:00.000Z,2ND AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.962197,-93.274105,10,Whittier,Powderhorn,3,3,Armatage
-93.281049999857544,44.968785000427488,2985,271119353434,2019-02-26T00:00:00.000Z,14TH ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.968785,-93.28105,7,Loring Park,Central,3,3,Armatage
-93.291905999562175,44.964973000004022,2986,271119352325,2019-02-26T00:00:00.000Z,COLFAX AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.964973,-93.291906,7,Lowry Hill,Calhoun Isle,3,3,Armatage
-93.246093000291694,44.925346000017953,2987,271119346536,2019-02-26T00:00:00.000Z,LONGFELLOW AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.925346,-93.246093,12,Ericsson,Nokomis,6,3,Armatage
-93.28016200027605,44.944717000289359,2988,271119356658,2019-02-26T00:00:00.000Z,32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944717,-93.280162,8,Lyndale,Powderhorn,5,3,Armatage
-93.283457000240332,45.00608199998436,2989,271119355369,2019-02-26T00:00:00.000Z,3RD ST N,478.1000(c),Snow emergency parking restrictions - odd number address,45.006082,-93.283457,5,Hawthorne,Near North,1,3,Armatage
-93.283464999709906,45.00618300014537,2990,271119355368,2019-02-26T00:00:00.000Z,3RD ST N,478.1000(c),Snow emergency parking restrictions - odd number address,45.006183,-93.283465,5,Hawthorne,Near North,1,3,Armatage
-93.291805000300485,44.964983999611945,2991,271119352326,2019-02-26T00:00:00.000Z,COLFAX AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.964984,-93.291805,7,Lowry Hill,Calhoun Isle,3,3,Armatage
-93.30312599986496,44.945068000288018,2992,271119352001,2019-02-26T00:00:00.000Z,JAMES AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.945068,-93.303126,10,ECCO,Calhoun Isle,5,3,Armatage
-93.254969999565787,44.93442599966022,2993,271119351133,2019-02-26T00:00:00.000Z,14TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.934426,-93.25497,9,Powderhorn Park,Powderhorn,6,3,Armatage
-93.300810000081412,44.946922000350071,2994,271119347736,2019-02-26T00:00:00.000Z,HUMBOLDT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.946922,-93.30081,10,ECCO,Calhoun Isle,5,3,Armatage
-93.253521000193984,44.916683999866734,2995,271119345644,2019-02-26T00:00:00.000Z,15TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.916684,-93.253521,11,Northrop,Nokomis,6,3,Armatage
-93.27148000010186,44.95606700029191,2996,271119358094,2019-02-26T00:00:00.000Z,CLINTON AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.956067,-93.27148,10,Whittier,Powderhorn,3,3,Armatage
-93.28007900004576,44.94475600028926,2997,271119356660,2019-02-26T00:00:00.000Z,32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944756,-93.280079,8,Lyndale,Powderhorn,5,3,Armatage
-93.280055999884439,44.944714000151066,2998,271119356659,2019-02-26T00:00:00.000Z,32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944714,-93.280056,8,Lyndale,Powderhorn,5,3,Armatage
-93.252005999577193,44.986168999899462,2999,271119355768,2019-02-26T00:00:00.000Z,3RD AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.986169,-93.252006,3,Marcy Holmes,University,4,3,Armatage
-93.270178000314445,45.008146999884218,3000,271119354081,2019-02-26T00:00:00.000Z,GRAND ST NE,478.1000(c),Snow emergency parking restrictions - odd number address,45.008147,-93.270178,3,Bottineau,Northeast,2,3,Armatage
-93.225060999865207,44.986045999623229,3001,271119353473,2019-02-26T00:00:00.000Z,FAIRMOUNT ST SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.986046,-93.225061,2,Como,University,4,3,Armatage
-93.280165999561177,44.968763000312265,3002,271119353435,2019-02-26T00:00:00.000Z,14TH ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.968763,-93.280166,7,Loring Park,Central,3,3,Armatage
-93.280025000253545,44.944653000035999,3003,271119356661,2019-02-26T00:00:00.000Z,32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944653,-93.280025,8,Lyndale,Powderhorn,5,3,Armatage
-93.251636999647758,44.986018000130628,3004,271119355769,2019-02-26T00:00:00.000Z,3RD AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.986018,-93.251637,3,Marcy Holmes,University,4,3,Armatage
-93.234640000035938,44.991037999604032,3005,271119354300,2019-02-26T00:00:00.000Z,12TH AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.991038,-93.23464,2,Como,University,4,3,Armatage
-93.270173000083844,45.008132000091791,3006,271119354082,2019-02-26T00:00:00.000Z,GRAND ST NE,478.1000(c),Snow emergency parking restrictions - odd number address,45.008132,-93.270173,3,Bottineau,Northeast,2,3,Armatage
-93.235930000169333,44.940705999682166,3007,271119353640,2019-02-26T00:00:00.000Z,25TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.940706,-93.23593,9,Corcoran,Powderhorn,6,3,Armatage
-93.279846000092789,44.968337999599044,3008,271119353436,2019-02-26T00:00:00.000Z,14TH ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.968338,-93.279846,7,Loring Park,Central,3,3,Armatage
-93.291751999655048,44.963353999987135,3009,271119352327,2019-02-26T00:00:00.000Z,COLFAX AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.963354,-93.291752,7,Lowry Hill,Calhoun Isle,3,3,Armatage
-93.268777999604936,44.960942000273121,3010,271119351907,2019-02-26T00:00:00.000Z,5TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.960942,-93.268778,6,Ventura Village,Phillips,3,3,Armatage
-93.309510000186322,44.961972000107778,3011,271119350906,2019-02-26T00:00:00.000Z,QUEEN AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.961972,-93.30951,7,Kenwood,Calhoun Isle,3,3,Armatage
-93.281880000361696,44.925006999673371,3012,271119350392,2019-02-26T00:00:00.000Z,PILLSBURY AVE,478.1000(c),Snow emergency parking restrictions - odd number address,44.925007,-93.28188,8,King Field,Southwest,5,3,Armatage
-93.300805999896966,44.947125999865079,3013,271119347737,2019-02-26T00:00:00.000Z,HUMBOLDT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.947126,-93.300806,10,ECCO,Calhoun Isle,5,3,Armatage
-93.300696000220171,44.947171000141623,3014,271119345120,2019-02-26T00:00:00.000Z,HUMBOLDT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.947171,-93.300696,10,ECCO,Calhoun Isle,5,3,Armatage
-93.271503000263237,44.956009000315191,3015,271119358095,2019-02-26T00:00:00.000Z,CLINTON AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.956009,-93.271503,10,Whittier,Powderhorn,3,3,Armatage
-93.28303799980381,44.944830000104503,3016,271119356662,2019-02-26T00:00:00.000Z,32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.94483,-93.283038,8,Lyndale,Powderhorn,5,3,Armatage
-93.283414000056041,45.00653100000568,3017,271119355370,2019-02-26T00:00:00.000Z,3RD ST N,478.1000(c),Snow emergency parking restrictions - odd number address,45.006531,-93.283414,5,Hawthorne,Near North,1,3,Armatage
-93.279859999839061,44.968603000128383,3018,271119353437,2019-02-26T00:00:00.000Z,14TH ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.968603,-93.27986,7,Loring Park,Central,3,3,Armatage
-93.317169999995485,45.000566000120841,3019,271119353115,2019-02-26T00:00:00.000Z,WASHBURN AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.000566,-93.31717,5,Willard - Hay,Near North,1,3,Armatage
-93.253651999939791,44.918537999928787,3020,271119350431,2019-02-26T00:00:00.000Z,15TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.918538,-93.253652,11,Northrop,Nokomis,6,3,Armatage
-93.268990000388158,44.959796999631862,3021,271119358779,2019-02-26T00:00:00.000Z,5TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.959797,-93.26899,6,Phillips West,Phillips,3,3,Armatage
-93.293094000387782,44.963495000194143,3022,271119352329,2019-02-26T00:00:00.000Z,DUPONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.963495,-93.293094,7,Lowry Hill,Calhoun Isle,3,3,Armatage
-93.292869999950483,44.963307999664494,3023,271119352328,2019-02-26T00:00:00.000Z,DUPONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.963308,-93.29287,7,Lowry Hill,Calhoun Isle,3,3,Armatage
-93.246042999784549,44.925542000063331,3024,271119346537,2019-02-26T00:00:00.000Z,LONGFELLOW AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.925542,-93.246043,12,Standish,Powderhorn,6,3,Armatage
-93.284570000305223,44.94466199955167,3025,271119356663,2019-02-26T00:00:00.000Z,32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944662,-93.28457,8,Lyndale,Powderhorn,5,3,Armatage
-93.234648000404832,44.99081099992776,3026,271119355607,2019-02-26T00:00:00.000Z,12TH AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.990811,-93.234648,2,Como,University,4,3,Armatage
-93.28348100044775,45.008627999582586,3027,271119355371,2019-02-26T00:00:00.000Z,3RD ST N,478.1000(c),Snow emergency parking restrictions - odd number address,45.008628,-93.283481,5,Hawthorne,Near North,1,3,Armatage
-93.2242520003295,44.984303000183388,3028,271119353474,2019-02-26T00:00:00.000Z,ELM ST,478.1000(c),Snow emergency parking restrictions - odd number address,44.984303,-93.224252,2,Como,University,4,3,Armatage
-93.279650000047411,44.968528000267042,3029,271119353438,2019-02-26T00:00:00.000Z,14TH ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.968528,-93.27965,7,Loring Park,Central,3,3,Armatage
-93.293013000249744,44.963485999779095,3030,271119352330,2019-02-26T00:00:00.000Z,DUPONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.963486,-93.293013,7,Lowry Hill,Calhoun Isle,3,3,Armatage
-93.289617000124395,44.987679000285709,3031,271119351939,2019-02-26T00:00:00.000Z,LYNDALE PL,478.1000(c),Snow emergency parking restrictions - odd number address,44.987679,-93.289617,5,Sumner - Glenwood,Near North,1,3,Armatage
-93.253689999893538,44.920685000012782,3032,271119350432,2019-02-26T00:00:00.000Z,15TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.920685,-93.25369,11,Northrop,Nokomis,6,3,Armatage
-93.245614999832355,44.969021999665586,3033,271119345343,2019-02-26T00:00:00.000Z,19TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.969022,-93.245615,6,Cedar Riverside,University,4,3,Armatage
-93.274101999607581,44.955218999857038,3034,271119358096,2019-02-26T00:00:00.000Z,2ND AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.955219,-93.274102,10,Whittier,Powderhorn,3,3,Armatage
-93.281479999902047,44.963701999847444,3035,271119356756,2019-02-26T00:00:00.000Z,RIDGEWOOD AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.963702,-93.28148,7,Steven's Square - Loring Heights,Central,3,3,Armatage
-93.234636999897589,44.990751999904944,3036,271119355608,2019-02-26T00:00:00.000Z,12TH AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.990752,-93.234637,2,Como,University,4,3,Armatage
-93.270150999968621,45.005491999756032,3037,271119354083,2019-02-26T00:00:00.000Z,GRAND ST NE,478.1000(c),Snow emergency parking restrictions - odd number address,45.005492,-93.270151,3,Sheridan,Northeast,2,3,Armatage
-93.235914000330808,44.939236000241294,3038,271119353641,2019-02-26T00:00:00.000Z,25TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.939236,-93.235914,9,Corcoran,Powderhorn,6,3,Armatage
-93.281908999900395,44.92623000031432,3039,271119350393,2019-02-26T00:00:00.000Z,PILLSBURY AVE,478.1000(c),Snow emergency parking restrictions - odd number address,44.92623,-93.281909,8,King Field,Southwest,5,3,Armatage
-93.2456539998322,44.969188000126167,3040,271119345344,2019-02-26T00:00:00.000Z,19TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.969188,-93.245654,6,Cedar Riverside,University,4,3,Armatage
-93.274061000414804,44.955107000088049,3041,271119358097,2019-02-26T00:00:00.000Z,2ND AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.955107,-93.274061,10,Whittier,Powderhorn,3,3,Armatage
-93.281764999555037,44.963876999823754,3042,271119356757,2019-02-26T00:00:00.000Z,RIDGEWOOD AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.963877,-93.281765,7,Steven's Square - Loring Heights,Central,3,3,Armatage
-93.23464200012819,44.990698000112673,3043,271119355609,2019-02-26T00:00:00.000Z,12TH AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.990698,-93.234642,2,Como,University,4,3,Armatage
-93.270155000153125,45.005429999594867,3044,271119354084,2019-02-26T00:00:00.000Z,GRAND ST NE,478.1000(c),Snow emergency parking restrictions - odd number address,45.00543,-93.270155,3,Sheridan,Northeast,2,3,Armatage
-93.280538999675059,44.919914000430822,3045,271119348530,2019-02-26T00:00:00.000Z,WENTWORTH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.919914,-93.280539,8,King Field,Southwest,5,3,Armatage
-93.268957999811789,44.958986000003961,3046,271119358780,2019-02-26T00:00:00.000Z,5TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.958986,-93.268958,6,Phillips West,Phillips,3,3,Armatage
-93.285270000210289,44.944741999643611,3047,271119356664,2019-02-26T00:00:00.000Z,32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944742,-93.28527,8,Lyndale,Powderhorn,5,3,Armatage
-93.235911000192459,44.938432000036812,3048,271119353642,2019-02-26T00:00:00.000Z,25TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.938432,-93.235911,9,Corcoran,Powderhorn,6,3,Armatage
-93.223976000192238,44.98429399976834,3049,271119353475,2019-02-26T00:00:00.000Z,ELM ST,478.1000(c),Snow emergency parking restrictions - odd number address,44.984294,-93.223976,2,Como,University,4,3,Armatage
-93.289649999847597,44.987039000449556,3050,271119351940,2019-02-26T00:00:00.000Z,LYNDALE PL,478.1000(c),Snow emergency parking restrictions - odd number address,44.987039,-93.28965,5,Sumner - Glenwood,Near North,1,3,Armatage
-93.3008940003578,44.944253999622447,3051,271119347738,2019-02-26T00:00:00.000Z,HUMBOLDT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.944254,-93.300894,10,ECCO,Calhoun Isle,5,3,Armatage
-93.248622000005241,44.987857000400311,3052,271119355770,2019-02-26T00:00:00.000Z,4TH AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.987857,-93.248622,3,Marcy Holmes,University,4,3,Armatage
-93.270146999784174,45.005342000033352,3053,271119354085,2019-02-26T00:00:00.000Z,GRAND ST NE,478.1000(c),Snow emergency parking restrictions - odd number address,45.005342,-93.270147,3,Sheridan,Northeast,2,3,Armatage
-93.235912000238557,44.938163000222346,3054,271119353643,2019-02-26T00:00:00.000Z,25TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.938163,-93.235912,9,Corcoran,Powderhorn,6,3,Armatage
-93.281823999577909,44.926571999897931,3055,271119350394,2019-02-26T00:00:00.000Z,PILLSBURY AVE,478.1000(c),Snow emergency parking restrictions - odd number address,44.926572,-93.281824,8,King Field,Southwest,5,3,Armatage
-93.300873000288675,44.94416399996868,3056,271119347739,2019-02-26T00:00:00.000Z,HUMBOLDT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.944164,-93.300873,10,ECCO,Calhoun Isle,5,3,Armatage
-93.26897799983476,44.958940999727417,3057,271119358781,2019-02-26T00:00:00.000Z,5TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.958941,-93.268978,6,Phillips West,Phillips,3,3,Armatage
-93.274080000391677,44.954536999882691,3058,271119358098,2019-02-26T00:00:00.000Z,2ND AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.954537,-93.27408,10,Whittier,Powderhorn,3,3,Armatage
-93.282092000245598,44.96395599986954,3059,271119356758,2019-02-26T00:00:00.000Z,RIDGEWOOD AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.963956,-93.282092,7,Steven's Square - Loring Heights,Central,3,3,Armatage
-93.248163999568874,44.988007000122991,3060,271119355771,2019-02-26T00:00:00.000Z,4TH AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.988007,-93.248164,3,Marcy Holmes,University,4,3,Armatage
-93.234634999805337,44.99027600043712,3061,271119355610,2019-02-26T00:00:00.000Z,12TH AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.990276,-93.234635,2,Como,University,4,3,Armatage
-93.283365999641148,45.01108599961924,3062,271119355372,2019-02-26T00:00:00.000Z,3RD ST N,478.1000(c),Snow emergency parking restrictions - odd number address,45.011086,-93.283366,5,Hawthorne,Near North,1,3,Armatage
-93.268732000181615,44.95866699968235,3063,271119351908,2019-02-26T00:00:00.000Z,5TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.958667,-93.268732,6,Phillips West,Phillips,3,3,Armatage
-93.312830000404176,44.963126000264765,3064,271119350907,2019-02-26T00:00:00.000Z,SHERIDAN AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.963126,-93.31283,7,Kenwood,Calhoun Isle,3,3,Armatage
-93.280378000344399,44.922246000052894,3065,271119348531,2019-02-26T00:00:00.000Z,WENTWORTH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.922246,-93.280378,8,King Field,Southwest,5,3,Armatage
-93.268952999581245,44.958812000073806,3066,271119358782,2019-02-26T00:00:00.000Z,5TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.958812,-93.268953,6,Phillips West,Phillips,3,3,Armatage
-93.287926000384573,44.944715000197164,3067,271119356665,2019-02-26T00:00:00.000Z,32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944715,-93.287926,8,Lyndale,Powderhorn,5,3,Armatage
-93.235971000261429,44.937610999947765,3068,271119353644,2019-02-26T00:00:00.000Z,25TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.937611,-93.235971,12,Standish,Powderhorn,6,3,Armatage
-93.268712000158644,44.958621000259029,3069,271119351909,2019-02-26T00:00:00.000Z,5TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.958621,-93.268712,6,Phillips West,Phillips,3,3,Armatage
-93.268950000342215,44.958764999705011,3070,271119358783,2019-02-26T00:00:00.000Z,5TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.958765,-93.26895,6,Phillips West,Phillips,3,3,Armatage
-93.274075000161076,44.954054000092071,3071,271119358099,2019-02-26T00:00:00.000Z,2ND AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.954054,-93.274075,10,Whittier,Powderhorn,3,3,Armatage
-93.282499000128723,44.964062000261151,3072,271119356759,2019-02-26T00:00:00.000Z,RIDGEWOOD AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.964062,-93.282499,7,Steven's Square - Loring Heights,Central,3,3,Armatage
-93.248718999981804,44.987860999685438,3073,271119355772,2019-02-26T00:00:00.000Z,4TH AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.987861,-93.248719,3,Marcy Holmes,University,4,3,Armatage
-93.283335000010197,45.01242300012143,3074,271119355373,2019-02-26T00:00:00.000Z,3RD ST N,478.1000(c),Snow emergency parking restrictions - odd number address,45.012423,-93.283335,5,Hawthorne,Near North,1,3,Armatage
-93.279178999910869,44.966504999606116,3075,271119353439,2019-02-26T00:00:00.000Z,OAK GROVE ST,478.1000(c),Snow emergency parking restrictions - odd number address,44.966505,-93.279179,7,Loring Park,Central,3,3,Armatage
-93.280485999928942,44.923943000069471,3076,271119348532,2019-02-26T00:00:00.000Z,WENTWORTH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.923943,-93.280486,8,King Field,Southwest,5,3,Armatage
-93.260046999869132,44.909014999642579,3077,271119341052,2019-02-26T00:00:00.000Z,10TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.909015,-93.260047,11,Hale,Nokomis,6,3,Armatage
-93.296859999589287,45.006555000213154,3078,271119354307,2019-02-26T00:00:00.000Z,GIRARD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.006555,-93.29686,5,Jordan,Near North,1,3,Armatage
-93.270007999669417,45.00261700027437,3079,271119354086,2019-02-26T00:00:00.000Z,GRAND ST NE,478.1000(c),Snow emergency parking restrictions - odd number address,45.002617,-93.270008,3,Sheridan,Northeast,2,3,Armatage
-93.311076999603813,44.964343999775849,3080,271119350908,2019-02-26T00:00:00.000Z,SHERIDAN AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.964344,-93.311077,7,Kenwood,Calhoun Isle,3,3,Armatage
-93.253730999985635,44.930929000273181,3081,271119350434,2019-02-26T00:00:00.000Z,15TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.930929,-93.253731,8,Bancroft,Powderhorn,6,3,Armatage
-93.246039999646257,44.929235000395011,3082,271119346538,2019-02-26T00:00:00.000Z,LONGFELLOW AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.929235,-93.24604,12,Standish,Powderhorn,6,3,Armatage
-93.300836000381082,44.939201000425896,3083,271119345122,2019-02-26T00:00:00.000Z,HUMBOLDT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.939201,-93.300836,10,ECCO,Calhoun Isle,5,3,Armatage
-93.274073000068881,44.953359000417606,3084,271119358100,2019-02-26T00:00:00.000Z,2ND AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.953359,-93.274073,10,Whittier,Powderhorn,3,3,Armatage
-93.283572000147672,44.963742999939541,3085,271119356760,2019-02-26T00:00:00.000Z,RIDGEWOOD AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.963743,-93.283572,7,Steven's Square - Loring Heights,Central,3,3,Armatage
-93.28948500033249,44.944759999574387,3086,271119356666,2019-02-26T00:00:00.000Z,32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.94476,-93.289485,10,CARAG,Calhoun Isle,5,3,Armatage
-93.219001000096057,44.988014000445844,3087,271119353476,2019-02-26T00:00:00.000Z,24TH AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.988014,-93.219001,1,Como,University,4,3,Armatage
-93.233066000295651,44.928594999659538,3088,271119349840,2019-02-26T00:00:00.000Z,41ST ST E,478.1000(c),Snow emergency parking restrictions - odd number address,44.928595,-93.233066,12,Standish,Powderhorn,6,3,Armatage
-93.23460800035889,44.988934999750484,3089,271119355611,2019-02-26T00:00:00.000Z,12TH AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.988935,-93.234608,2,Como,University,4,3,Armatage
-93.283442000447906,45.013386999610418,3090,271119355374,2019-02-26T00:00:00.000Z,3RD ST N,478.1000(c),Snow emergency parking restrictions - odd number address,45.013387,-93.283442,4,McKinley,Camden,1,3,Armatage
-93.290910000396138,44.986825999620237,3091,271119351941,2019-02-26T00:00:00.000Z,ALDRICH AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.986826,-93.29091,5,Sumner - Glenwood,Near North,1,3,Armatage
-93.283598999594119,44.963520999594493,3092,271119356761,2019-02-26T00:00:00.000Z,RIDGEWOOD AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.963521,-93.283599,7,Steven's Square - Loring Heights,Central,3,3,Armatage
-93.291123000326195,44.944757000335358,3093,271119356667,2019-02-26T00:00:00.000Z,32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944757,-93.291123,10,CARAG,Calhoun Isle,5,3,Armatage
-93.219007000372756,44.988203000168369,3094,271119356510,2019-02-26T00:00:00.000Z,24TH AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.988203,-93.219007,1,Como,University,4,3,Armatage
-93.249933000207761,44.986016000038433,3095,271119355773,2019-02-26T00:00:00.000Z,4TH AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.986016,-93.249933,3,Marcy Holmes,University,4,3,Armatage
-93.234595999805492,44.988921000004211,3096,271119355612,2019-02-26T00:00:00.000Z,12TH AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.988921,-93.234596,2,Como,University,4,3,Armatage
-93.235913000284711,44.931587000040054,3097,271119353645,2019-02-26T00:00:00.000Z,25TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.931587,-93.235913,12,Standish,Powderhorn,6,3,Armatage
-93.294422999621702,44.967282000364094,3098,271119352331,2019-02-26T00:00:00.000Z,EMERSON AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.967282,-93.294423,7,Lowry Hill,Calhoun Isle,3,3,Armatage
-93.290943000119341,44.986831999896935,3099,271119351942,2019-02-26T00:00:00.000Z,ALDRICH AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.986832,-93.290943,5,Sumner - Glenwood,Near North,1,3,Armatage
-93.253504000309306,44.93277800010469,3100,271119350435,2019-02-26T00:00:00.000Z,15TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.932778,-93.253504,8,Bancroft,Powderhorn,6,3,Armatage
-93.299649999647727,44.93822000015291,3101,271119347984,2019-02-26T00:00:00.000Z,HOLMES AVE,478.1000(c),Snow emergency parking restrictions - odd number address,44.93822,-93.29965,10,ECCO,Calhoun Isle,5,3,Armatage
-93.291645000116603,44.944706999828213,3102,271119356669,2019-02-26T00:00:00.000Z,32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944707,-93.291645,10,CARAG,Calhoun Isle,5,3,Armatage
-93.291158000141536,44.944720000427708,3103,271119356668,2019-02-26T00:00:00.000Z,32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.94472,-93.291158,10,CARAG,Calhoun Isle,5,3,Armatage
-93.283449999917536,45.013820999839311,3104,271119355375,2019-02-26T00:00:00.000Z,3RD ST N,478.1000(c),Snow emergency parking restrictions - odd number address,45.013821,-93.28345,4,McKinley,Camden,1,3,Armatage
-93.280836999927544,44.96726300038722,3105,271119354451,2019-02-26T00:00:00.000Z,SPRUCE PLACE,478.1000(c),Snow emergency parking restrictions - odd number address,44.967263,-93.280837,7,Loring Park,Central,3,3,Armatage
