X,Y,FID,Citation_N,Date,Address,X_Coordina,Y_Coordina,Ordinance,Ordinanc_1,Ward,Neighborho,Community,Day_ID,TowDist,F13,F14
-93.298252857509155,44.982691318511002,6521,533552352,2016-12-19T00:00:00.000Z,503 HUMBOLDT AVE N,-10385914,5618797,478.1000(C),SNOW EMERGENCY ODD,5,Harrison,Near-North,3,3, , 
-93.290536329218568,44.954796974978386,6522,533613352,2016-12-19T00:00:00.000Z,2641 BRYANT AVE S,-10385055,5614408,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun Isles,3,3, , 
-93.315940685453469,45.010972200335381,6523,533620352,2016-12-19T00:00:00.000Z,2951 VINCENT AVE N,-10387883,5623249,478.1000(C),SNOW EMERGENCY ODD,4,Jordan,Near-North,3,1, , 
-93.224231678097709,44.969022306551601,6524,533626352,2016-12-19T00:00:00.000Z,651 ERIE ST SE,-10377674,5616646,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4, , 
-93.304505131886614,45.019341984928332,6525,533591352,2016-12-19T00:00:00.000Z,3539 MORGAN AVE N,-10386610,5624567,478.1000(C),SNOW EMERGENCY ODD,4,Folwell,Camden,3,1, , 
-93.285308134264994,44.997354398518894,6526,533612352,2016-12-19T00:00:00.000Z,421 18TH AVE N,-10384473,5621105,478.1000(C),SNOW EMERGENCY ODD,5,Near-North,Near-North,3,1, , 
-93.299501515754088,44.97923465630916,6527,533601352,2016-12-19T00:00:00.000Z,245 IRVING AVE N,-10386053,5618253,478.1000(C),SNOW EMERGENCY ODD,5,Harrison,Near-North,3,3, , 
-93.30538548086507,45.003204606447852,6528,533609352,2016-12-19T00:00:00.000Z,1913 WILLOW AVE N,-10386708,5622026,478.1000(C),SNOW EMERGENCY ODD,5,Jordan,Near-North,3,1, , 
-93.298252857509155,44.982723088336755,6529,533552352,2016-12-19T00:00:00.000Z,505 HUMBOLDT AVE N,-10385914,5618802,478.1000(C),SNOW EMERGENCY ODD,5,Harrison,Near-North,3,3, , 
-93.305744806978723,45.008825578977671,6530,533591352,2016-12-19T00:00:00.000Z,2813 NEWTON AVE N,-10386748,5622911,478.1000(C),SNOW EMERGENCY ODD,5,Jordan,Near-North,3,1, , 
-93.291668206476558,45.011556473876169,6531,533623352,2016-12-19T00:00:00.000Z,3023 COLFAX AVE N,-10385181,5623341,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near-North,3,1, , 
-93.299654229352385,45.033856024508147,6532,533620352,2016-12-19T00:00:00.000Z,4323 IRVING AVE N,-10386070,5626853,478.1000(C),SNOW EMERGENCY ODD,4,Webber-Camden,Camden,3,1, , 
-93.260110390545435,44.902664514631525,6533,533622352,2016-12-19T00:00:00.000Z,5541 10TH AVE S,-10381668,5606211,478.1000(C),SNOW EMERGENCY ODD,11,Diamond Lake,Nokomis,3,6, , 
-93.289233772056605,44.959837900319066,6534,533627352,2016-12-19T00:00:00.000Z,2321 ALDRICH AVE S,-10384910,5615201,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun Isles,3,3, , 
-93.231463116134876,44.942908045781813,6535,533616352,2016-12-19T00:00:00.000Z,2817 33RD ST E,-10378479,5612538,478.1000(C),SNOW EMERGENCY ODD,9,Longfellow,Longfellow,3,6, , 
-93.221096557756127,44.971577153284144,6536,533604352,2016-12-19T00:00:00.000Z,165 26TH AVE SE,-10377325,5617048,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4, , 
-93.250570282228082,44.96895875169961,6537,533574352,2016-12-19T00:00:00.000Z,1533 6TH ST S,-10380606,5616636,478.1000(C),SNOW EMERGENCY ODD,6,Cedar Riverside,University,3,4, , 
-93.305744806978723,45.008774770396933,6538,533591352,2016-12-19T00:00:00.000Z,2807 NEWTON AVE N,-10386748,5622903,478.1000(C),SNOW EMERGENCY ODD,5,Jordan,Near-North,3,1, , 
-93.218509409737862,44.97064293148366,6539,533604352,2016-12-19T00:00:00.000Z,31 ST MARYS AVE SE,-10377037,5616901,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4, , 
-93.293123477236833,45.013226701232405,6540,533623352,2016-12-19T00:00:00.000Z,3203 DUPONT AVE N,-10385343,5623604,478.1000(C),SNOW EMERGENCY ODD,4,Folwell,Camden,3,1, , 
-93.227932737068286,45.020904039904757,6541,533482352,2016-12-19T00:00:00.000Z,2923 BRIGHTON AVE NE,-10378086,5624813,478.1000(C),SNOW EMERGENCY ODD,1,Waite Park,Northeast,3,2, , 
-93.232900420589459,44.95377347956039,6542,533621352,2016-12-19T00:00:00.000Z,2709 27TH ST E,-10378639,5614247,478.1000(C),SNOW EMERGENCY ODD,2,Seward,Longfellow,3,4, , 
-93.213990883858742,44.933853006376467,6543,533471352,2016-12-19T00:00:00.000Z,3821 41ST AVE S,-10376534,5611114,478.1000(C),SNOW EMERGENCY ODD,12,Howe,Longfellow,3,6, , 
-93.291820920074855,44.954593548771165,6544,533616352,2016-12-19T00:00:00.000Z,2653 COLFAX AVE S,-10385198,5614376,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun Isles,3,3, , 
-93.304559030803674,45.023234343521544,6545,533591352,2016-12-19T00:00:00.000Z,3755 MORGAN AVE N,-10386616,5625180,478.1000(C),SNOW EMERGENCY ODD,4,Folwell,Camden,3,1, , 
-93.289233772056605,44.959850613316185,6546,533627352,2016-12-19T00:00:00.000Z,2319 ALDRICH AVE S,-10384910,5615203,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun Isles,3,3, , 
-93.225489319495466,44.899947521964584,6547,533613352,2016-12-19T00:00:00.000Z,5731 BOSSEN TERR,-10377814,5605784,478.1000(C),SNOW EMERGENCY ODD,11,Wenonah,Nokomis,3,6, , 
-93.293105510931142,44.960060377362069,6548,533612352,2016-12-19T00:00:00.000Z,2313 DUPONT AVE S,-10385341,5615236,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun Isles,3,3, , 
-93.231597863427481,44.942908045781813,6549,533616352,2016-12-19T00:00:00.000Z,2813 33RD ST E,-10378494,5612538,478.1000(C),SNOW EMERGENCY ODD,9,Longfellow,Longfellow,3,6, , 
-93.219308910340729,44.971361076125262,6550,533475352,2016-12-19T00:00:00.000Z,2703 DELAWARE ST SE,-10377126,5617014,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4, , 
-93.285442881557614,44.956894765677703,6551,533612352,2016-12-19T00:00:00.000Z,2523 HARRIET AVE S,-10384488,5614738,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3, , 
-93.285344066876362,44.997354398518894,6552,533612352,2016-12-19T00:00:00.000Z,423 18TH AVE N,-10384477,5621105,478.1000(C),SNOW EMERGENCY ODD,5,Near-North,Near-North,3,1, , 
-93.218590258113437,44.970573023117922,6553,533604352,2016-12-19T00:00:00.000Z,33 ST MARYS AVE SE,-10377046,5616890,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4, , 
-93.245503784025644,45.013493425044963,6554,533618352,2016-12-19T00:00:00.000Z,2517 POLK ST NE,-10380042,5623646,478.1000(C),SNOW EMERGENCY ODD,1,Audubon Park,Northeast,3,2, , 
-93.285442881557614,44.956932906616927,6555,533612352,2016-12-19T00:00:00.000Z,2521 HARRIET AVE S,-10384488,5614744,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,3,3, , 
-93.232406347183186,45.029824715990863,6556,533482352,2016-12-19T00:00:00.000Z,3385 GARFIELD ST NE,-10378584,5626218,478.1000(C),SNOW EMERGENCY ODD,1,Waite Park,Northeast,3,2, , 
-93.249375522900209,44.96845031034853,6557,533574352,2016-12-19T00:00:00.000Z,1621 6TH ST S,-10380473,5616556,478.1000(C),SNOW EMERGENCY ODD,6,Cedar Riverside,University,3,4, , 
-93.293123477236833,45.013468022830615,6558,533623352,2016-12-19T00:00:00.000Z,3217 DUPONT AVE N,-10385343,5623642,478.1000(C),SNOW EMERGENCY ODD,4,Folwell,Camden,3,1, , 
-93.291838886380546,45.009898899713058,6559,533623352,2016-12-19T00:00:00.000Z,2919 COLFAX AVE N,-10385200,5623080,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near-North,3,1, , 
-93.245503784025644,45.013563281076308,6560,533618352,2016-12-19T00:00:00.000Z,2521 POLK ST NE,-10380042,5623657,478.1000(C),SNOW EMERGENCY ODD,1,Audubon Park,Northeast,3,2, , 
-93.258762917619265,44.908791593520732,6561,533622352,2016-12-19T00:00:00.000Z,5203 11TH AVE S,-10381518,5607174,478.1000(C),SNOW EMERGENCY ODD,11,Hale,Nokomis,3,6, , 
-93.232864487978091,44.95377347956039,6562,533621352,2016-12-19T00:00:00.000Z,2711 27TH ST E,-10378635,5614247,478.1000(C),SNOW EMERGENCY ODD,2,Seward,Longfellow,3,4, , 
-93.24395868173697,44.9839112671782,1001,533599352,2016-12-18T00:00:00.000Z,410 8TH AVE SE,-10379870,5618989,478.1000(B),SNOW EMERGENCY EVEN,3,Marcy-Holmes,University,2,4, , 
-93.238128615543033,44.984356033672142,1002,533573352,2016-12-18T00:00:00.000Z,624 11TH AVE SE,-10379221,5619059,478.1000(B),SNOW EMERGENCY EVEN,3,Marcy-Holmes,University,2,4, , 
-93.216443284584386,44.986941964786318,1003,533620352,2016-12-18T00:00:00.000Z,920 26TH AVE SE,-10376807,5619466,478.1000(B),SNOW EMERGENCY EVEN,2,Como,University,2,4, , 
-93.297111997098312,44.995289850312105,1004,533608352,2016-12-18T00:00:00.000Z,1602 GIRARD AVE N,-10385787,5620780,478.1000(B),SNOW EMERGENCY EVEN,5,Near-North,Near-North,2,1, , 
-93.284885926081458,45.001515031194955,1005,533558352,2016-12-18T00:00:00.000Z,2200 4TH ST N,-10384426,5621760,478.1000(B),SNOW EMERGENCY EVEN,5,Hawthorne,Near-North,2,1, , 
-93.295890288311924,44.939143764625484,1006,533603352,2016-12-18T00:00:00.000Z,3518 FREMONT AVE S,-10385651,5611946,478.1000(B),SNOW EMERGENCY EVEN,10,CARAG,Calhoun Isles,2,5, , 
-93.268976762399703,44.940593550779333,1007,533614352,2016-12-18T00:00:00.000Z,3442 5TH AVE S,-10382655,5612174,478.1000(B),SNOW EMERGENCY EVEN,9,Central,Powderhorn,2,5, , 
-93.295701642102259,44.960746872513987,1008,533609352,2016-12-18T00:00:00.000Z,2214 FREMONT AVE S,-10385630,5615344,478.1000(B),SNOW EMERGENCY EVEN,7,East Isles,Calhoun Isles,2,3, , 
-93.280897406219964,44.967579594067033,1009,533600352,2016-12-18T00:00:00.000Z,1508 SPRUCE PL,-10383982,5616419,478.1000(B),SNOW EMERGENCY EVEN,7,Loring Park,Central,2,3, , 
-93.2439856311955,44.983873144175313,1010,533599352,2016-12-18T00:00:00.000Z,406 8TH AVE SE,-10379873,5618983,478.1000(B),SNOW EMERGENCY EVEN,3,Marcy-Holmes,University,2,4, , 
-93.24395868173697,44.9839112671782,1011,533606352,2016-12-18T00:00:00.000Z,410 8TH AVE SE,-10379870,5618989,478.1000(B),SNOW EMERGENCY EVEN,3,Marcy-Holmes,University,2,4, , 
-93.238155565001563,44.984317910965018,1012,533573352,2016-12-18T00:00:00.000Z,620 11TH AVE SE,-10379224,5619053,478.1000(B),SNOW EMERGENCY EVEN,3,Marcy-Holmes,University,2,4, , 
-93.233250763550274,44.990950880436678,1013,533610352,2016-12-18T00:00:00.000Z,1102 13TH AVE SE,-10378678,5620097,478.1000(B),SNOW EMERGENCY EVEN,2,Como,University,2,4, , 
-93.297111997098312,44.995315260588292,1014,533608352,2016-12-18T00:00:00.000Z,1604 GIRARD AVE N,-10385787,5620784,478.1000(B),SNOW EMERGENCY EVEN,5,Near-North,Near-North,2,1, , 
-93.254810330369139,44.930565114153566,1015,533477352,2016-12-18T00:00:00.000Z,1406 40TH ST E,-10381078,5610597,478.1000(B),SNOW EMERGENCY EVEN,8,Bancroft,Powderhorn,2,6, , 
-93.271572893570806,44.942558334114388,1016,533606352,2016-12-18T00:00:00.000Z,3332 CLINTON AVE S,-10382944,5612483,478.1000(B),SNOW EMERGENCY EVEN,9,Central,Powderhorn,2,5, , 
-93.297085047639797,44.945858255783186,1017,533615352,2016-12-18T00:00:00.000Z,3138 GIRARD AVE S,-10385784,5613002,478.1000(B),SNOW EMERGENCY EVEN,10,CARAG,Calhoun Isles,2,5, , 
-93.253822183556608,44.946284243407348,1018,533614352,2016-12-18T00:00:00.000Z,3112 15TH AVE S,-10380968,5613069,478.1000(B),SNOW EMERGENCY EVEN,9,Powderhorn Park,Powderhorn,2,6, , 
-93.253822183556608,44.946322391398574,1019,533614352,2016-12-18T00:00:00.000Z,3110 15TH AVE S,-10380968,5613075,478.1000(B),SNOW EMERGENCY EVEN,9,Powderhorn Park,Powderhorn,2,6, , 
-93.244919879090972,44.946360539364456,1020,533609352,2016-12-18T00:00:00.000Z,3108 19TH AVE S,-10379977,5613081,478.1000(B),SNOW EMERGENCY EVEN,9,Corcoran,Powderhorn,2,6, , 
-93.275354800916944,44.959106898246759,1021,533479352,2016-12-18T00:00:00.000Z,2402 STEVENS AVE S,-10383365,5615086,478.1000(B),SNOW EMERGENCY EVEN,10,Whittier,Powderhorn,2,3, , 
-93.296977249805707,44.959850613316185,1022,533614352,2016-12-18T00:00:00.000Z,2320 GIRARD AVE S,-10385772,5615203,478.1000(B),SNOW EMERGENCY EVEN,7,East Isles,Calhoun Isles,2,3, , 
-93.318438001943321,45.008317491142208,1023,533559352,2016-12-18T00:00:00.000Z,2752 XERXES AVE S,-10388161,5622831,478.1000(B),SNOW EMERGENCY EVEN,7,Cedar-Isles-Dean,Calhoun Isles,2,3, , 
-93.295701642102259,44.960734159715457,1024,533609352,2016-12-18T00:00:00.000Z,2216 FREMONT AVE S,-10385630,5615342,478.1000(B),SNOW EMERGENCY EVEN,7,East Isles,Calhoun Isles,2,3, , 
-93.280897406219964,44.967605016627537,1025,533600352,2016-12-18T00:00:00.000Z,1506 SPRUCE PL,-10383982,5616423,478.1000(B),SNOW EMERGENCY EVEN,7,Loring Park,Central,2,3, , 
-93.227160185923935,44.930539675182068,1026,533477352,2016-12-18T00:00:00.000Z,3128 40TH ST E,-10378000,5610593,478.1000(B),SNOW EMERGENCY EVEN,12,Standish,Powderhorn,2,6, , 
-93.233250763550274,44.990715817051573,1027,533610352,2016-12-18T00:00:00.000Z,1094 13TH AVE SE,-10378678,5620060,478.1000(B),SNOW EMERGENCY EVEN,2,Como,University,2,4, , 
-93.244874963326765,44.937401429324829,1028,533609352,2016-12-18T00:00:00.000Z,3616 19TH AVE S,-10379972,5611672,478.1000(B),SNOW EMERGENCY EVEN,12,Standish,Powderhorn,2,6, , 
-93.31456626306877,44.994381425536695,1029,533607352,2016-12-18T00:00:00.000Z,1512 UPTON AVE N,-10387730,5620637,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.299627279893855,44.946398687304978,1030,533603352,2016-12-18T00:00:00.000Z,3108 HOLMES AVE S,-10386067,5613087,478.1000(B),SNOW EMERGENCY EVEN,10,ECCO,Calhoun Isles,2,5, , 
-93.284885926081458,45.000587649161901,1031,533558352,2016-12-18T00:00:00.000Z,2126 4TH ST N,-10384426,5621614,478.1000(B),SNOW EMERGENCY EVEN,5,Hawthorne,Near-North,2,1, , 
-93.282747935705245,44.96577456347174,1032,533573352,2016-12-18T00:00:00.000Z,310 CLIFTON AVE,-10384188,5616135,478.1000(B),SNOW EMERGENCY EVEN,7,Loring Park,Central,2,3, , 
-93.258762917619265,44.932218623131888,1033,533464352,2016-12-18T00:00:00.000Z,3904 11TH AVE S,-10381518,5610857,478.1000(B),SNOW EMERGENCY EVEN,8,Bancroft,Powderhorn,2,6, , 
-93.24244951205965,44.985823738619786,1034,533599352,2016-12-18T00:00:00.000Z,604 8TH AVE SE,-10379702,5619290,478.1000(B),SNOW EMERGENCY EVEN,3,Marcy-Holmes,University,2,4, , 
-93.295890288311924,44.939283657867648,1035,533603352,2016-12-18T00:00:00.000Z,3510 FREMONT AVE S,-10385651,5611968,478.1000(B),SNOW EMERGENCY EVEN,10,CARAG,Calhoun Isles,2,5, , 
-93.267799969377506,44.997163827954424,1036,533395352,2016-12-18T00:00:00.000Z,102 10TH AVE NE,-10382524,5621075,478.1000(B),SNOW EMERGENCY EVEN,3,St. Anthony West,Northeast,2,2, , 
-93.268976762399703,44.940421867487785,1037,533614352,2016-12-18T00:00:00.000Z,3452 5TH AVE S,-10382655,5612147,478.1000(B),SNOW EMERGENCY EVEN,9,Central,Powderhorn,2,5, , 
-93.264682815341601,45.004430470082085,1038,533597352,2016-12-18T00:00:00.000Z,1620 3RD ST NE,-10382177,5622219,478.1000(B),SNOW EMERGENCY EVEN,3,Sheridan,Northeast,2,2, , 
-93.271572893570806,44.942698219036991,1039,533606352,2016-12-18T00:00:00.000Z,3324 CLINTON AVE S,-10382944,5612505,478.1000(B),SNOW EMERGENCY EVEN,9,Central,Powderhorn,2,5, , 
-93.284876942928619,45.007466433920769,1040,533558352,2016-12-18T00:00:00.000Z,2722 4TH ST N,-10384425,5622697,478.1000(B),SNOW EMERGENCY EVEN,5,Hawthorne,Near-North,2,1, , 
-93.244919879090972,44.946398687304978,1041,533609352,2016-12-18T00:00:00.000Z,3106 19TH AVE S,-10379977,5613087,478.1000(B),SNOW EMERGENCY EVEN,9,Corcoran,Powderhorn,2,6, , 
-93.253777267792401,44.941127673292215,1042,533614352,2016-12-18T00:00:00.000Z,3410 15TH AVE S,-10380963,5612258,478.1000(B),SNOW EMERGENCY EVEN,9,Powderhorn Park,Powderhorn,2,6, , 
-93.244003597501177,44.983854082664351,1043,533606352,2016-12-18T00:00:00.000Z,404 8TH AVE SE,-10379875,5618980,478.1000(B),SNOW EMERGENCY EVEN,3,Marcy-Holmes,University,2,4, , 
-93.300840005527419,44.941871621368968,1044,533606352,2016-12-18T00:00:00.000Z,3336 HUMBOLDT AVE S,-10386202,5612375,478.1000(B),SNOW EMERGENCY EVEN,10,ECCO,Calhoun Isles,2,5, , 
-93.238182514460092,44.984279788232541,1045,533573352,2016-12-18T00:00:00.000Z,616 11TH AVE SE,-10379227,5619047,478.1000(B),SNOW EMERGENCY EVEN,3,Marcy-Holmes,University,2,4, , 
-93.217673976523628,44.988739975895967,1046,533620352,2016-12-18T00:00:00.000Z,1024 25TH AVE SE,-10376944,5619749,478.1000(B),SNOW EMERGENCY EVEN,1,Como,University,2,4, , 
-93.233250763550274,44.990595108452148,1047,533610352,2016-12-18T00:00:00.000Z,1090 13TH AVE SE,-10378678,5620041,478.1000(B),SNOW EMERGENCY EVEN,2,Como,University,2,4, , 
-93.295890288311924,44.939321810510911,1048,533603352,2016-12-18T00:00:00.000Z,3508 FREMONT AVE S,-10385651,5611974,478.1000(B),SNOW EMERGENCY EVEN,10,CARAG,Calhoun Isles,2,5, , 
-93.268976762399703,44.940491812594459,1049,533614352,2016-12-18T00:00:00.000Z,3448 5TH AVE S,-10382655,5612158,478.1000(B),SNOW EMERGENCY EVEN,9,Central,Powderhorn,2,5, , 
-93.269039644469586,44.944478542823212,1050,533614352,2016-12-18T00:00:00.000Z,3226 5TH AVE S,-10382662,5612785,478.1000(B),SNOW EMERGENCY EVEN,9,Central,Powderhorn,2,5, , 
-93.297094030792636,44.945788317214422,1051,533615352,2016-12-18T00:00:00.000Z,3142 GIRARD AVE S,-10385785,5612991,478.1000(B),SNOW EMERGENCY EVEN,10,CARAG,Calhoun Isles,2,5, , 
-93.299627279893855,44.946430477236035,1052,533603352,2016-12-18T00:00:00.000Z,3106 HOLMES AVE S,-10386067,5613092,478.1000(B),SNOW EMERGENCY EVEN,10,ECCO,Calhoun Isles,2,5, , 
-93.244919879090972,44.946430477236035,1053,533609352,2016-12-18T00:00:00.000Z,3104 19TH AVE S,-10379977,5613092,478.1000(B),SNOW EMERGENCY EVEN,9,Corcoran,Powderhorn,2,6, , 
-93.275363784069782,44.957168108515319,1054,533479352,2016-12-18T00:00:00.000Z,2506 STEVENS AVE S,-10383366,5614781,478.1000(B),SNOW EMERGENCY EVEN,10,Whittier,Powderhorn,2,3, , 
-93.275408699833989,44.951701004365617,1055,533619352,2016-12-18T00:00:00.000Z,2808 STEVENS AVE S,-10383371,5613921,478.1000(B),SNOW EMERGENCY EVEN,10,Whittier,Powderhorn,2,3, , 
-93.274070210060657,44.961585910989371,1056,533619352,2016-12-18T00:00:00.000Z,2124 2ND AVE S,-10383222,5615476,478.1000(B),SNOW EMERGENCY EVEN,10,Whittier,Powderhorn,2,3, , 
-93.275345817764105,44.959818830818094,1057,533479352,2016-12-18T00:00:00.000Z,2328 STEVENS AVE S,-10383364,5615198,478.1000(B),SNOW EMERGENCY EVEN,10,Whittier,Powderhorn,2,3, , 
-93.294417051245972,44.961636761411704,1058,533614352,2016-12-18T00:00:00.000Z,2120 EMERSON AVE S,-10385487,5615484,478.1000(B),SNOW EMERGENCY EVEN,7,Lowry Hill,Calhoun Isles,2,3, , 
-93.295701642102259,44.960664239273157,1059,533609352,2016-12-18T00:00:00.000Z,2224 FREMONT AVE S,-10385630,5615331,478.1000(B),SNOW EMERGENCY EVEN,7,East Isles,Calhoun Isles,2,3, , 
-93.295674692643729,44.964554228917692,1060,533609352,2016-12-18T00:00:00.000Z,1820 FREMONT AVE S,-10385627,5615943,478.1000(B),SNOW EMERGENCY EVEN,7,Lowry Hill,Calhoun Isles,2,3, , 
-93.296977249805707,44.960816792855603,1061,533614352,2016-12-18T00:00:00.000Z,2206 GIRARD AVE S,-10385772,5615355,478.1000(B),SNOW EMERGENCY EVEN,7,East Isles,Calhoun Isles,2,3, , 
-93.280888423067125,44.968551998979308,1062,533600352,2016-12-18T00:00:00.000Z,1420 SPRUCE PL,-10383981,5616572,478.1000(B),SNOW EMERGENCY EVEN,7,Loring Park,Central,2,3, , 
-93.238218447071446,44.984235311679264,1063,533573352,2016-12-18T00:00:00.000Z,612 11TH AVE SE,-10379231,5619040,478.1000(B),SNOW EMERGENCY EVEN,3,Marcy-Holmes,University,2,4, , 
-93.217664993370789,44.98943248103118,1064,533620352,2016-12-18T00:00:00.000Z,1046 25TH AVE SE,-10376943,5619858,478.1000(B),SNOW EMERGENCY EVEN,1,Como,University,2,4, , 
-93.297120980251165,44.996649284264535,1065,533608352,2016-12-18T00:00:00.000Z,1728 GIRARD AVE N,-10385788,5620994,478.1000(B),SNOW EMERGENCY EVEN,5,Near-North,Near-North,2,1, , 
-93.264718747952969,45.015144544808564,1066,533597352,2016-12-18T00:00:00.000Z,2612 3RD ST NE,-10382181,5623906,478.1000(B),SNOW EMERGENCY EVEN,1,Marshall Terrace,Northeast,2,2, , 
-93.282783868316614,44.965780919312913,1067,533573352,2016-12-18T00:00:00.000Z,312 CLIFTON AVE,-10384192,5616136,478.1000(B),SNOW EMERGENCY EVEN,7,Loring Park,Central,2,3, , 
-93.297094030792636,44.94575016886828,1068,533615352,2016-12-18T00:00:00.000Z,3144 GIRARD AVE S,-10385785,5612985,478.1000(B),SNOW EMERGENCY EVEN,10,CARAG,Calhoun Isles,2,5, , 
-93.246123621571698,44.983479204994204,1069,533573352,2016-12-18T00:00:00.000Z,310 7TH AVE SE,-10380111,5618921,478.1000(B),SNOW EMERGENCY EVEN,3,Marcy-Holmes,University,2,4, , 
-93.253822183556608,44.946354181371902,1070,533614352,2016-12-18T00:00:00.000Z,3108 15TH AVE S,-10380968,5613080,478.1000(B),SNOW EMERGENCY EVEN,9,Powderhorn Park,Powderhorn,2,6, , 
-93.242386629989767,44.985899982005897,1071,533606352,2016-12-18T00:00:00.000Z,612 8TH AVE SE,-10379695,5619302,478.1000(B),SNOW EMERGENCY EVEN,3,Marcy-Holmes,University,2,4, , 
-93.244919879090972,44.94646862513008,1072,533609352,2016-12-18T00:00:00.000Z,3102 19TH AVE S,-10379977,5613098,478.1000(B),SNOW EMERGENCY EVEN,9,Corcoran,Powderhorn,2,6, , 
-93.267449626416692,44.99728452271885,1073,533395352,2016-12-18T00:00:00.000Z,108 10TH AVE NE,-10382485,5621094,478.1000(B),SNOW EMERGENCY EVEN,3,St. Anthony West,Northeast,2,2, , 
-93.296977249805707,44.960867643959602,1074,533614352,2016-12-18T00:00:00.000Z,2200 GIRARD AVE S,-10385772,5615363,478.1000(B),SNOW EMERGENCY EVEN,7,East Isles,Calhoun Isles,2,3, , 
-93.227160185923935,44.930539675182068,1075,533477352,2016-12-18T00:00:00.000Z,3120 40TH ST E,-10378000,5610593,478.1000(B),SNOW EMERGENCY EVEN,12,Standish,Powderhorn,2,6, , 
-93.244030546959706,44.983815959623421,1076,533599352,2016-12-18T00:00:00.000Z,400 8TH AVE SE,-10379878,5618974,478.1000(B),SNOW EMERGENCY EVEN,3,Marcy-Holmes,University,2,4, , 
-93.244883946479604,44.938787671198313,1077,533609352,2016-12-18T00:00:00.000Z,3540 19TH AVE S,-10379973,5611890,478.1000(B),SNOW EMERGENCY EVEN,9,Corcoran,Powderhorn,2,6, , 
-93.217656010217951,44.989559545285168,1078,533620352,2016-12-18T00:00:00.000Z,1050 25TH AVE SE,-10376942,5619878,478.1000(B),SNOW EMERGENCY EVEN,1,Como,University,2,4, , 
-93.258771900772103,44.929859178512736,1079,533464352,2016-12-18T00:00:00.000Z,4036 11TH AVE S,-10381519,5610486,478.1000(B),SNOW EMERGENCY EVEN,8,Bancroft,Powderhorn,2,6, , 
-93.2575501919857,44.939016588655008,1080,533464352,2016-12-18T00:00:00.000Z,3528 12TH AVE S,-10381383,5611926,478.1000(B),SNOW EMERGENCY EVEN,9,Powderhorn Park,Powderhorn,2,6, , 
-93.268958796094026,44.939448985805328,1081,533614352,2016-12-18T00:00:00.000Z,3504 5TH AVE S,-10382653,5611994,478.1000(B),SNOW EMERGENCY EVEN,9,Central,Powderhorn,2,5, , 
-93.299627279893855,44.94646862513008,1082,533603352,2016-12-18T00:00:00.000Z,3104 HOLMES AVE S,-10386067,5613098,478.1000(B),SNOW EMERGENCY EVEN,10,ECCO,Calhoun Isles,2,5, , 
-93.268967779246864,44.939480779584926,1083,533614352,2016-12-18T00:00:00.000Z,3502 5TH AVE S,-10382654,5611999,478.1000(B),SNOW EMERGENCY EVEN,9,Central,Powderhorn,2,5, , 
-93.274070210060657,44.961566842069381,1084,533619352,2016-12-18T00:00:00.000Z,2126 2ND AVE S,-10383222,5615473,478.1000(B),SNOW EMERGENCY EVEN,10,Whittier,Powderhorn,2,3, , 
-93.294417051245972,44.961604979903029,1085,533614352,2016-12-18T00:00:00.000Z,2124 EMERSON AVE S,-10385487,5615479,478.1000(B),SNOW EMERGENCY EVEN,7,Lowry Hill,Calhoun Isles,2,3, , 
-93.295881305159071,44.940364639609847,1086,533603352,2016-12-18T00:00:00.000Z,3452 FREMONT AVE S,-10385650,5612138,478.1000(B),SNOW EMERGENCY EVEN,10,CARAG,Calhoun Isles,2,5, , 
-93.246168537335905,44.983422020049368,1087,533573352,2016-12-18T00:00:00.000Z,304 7TH AVE SE,-10380116,5618912,478.1000(B),SNOW EMERGENCY EVEN,3,Marcy-Holmes,University,2,4, , 
-93.271572893570806,44.942838103618747,1088,533606352,2016-12-18T00:00:00.000Z,3316 CLINTON AVE S,-10382944,5612527,478.1000(B),SNOW EMERGENCY EVEN,9,Central,Powderhorn,2,5, , 
-93.295701642102259,44.960015882022482,1089,533609352,2016-12-18T00:00:00.000Z,2300 FREMONT AVE S,-10385630,5615229,478.1000(B),SNOW EMERGENCY EVEN,7,East Isles,Calhoun Isles,2,3, , 
