X,Y,FID,Citation,Date,Address,X_Coord,Y_Coord,Ordinance,Ordinanc_1,Ward,Neighborho,Community,Day_ID
-93.285415932099085,44.959869682806598,4814,271116312000,2016-02-04T00:00:00.000Z,2317 HARRIET AVE S,-10384485,5615206,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.300139319605805,44.957466877104245,4815,271116353000,2016-02-04T00:00:00.000Z,1621 25TH ST W,-10386124,5614828,478.1000(C),SNOW EMERGENCY ODD,7,East Isles,Calhoun Isle,Day 3
-93.2905003966072,44.959876039301989,4816,271116341000,2016-02-04T00:00:00.000Z,2317 BRYANT AVE S,-10385051,5615207,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun Isle,Day 3
-93.300202201675702,44.957492304146363,4817,271116353000,2016-02-04T00:00:00.000Z,1625 25TH ST W,-10386131,5614832,478.1000(C),SNOW EMERGENCY ODD,7,East Isles,Calhoun Isle,Day 3
-93.231382267759301,44.959876039301989,4818,271116310000,2016-02-04T00:00:00.000Z,2325 28TH AVE S,-10378470,5615207,478.1000(C),SNOW EMERGENCY ODD,6,Seward,Longfellow,Day 3
-93.281229782875087,44.958305963545023,4819,271116355000,2016-02-04T00:00:00.000Z,2445 PILLSBURY AVE S,-10384019,5614960,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.231382267759301,44.959888752290667,4820,271116310000,2016-02-04T00:00:00.000Z,2323 28TH AVE S,-10378470,5615209,478.1000(C),SNOW EMERGENCY ODD,6,Seward,Longfellow,Day 3
-93.256175769600986,44.958318676881582,4821,271116341000,2016-02-04T00:00:00.000Z,2445 13TH AVE S,-10381230,5614962,478.1000(C),SNOW EMERGENCY ODD,9,Midtown Phillips,Phillips,Day 3
-93.291776004310648,44.959895108783947,4822,271116353000,2016-02-04T00:00:00.000Z,2315 COLFAX AVE S,-10385193,5615210,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun Isle,Day 3
-93.285433898404776,44.958344103546253,4823,271116353000,2016-02-04T00:00:00.000Z,2443 HARRIET AVE S,-10384487,5614966,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.291776004310648,44.959907821768397,4824,271116353000,2016-02-04T00:00:00.000Z,2313 COLFAX AVE S,-10385193,5615212,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun Isle,Day 3
-93.249815697389423,44.958356816874357,4825,271116341000,2016-02-04T00:00:00.000Z,2443 17TH AVE S,-10380522,5614968,478.1000(C),SNOW EMERGENCY ODD,9,East Phillips,Phillips,Day 3
-93.231382267759301,44.959907821768397,4826,271116310000,2016-02-04T00:00:00.000Z,2321 28TH AVE S,-10378470,5615212,478.1000(C),SNOW EMERGENCY ODD,6,Seward,Longfellow,Day 3
-93.293060595166935,44.958445810092222,4827,271116355000,2016-02-04T00:00:00.000Z,2437 DUPONT AVE S,-10385336,5614982,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun Isle,Day 3
-93.285415932099085,44.959933247728848,4828,271116353000,2016-02-04T00:00:00.000Z,2309 HARRIET AVE S,-10384485,5615216,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.293060595166935,44.958547516457919,4829,271116355000,2016-02-04T00:00:00.000Z,2431 DUPONT AVE S,-10385336,5614998,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun Isle,Day 3
-93.282873699845027,44.959933247728848,4830,271116312000,2016-02-04T00:00:00.000Z,2309 PLEASANT AVE S,-10384202,5615216,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.286700522955371,44.958585656298574,4831,271116355000,2016-02-04T00:00:00.000Z,2429 GARFIELD AVE S,-10384628,5615004,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.231382267759301,44.959939604217197,4832,271116310000,2016-02-04T00:00:00.000Z,2317 28TH AVE S,-10378470,5615217,478.1000(C),SNOW EMERGENCY ODD,6,Seward,Longfellow,Day 3
-93.291776004310648,44.959958673678024,4833,271116312000,2016-02-04T00:00:00.000Z,2307 COLFAX AVE S,-10385193,5615220,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun Isle,Day 3
-93.240859494006756,44.959958673678024,4834,271116326000,2016-02-04T00:00:00.000Z,2311 22ND AVE S,-10379525,5615220,478.1000(C),SNOW EMERGENCY ODD,6,Seward,Longfellow,Day 3
-93.249797731083746,44.959971386648391,4835,271116341000,2016-02-04T00:00:00.000Z,2307 17TH AVE S,-10380520,5615222,478.1000(C),SNOW EMERGENCY ODD,9,East Phillips,Phillips,Day 3
-93.231382267759301,44.959977743132519,4836,271116310000,2016-02-04T00:00:00.000Z,2313 28TH AVE S,-10378470,5615223,478.1000(C),SNOW EMERGENCY ODD,6,Seward,Longfellow,Day 3
-93.261035655288083,44.959990456098659,4837,271116319000,2016-02-04T00:00:00.000Z,2303 ELLIOT AVE,-10381771,5615225,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,Day 3
-93.291776004310648,44.95999681258067,4838,271116312000,2016-02-04T00:00:00.000Z,2303 COLFAX AVE S,-10385193,5615226,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun Isle,Day 3
-93.261035655288083,44.960009525542581,4839,271116319000,2016-02-04T00:00:00.000Z,2301 ELLIOT AVE,-10381771,5615228,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,Day 3
-93.296869451971617,44.960015882022482,4840,271116306000,2016-02-04T00:00:00.000Z,2301 GIRARD AVE S,-10385760,5615229,478.1000(C),SNOW EMERGENCY ODD,7,East Isles,Calhoun Isle,Day 3
-93.231382267759301,44.960079446782764,4841,271116310000,2016-02-04T00:00:00.000Z,2301 28TH AVE S,-10378470,5615239,478.1000(C),SNOW EMERGENCY ODD,6,Seward,Longfellow,Day 3
-93.284140324395636,44.960645170046831,4842,271116341000,2016-02-04T00:00:00.000Z,2225 GRAND AVE S,-10384343,5615328,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.296869451971617,44.960664239273157,4843,271116306000,2016-02-04T00:00:00.000Z,2225 GIRARD AVE S,-10385760,5615331,478.1000(C),SNOW EMERGENCY ODD,7,East Isles,Calhoun Isle,Day 3
-93.271429163125347,44.960689664898396,4844,271116355000,2016-02-04T00:00:00.000Z,2221 CLINTON AVE S,-10382928,5615335,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.261044638440922,44.960689664898396,4845,271116319000,2016-02-04T00:00:00.000Z,2221 ELLIOT AVE,-10381772,5615335,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,Day 3
-93.231373284606462,44.960702377706795,4846,271116310000,2016-02-04T00:00:00.000Z,2227 28TH AVE S,-10378469,5615337,478.1000(C),SNOW EMERGENCY ODD,6,Seward,Longfellow,Day 3
-93.261044638440922,44.960708734109936,4847,271116319000,2016-02-04T00:00:00.000Z,2219 ELLIOT AVE,-10381772,5615338,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,Day 3
-93.231373284606462,44.960715090512366,4848,271116310000,2016-02-04T00:00:00.000Z,2225 28TH AVE S,-10378469,5615339,478.1000(C),SNOW EMERGENCY ODD,6,Seward,Longfellow,Day 3
-93.231373284606462,44.960753228912203,4849,271116310000,2016-02-04T00:00:00.000Z,2221 28TH AVE S,-10378469,5615345,478.1000(C),SNOW EMERGENCY ODD,6,Seward,Longfellow,Day 3
-93.271429163125347,44.960765941706519,4850,271116341000,2016-02-04T00:00:00.000Z,2211 CLINTON AVE S,-10382928,5615347,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.231373284606462,44.960804080072549,4851,271116310000,2016-02-04T00:00:00.000Z,2215 28TH AVE S,-10378469,5615353,478.1000(C),SNOW EMERGENCY ODD,6,Seward,Longfellow,Day 3
-93.2905003966072,44.960816792855603,4852,271116355000,2016-02-04T00:00:00.000Z,2207 BRYANT AVE S,-10385051,5615355,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun Isle,Day 3
-93.268922863482658,44.960816792855603,4853,271116324000,2016-02-04T00:00:00.000Z,2205 5TH AVE S,-10382649,5615355,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,Day 3
-93.231373284606462,44.960816792855603,4854,271116310000,2016-02-04T00:00:00.000Z,2213 28TH AVE S,-10378469,5615355,478.1000(C),SNOW EMERGENCY ODD,6,Seward,Longfellow,Day 3
-93.256103904378264,44.960823149246067,4855,271116341000,2016-02-04T00:00:00.000Z,2211 13TH AVE S,-10381222,5615356,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,Day 3
-93.29176702115781,44.960829505635829,4856,271116353000,2016-02-04T00:00:00.000Z,2205 COLFAX AVE S,-10385192,5615357,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun Isle,Day 3
-93.231373284606462,44.960835862024886,4857,271116310000,2016-02-04T00:00:00.000Z,2211 28TH AVE S,-10378469,5615358,478.1000(C),SNOW EMERGENCY ODD,6,Seward,Longfellow,Day 3
-93.29176702115781,44.960848574800885,4858,271116353000,2016-02-04T00:00:00.000Z,2203 COLFAX AVE S,-10385192,5615360,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun Isle,Day 3
-93.281202833416557,44.960848574800885,4859,271116355000,2016-02-04T00:00:00.000Z,2201 PILLSBURY AVE S,-10384016,5615360,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.231373284606462,44.960854931187832,4860,271116310000,2016-02-04T00:00:00.000Z,2209 28TH AVE S,-10378469,5615361,478.1000(C),SNOW EMERGENCY ODD,6,Seward,Longfellow,Day 3
-93.27518412101297,44.960861287574069,4861,271116341000,2016-02-04T00:00:00.000Z,129 22ND ST E,-10383346,5615362,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.272489175160601,44.960861287574069,4862,271116341000,2016-02-04T00:00:00.000Z,305 22ND ST E,-10383046,5615362,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.267512508486575,44.960861287574069,4863,271116340000,2016-02-04T00:00:00.000Z,603 22ND ST E,-10382492,5615362,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,Day 3
-93.267296912818395,44.960861287574069,4864,271116340000,2016-02-04T00:00:00.000Z,607 22ND ST E,-10382468,5615362,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,Day 3
-93.267296912818395,44.960861287574069,4865,271116307000,2016-02-04T00:00:00.000Z,607 22ND ST E,-10382468,5615362,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,Day 3
-93.267189114984305,44.960861287574069,4866,271116340000,2016-02-04T00:00:00.000Z,609 22ND ST E,-10382456,5615362,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,Day 3
-93.267189114984305,44.960861287574069,4867,271116307000,2016-02-04T00:00:00.000Z,609 22ND ST E,-10382456,5615362,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,Day 3
-93.267090300303053,44.960861287574069,4868,271116307000,2016-02-04T00:00:00.000Z,611 22ND ST E,-10382445,5615362,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,Day 3
-93.267090300303053,44.960861287574069,4869,271116340000,2016-02-04T00:00:00.000Z,611 22ND ST E,-10382445,5615362,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,Day 3
-93.266982502468949,44.960861287574069,4870,271116307000,2016-02-04T00:00:00.000Z,613 22ND ST E,-10382433,5615362,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,Day 3
-93.266874704634859,44.960861287574069,4871,271116307000,2016-02-04T00:00:00.000Z,615 22ND ST E,-10382421,5615362,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,Day 3
-93.266236900783142,44.960861287574069,4872,271116340000,2016-02-04T00:00:00.000Z,633 22ND ST E,-10382350,5615362,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,Day 3
-93.266174018713244,44.960861287574069,4873,271116340000,2016-02-04T00:00:00.000Z,637 22ND ST E,-10382343,5615362,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,Day 3
-93.266102153490522,44.960861287574069,4874,271116340000,2016-02-04T00:00:00.000Z,641 22ND ST E,-10382335,5615362,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,Day 3
-93.266075204031992,44.960861287574069,4875,271116307000,2016-02-04T00:00:00.000Z,643 22ND ST E,-10382332,5615362,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,Day 3
-93.266039271420638,44.960861287574069,4876,271116340000,2016-02-04T00:00:00.000Z,645 22ND ST E,-10382328,5615362,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,Day 3
-93.26600333880927,44.960861287574069,4877,271116340000,2016-02-04T00:00:00.000Z,647 22ND ST E,-10382324,5615362,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,Day 3
-93.265940456739372,44.960861287574069,4878,271116307000,2016-02-04T00:00:00.000Z,651 22ND ST E,-10382317,5615362,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,Day 3
-93.265877574669489,44.960861287574069,4879,271116340000,2016-02-04T00:00:00.000Z,655 22ND ST E,-10382310,5615362,478.1000(C),SNOW EMERGENCY ODD,6,Phillips West,Phillips,Day 3
-93.29176702115781,44.960867643959602,4880,271116353000,2016-02-04T00:00:00.000Z,2201 COLFAX AVE S,-10385192,5615363,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun Isle,Day 3
-93.28447270105076,44.960867643959602,4881,271116341000,2016-02-04T00:00:00.000Z,421 22ND ST W,-10384380,5615363,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.284427785286553,44.960867643959602,4882,271116341000,2016-02-04T00:00:00.000Z,417 22ND ST W,-10384375,5615363,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.284400835828038,44.960867643959602,4883,271116341000,2016-02-04T00:00:00.000Z,415 22ND ST W,-10384372,5615363,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.279999090935846,44.960867643959602,4884,271116341000,2016-02-04T00:00:00.000Z,123 22ND ST W,-10383882,5615363,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.279972141477316,44.960867643959602,4885,271116341000,2016-02-04T00:00:00.000Z,121 22ND ST W,-10383879,5615363,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.279774512114813,44.960867643959602,4886,271116341000,2016-02-04T00:00:00.000Z,109 22ND ST W,-10383857,5615363,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.279711630044929,44.960867643959602,4887,271116341000,2016-02-04T00:00:00.000Z,105 22ND ST W,-10383850,5615363,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.279684680586413,44.960867643959602,4888,271116341000,2016-02-04T00:00:00.000Z,103 22ND ST W,-10383847,5615363,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.279648747975045,44.960867643959602,4889,271116341000,2016-02-04T00:00:00.000Z,101 22ND ST W,-10383843,5615363,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.278220426673286,44.960867643959602,4890,271116341000,2016-02-04T00:00:00.000Z,21 22ND ST W,-10383684,5615363,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.278049746769312,44.960867643959602,4891,271116341000,2016-02-04T00:00:00.000Z,11 22ND ST W,-10383665,5615363,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.222003856193083,44.972435098675788,4892,271116347000,2016-02-04T00:00:00.000Z,2507 DELAWARE ST SE,-10377426,5617183,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,Day 3
-93.278013814157944,44.960867643959602,4893,271116341000,2016-02-04T00:00:00.000Z,9 22ND ST W,-10383661,5615363,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.222030805651613,44.972447808881412,4894,271116347000,2016-02-04T00:00:00.000Z,2505 DELAWARE ST SE,-10377429,5617185,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,Day 3
-93.277950932088061,44.960867643959602,4895,271116341000,2016-02-04T00:00:00.000Z,5 22ND ST W,-10383654,5615363,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.216308537291766,44.972740142833246,4896,271116343000,2016-02-04T00:00:00.000Z,2821 4TH ST SE,-10376792,5617231,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,Day 3
-93.277735336419866,44.960867643959602,4897,271116341000,2016-02-04T00:00:00.000Z,5 22ND ST E,-10383630,5615363,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.217476347161124,44.973210416063829,4898,271116343000,2016-02-04T00:00:00.000Z,2723 4TH ST SE,-10376922,5617305,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,Day 3
-93.217539229231008,44.973242191143022,4899,271116343000,2016-02-04T00:00:00.000Z,2717 4TH ST SE,-10376929,5617310,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,Day 3
-93.277690420655659,44.960867643959602,4900,271116341000,2016-02-04T00:00:00.000Z,9 22ND ST E,-10383625,5615363,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.217736858593526,44.973318451261278,4901,271116343000,2016-02-04T00:00:00.000Z,2701 4TH ST SE,-10376951,5617322,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,Day 3
-93.219120264131064,44.973877689029912,4902,271116343000,2016-02-04T00:00:00.000Z,2605 4TH ST SE,-10377105,5617410,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,Day 3
-93.27766347119713,44.960867643959602,4903,271116341000,2016-02-04T00:00:00.000Z,11 22ND ST E,-10383622,5615363,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.220036545720873,44.974246274577602,4904,271116343000,2016-02-04T00:00:00.000Z,2535 4TH ST SE,-10377207,5617468,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,Day 3
-93.277636521738614,44.960867643959602,4905,271116341000,2016-02-04T00:00:00.000Z,13 22ND ST E,-10383619,5615363,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.277618555432923,44.960867643959602,4906,271116341000,2016-02-04T00:00:00.000Z,15 22ND ST E,-10383617,5615363,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.220063495179403,44.974258984381819,4907,271116343000,2016-02-04T00:00:00.000Z,2533 4TH ST SE,-10377210,5617470,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,Day 3
-93.277591605974408,44.960867643959602,4908,271116341000,2016-02-04T00:00:00.000Z,17 22ND ST E,-10383614,5615363,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.220090444637918,44.974265339282866,4909,271116343000,2016-02-04T00:00:00.000Z,2531 4TH ST SE,-10377213,5617471,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,Day 3
-93.277564656515878,44.960867643959602,4910,271116341000,2016-02-04T00:00:00.000Z,19 22ND ST E,-10383611,5615363,478.1000(C),SNOW EMERGENCY ODD,10,Whittier,Powderhorn,Day 3
-93.220117394096448,44.974278049082869,4911,271116343000,2016-02-04T00:00:00.000Z,2529 4TH ST SE,-10377216,5617473,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,Day 3
-93.220270107694745,44.974341598040574,4912,271116343000,2016-02-04T00:00:00.000Z,2517 4TH ST SE,-10377233,5617483,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,Day 3
-93.301405944156414,44.978821622071152,4913,271116340000,2016-02-04T00:00:00.000Z,1613 2ND AVE N,-10386265,5618188,478.1000(C),SNOW EMERGENCY ODD,5,Harrison,Near North,Day 3
-93.306759903249755,44.979749356349437,4914,271116340000,2016-02-04T00:00:00.000Z,2051 3RD AVE N,-10386861,5618334,478.1000(C),SNOW EMERGENCY ODD,5,Harrison,Near North,Day 3
-93.309679427923157,44.98068342980649,4915,271116324000,2016-02-04T00:00:00.000Z,313 QUEEN AVE N,-10387186,5618481,478.1000(C),SNOW EMERGENCY ODD,5,Harrison,Near North,Day 3
-93.309805192062939,44.981541238964368,4916,271116342000,2016-02-04T00:00:00.000Z,2305 4TH AVE N,-10387200,5618616,478.1000(C),SNOW EMERGENCY ODD,5,Harrison,Near North,Day 3
-93.303579867143981,44.981541238964368,4917,271116310000,2016-02-04T00:00:00.000Z,1825 4TH AVE S,-10386507,5618616,478.1000(C),SNOW EMERGENCY ODD,5,Harrison,Near North,Day 3
-93.245665480776807,44.981878004977212,4918,271116346000,2016-02-04T00:00:00.000Z,201 8TH AVE SE,-10380060,5618669,478.1000(C),SNOW EMERGENCY ODD,3,Marcy Holmes,University,Day 3
-93.245638531318278,44.981916129306853,4919,271116346000,2016-02-04T00:00:00.000Z,205 8TH AVE SE,-10380057,5618675,478.1000(C),SNOW EMERGENCY ODD,3,Marcy Holmes,University,Day 3
-93.245566666095556,44.982011440020031,4920,271116346000,2016-02-04T00:00:00.000Z,215 8TH AVE SE,-10380049,5618690,478.1000(C),SNOW EMERGENCY ODD,3,Marcy Holmes,University,Day 3
-93.245548699789865,44.982030502143658,4921,271116346000,2016-02-04T00:00:00.000Z,217 8TH AVE SE,-10380047,5618693,478.1000(C),SNOW EMERGENCY ODD,3,Marcy Holmes,University,Day 3
-93.245485817719967,44.982106750574765,4922,271116346000,2016-02-04T00:00:00.000Z,225 8TH AVE SE,-10380040,5618705,478.1000(C),SNOW EMERGENCY ODD,3,Marcy Holmes,University,Day 3
-93.245485817719967,44.982106750574765,4923,271116346000,2016-02-04T00:00:00.000Z,225 8TH AVE SE,-10380040,5618705,478.1000(C),SNOW EMERGENCY ODD,3,Marcy Holmes,University,Day 3
-93.245485817719967,44.982106750574765,4924,271116346000,2016-02-04T00:00:00.000Z,225 8TH AVE SE,-10380040,5618705,478.1000(C),SNOW EMERGENCY ODD,3,Marcy Holmes,University,Day 3
-93.233771786415062,44.982322787245558,4925,271116305000,2016-02-04T00:00:00.000Z,1429 6TH ST SE,-10378736,5618739,478.1000(C),SNOW EMERGENCY ODD,3,Marcy Holmes,University,Day 3
-93.233852634790622,44.982354557275542,4926,271116305000,2016-02-04T00:00:00.000Z,1423 6TH ST SE,-10378745,5618744,478.1000(C),SNOW EMERGENCY ODD,3,Marcy Holmes,University,Day 3
-93.233960432624713,44.982399035287941,4927,271116305000,2016-02-04T00:00:00.000Z,1415 6TH ST SE,-10378757,5618751,478.1000(C),SNOW EMERGENCY ODD,3,Marcy Holmes,University,Day 3
-93.233987382083242,44.982405389286896,4928,271116305000,2016-02-04T00:00:00.000Z,1413 6TH ST SE,-10378760,5618752,478.1000(C),SNOW EMERGENCY ODD,3,Marcy Holmes,University,Day 3
-93.234014331541772,44.982418097282689,4929,271116305000,2016-02-04T00:00:00.000Z,1411 6TH ST SE,-10378763,5618754,478.1000(C),SNOW EMERGENCY ODD,3,Marcy Holmes,University,Day 3
-93.234095179917333,44.982449867259859,4930,271116305000,2016-02-04T00:00:00.000Z,1405 6TH ST SE,-10378772,5618759,478.1000(C),SNOW EMERGENCY ODD,3,Marcy Holmes,University,Day 3
-93.234122129375862,44.982462575245798,4931,271116305000,2016-02-04T00:00:00.000Z,1403 6TH ST SE,-10378775,5618761,478.1000(C),SNOW EMERGENCY ODD,3,Marcy Holmes,University,Day 3
-93.234149078834378,44.982468929237712,4932,271116305000,2016-02-04T00:00:00.000Z,1401 6TH ST SE,-10378778,5618762,478.1000(C),SNOW EMERGENCY ODD,3,Marcy Holmes,University,Day 3
-93.247057869467184,44.982494345198319,4933,271116346000,2016-02-04T00:00:00.000Z,205 7TH AVE SE,-10380215,5618766,478.1000(C),SNOW EMERGENCY ODD,3,Marcy Holmes,University,Day 3
-93.247039903161493,44.982513407161377,4934,271116346000,2016-02-04T00:00:00.000Z,207 7TH AVE SE,-10380213,5618769,478.1000(C),SNOW EMERGENCY ODD,3,Marcy Holmes,University,Day 3
-93.246968037938771,44.982608716881622,4935,271116346000,2016-02-04T00:00:00.000Z,217 7TH AVE SE,-10380205,5618784,478.1000(C),SNOW EMERGENCY ODD,3,Marcy Holmes,University,Day 3
-93.246923122174564,44.982665902637713,4936,271116346000,2016-02-04T00:00:00.000Z,223 7TH AVE SE,-10380200,5618793,478.1000(C),SNOW EMERGENCY ODD,3,Marcy Holmes,University,Day 3
-93.246878206410358,44.982716734373014,4937,271116346000,2016-02-04T00:00:00.000Z,229 7TH AVE SE,-10380195,5618801,478.1000(C),SNOW EMERGENCY ODD,3,Marcy Holmes,University,Day 3
-93.298252857509155,44.982723088336755,4938,271116342000,2016-02-04T00:00:00.000Z,505 HUMBOLDT AVE N,-10385914,5618802,478.1000(C),SNOW EMERGENCY ODD,5,Harrison,Near North,Day 3
-93.237652508442451,44.982818397708414,4939,271116346000,2016-02-04T00:00:00.000Z,521 12TH AVE SE,-10379168,5618817,478.1000(C),SNOW EMERGENCY ODD,3,Marcy Holmes,University,Day 3
-93.298252857509155,44.982862875360965,4940,271116342000,2016-02-04T00:00:00.000Z,515 HUMBOLDT AVE N,-10385914,5618824,478.1000(C),SNOW EMERGENCY ODD,5,Harrison,Near North,Day 3
-93.244892929632456,44.982869229308513,4941,271116346000,2016-02-04T00:00:00.000Z,301 8TH AVE SE,-10379974,5618825,478.1000(C),SNOW EMERGENCY ODD,3,Marcy Holmes,University,Day 3
-93.244883946479604,44.982888291146921,4942,271116346000,2016-02-04T00:00:00.000Z,303 8TH AVE SE,-10379973,5618828,478.1000(C),SNOW EMERGENCY ODD,3,Marcy Holmes,University,Day 3
-93.23526298978669,44.982913706921622,4943,271116305000,2016-02-04T00:00:00.000Z,1321 6TH ST SE,-10378902,5618832,478.1000(C),SNOW EMERGENCY ODD,3,Marcy Holmes,University,Day 3
-93.23526298978669,44.982913706921622,4944,271116344000,2016-02-04T00:00:00.000Z,1321 6TH ST SE,-10378902,5618832,478.1000(C),SNOW EMERGENCY ODD,3,Marcy Holmes,University,Day 3
-93.24484801386825,44.982926414804737,4945,271116346000,2016-02-04T00:00:00.000Z,307 8TH AVE SE,-10379969,5618834,478.1000(C),SNOW EMERGENCY ODD,3,Marcy Holmes,University,Day 3
-93.23531688870375,44.98293276874525,4946,271116344000,2016-02-04T00:00:00.000Z,1317 6TH ST SE,-10378908,5618835,478.1000(C),SNOW EMERGENCY ODD,3,Marcy Holmes,University,Day 3
-93.235370787620795,44.98295818450022,4947,271116344000,2016-02-04T00:00:00.000Z,1313 6TH ST SE,-10378914,5618839,478.1000(C),SNOW EMERGENCY ODD,3,Marcy Holmes,University,Day 3
-93.24482106440972,44.982964538437209,4948,271116344000,2016-02-04T00:00:00.000Z,311 8TH AVE SE,-10379966,5618840,478.1000(C),SNOW EMERGENCY ODD,3,Marcy Holmes,University,Day 3
