X,Y,OBJECTID,Call_Taken,Location,Tow_Reason,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg
-93.244796999881601,44.989363999748832,297,02/21/2019 09:49am,"802 5TH AVE SE,Minneapolis,MN",Snow Emergency,44.989364,-93.244797,3,University,Marcy Holmes,4,2,Yale
-93.248366999937048,44.930628999928445,298,02/21/2019 09:50am,"1804 40th Street East,Minneapolis,MN",Snow Emergency,44.930629,-93.248367,8,Powderhorn,Bancroft,6,2,Yale
-93.246314999737422,44.935792999747207,299,02/21/2019 09:51am,"3700 Longfellow,Minneapolis,MN",Snow Emergency,44.935793,-93.246315,12,Powderhorn,Standish,6,2,Yale
-93.29596799982329,44.961918000315507,300,02/21/2019 09:53am,"2020 Fremont Ave S,Minneapolis,MN",Snow Emergency,44.961918,-93.295968,7,Calhoun Isle,Lowry Hill,3,2,Yale
-93.299848999831454,44.944136999622913,301,02/21/2019 09:54am,"3216 Holmes ave ,Minneapolis,MN",Snow Emergency,44.944137,-93.299849,10,Calhoun Isle,ECCO,5,2,Yale
-93.290696000420041,44.985978000084685,302,02/21/2019 09:55am,"740 Aldrich ave n ,Minneapolis,MN",Snow Emergency,44.985978,-93.290696,5,Near North,Sumner - Glenwood,1,2,Yale
-93.28492999981961,45.004804000404363,303,02/21/2019 09:56am,"2500 4th st n,Minneapolis,MN",Snow Emergency,45.004804,-93.28493,5,Near North,Hawthorne,1,2,Yale
-93.301145000241547,44.942488000021228,304,02/21/2019 09:57am,"3320 humboldt ave s,Minneapolis,MN",Snow Emergency,44.942488,-93.301145,10,Calhoun Isle,ECCO,5,2,Yale
-93.295982999615717,44.962877999620048,305,02/21/2019 09:58am,"1940 Fremont ave s,Minneapolis,MN",Snow Emergency,44.962878,-93.295983,7,Calhoun Isle,Lowry Hill,3,2,Yale
-93.286757999581994,45.009566999717322,306,02/21/2019 09:59am,"2904 6th st n ,Minneapolis,MN",Snow Emergency,45.009567,-93.286758,5,Near North,Hawthorne,1,2,Yale
-93.248438999660095,44.994742999589789,307,02/21/2019 10:00am,"1002 3rd ave ne,Minneapolis,MN",Snow Emergency,44.994743,-93.248439,3,University,Marcy Holmes,2,2,Yale
-93.259618999916881,44.994572999844138,308,02/21/2019 10:01am,"324 6th ave ne,Minneapolis,MN",Snow Emergency,44.994573,-93.259619,3,Northeast,St. Anthony West,2,2,Yale
-93.234328000037124,44.990464000113548,309,02/21/2019 10:02am,"1086 12th ave se,Minneapolis,MN",Snow Emergency,44.990464,-93.234328,2,University,Como,4,2,Yale
-93.248265999776038,44.986059000222724,310,02/21/2019 10:04am,"415 5th ave se,Minneapolis,MN",Snow Emergency,44.986059,-93.248266,3,University,Marcy Holmes,4,2,Yale
-93.269257000110429,45.00105500018816,311,02/21/2019 10:05am,"1318 grand st ne,Minneapolis,MN",Snow Emergency,45.001055,-93.269257,3,Northeast,Sheridan,2,2,Yale
-93.233051999650002,44.991000999696439,312,02/21/2019 10:06am,"1106 13th ave se,Minneapolis,MN",Snow Emergency,44.991001,-93.233052,2,University,Como,4,2,Yale
-93.297572000047751,44.989496000440113,313,02/21/2019 10:06am,"1116 Humboldt ave n ,Minneapolis,MN",Snow Emergency,44.989496,-93.297572,5,Near North,Near - North,1,2,Yale
-93.267975000345928,45.000023000261308,314,02/21/2019 10:06am,"1208 NE main st ,Minneapolis,MN",Snow Emergency,45.000023,-93.267975,3,Northeast,Sheridan,2,2,Yale
-93.298184000391245,44.99089400015805,315,02/21/2019 10:07am,"1202 Humboldt Ave. N.,Minneapolis,MN",Snow Emergency,44.990894,-93.298184,5,Near North,Near - North,1,2,Yale
-93.249982999815529,44.985623999947677,316,02/21/2019 10:07am,"326 4th ave se,Minneapolis,MN",Snow Emergency,44.985624,-93.249983,3,University,Marcy Holmes,4,2,Yale
-93.259301999687523,44.996883000250307,317,02/21/2019 10:09am,"708 5th ave n ,Minneapolis,MN",Snow Emergency,44.996883,-93.259302,3,Northeast,St. Anthony West,2,2,Yale
-93.2437330002777,44.988357000075553,318,02/21/2019 10:09am,"720 6th ave se,Minneapolis,MN",Snow Emergency,44.988357,-93.243733,3,University,Marcy Holmes,4,2,Yale
-93.315577000278324,44.996633999559492,319,02/21/2019 10:09am,"1642 vincent ave n,Minneapolis,MN",Snow Emergency,44.996634,-93.315577,5,Near North,Willard - Hay,1,2,Yale
-93.246759999574294,44.984606999813252,320,02/21/2019 10:14am,"326 6th ave se,Minneapolis,MN",Snow Emergency,44.984607,-93.24676,3,University,Marcy Holmes,4,2,Yale
-93.247083000080352,44.986469000244199,321,02/21/2019 10:18am,"504 5th ave se ,Minneapolis,MN",Snow Emergency,44.986469,-93.247083,3,University,Marcy Holmes,4,2,Yale
-93.292691999835881,44.982898000142654,322,02/21/2019 10:18am,"1012 5th av n,Minneapolis,MN",Snow Emergency,44.982898,-93.292692,5,Near North,Sumner - Glenwood,3,2,Yale
-93.249096000280133,44.984812000273621,323,02/21/2019 10:18am,"305 5TH AVE SE,Minneapolis,MN",Snow Emergency,44.984812,-93.249096,3,University,Marcy Holmes,4,2,Yale
-93.299888999877396,44.944354999783457,324,02/21/2019 10:19am,"3208 Holmes ave s,Minneapolis,MN",Snow Emergency,44.944355,-93.299889,10,Calhoun Isle,ECCO,5,2,Yale
-93.260324000052549,44.998404000244477,325,02/21/2019 10:24am,"826 5th av n ,Minneapolis,MN",Snow Emergency,44.998404,-93.260324,3,Northeast,St. Anthony West,2,2,Yale
-93.295650000447154,44.99198400006162,326,02/21/2019 10:27am,"1020 N Fremont ave ,Minneapolis,MN",Snow Emergency,44.991984,-93.29565,5,Near North,Near - North,1,2,Yale
-93.296863999773734,44.993345999918006,327,02/21/2019 10:31am,"1406 Girard Ave. N.,Minneapolis,MN",Snow Emergency,44.993346,-93.296864,5,Near North,Near - North,1,2,Yale
-93.286224000137452,45.014408999975444,328,02/21/2019 10:31am,"3238 6th st n ,Minneapolis,MN",Snow Emergency,45.014409,-93.286224,4,Camden,McKinley,1,2,Yale
-93.315550999978655,44.99674400013555,329,02/21/2019 10:32am,"1646 vincent ave n,Minneapolis,MN",Snow Emergency,44.996744,-93.315551,5,Near North,Willard - Hay,1,2,Yale
-93.297148000279947,44.962458000036747,330,02/21/2019 10:33am,"2004 Girard Ave S,Minneapolis,MN",Snow Emergency,44.962458,-93.297148,7,Calhoun Isle,Lowry Hill,3,2,Yale
-93.244836999927543,44.984696000320184,331,02/21/2019 10:34am,"416 7th ave se,Minneapolis,MN",Snow Emergency,44.984696,-93.244837,3,University,Marcy Holmes,4,2,Yale
-93.257559000247625,44.991801999762515,332,02/21/2019 10:35am,"310 4th st ne,Minneapolis,MN",Snow Emergency,44.991802,-93.257559,3,Northeast,St. Anthony West,2,2,Yale
-93.293426000409568,44.96492499958913,333,02/21/2019 10:35am,"1810 Dupont ave s,Minneapolis,MN",Snow Emergency,44.964925,-93.293426,7,Calhoun Isle,Lowry Hill,3,2,Yale
-93.286243000114325,45.019874000185041,334,02/21/2019 10:35am,"3546 6th st ,Minneapolis,MN",Snow Emergency,45.019874,-93.286243,4,Camden,McKinley,1,2,Yale
-93.257107000087956,44.993719000031888,335,02/21/2019 10:36am,"416 5th st ne,Minneapolis,MN",Snow Emergency,44.993719,-93.257107,3,Northeast,St. Anthony West,2,2,Yale
-93.299126999811165,44.997663000247314,336,02/21/2019 10:36am,"1804 Irving ave n ,Minneapolis,MN",Snow Emergency,44.997663,-93.299127,5,Near North,Near - North,1,2,Yale
-93.299432000386446,44.983099000418576,337,02/21/2019 10:37am,"530 irving av n,Minneapolis,MN",Snow Emergency,44.983099,-93.299432,5,Near North,Harrison,3,2,Yale
-93.297400000209791,44.946052999846131,338,02/21/2019 10:38am,"3112 GIRARD AVE S ,Minneapolis,MN",Snow Emergency,44.946053,-93.2974,10,Calhoun Isle,CARAG,5,2,Yale
-93.249038000303415,44.984495000044262,339,02/21/2019 10:38am,"300 5th ave se,Minneapolis,MN",Snow Emergency,44.984495,-93.249038,3,University,Marcy Holmes,4,2,Yale
-93.259686000308648,44.936081000437866,340,02/21/2019 10:38am,"1008 37th st e,Minneapolis,MN",Snow Emergency,44.936081,-93.259686,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.290903000073342,44.964639999936082,341,02/21/2019 10:39am,"1820 BRYANT AVE S,Minneapolis,MN",Snow Emergency,44.96464,-93.290903,7,Calhoun Isle,Lowry Hill,3,2,Yale
-93.23435799962192,44.988114999707534,342,02/21/2019 10:40am,"1006 12th ave se,Minneapolis,MN",Snow Emergency,44.988115,-93.234358,2,University,Como,4,2,Yale
-93.290887000234818,44.965933000207826,343,02/21/2019 10:41am,"1774 BRYANT AVE S,Minneapolis,MN",Snow Emergency,44.965933,-93.290887,7,Calhoun Isle,Lowry Hill,3,2,Yale
-93.261069000234158,44.936128999953439,344,02/21/2019 10:41am,"914 37th st e,Minneapolis,MN",Snow Emergency,44.936129,-93.261069,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.246319999967966,44.936522000090292,345,02/21/2019 10:42am,"3638 Longfellow Avenue South,Minneapolis,MN",Snow Emergency,44.936522,-93.24632,12,Powderhorn,Standish,6,2,Yale
-93.247127000310797,44.986411000267481,346,02/21/2019 10:42am,"502 5th ave se,Minneapolis,MN",Snow Emergency,44.986411,-93.247127,3,University,Marcy Holmes,4,2,Yale
-93.234192000060716,44.988541999613631,347,02/21/2019 10:42am,"1022 12th ave se,Minneapolis,MN",Snow Emergency,44.988542,-93.234192,2,University,Como,4,2,Yale
-93.271619000216674,44.961490000363256,348,02/21/2019 10:42am,"2102 Clinton Avenue South,Minneapolis,MN",Snow Emergency,44.96149,-93.271619,10,Powderhorn,Whittier,3,2,Yale
-93.264946000057819,45.009504000409322,349,02/21/2019 10:44am,"2104 3rd st ne,Minneapolis,MN",Snow Emergency,45.009504,-93.264946,3,Northeast,Bottineau,2,2,Yale
-93.234567000266793,44.986975000196139,350,02/21/2019 10:44am,"922 12th Ave se,Minneapolis,MN",Snow Emergency,44.986975,-93.234567,2,University,Como,4,2,Yale
-93.262285999699088,44.930553000021007,351,02/21/2019 10:44am,"816 40th st e,Minneapolis,MN",Snow Emergency,44.930553,-93.262286,8,Powderhorn,Bancroft,6,2,Yale
-93.244153999907155,44.988365000444446,352,02/21/2019 10:46am,"716 6TH AVE SE,Minneapolis,MN",Snow Emergency,44.988365,-93.244154,3,University,Marcy Holmes,4,2,Yale
-93.264978999780965,45.012566999567412,353,02/21/2019 10:47am,"2410 3rd st ne,Minneapolis,MN",Snow Emergency,45.012567,-93.264979,3,Northeast,Bottineau,2,2,Yale
-93.315612000093665,44.998319999968089,354,02/21/2019 10:50am,"1818 VINCENT AVE N,Minneapolis,MN",Snow Emergency,44.99832,-93.315612,5,Near North,Willard - Hay,1,2,Yale
-93.24632400015247,44.937361000110116,355,02/21/2019 10:52am,"3608 Longfellow Avenue South,Minneapolis,MN",Snow Emergency,44.937361,-93.246324,12,Powderhorn,Standish,6,2,Yale
-93.264933000357644,45.003851999670076,356,02/21/2019 10:52am,"1522 3rd st ne,Minneapolis,MN",Snow Emergency,45.003852,-93.264933,3,Northeast,Sheridan,2,2,Yale
-93.239621999555595,44.98569799976292,357,02/21/2019 10:53am,"802 7th st se,Minneapolis,MN",Snow Emergency,44.985698,-93.239622,3,University,Marcy Holmes,4,2,Yale
-93.243073000418576,44.986913000034974,358,02/21/2019 10:54am,"624 7th ave se,Minneapolis,MN",Snow Emergency,44.986913,-93.243073,3,University,Marcy Holmes,4,2,Yale
-93.325919999708162,44.922025999800098,359,02/21/2019 10:54am,"4428 S choweN ave ,Minneapolis,MN",Snow Emergency,44.922026,-93.32592,13,Southwest,Linden Hills,5,2,Yale
-93.243848000185039,44.943880000361787,360,02/21/2019 10:55am,"3220 20th Avenue South,Minneapolis,MN",Snow Emergency,44.94388,-93.243848,9,Powderhorn,Corcoran,6,2,Yale
-93.325921999800414,44.922140999707437,361,02/21/2019 10:57am,"4424 chosen ave s,Minneapolis,MN",Snow Emergency,44.922141,-93.325922,13,Southwest,Linden Hills,5,2,Yale
-93.309198000187507,44.981798999824036,362,02/21/2019 10:59am,"2218 4th av n ,Minneapolis,MN",Snow Emergency,44.981799,-93.309198,5,Near North,Harrison,3,2,Yale
-93.255255000118098,44.9975640001785,363,02/21/2019 11:05am,"720 Jefferson St NE,Minneapolis,MN",Snow Emergency,44.997564,-93.255255,3,Northeast,St. Anthony East,2,2,Yale
-93.297425999610141,44.944174000429825,364,02/21/2019 11:07am,"3214 GIRARD ave s ,Minneapolis,MN",Snow Emergency,44.944174,-93.297426,10,Calhoun Isle,CARAG,5,2,Yale
-93.259114000011039,45.004418999737084,365,02/21/2019 11:07am,"1606 6th st ne,Minneapolis,MN",Snow Emergency,45.004419,-93.259114,3,Northeast,Sheridan,2,2,Yale
-93.326083000030394,44.921966999777283,366,02/21/2019 11:12am,"4430chowen ave s,Minneapolis,MN",Snow Emergency,44.921967,-93.326083,13,Southwest,Linden Hills,5,2,Yale
-93.24591600022319,44.983315999633703,367,02/21/2019 11:12am,"306 7TH AVE SE,Minneapolis,MN",Snow Emergency,44.983316,-93.245916,3,University,Marcy Holmes,4,2,Yale
-93.238426000159734,44.983665999586265,368,02/21/2019 11:12am,"516 11th Ave se,Minneapolis,MN",Snow Emergency,44.983666,-93.238426,3,University,Marcy Holmes,4,2,Yale
-93.286110000276267,45.024606999913146,369,02/21/2019 11:13am,"3822 6th st n ,Minneapolis,MN",Snow Emergency,45.024607,-93.28611,4,Camden,Webber - Camden,1,2,Yale
-93.246244000060528,44.983422000025314,370,02/21/2019 11:13am,"304 7th ave se,Minneapolis,MN",Snow Emergency,44.983422,-93.246244,3,University,Marcy Holmes,4,2,Yale
-93.275873000338663,44.960759999974073,371,02/21/2019 11:13am,"2218 Stevens ave s,Minneapolis,MN",Snow Emergency,44.96076,-93.275873,10,Powderhorn,Whittier,3,2,Yale
-93.234793999943122,44.986261999691578,372,02/21/2019 11:15am,"912 12th Ave se,Minneapolis,MN",Snow Emergency,44.986262,-93.234794,3,University,Marcy Holmes,4,2,Yale
-93.325569999755658,44.921880000261865,373,02/21/2019 11:15am,"4434 chowen ave s,Minneapolis,MN",Snow Emergency,44.92188,-93.32557,13,Southwest,Linden Hills,5,2,Yale
-93.239841999808391,44.944939999781241,374,02/21/2019 11:15am,"2214 32nd st,Minneapolis,MN",Snow Emergency,44.94494,-93.239842,9,Powderhorn,Corcoran,6,2,Yale
-93.271728999893412,44.958676000097398,375,02/21/2019 11:16am,"2412 Clinton Avenue South,Minneapolis,MN",Snow Emergency,44.958676,-93.271729,10,Powderhorn,Whittier,3,2,Yale
-93.243298000002653,44.984341000137078,376,02/21/2019 11:16am,"420 8th ave se,Minneapolis,MN",Snow Emergency,44.984341,-93.243298,3,University,Marcy Holmes,4,2,Yale
-93.30349699988659,44.984886000088864,377,02/21/2019 11:16am,"1214 Frontage ROAD,Minneapolis,MN",Snow Emergency,44.984886,-93.303497,5,Near North,Near - North,1,2,Yale
-93.256584000251394,45.00160999970177,378,02/21/2019 11:18am,"1322 adams st ne,Minneapolis,MN",Snow Emergency,45.00161,-93.256584,1,Northeast,Logan Park,2,2,Yale
-93.237836999977503,44.944950000242386,379,02/21/2019 11:18am,"2328 32nd st,Minneapolis,MN",Snow Emergency,44.94495,-93.237837,9,Powderhorn,Corcoran,6,2,Yale
-93.233036999857632,44.988190999614972,380,02/21/2019 11:19am,"1010 13th ave se,Minneapolis,MN",Snow Emergency,44.988191,-93.233037,2,University,Como,4,2,Yale
-93.275874000384761,44.960745000181646,381,02/21/2019 11:19am,"2220 Stevens Ave S,Minneapolis,MN",Snow Emergency,44.960745,-93.275874,10,Powderhorn,Whittier,3,2,Yale
-93.239621999555595,44.98569799976292,382,02/21/2019 11:19am,"800 7th st se,Minneapolis,MN",Snow Emergency,44.985698,-93.239622,3,University,Marcy Holmes,4,2,Yale
-93.256547000343744,44.999204000264456,383,02/21/2019 11:19am,"1114 Adams st ne,Minneapolis,MN",Snow Emergency,44.999204,-93.256547,1,Northeast,Logan Park,2,2,Yale
-93.315990999584926,44.988092000445533,384,02/21/2019 11:20am,"2804 Oak Park Ave. N.,Minneapolis,MN",Snow Emergency,44.988092,-93.315991,5,Near North,Willard - Hay,1,2,Yale
-93.234337999598949,44.988459000282717,385,02/21/2019 11:21am,"1018 12th ave se,Minneapolis,MN",Snow Emergency,44.988459,-93.234338,2,University,Como,4,2,Yale
-93.315606999863121,44.997909999946614,386,02/21/2019 11:22am,"1800 vincent ave n,Minneapolis,MN",Snow Emergency,44.99791,-93.315607,5,Near North,Willard - Hay,1,2,Yale
-93.30398299981556,44.974259000152813,387,02/21/2019 11:23am,"1912 laurel av ,Minneapolis,MN",Snow Emergency,44.974259,-93.303983,7,Calhoun Isle,Bryn - Mawr,3,2,Yale
-93.242555999959393,44.985531000155561,388,02/21/2019 11:23am,"802 6th st se,Minneapolis,MN",Snow Emergency,44.985531,-93.242556,3,University,Marcy Holmes,4,2,Yale
-93.255270999956622,44.997708999670635,389,02/21/2019 11:25am,"726 jefferson st ne,Minneapolis,MN",Snow Emergency,44.997709,-93.255271,3,Northeast,St. Anthony East,2,2,Yale
-93.240941000127009,44.945309999756716,390,02/21/2019 11:26am,"3142 22 ave s,Minneapolis,MN",Snow Emergency,44.94531,-93.240941,9,Powderhorn,Corcoran,6,2,Yale
-93.256281999814405,45.00548999966378,391,02/21/2019 11:26am,"1716 adams st ne,Minneapolis,MN",Snow Emergency,45.00549,-93.256282,1,Northeast,Logan Park,2,2,Yale
-93.251498999579155,44.946887999681508,392,02/21/2019 11:27am,"3046 16th Ave so,Minneapolis,MN",Snow Emergency,44.946888,-93.251499,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.253737000262333,45.005169000149294,393,02/21/2019 11:28am,"1704 madison st ne,Minneapolis,MN",Snow Emergency,45.005169,-93.253737,1,Northeast,Logan Park,2,2,Yale
-93.274328000137075,44.962148000130128,394,02/21/2019 11:28am,"2010 2nd ave S,Minneapolis,MN",Snow Emergency,44.962148,-93.274328,10,Powderhorn,Whittier,3,2,Yale
-93.243737999608982,44.983823999677895,395,02/21/2019 11:29am,"402 8th ave se,Minneapolis,MN",Snow Emergency,44.983824,-93.243738,3,University,Marcy Holmes,4,2,Yale
-93.315574000139975,44.998311999599139,396,02/21/2019 11:29am,"1812 VINCENT AVE N,Minneapolis,MN",Snow Emergency,44.998312,-93.315574,5,Near North,Willard - Hay,1,2,Yale
-93.23786000013888,44.984386000413622,397,02/21/2019 11:31am,"610 11 Avenue se,Minneapolis,MN",Snow Emergency,44.984386,-93.23786,3,University,Marcy Holmes,4,2,Yale
-93.246369999575791,44.982570000305316,398,02/21/2019 11:33am,"218 7TH AVE SE,Minneapolis,MN",Snow Emergency,44.98257,-93.24637,3,University,Marcy Holmes,4,2,Yale
-93.274328000137075,44.961469000294187,399,02/21/2019 11:33am,"2104 2nd ave S,Minneapolis,MN",Snow Emergency,44.961469,-93.274328,10,Powderhorn,Whittier,3,2,Yale
-93.236677999589972,44.986243999760859,400,02/21/2019 11:34am,"804 11 ave se,Minneapolis,MN",Snow Emergency,44.986244,-93.236678,3,University,Marcy Holmes,4,2,Yale
-93.297700999701362,44.94312299962678,401,02/21/2019 11:35am,"1408 33rd st w,Minneapolis,MN",Snow Emergency,44.943123,-93.297701,10,Calhoun Isle,CARAG,5,2,Yale
-93.229442000447932,44.986393000336761,402,02/21/2019 11:40am,"1230 brook ace se,Minneapolis,MN",Snow Emergency,44.986393,-93.229442,2,University,Como,4,2,Yale
-93.243514000071002,44.985934999900394,403,02/21/2019 11:41am,"712 6th st se,Minneapolis,MN",Snow Emergency,44.985935,-93.243514,3,University,Marcy Holmes,4,2,Yale
-93.23303199962703,44.990627999582557,404,02/21/2019 11:42am,"1092 13th Ave se ,Minneapolis,MN",Snow Emergency,44.990628,-93.233032,2,University,Como,4,2,Yale
-93.289071000126512,45.024536000236253,405,02/21/2019 11:42am,"3818 Aldrich ave n ,Minneapolis,MN",Snow Emergency,45.024536,-93.289071,4,Camden,Webber - Camden,1,2,Yale
-93.27161500003217,44.958626999636351,406,02/21/2019 11:44am,"2416 Clinton Avenue South,Minneapolis,MN",Snow Emergency,44.958627,-93.271615,10,Powderhorn,Whittier,3,2,Yale
-93.30410700013789,44.990903999719876,407,02/21/2019 11:44am,"1238 Morgan Ave. N.,Minneapolis,MN",Snow Emergency,44.990904,-93.304107,5,Near North,Near - North,1,2,Yale
-93.251407999879234,44.996095999930503,408,02/21/2019 11:45am,"632 quincy st ne,Minneapolis,MN",Snow Emergency,44.996096,-93.251408,3,Northeast,St. Anthony East,2,2,Yale
-93.289053000195793,45.024259000052837,409,02/21/2019 11:45am,"3808 Aldrich ave n ,Minneapolis,MN",Snow Emergency,45.024259,-93.289053,4,Camden,Webber - Camden,1,2,Yale
-93.251435000225058,44.994761000419885,410,02/21/2019 11:49am,"342 quincy st ne,Minneapolis,MN",Snow Emergency,44.994761,-93.251435,3,Northeast,St. Anthony East,2,2,Yale
-93.240981000173008,44.946109999776695,411,02/21/2019 11:50am,"3112 22nd Avenue South,Minneapolis,MN",Snow Emergency,44.94611,-93.240981,9,Powderhorn,Corcoran,6,2,Yale
-93.251416000248184,44.997819000246693,412,02/21/2019 11:51am,"728 quincy st ne,Minneapolis,MN",Snow Emergency,44.997819,-93.251416,3,Northeast,St. Anthony East,2,2,Yale
-93.246915000426895,44.937913000384697,413,02/21/2019 11:54am,"1830 36th Street East,Minneapolis,MN",Snow Emergency,44.937913,-93.246915,9,Powderhorn,Corcoran,6,2,Yale
-93.29669800021253,44.944901999827493,414,02/21/2019 11:54am,"1312 32nd st w ,Minneapolis,MN",Snow Emergency,44.944902,-93.296698,10,Calhoun Isle,CARAG,5,2,Yale
-93.242151000168462,44.98535800027156,415,02/21/2019 11:55am,"810 6th st se,Minneapolis,MN",Snow Emergency,44.985358,-93.242151,3,University,Marcy Holmes,4,2,Yale
-93.25407799979979,45.001789999908624,416,02/21/2019 11:56am,"1326 madison st ne,Minneapolis,MN",Snow Emergency,45.00179,-93.254078,1,Northeast,Logan Park,2,2,Yale
-93.242644999567062,44.987650999893788,417,02/21/2019 12:00pm,"710 7th ave se,Minneapolis,MN",Snow Emergency,44.987651,-93.242645,3,University,Marcy Holmes,4,2,Yale
-93.29990799985427,44.939379999687276,418,02/21/2019 12:02pm,"3500 Holmes ave,Minneapolis,MN",Snow Emergency,44.93938,-93.299908,10,Calhoun Isle,ECCO,5,2,Yale
-93.275875999577693,44.960083000230327,419,02/21/2019 12:02pm,"2306 Stevens ave s,Minneapolis,MN",Snow Emergency,44.960083,-93.275876,10,Powderhorn,Whittier,3,2,Yale
-93.301101000011101,44.947997999608049,420,02/21/2019 12:04pm,"3016 humboldt ave s,Minneapolis,MN",Snow Emergency,44.947998,-93.301101,10,Calhoun Isle,ECCO,5,2,Yale
-93.285810999977627,44.958098999569245,421,02/21/2019 12:04pm,"2434 Harriet Ave South,Minneapolis,MN",Snow Emergency,44.958099,-93.285811,10,Powderhorn,Whittier,3,2,Yale
-93.236420000282749,44.983784999678051,422,02/21/2019 12:04pm,"602 12TH AVE SE,Minneapolis,MN",Snow Emergency,44.983785,-93.23642,3,University,Marcy Holmes,4,2,Yale
-93.251422999671661,44.994756000189284,423,02/21/2019 12:05pm,"338 quincy st ne,Minneapolis,MN",Snow Emergency,44.994756,-93.251423,3,Northeast,St. Anthony East,2,2,Yale
-93.27560699976317,44.958785999774136,424,02/21/2019 12:06pm,"2404 Stevens Ave S,Minneapolis,MN",Snow Emergency,44.958786,-93.275607,10,Powderhorn,Whittier,3,2,Yale
-93.249431000440268,44.989841000162073,425,02/21/2019 12:07pm,"430 7th st se,Minneapolis,MN",Snow Emergency,44.989841,-93.249431,3,University,Marcy Holmes,4,2,Yale
-93.250131000345334,44.995886000138853,426,02/21/2019 12:08pm,"626 jackson st ne,Minneapolis,MN",Snow Emergency,44.995886,-93.250131,3,Northeast,St. Anthony East,2,2,Yale
-93.242183999891665,44.945031000380425,427,02/21/2019 12:09pm,"2102 32nd st,Minneapolis,MN",Snow Emergency,44.945031,-93.242184,9,Powderhorn,Corcoran,6,2,Yale
-93.249431000440268,44.989841000162073,428,02/21/2019 12:09pm,"330 7th st se,Minneapolis,MN",Snow Emergency,44.989841,-93.249431,3,University,Marcy Holmes,4,2,Yale
-93.304228000321928,44.985393000086958,429,02/21/2019 12:11pm,"706 Morgan Ave. N.,Minneapolis,MN",Snow Emergency,44.985393,-93.304228,5,Near North,Near - North,1,2,Yale
-93.315552000024752,44.999298000102669,430,02/21/2019 12:11pm,"1912 VINCENT AVE N,Minneapolis,MN",Snow Emergency,44.999298,-93.315552,5,Near North,Willard - Hay,1,2,Yale
-93.254018999776974,44.946176000122364,431,02/21/2019 12:12pm,"3110 15th ave,Minneapolis,MN",Snow Emergency,44.946176,-93.254019,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.24306600009578,44.989552000324636,432,02/21/2019 12:12pm,"826 6th ave se,Minneapolis,MN",Snow Emergency,44.989552,-93.243066,3,University,Marcy Holmes,4,2,Yale
-93.24030200033701,44.983249000141313,433,02/21/2019 12:14pm,"1002 5th st se,Minneapolis,MN",Snow Emergency,44.983249,-93.240302,3,University,Marcy Holmes,4,2,Yale
-93.239519000201653,44.98561999976323,434,02/21/2019 12:15pm,"926 7th st se,Minneapolis,MN",Snow Emergency,44.98562,-93.239519,3,University,Marcy Holmes,4,2,Yale
-93.237255000118125,44.982871999842985,435,02/21/2019 12:16pm,"508 12th ave se,Minneapolis,MN",Snow Emergency,44.982872,-93.237255,3,University,Marcy Holmes,4,2,Yale
-93.288962999642706,45.024192999707225,436,02/21/2019 12:18pm,"3806 Aldrich ave n ,Minneapolis,MN",Snow Emergency,45.024193,-93.288963,4,Camden,Webber - Camden,1,2,Yale
-93.292144999791844,44.94472199962064,437,02/21/2019 12:20pm,"1014 32nd st w,Minneapolis,MN",Snow Emergency,44.944722,-93.292145,10,Calhoun Isle,CARAG,5,2,Yale
-93.239141999903325,44.980865999965999,438,02/21/2019 12:20pm,"324 12th ave se,Minneapolis,MN",Snow Emergency,44.980866,-93.239142,3,University,Marcy Holmes,4,2,Yale
-93.274345000021697,44.962946000057912,439,02/21/2019 12:21pm,"1928 2ND AVE S,Minneapolis,MN",Snow Emergency,44.962946,-93.274345,6,Central,Steven's Square - Loring Heights,3,2,Yale
-93.290369999775635,45.027234999695509,440,02/21/2019 12:23pm,"3950 Bryant ave n ,Minneapolis,MN",Snow Emergency,45.027235,-93.29037,4,Camden,Webber - Camden,1,2,Yale
-93.274027999792338,44.964778000004742,441,02/21/2019 12:23pm,"1830 2ND AVE S,Minneapolis,MN",Snow Emergency,44.964778,-93.274028,6,Central,Steven's Square - Loring Heights,3,2,Yale
-93.238585000297462,44.983144999841898,442,02/21/2019 12:29pm,"504 11ave se,Minneapolis,MN",Snow Emergency,44.983145,-93.238585,3,University,Marcy Holmes,4,2,Yale
-93.248897000096463,44.936268000068196,443,02/21/2019 12:29pm,"3650h 18 th ave s,Minneapolis,MN",Snow Emergency,44.936268,-93.248897,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.251467999948204,44.943190000018546,444,02/21/2019 12:30pm,"3248 16th av s,Minneapolis,MN",Snow Emergency,44.94319,-93.251468,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.302817000004495,44.990677000043547,445,02/21/2019 12:31pm,"1230 Logan Ave. N.,Minneapolis,MN",Snow Emergency,44.990677,-93.302817,5,Near North,Near - North,1,2,Yale
-93.239714000200934,44.983099000418576,446,02/21/2019 12:32pm,"1024 5th street se,Minneapolis,MN",Snow Emergency,44.983099,-93.239714,3,University,Marcy Holmes,4,2,Yale
