X,Y,OBJECTID,Citation,Date,Address,Latitude,Longitude,Ordinance,Ordinanc_1,Neighborho,Community,Ward,Day_ID,TowDist
-93.303153991263628,44.999008178284839,2135,271118322070,2018-01-23T00:00:00.000Z,1912 LOGAN AVE N,44.9990081787,-93.3031539917,478.1000(b),Snow emergency parking restrictions - even number address,Willard - Hay,Near North,5,2,1
-93.285659789767465,44.942802429088886,2136,271118323757,2018-01-23T00:00:00.000Z,3300 HARRIET AVE S,44.9428024292,-93.28565979,478.1000(b),Snow emergency parking restrictions - even number address,Lyndale,Powderhorn,8,2,5
-93.243621826086382,45.005825042991376,2137,271118324719,2018-01-23T00:00:00.000Z,1728 TAYLOR ST NE,45.0058250427,-93.2436218262,478.1000(b),Snow emergency parking restrictions - even number address,Northeast Park,Northeast,1,2,2
-93.293144225725428,45.026535033964706,2138,271118328226,2018-01-23T00:00:00.000Z,3926 DUPONT AVE N,45.0265350342,-93.2931442261,478.1000(b),Snow emergency parking restrictions - even number address,Webber - Camden,Camden,4,2,1
-93.221549988141419,44.987304687161611,2139,271118331710,2018-01-23T00:00:00.000Z,916 22ND AVE SE,44.9873046875,-93.2215499878,478.1000(b),Snow emergency parking restrictions - even number address,Como,University,2,2,4
-93.246131896869485,44.954864502394912,2140,271118320735,2018-01-23T00:00:00.000Z,2618 LONGFELLOW AVE S,44.954864502,-93.246131897,478.1000(b),Snow emergency parking restrictions - even number address,East Phillips,Phillips,9,2,3
-93.207939148273056,44.932483672683418,2141,271118321971,2018-01-23T00:00:00.000Z,4518 39TH ST E,44.9324836731,-93.2079391479,478.1000(b),Snow emergency parking restrictions - even number address,Howe,Longfellow,12,2,6
-93.263992309497439,44.948966979542547,2142,271118326924,2018-01-23T00:00:00.000Z,2936 COLUMBUS AVE S,44.94896698,-93.2639923096,478.1000(b),Snow emergency parking restrictions - even number address,Phillips West,Phillips,6,2,3
-93.293182373167951,45.027725220142827,2143,271118328227,2018-01-23T00:00:00.000Z,4000 DUPONT AVE N,45.0277252197,-93.293182373,478.1000(b),Snow emergency parking restrictions - even number address,Webber - Camden,Camden,4,2,1
-93.286857604894522,44.952434539622345,2144,271118328549,2018-01-23T00:00:00.000Z,2738 GARFIELD AVE S,44.9524345398,-93.286857605,478.1000(b),Snow emergency parking restrictions - even number address,Whittier,Powderhorn,10,2,3
-93.219917297745042,44.966247558777866,2145,271118301120,2018-01-23T00:00:00.000Z,1310 YALE AVE SE,44.9662475586,-93.2199172974,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,2,4
-93.227905273109855,45.015205382922147,2146,271118318105,2018-01-23T00:00:00.000Z,2306 26TH AVE NE,45.0152053833,-93.2279052734,478.1000(b),Snow emergency parking restrictions - even number address,Audubon Park,Northeast,1,2,2
-93.277595520416924,44.935924530093018,2147,271118319491,2018-01-23T00:00:00.000Z,22 37TH ST E,44.93592453,-93.27759552,478.1000(a),Snow emergency parking restrictions - snow emergency route,King Field,Southwest,8,2,5
-93.24861145005832,45.034229278158705,2148,271118324479,2018-01-23T00:00:00.000Z,3618 VAN BUREN ST NE,45.0342292786,-93.2486114502,478.1000(b),Snow emergency parking restrictions - even number address,Columbia Park,Northeast,1,2,2
-93.255500793826513,44.964187622061161,2149,271118325897,2018-01-23T00:00:00.000Z,1828 14TH AVE S,44.9641876221,-93.2555007935,478.1000(b),Snow emergency parking restrictions - even number address,Ventura Village,Phillips,6,2,3
-93.252822876274706,44.925163269469351,2150,271118330519,2018-01-23T00:00:00.000Z,1520 43RD ST E,44.925163269,-93.252822876,478.1000(b),Snow emergency parking restrictions - even number address,Northrop,Nokomis,8,2,6
-93.221565246938553,44.987106322798638,2151,271118331711,2018-01-23T00:00:00.000Z,910 22ND AVE SE,44.9871063232,-93.2215652466,478.1000(b),Snow emergency parking restrictions - even number address,Como,University,2,2,4
-93.303253173894802,44.977291107598603,2152,271118300972,2018-01-23T00:00:00.000Z,130 LOGAN AVE N,44.9772911072,-93.3032531738,478.1000(b),Snow emergency parking restrictions - even number address,Harrison,Near North,5,2,3
-93.277633666960128,44.935909271295884,2153,271118319492,2018-01-23T00:00:00.000Z,10 37TH ST E,44.9359092712,-93.277633667,478.1000(a),Snow emergency parking restrictions - snow emergency route,King Field,Southwest,8,2,5
-93.20797729481626,44.932662964224448,2154,271118321972,2018-01-23T00:00:00.000Z,4516 39TH ST E,44.9326629639,-93.2079772949,478.1000(b),Snow emergency parking restrictions - even number address,Howe,Longfellow,12,2,6
-93.285552978187354,44.945278167353592,2155,271118323758,2018-01-23T00:00:00.000Z,3136 HARRIET AVE S,44.9452781677,-93.2855529785,478.1000(b),Snow emergency parking restrictions - even number address,Lyndale,Powderhorn,8,2,5
-93.251991272279383,45.003051757732464,2156,271118323996,2018-01-23T00:00:00.000Z,706 15TH AVE NE,45.0030517578,-93.251991272,478.1000(b),Snow emergency parking restrictions - even number address,Logan Park,Northeast,1,2,2
-93.263992309497439,44.948688507168924,2157,271118326925,2018-01-23T00:00:00.000Z,2940 COLUMBUS AVE S,44.9486885071,-93.2639923096,478.1000(b),Snow emergency parking restrictions - even number address,Phillips West,Phillips,6,2,3
-93.293197631965086,45.028007507440577,2158,271118328228,2018-01-23T00:00:00.000Z,4010 DUPONT AVE N,45.0280075073,-93.2931976318,478.1000(b),Snow emergency parking restrictions - even number address,Webber - Camden,Camden,4,2,1
-93.286933898880307,44.951194763027956,2159,271118328550,2018-01-23T00:00:00.000Z,2824 GARFIELD AVE S,44.9511947632,-93.2869338989,478.1000(b),Snow emergency parking restrictions - even number address,Whittier,Powderhorn,10,2,3
-93.252670288303136,44.925174713342415,2160,271118330520,2018-01-23T00:00:00.000Z,1528 43RD ST E,44.9251747131,-93.2526702881,478.1000(b),Snow emergency parking restrictions - even number address,Northrop,Nokomis,8,2,6
-93.221557617090298,44.986938476929197,2161,271118331712,2018-01-23T00:00:00.000Z,906 22ND AVE SE,44.9869384766,-93.2215576172,478.1000(b),Snow emergency parking restrictions - even number address,Como,University,2,2,4
-93.246154785514875,44.955017089467162,2162,271118320736,2018-01-23T00:00:00.000Z,2614 LONGFELLOW AVE S,44.9550170898,-93.2461547852,478.1000(b),Snow emergency parking restrictions - even number address,East Phillips,Phillips,9,2,3
-93.208686828434338,44.932498931480552,2163,271118321973,2018-01-23T00:00:00.000Z,4514 39TH ST E,44.9324989319,-93.2086868286,478.1000(b),Snow emergency parking restrictions - even number address,Howe,Longfellow,12,2,6
-93.303146362314749,44.999103545991886,2164,271118322071,2018-01-23T00:00:00.000Z,1910 LOGAN AVE N,44.9991035461,-93.3031463623,478.1000(b),Snow emergency parking restrictions - even number address,Willard - Hay,Near North,5,2,1
-93.242195129001971,45.008235931143361,2165,271118324413,2018-01-23T00:00:00.000Z,1914 FILLMORE ST NE,45.0082359314,-93.2421951294,478.1000(b),Snow emergency parking restrictions - even number address,Windom Park,Northeast,1,2,2
-93.248886108407135,45.035522460992809,2166,271118324480,2018-01-23T00:00:00.000Z,3650 VAN BUREN ST NE,45.0355224609,-93.2488861084,478.1000(b),Snow emergency parking restrictions - even number address,Columbia Park,Northeast,1,2,2
-93.207748412858905,44.925090789508374,2167,271118325542,2018-01-23T00:00:00.000Z,4528 43RD ST E,44.9250907898,-93.2077484131,478.1000(b),Snow emergency parking restrictions - even number address,Hiawatha,Longfellow,12,2,6
-93.266403198548744,44.919872283579082,2168,271118326109,2018-01-23T00:00:00.000Z,4556 OAKLAND AVE S,44.9198722839,-93.2664031982,478.1000(a),Snow emergency parking restrictions - snow emergency route,Regina,Nokomis,8,2,5
-93.288864135371512,45.039016723742861,2169,271118326557,2018-01-23T00:00:00.000Z,4618 CAMDEN AVE N,45.0390167236,-93.2888641357,478.1000(b),Snow emergency parking restrictions - even number address,Lind - Bohanon,Camden,4,2,1
-93.286933898880307,44.950973510918857,2170,271118328551,2018-01-23T00:00:00.000Z,2828 GARFIELD AVE S,44.9509735107,-93.2869338989,478.1000(b),Snow emergency parking restrictions - even number address,Whittier,Powderhorn,10,2,3
-93.296470641706719,45.014968872015857,2171,271118314116,2018-01-23T00:00:00.000Z,1320 33RD AVE N,45.0149688721,-93.2964706421,478.1000(b),Snow emergency parking restrictions - even number address,Folwell,Camden,4,2,1
-93.279075622841674,44.915100097691436,2172,271118319081,2018-01-23T00:00:00.000Z,18 RUSTIC LODGE W,44.9151000977,-93.2790756226,478.1000(b),Snow emergency parking restrictions - even number address,Tangletown,Southwest,11,2,5
-93.285621643224204,44.946815490942186,2173,271118323759,2018-01-23T00:00:00.000Z,3042 HARRIET AVE S,44.9468154907,-93.2856216431,478.1000(b),Snow emergency parking restrictions - even number address,Lyndale,Powderhorn,8,2,5
-93.301918029593367,45.019542694439849,2174,271118324236,2018-01-23T00:00:00.000Z,3534 KNOX AVE N,45.0195426941,-93.3019180298,478.1000(b),Snow emergency parking restrictions - even number address,Folwell,Camden,4,2,1
-93.260498046747443,44.957370758253944,2175,271118324800,2018-01-23T00:00:00.000Z,912 25TH ST E,44.9573707581,-93.2604980469,478.1000(b),Snow emergency parking restrictions - even number address,Midtown Phillips,Phillips,9,2,3
-93.255500793826513,44.964187622061161,2176,271118325898,2018-01-23T00:00:00.000Z,1826 14TH AVE S,44.9641876221,-93.2555007935,478.1000(b),Snow emergency parking restrictions - even number address,Ventura Village,Phillips,6,2,3
-93.288856506422576,45.039096832652774,2177,271118326558,2018-01-23T00:00:00.000Z,4620 CAMDEN AVE N,45.0390968323,-93.2888565063,478.1000(b),Snow emergency parking restrictions - even number address,Lind - Bohanon,Camden,4,2,1
-93.24248504614792,45.008666992387816,2178,271118324414,2018-01-23T00:00:00.000Z,1926 FILLMORE ST NE,45.0086669922,-93.2424850464,478.1000(b),Snow emergency parking restrictions - even number address,Windom Park,Northeast,1,2,2
-93.25539398224646,44.964298248565399,2179,271118325899,2018-01-23T00:00:00.000Z,1818 14TH AVE S,44.9642982483,-93.2553939819,478.1000(b),Snow emergency parking restrictions - even number address,Ventura Village,Phillips,6,2,3
-93.293251037305481,45.032936096223921,2180,271118328229,2018-01-23T00:00:00.000Z,4238 DUPONT AVE N,45.0329360962,-93.2932510376,478.1000(b),Snow emergency parking restrictions - even number address,Webber - Camden,Camden,4,2,1
-93.293235778508347,45.032958983969991,2181,271118328230,2018-01-23T00:00:00.000Z,4240 DUPONT AVE N,45.0329589844,-93.2932357788,478.1000(b),Snow emergency parking restrictions - even number address,Webber - Camden,Camden,4,2,1
-93.287010192866092,44.950752257910437,2182,271118328552,2018-01-23T00:00:00.000Z,2830 GARFIELD AVE S,44.9507522583,-93.2870101929,478.1000(b),Snow emergency parking restrictions - even number address,Whittier,Powderhorn,10,2,3
-93.251548767161864,44.925186157215421,2183,271118330521,2018-01-23T00:00:00.000Z,1622 43RD ST E,44.9251861572,-93.2515487671,478.1000(b),Snow emergency parking restrictions - even number address,Northrop,Nokomis,8,2,6
-93.212814330816684,44.89685440021043,2184,271118301341,2018-01-23T00:00:00.000Z,5842 42ND AVE S,44.8968544006,-93.2128143311,478.1000(b),Snow emergency parking restrictions - even number address,Morris Park,Nokomis,12,2,6
-93.228012084689908,45.016807555724142,2185,271118318106,2018-01-23T00:00:00.000Z,2304 27TH AVE NE,45.0168075562,-93.228012085,478.1000(b),Snow emergency parking restrictions - even number address,Audubon Park,Northeast,1,2,2
-93.303138732466493,44.999210357571997,2186,271118322072,2018-01-23T00:00:00.000Z,1910 LOGAN AVE N,44.9992103577,-93.3031387329,478.1000(b),Snow emergency parking restrictions - even number address,Willard - Hay,Near North,5,2,1
-93.304458617970795,44.980556488391301,2187,271118300973,2018-01-23T00:00:00.000Z,324 MORGAN AVE N,44.980556488,-93.3044586182,478.1000(b),Snow emergency parking restrictions - even number address,Harrison,Near North,5,2,3
-93.26819610586557,44.957344055583746,2188,271118324801,2018-01-23T00:00:00.000Z,512 25TH ST E,44.9573440552,-93.268196106,478.1000(b),Snow emergency parking restrictions - even number address,Phillips West,Phillips,6,2,3
-93.266372680954419,44.923103332752646,2189,271118326110,2018-01-23T00:00:00.000Z,4556 OAKLAND AVE S,44.9231033325,-93.2663726807,478.1000(a),Snow emergency parking restrictions - snow emergency route,Regina,Nokomis,8,2,5
-93.288871765219767,45.041679382497534,2190,271118326559,2018-01-23T00:00:00.000Z,4750 CAMDEN AVE N,45.0416793823,-93.2888717651,478.1000(b),Snow emergency parking restrictions - even number address,Lind - Bohanon,Camden,4,2,1
-93.294525146418323,45.0328521732892,2191,271118328231,2018-01-23T00:00:00.000Z,4238 EMERSON AVE N,45.0328521729,-93.2945251465,478.1000(b),Snow emergency parking restrictions - even number address,Webber - Camden,Camden,4,2,1
-93.287010192866092,44.949077606046728,2192,271118328553,2018-01-23T00:00:00.000Z,2936 GARFIELD AVE S,44.9490776062,-93.2870101929,478.1000(b),Snow emergency parking restrictions - even number address,Whittier,Powderhorn,10,2,3
-93.249366760067915,44.925148010672217,2193,271118330522,2018-01-23T00:00:00.000Z,1720 43RD ST E,44.9251480103,-93.2493667603,478.1000(b),Snow emergency parking restrictions - even number address,Northrop,Nokomis,8,2,6
-93.285621643224204,44.947322845273163,2194,271118323760,2018-01-23T00:00:00.000Z,3030 HARRIET AVE S,44.9473228455,-93.2856216431,478.1000(b),Snow emergency parking restrictions - even number address,Lyndale,Powderhorn,8,2,5
-93.2425231935905,45.012859344882941,2195,271118324720,2018-01-23T00:00:00.000Z,2414 FILLMORE ST NE,45.0128593445,-93.2425231934,478.1000(b),Snow emergency parking restrictions - even number address,Windom Park,Northeast,1,2,2
-93.267852783379226,44.95733261081142,2196,271118324802,2018-01-23T00:00:00.000Z,528 25TH ST E,44.9573326111,-93.2678527832,478.1000(b),Snow emergency parking restrictions - even number address,Phillips West,Phillips,6,2,3
-93.255584716761234,44.96458435078722,2197,271118325901,2018-01-23T00:00:00.000Z,1816 14TH AVE S,44.9645843506,-93.2555847168,478.1000(b),Snow emergency parking restrictions - even number address,Ventura Village,Phillips,6,2,3
-93.246109009123415,44.955410003269094,2198,271118320737,2018-01-23T00:00:00.000Z,2604 LONGFELLOW AVE S,44.9554100037,-93.2461090088,478.1000(b),Snow emergency parking restrictions - even number address,East Phillips,Phillips,9,2,3
-93.294548035063713,45.031997680648487,2199,271118328232,2018-01-23T00:00:00.000Z,4210 EMERSON AVE N,45.0319976807,-93.2945480347,478.1000(b),Snow emergency parking restrictions - even number address,Webber - Camden,Camden,4,2,1
-93.21199035666956,44.896331787082374,2200,271118301342,2018-01-23T00:00:00.000Z,4220 59TH ST E,44.8963317871,-93.2119903564,478.1000(b),Snow emergency parking restrictions - even number address,Morris Park,Nokomis,12,2,6
-93.285591125629935,44.947578429900659,2201,271118323761,2018-01-23T00:00:00.000Z,3020 HARRIET AVE S,44.9475784302,-93.2855911255,478.1000(b),Snow emergency parking restrictions - even number address,Lyndale,Powderhorn,8,2,5
-93.266403198548744,44.92401885968269,2202,271118326111,2018-01-23T00:00:00.000Z,4556 OAKLAND AVE S,44.9240188599,-93.2664031982,478.1000(a),Snow emergency parking restrictions - snow emergency route,Regina,Nokomis,8,2,5
-93.288856506422576,45.043361664209499,2203,271118326560,2018-01-23T00:00:00.000Z,4842 CAMDEN AVE N,45.0433616638,-93.2888565063,478.1000(b),Snow emergency parking restrictions - even number address,Lind - Bohanon,Camden,4,2,1
-93.289413452069141,44.948898315404961,2204,271118328347,2018-01-23T00:00:00.000Z,2928 ALDRICH AVE S,44.9488983154,-93.2894134521,478.1000(b),Snow emergency parking restrictions - even number address,Lowry Hill East,Calhoun Isle,10,2,3
-93.285621643224204,44.947708130126159,2205,271118323762,2018-01-23T00:00:00.000Z,3016 HARRIET AVE S,44.9477081299,-93.2856216431,478.1000(b),Snow emergency parking restrictions - even number address,Lyndale,Powderhorn,8,2,5
-93.25546264638399,44.964553833192895,2206,271118325902,2018-01-23T00:00:00.000Z,1814 14TH AVE S,44.964553833,-93.2554626465,478.1000(b),Snow emergency parking restrictions - even number address,Ventura Village,Phillips,6,2,3
-93.235671997264831,44.925136565899834,2207,271118330523,2018-01-23T00:00:00.000Z,2500 43RD ST E,44.9251365662,-93.2356719971,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,2,6
-93.221572875887489,44.985324859354819,2208,271118331716,2018-01-23T00:00:00.000Z,857 22ND AVE SE,44.9853248596,-93.221572876,478.1000(b),Snow emergency parking restrictions - even number address,Como,University,2,2,4
-93.210121154467686,44.896335602006502,2209,271118301343,2018-01-23T00:00:00.000Z,4400 59TH ST E,44.8963356018,-93.2101211548,478.1000(b),Snow emergency parking restrictions - even number address,Morris Park,Nokomis,12,2,6
-93.240600586048174,45.010833739785312,2210,271118324415,2018-01-23T00:00:00.000Z,2246 PIERCE ST NE,45.0108337402,-93.2406005859,478.1000(b),Snow emergency parking restrictions - even number address,Windom Park,Northeast,1,2,2
-93.265655517488085,44.953754425126647,2211,271118324803,2018-01-23T00:00:00.000Z,640 27TH ST E,44.953754425,-93.2656555176,478.1000(b),Snow emergency parking restrictions - even number address,Phillips West,Phillips,6,2,3
-93.266311645765825,44.92549896210744,2212,271118326112,2018-01-23T00:00:00.000Z,4556 OAKLAND AVE S,44.9254989624,-93.2663116455,478.1000(a),Snow emergency parking restrictions - snow emergency route,Regina,Nokomis,8,2,5
-93.294410705889334,45.023147582794763,2213,271118328233,2018-01-23T00:00:00.000Z,3730 EMERSON AVE N,45.023147583,-93.2944107056,478.1000(b),Snow emergency parking restrictions - even number address,Folwell,Camden,4,2,1
-93.289451599511665,44.949226379094171,2214,271118328348,2018-01-23T00:00:00.000Z,2926 ALDRICH AVE S,44.9492263794,-93.2894515991,478.1000(b),Snow emergency parking restrictions - even number address,Lowry Hill East,Calhoun Isle,10,2,3
-93.290473938021762,44.962387084896079,2215,271118328554,2018-01-23T00:00:00.000Z,2008 BRYANT AVE S,44.962387085,-93.290473938,478.1000(b),Snow emergency parking restrictions - even number address,Lowry Hill East,Calhoun Isle,10,2,3
-93.293571472045755,44.914157867191875,2216,271118319082,2018-01-23T00:00:00.000Z,1102 49TH ST W,44.9141578674,-93.2935714722,478.1000(b),Snow emergency parking restrictions - even number address,Lynnhurst,Southwest,13,2,5
-93.265960693431225,44.95376586899971,2217,271118324804,2018-01-23T00:00:00.000Z,636 27TH ST E,44.9537658691,-93.2659606934,478.1000(b),Snow emergency parking restrictions - even number address,Phillips West,Phillips,6,2,3
-93.255516052623705,44.964988708462158,2218,271118325903,2018-01-23T00:00:00.000Z,1808 14TH AVE S,44.9649887085,-93.2555160522,478.1000(b),Snow emergency parking restrictions - even number address,Ventura Village,Phillips,6,2,3
-93.288871765219767,45.043552398724273,2219,271118326561,2018-01-23T00:00:00.000Z,4854 CAMDEN AVE N,45.0435523987,-93.2888717651,478.1000(b),Snow emergency parking restrictions - even number address,Lind - Bohanon,Camden,4,2,1
-93.294364929497874,45.022800445384291,2220,271118328234,2018-01-23T00:00:00.000Z,3722 EMERSON AVE N,45.0228004456,-93.2943649292,478.1000(b),Snow emergency parking restrictions - even number address,Folwell,Camden,4,2,1
-93.23388671889694,44.925113678153764,2221,271118330524,2018-01-23T00:00:00.000Z,2618 43RD ST E,44.925113678,-93.2338867188,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,2,6
-93.306312561375591,44.98051834094872,2222,271118300975,2018-01-23T00:00:00.000Z,322 NEWTON AVE N,44.9805183411,-93.306312561,478.1000(b),Snow emergency parking restrictions - even number address,Harrison,Near North,5,2,3
-93.304412841579335,44.995052337595382,2223,271118322073,2018-01-23T00:00:00.000Z,1530 MORGAN AVE N,44.9950523376,-93.3044128418,478.1000(b),Snow emergency parking restrictions - even number address,Willard - Hay,Near North,5,2,1
-93.281417846856129,44.947971343702591,2224,271118323763,2018-01-23T00:00:00.000Z,3016 PILLSBURY AVE,44.947971344,-93.2814178467,478.1000(b),Snow emergency parking restrictions - even number address,Lyndale,Powderhorn,8,2,5
-93.256126403610608,44.964824676617582,2225,271118325904,2018-01-23T00:00:00.000Z,1806 14TH AVE S,44.9648246765,-93.2561264038,478.1000(b),Snow emergency parking restrictions - even number address,Ventura Village,Phillips,6,2,3
-93.294380188295008,45.022552490604994,2226,271118328235,2018-01-23T00:00:00.000Z,3714 EMERSON AVE N,45.0225524902,-93.294380188,478.1000(b),Snow emergency parking restrictions - even number address,Folwell,Camden,4,2,1
-93.208961486783153,44.897773742963921,2227,271118301344,2018-01-23T00:00:00.000Z,5808 45TH AVE S,44.8977737427,-93.2089614868,478.1000(b),Snow emergency parking restrictions - even number address,Morris Park,Nokomis,12,2,6
-93.245681762803088,44.956489562943034,2228,271118320738,2018-01-23T00:00:00.000Z,1902 E. M. STATELY ST,44.956489563,-93.2456817627,478.1000(b),Snow emergency parking restrictions - even number address,East Phillips,Phillips,9,2,3
-93.30442810037647,44.994438171684351,2229,271118322074,2018-01-23T00:00:00.000Z,1510 MORGAN AVE N,44.9944381714,-93.3044281006,478.1000(b),Snow emergency parking restrictions - even number address,Willard - Hay,Near North,5,2,1
-93.255180359086239,44.965179442976989,2230,271118325905,2018-01-23T00:00:00.000Z,1804 14TH AVE S,44.9651794434,-93.2551803589,478.1000(b),Snow emergency parking restrictions - even number address,Ventura Village,Phillips,6,2,3
-93.290542602159348,44.961582183570954,2231,271118328555,2018-01-23T00:00:00.000Z,2106 BRYANT AVE S,44.9615821838,-93.2905426025,478.1000(b),Snow emergency parking restrictions - even number address,Lowry Hill East,Calhoun Isle,10,2,3
-93.256797790685482,45.006069183745865,2232,271118331616,2018-01-23T00:00:00.000Z,622 18TH AVE NE,45.0060691833,-93.2567977905,478.1000(b),Snow emergency parking restrictions - even number address,Logan Park,Northeast,1,2,2
-93.3062973025784,44.98060226478276,2233,271118300976,2018-01-23T00:00:00.000Z,324 NEWTON AVE N,44.9806022644,-93.3062973022,478.1000(b),Snow emergency parking restrictions - even number address,Harrison,Near North,5,2,3
-93.208961486783153,44.897830963228444,2234,271118301345,2018-01-23T00:00:00.000Z,5804 45TH AVE S,44.8978309631,-93.2089614868,478.1000(b),Snow emergency parking restrictions - even number address,Morris Park,Nokomis,12,2,6
-93.245620727614437,44.956493377867162,2235,271118320739,2018-01-23T00:00:00.000Z,1906 E. M. STATELY ST,44.9564933777,-93.2456207275,478.1000(b),Snow emergency parking restrictions - even number address,East Phillips,Phillips,9,2,3
-93.264427184766703,44.953830719112432,2236,271118324805,2018-01-23T00:00:00.000Z,636 27TH ST E,44.953830719,-93.2644271851,478.1000(b),Snow emergency parking restrictions - even number address,Phillips West,Phillips,6,2,3
-93.294349670700683,45.020614624265534,2237,271118328236,2018-01-23T00:00:00.000Z,3606 EMERSON AVE N,45.020614624,-93.2943496704,478.1000(b),Snow emergency parking restrictions - even number address,Folwell,Camden,4,2,1
-93.289451599511665,44.949520111164247,2238,271118328349,2018-01-23T00:00:00.000Z,2924 ALDRICH AVE S,44.9495201111,-93.2894515991,478.1000(b),Snow emergency parking restrictions - even number address,Lowry Hill East,Calhoun Isle,10,2,3
-93.281425475805008,44.947612762419112,2239,271118329593,2018-01-23T00:00:00.000Z,3020 PILLSBURY AVE,44.9476127625,-93.2814254761,478.1000(b),Snow emergency parking restrictions - even number address,Lyndale,Powderhorn,8,2,5
-93.303237915097668,45.022968292152996,2240,271118324237,2018-01-23T00:00:00.000Z,3722 LOGAN AVE N,45.0229682922,-93.303237915,478.1000(b),Snow emergency parking restrictions - even number address,Folwell,Camden,4,2,1
-93.266319274714704,44.926166534258186,2241,271118326113,2018-01-23T00:00:00.000Z,4556 OAKLAND AVE S,44.9261665344,-93.2663192749,478.1000(a),Snow emergency parking restrictions - snow emergency route,Regina,Nokomis,8,2,5
-93.281433105653264,44.946876526130836,2242,271118329594,2018-01-23T00:00:00.000Z,3044 PILLSBURY AVE,44.9468765259,-93.2814331055,478.1000(b),Snow emergency parking restrictions - even number address,Lyndale,Powderhorn,8,2,5
-93.284698486445961,44.932308196965778,2243,271118320346,2018-01-23T00:00:00.000Z,320 39TH ST W,44.932308197,-93.2846984863,478.1000(a),Snow emergency parking restrictions - snow emergency route,King Field,Southwest,8,2,5
-93.263320922422622,44.953750610202576,2244,271118324806,2018-01-23T00:00:00.000Z,730 27TH ST E,44.9537506104,-93.2633209229,478.1000(b),Snow emergency parking restrictions - even number address,Phillips West,Phillips,6,2,3
-93.294319153106414,45.019985198658048,2245,271118328237,2018-01-23T00:00:00.000Z,3546 EMERSON AVE N,45.019985199,-93.2943191528,478.1000(b),Snow emergency parking restrictions - even number address,Folwell,Camden,4,2,1
-93.290718078776251,44.961395263980307,2246,271118328556,2018-01-23T00:00:00.000Z,2116 BRYANT AVE S,44.9613952637,-93.2907180786,478.1000(b),Snow emergency parking restrictions - even number address,Lowry Hill East,Calhoun Isle,10,2,3
-93.219047546307195,44.985660552892227,2247,271118331717,2018-01-23T00:00:00.000Z,866 24TH AVE SE,44.985660553,-93.2190475464,478.1000(b),Snow emergency parking restrictions - even number address,Como,University,2,2,4
-93.302124023804595,45.015045166001642,2248,271118314117,2018-01-23T00:00:00.000Z,1506 33RD AVE N,45.015045166,-93.3021240234,478.1000(b),Snow emergency parking restrictions - even number address,Folwell,Camden,4,2,1
-93.24435424834985,45.01856994634602,2249,271118318107,2018-01-23T00:00:00.000Z,1018 28TH AVE NE,45.0185699463,-93.244354248,478.1000(b),Snow emergency parking restrictions - even number address,Audubon Park,Northeast,1,2,2
-93.245956421151902,45.006935119360321,2250,271118323997,2018-01-23T00:00:00.000Z,958 18 1/2 AVE NE,45.0069351196,-93.2459564209,478.1000(b),Snow emergency parking restrictions - even number address,Windom Park,Northeast,1,2,2
-93.303199767655144,45.022586822224127,2251,271118324238,2018-01-23T00:00:00.000Z,3708 LOGAN AVE N,45.0225868225,-93.3031997681,478.1000(b),Snow emergency parking restrictions - even number address,Folwell,Camden,4,2,1
-93.288963318002686,45.049804687936046,2252,271118326562,2018-01-23T00:00:00.000Z,5214 CAMDEN AVE N,45.0498046875,-93.2889633179,478.1000(b),Snow emergency parking restrictions - even number address,Lind - Bohanon,Camden,4,2,1
-93.306304931527336,44.980403900419731,2253,271118300977,2018-01-23T00:00:00.000Z,322 NEWTON AVE N,44.9804039001,-93.3063049316,478.1000(b),Snow emergency parking restrictions - even number address,Harrison,Near North,5,2,3
-93.210273742439199,44.896858215134557,2254,271118301346,2018-01-23T00:00:00.000Z,5840 44TH AVE S,44.8968582153,-93.2102737427,478.1000(b),Snow emergency parking restrictions - even number address,Morris Park,Nokomis,12,2,6
-93.283515930116039,44.932277679371452,2255,271118320347,2018-01-23T00:00:00.000Z,312 39TH ST W,44.9322776794,-93.2835159302,478.1000(a),Snow emergency parking restrictions - snow emergency route,King Field,Southwest,8,2,5
-93.294639587846689,45.017753601147831,2256,271118328238,2018-01-23T00:00:00.000Z,3418 EMERSON AVE N,45.0177536011,-93.2946395874,478.1000(b),Snow emergency parking restrictions - even number address,Folwell,Camden,4,2,1
-93.289367675677681,44.94966888421169,2257,271118328350,2018-01-23T00:00:00.000Z,2920 ALDRICH AVE S,44.9496688843,-93.2893676758,478.1000(b),Snow emergency parking restrictions - even number address,Lowry Hill East,Calhoun Isle,10,2,3
-93.290557860956483,44.960342406976565,2258,271118328557,2018-01-23T00:00:00.000Z,2208 BRYANT AVE S,44.9603424072,-93.2905578613,478.1000(b),Snow emergency parking restrictions - even number address,Lowry Hill East,Calhoun Isle,10,2,3
-93.219055176155393,44.985282897887487,2259,271118331718,2018-01-23T00:00:00.000Z,854 24TH AVE SE,44.9852828979,-93.2190551758,478.1000(b),Snow emergency parking restrictions - even number address,Como,University,2,2,4
