X,Y,OBJECTID,Citation_N,Date,Address,Ordinance,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg
-93.305696,44.993701,3610,271119341853,2019-02-14T00:00:00.000Z,1421 NEWTON AVE N,478.1000(c),44.993701,-93.305696,5,Near North,Willard - Hay,1,3,Westminster
-93.253016,44.964845,3611,271119344760,2019-02-14T00:00:00.000Z,1523 18TH ST E,478.1000(c),44.964845,-93.253016,6,Phillips,Ventura Village,3,3,Westminster
-93.278891,44.923362,3612,271119346259,2019-02-14T00:00:00.000Z,9 44TH ST W,478.1000(c),44.923362,-93.278891,8,Southwest,King Field,5,3,Westminster
-93.256164,44.958754,3613,271119338781,2019-02-14T00:00:00.000Z,2409 13TH AVE S,478.1000(c),44.958754,-93.256164,9,Phillips,Midtown Phillips,3,3,Westminster
-93.284271,44.948948,3614,271119341175,2019-02-14T00:00:00.000Z,2945 GRAND AVE S,478.1000(c),44.948948,-93.284271,10,Powderhorn,Whittier,3,3,Westminster
-93.251113,44.960765,3615,271119346376,2019-02-14T00:00:00.000Z,2201 16TH AVE S,478.1000(c),44.960765,-93.251113,6,Phillips,Ventura Village,3,3,Westminster
-93.283089,44.940108,3616,271119343337,2019-02-14T00:00:00.000Z,3439 PLEASANT AVE,478.1000(c),44.940108,-93.283089,8,Powderhorn,Lyndale,5,3,Westminster
-93.281348,44.945911,3617,271119342250,2019-02-14T00:00:00.000Z,3113 PILLSBURY AVE,478.1000(c),44.945911,-93.281348,8,Powderhorn,Lyndale,5,3,Westminster
-93.25614,44.958661,3618,271119338782,2019-02-14T00:00:00.000Z,2411 13TH AVE S,478.1000(c),44.958661,-93.25614,9,Phillips,Midtown Phillips,3,3,Westminster
-93.279382,44.898054,3619,271119340959,2019-02-14T00:00:00.000Z,5751 BLAISDELL AVE S,478.1000(c),44.898054,-93.279382,11,Southwest,Windom,5,3,Westminster
-93.259334,44.967442,3620,271119346595,2019-02-14T00:00:00.000Z,1521 10TH AVE S,478.1000(c),44.967442,-93.259334,6,Central,Elliot Park,3,3,Westminster
-93.256284,44.958626,3621,271119338783,2019-02-14T00:00:00.000Z,2415 13TH AVE S,478.1000(c),44.958626,-93.256284,9,Phillips,Midtown Phillips,3,3,Westminster
-93.308113,45.050941,3622,271119335272,2019-02-14T00:00:00.000Z,5259 OLIVER AVE N,478.1000(c),45.050941,-93.308113,4,Camden,Shingle Creek,1,3,Westminster
-93.259446,44.967221,3623,271119346596,2019-02-14T00:00:00.000Z,1523 10TH AVE S,478.1000(c),44.967221,-93.259446,6,Central,Elliot Park,3,3,Westminster
-93.281344,44.947414,3624,271119342251,2019-02-14T00:00:00.000Z,3021 PILLSBURY AVE,478.1000(c),44.947414,-93.281344,8,Powderhorn,Lyndale,5,3,Westminster
-93.309775,44.987516,3625,271119344558,2019-02-14T00:00:00.000Z,921 QUEEN AVE N,478.1000(c),44.987516,-93.309775,5,Near North,Willard - Hay,1,3,Westminster
-93.255381,44.963177,3626,271119343630,2019-02-14T00:00:00.000Z,1925 14TH AVE S,478.1000(c),44.963177,-93.255381,6,Phillips,Ventura Village,3,3,Westminster
-93.255496,44.963642,3627,271119343631,2019-02-14T00:00:00.000Z,1911 14TH AVE S,478.1000(c),44.963642,-93.255496,6,Phillips,Ventura Village,3,3,Westminster
-93.259292,44.967157,3628,271119346597,2019-02-14T00:00:00.000Z,1601 10TH AVE S,478.1000(c),44.967157,-93.259292,6,Central,Elliot Park,3,3,Westminster
-93.288902,44.921614,3629,271119346260,2019-02-14T00:00:00.000Z,611 46TH ST W,478.1000(c),44.921614,-93.288902,13,Southwest,East Harriet,5,3,Westminster
-93.255219,44.963737,3630,271119343632,2019-02-14T00:00:00.000Z,1909 14TH AVE S,478.1000(c),44.963737,-93.255219,6,Phillips,Ventura Village,3,3,Westminster
-93.281367,44.947655,3631,271119342253,2019-02-14T00:00:00.000Z,3017 PILLSBURY AVE,478.1000(c),44.947655,-93.281367,8,Powderhorn,Lyndale,5,3,Westminster
-93.251192,44.952104,3632,271119346377,2019-02-14T00:00:00.000Z,2745 16TH AVE S,478.1000(c),44.952104,-93.251192,9,Phillips,East Phillips,3,3,Westminster
-93.281386,44.947607,3633,271119342252,2019-02-14T00:00:00.000Z,3019 PILLSBURY AVE,478.1000(c),44.947607,-93.281386,8,Powderhorn,Lyndale,5,3,Westminster
-93.309278,45.050128,3634,271119300246,2019-02-14T00:00:00.000Z,5225 PENN AVE N,478.1000(c),45.050128,-93.309278,4,Camden,Shingle Creek,1,3,Westminster
-93.224324,44.901962,3635,271119339879,2019-02-14T00:00:00.000Z,5543 33RD AVE S,478.1000(c),44.901962,-93.224324,11,Nokomis,Wenonah,6,3,Westminster
-93.306992,44.995968,3636,271119341854,2019-02-14T00:00:00.000Z,1625 OLIVER AVE N,478.1000(c),44.995968,-93.306992,5,Near North,Willard - Hay,1,3,Westminster
-93.25118,44.950949,3637,271119346378,2019-02-14T00:00:00.000Z,2833 16TH AVE S,478.1000(c),44.950949,-93.25118,9,Phillips,East Phillips,3,3,Westminster
-93.281386,44.947776,3638,271119342254,2019-02-14T00:00:00.000Z,3015 PILLSBURY AVE,478.1000(c),44.947776,-93.281386,8,Powderhorn,Lyndale,5,3,Westminster
-93.264931,44.99986,3639,271119339484,2019-02-14T00:00:00.000Z,227 12TH AVE NE,478.1000(c),44.99986,-93.264931,3,Northeast,Sheridan,2,3,Westminster
-93.255053,44.946616,3640,271119336804,2019-02-14T00:00:00.000Z,3055 14TH AVE S,478.1000(c),44.946616,-93.255053,9,Powderhorn,Powderhorn Park,6,3,Westminster
-93.309393,45.050135,3641,271119335273,2019-02-14T00:00:00.000Z,5223 PENN AVE N,478.1000(c),45.050135,-93.309393,4,Camden,Shingle Creek,1,3,Westminster
-93.256381,44.95521,3642,271119338784,2019-02-14T00:00:00.000Z,2607 13TH AVE S,478.1000(c),44.95521,-93.256381,9,Phillips,Midtown Phillips,3,3,Westminster
-93.288843,44.921611,3643,271119346261,2019-02-14T00:00:00.000Z,707 46TH ST W,478.1000(c),44.921611,-93.288843,13,Southwest,East Harriet,5,3,Westminster
-93.224335,44.901134,3644,271119339880,2019-02-14T00:00:00.000Z,5611 33RD AVE S,478.1000(c),44.901134,-93.224335,11,Nokomis,Wenonah,6,3,Westminster
-93.286689,44.962454,3645,271119341176,2019-02-14T00:00:00.000Z,2003 GARFIELD AVE S,478.1000(c),44.962454,-93.286689,10,Powderhorn,Whittier,3,3,Westminster
-93.224304,44.923954,3646,271119328337,2019-02-14T00:00:00.000Z,4339 33RD AVE S,478.1000(a),44.923954,-93.224304,12,Nokomis,Ericsson,6,1,Westminster
-93.301903,45.014685,3647,271119347189,2019-02-14T00:00:00.000Z,3251 KNOX AVE N,478.1000(c),45.014685,-93.301903,4,Camden,Folwell,1,3,Westminster
-93.217832,44.946544,3648,271119343692,2019-02-14T00:00:00.000Z,3105 38TH AVE S,478.1000(c),44.946544,-93.217832,2,Longfellow,Cooper,6,3,Westminster
-93.247979,45.008845,3649,271119340716,2019-02-14T00:00:00.000Z,921 20TH AVE NE,478.1000(c),45.008845,-93.247979,1,Northeast,Holland,2,3,Westminster
-93.282737,44.942645,3650,271119343338,2019-02-14T00:00:00.000Z,3309 PLEASANT AVE,478.1000(c),44.942645,-93.282737,8,Powderhorn,Lyndale,5,3,Westminster
-93.260977,44.967082,3651,271119346599,2019-02-14T00:00:00.000Z,1615 ELLIOT AVE S,478.1000(c),44.967082,-93.260977,6,Central,Elliot Park,3,3,Westminster
-93.256396,44.955025,3652,271119338785,2019-02-14T00:00:00.000Z,2613 13TH AVE S,478.1000(c),44.955025,-93.256396,9,Phillips,Midtown Phillips,3,3,Westminster
-93.276702,44.898125,3653,271119340396,2019-02-14T00:00:00.000Z,5757 1ST AVE S,478.1000(c),44.898125,-93.276702,11,Southwest,Windom,5,3,Westminster
-93.22785,44.937754,3654,271119342609,2019-02-14T00:00:00.000Z,3011 36TH ST E,478.1000(c),44.937754,-93.22785,12,Longfellow,Howe,6,3,Westminster
-93.309598,45.003065,3655,271119344559,2019-02-14T00:00:00.000Z,2321 QUEEN AVE N,478.1000(c),45.003065,-93.309598,5,Near North,Willard - Hay,1,3,Westminster
-93.301956,45.017329,3656,271119347190,2019-02-14T00:00:00.000Z,3419 KNOX AVE N,478.1000(c),45.017329,-93.301956,4,Camden,Folwell,1,3,Westminster
-93.224269,44.901054,3657,271119339881,2019-02-14T00:00:00.000Z,5621 33RD AVE S,478.1000(c),44.901054,-93.224269,11,Nokomis,Wenonah,6,3,Westminster
-93.255034,44.943299,3658,271119336805,2019-02-14T00:00:00.000Z,3253 14TH AVE S,478.1000(c),44.943299,-93.255034,9,Powderhorn,Powderhorn Park,6,3,Westminster
-93.256316,44.952986,3659,271119338786,2019-02-14T00:00:00.000Z,2735 13TH AVE S,478.1000(c),44.952986,-93.256316,9,Phillips,Midtown Phillips,3,3,Westminster
-93.260916,44.96701,3660,271119346600,2019-02-14T00:00:00.000Z,1613 ELLIOT AVE S,478.1000(c),44.96701,-93.260916,6,Central,Elliot Park,3,3,Westminster
-93.286736,44.962132,3661,271119341177,2019-02-14T00:00:00.000Z,2015 GARFIELD AVE S,478.1000(c),44.962132,-93.286736,10,Powderhorn,Whittier,3,3,Westminster
-93.22498,44.937769,3662,271119342610,2019-02-14T00:00:00.000Z,3217 36TH ST E,478.1000(c),44.937769,-93.22498,12,Longfellow,Howe,6,3,Westminster
-93.248253,45.008829,3663,271119340717,2019-02-14T00:00:00.000Z,917 20TH AVE NE,478.1000(c),45.008829,-93.248253,1,Northeast,Holland,2,3,Westminster
-93.306134,44.893785,3664,271119338159,2019-02-14T00:00:00.000Z,6015 NEWTON AVE S,478.1000(c),44.893785,-93.306134,13,Southwest,Armatage,5,3,Westminster
-93.283108,44.946272,3665,271119343339,2019-02-14T00:00:00.000Z,3101 PLEASANT AVE,478.1000(c),44.946272,-93.283108,8,Powderhorn,Lyndale,5,3,Westminster
-93.224354,44.922709,3666,271119328339,2019-02-14T00:00:00.000Z,4419 33RD AVE S,478.1000(a),44.922709,-93.224354,12,Nokomis,Ericsson,6,1,Westminster
-93.280187,44.991364,3667,271119347057,2019-02-14T00:00:00.000Z,809 12TH AVE N,478.1000(c),44.991364,-93.280187,5,Central,North Loop,1,3,Westminster
-93.276818,44.9018,3668,271119340960,2019-02-14T00:00:00.000Z,5549 1ST AVE S,478.1000(c),44.9018,-93.276818,11,Southwest,Windom,5,3,Westminster
-93.255349,44.963928,3669,271119343633,2019-02-14T00:00:00.000Z,1903 14TH AVE S,478.1000(c),44.963928,-93.255349,6,Phillips,Ventura Village,3,3,Westminster
-93.260878,44.966983,3670,271119346601,2019-02-14T00:00:00.000Z,1617 ELLIOT AVE S,478.1000(c),44.966983,-93.260878,6,Central,Elliot Park,3,3,Westminster
-93.30194,45.019987,3671,271119347191,2019-02-14T00:00:00.000Z,3551 KNOX AVE N,478.1000(c),45.019987,-93.30194,4,Camden,Folwell,1,3,Westminster
-93.224465,44.900332,3672,271119339882,2019-02-14T00:00:00.000Z,5643 33RD AVE S,478.1000(c),44.900332,-93.224465,11,Nokomis,Wenonah,6,3,Westminster
-93.244843,45.008904,3673,271119340718,2019-02-14T00:00:00.000Z,1019 20TH AVE NE,478.1000(c),45.008904,-93.244843,1,Northeast,Windom Park,2,3,Westminster
-93.286734,44.961903,3674,271119341178,2019-02-14T00:00:00.000Z,2101 GARFIELD AVE S,478.1000(c),44.961903,-93.286734,10,Powderhorn,Whittier,3,3,Westminster
-93.256402,44.948626,3675,271119338787,2019-02-14T00:00:00.000Z,2929 13TH AVE S,478.1000(c),44.948626,-93.256402,9,Phillips,Midtown Phillips,3,3,Westminster
-93.244797,45.00547,3676,271119343440,2019-02-14T00:00:00.000Z,1717 POLK ST NE,478.1000(c),45.00547,-93.244797,1,Northeast,Northeast Park,2,3,Westminster
-93.307393,44.895097,3677,271119338160,2019-02-14T00:00:00.000Z,5945 OLIVER AVE S,478.1000(c),44.895097,-93.307393,13,Southwest,Armatage,5,3,Westminster
-93.262681,45.002022,3678,271119339486,2019-02-14T00:00:00.000Z,337 14TH AVE NE,478.1000(c),45.002022,-93.262681,3,Northeast,Sheridan,2,3,Westminster
-93.248675,44.949645,3679,271119346379,2019-02-14T00:00:00.000Z,2917 18TH AVE S,478.1000(c),44.949645,-93.248675,9,Phillips,East Phillips,3,3,Westminster
-93.260948,44.967119,3680,271119346602,2019-02-14T00:00:00.000Z,1601 ELLIOT AVE S,478.1000(c),44.967119,-93.260948,6,Central,Elliot Park,3,3,Westminster
-93.28943,44.96338,3681,271119341938,2019-02-14T00:00:00.000Z,1925 ALDRICH AVE S,478.1000(c),44.96338,-93.28943,10,Calhoun Isle,Lowry Hill East,3,3,Westminster
-93.286702,44.961554,3682,271119341179,2019-02-14T00:00:00.000Z,2111 GARFIELD AVE S,478.1000(c),44.961554,-93.286702,10,Powderhorn,Whittier,3,3,Westminster
-93.248699,44.949265,3683,271119346380,2019-02-14T00:00:00.000Z,2927 18TH AVE S,478.1000(c),44.949265,-93.248699,9,Phillips,East Phillips,3,3,Westminster
-93.260946,44.967222,3684,271119346603,2019-02-14T00:00:00.000Z,1525 ELLIOT AVE S,478.1000(c),44.967222,-93.260946,6,Central,Elliot Park,3,3,Westminster
-93.225762,44.899851,3685,271119339883,2019-02-14T00:00:00.000Z,5715 BOSSEN TERR,478.1000(c),44.899851,-93.225762,11,Nokomis,Wenonah,6,3,Westminster
-93.286741,44.959833,3686,271119341180,2019-02-14T00:00:00.000Z,2305 GARFIELD AVE S,478.1000(c),44.959833,-93.286741,10,Powderhorn,Whittier,3,3,Westminster
-93.245532,45.012639,3687,271119343441,2019-02-14T00:00:00.000Z,2417 POLK ST NE,478.1000(c),45.012639,-93.245532,1,Northeast,Windom Park,2,3,Westminster
-93.289331,44.962351,3688,271119341939,2019-02-14T00:00:00.000Z,2005 ALDRICH AVE S,478.1000(c),44.962351,-93.289331,10,Calhoun Isle,Lowry Hill East,3,3,Westminster
-93.261114,44.96735,3689,271119346604,2019-02-14T00:00:00.000Z,1521 ELLIOT AVE S,478.1000(c),44.96735,-93.261114,6,Central,Elliot Park,3,3,Westminster
-93.283355,44.912112,3690,271119340397,2019-02-14T00:00:00.000Z,5017 GLADSTONE AVE S,478.1000(c),44.912112,-93.283355,11,Southwest,Tangletown,5,3,Westminster
-93.283496,44.912182,3691,271119341573,2019-02-14T00:00:00.000Z,5015 GLADSTONE AVE S,478.1000(c),44.912182,-93.283496,11,Southwest,Tangletown,5,3,Westminster
-93.261139,44.967436,3692,271119346605,2019-02-14T00:00:00.000Z,1517 ELLIOT AVE S,478.1000(c),44.967436,-93.261139,6,Central,Elliot Park,3,3,Westminster
-93.286732,44.958526,3693,271119341181,2019-02-14T00:00:00.000Z,2417 GARFIELD AVE S,478.1000(c),44.958526,-93.286732,10,Powderhorn,Whittier,3,3,Westminster
-93.267155,44.965176,3694,271119344762,2019-02-14T00:00:00.000Z,605 18TH ST E,478.1000(c),44.965176,-93.267155,6,Phillips,Ventura Village,3,3,Westminster
-93.230861,44.94293,3695,271119342611,2019-02-14T00:00:00.000Z,2821 33RD ST E,478.1000(c),44.94293,-93.230861,9,Longfellow,Longfellow,6,3,Westminster
-93.292221,44.899851,3696,271119342844,2019-02-14T00:00:00.000Z,5645 COLFAX AVE S,478.1000(c),44.899851,-93.292221,13,Southwest,Kenny,5,3,Westminster
-93.261813,45.004239,3697,271119339487,2019-02-14T00:00:00.000Z,361 16TH AVE NE,478.1000(c),45.004239,-93.261813,3,Northeast,Sheridan,2,3,Westminster
-93.261281,44.967428,3698,271119346606,2019-02-14T00:00:00.000Z,1515 ELLIOT AVE S,478.1000(c),44.967428,-93.261281,6,Central,Elliot Park,3,3,Westminster
-93.262519,45.00422,3699,271119339488,2019-02-14T00:00:00.000Z,339 16TH AVE NE,478.1000(c),45.00422,-93.262519,3,Northeast,Sheridan,2,3,Westminster
-93.251199,44.917922,3700,271119340088,2019-02-14T00:00:00.000Z,1527 47TH ST E,478.1000(c),44.917922,-93.251199,11,Nokomis,Northrop,6,3,Westminster
-93.286735,44.958405,3701,271119341182,2019-02-14T00:00:00.000Z,2421 GARFIELD AVE S,478.1000(c),44.958405,-93.286735,10,Powderhorn,Whittier,3,3,Westminster
-93.30319,45.010797,3702,271119347192,2019-02-14T00:00:00.000Z,2935 LOGAN AVE N,478.1000(c),45.010797,-93.30319,5,Near North,Jordan,1,3,Westminster
-93.289148,44.9613,3703,271119341940,2019-02-14T00:00:00.000Z,2115 ALDRICH AVE S,478.1000(c),44.9613,-93.289148,10,Calhoun Isle,Lowry Hill East,3,3,Westminster
-93.205057,44.905952,3704,271119328340,2019-02-14T00:00:00.000Z,5335 48TH AVE S,478.1000(a),44.905952,-93.205057,12,Nokomis,Minnehaha,6,1,Westminster
-93.248794,44.949232,3705,271119346381,2019-02-14T00:00:00.000Z,2929 18TH AVE S,478.1000(c),44.949232,-93.248794,9,Phillips,East Phillips,3,3,Westminster
-93.262705,45.004225,3706,271119339489,2019-02-14T00:00:00.000Z,333 16TH AVE NE,478.1000(c),45.004225,-93.262705,3,Northeast,Sheridan,2,3,Westminster
-93.263916,44.966394,3707,271119344763,2019-02-14T00:00:00.000Z,723 18TH ST E,478.1000(c),44.966394,-93.263916,6,Central,Elliot Park,3,3,Westminster
-93.262644,45.00419,3708,271119312403,2019-02-14T00:00:00.000Z,337 16TH AVE NE,478.1000(c),45.00419,-93.262644,3,Northeast,Sheridan,2,3,Westminster
-93.231204,44.94134,3709,271119342612,2019-02-14T00:00:00.000Z,2817 34TH ST E,478.1000(c),44.94134,-93.231204,12,Longfellow,Howe,6,3,Westminster
-93.289256,44.961065,3710,271119341941,2019-02-14T00:00:00.000Z,2119 ALDRICH AVE S,478.1000(c),44.961065,-93.289256,10,Calhoun Isle,Lowry Hill East,3,3,Westminster
-93.291889,45.019603,3711,271119345489,2019-02-14T00:00:00.000Z,3529 COLFAX AVE N,478.1000(c),45.019603,-93.291889,4,Camden,McKinley,1,3,Westminster
-93.264089,44.965818,3712,271119344764,2019-02-14T00:00:00.000Z,725 18TH ST E,478.1000(c),44.965818,-93.264089,6,Central,Elliot Park,3,3,Westminster
-93.243584,44.995402,3713,271119344455,2019-02-14T00:00:00.000Z,605 TAYLOR ST NE,478.1000(c),44.995402,-93.243584,3,Northeast,Beltrami,2,3,Westminster
-93.29886,44.986162,3714,271119347058,2019-02-14T00:00:00.000Z,855 GERTRUDE BROWN PL,478.1000(c),44.986162,-93.29886,5,Near North,Near - North,1,3,Westminster
-93.252404,44.917961,3715,271119340089,2019-02-14T00:00:00.000Z,1501 47TH ST E,478.1000(c),44.917961,-93.252404,11,Nokomis,Northrop,6,3,Westminster
-93.263403,44.965495,3716,271119344765,2019-02-14T00:00:00.000Z,729 18TH ST E,478.1000(c),44.965495,-93.263403,6,Phillips,Ventura Village,3,3,Westminster
-93.289381,44.961136,3717,271119341942,2019-02-14T00:00:00.000Z,2121 ALDRICH AVE S,478.1000(c),44.961136,-93.289381,10,Calhoun Isle,Lowry Hill East,3,3,Westminster
-93.312884,44.904365,3718,271119332304,2019-02-14T00:00:00.000Z,2601 ROBBINS ST S,478.1000(c),44.904365,-93.312884,13,Southwest,Armatage,5,3,Westminster
-93.263222,44.965132,3719,271119344766,2019-02-14T00:00:00.000Z,731 18TH ST E,478.1000(c),44.965132,-93.263222,6,Phillips,Ventura Village,3,3,Westminster
-93.286709,44.957494,3720,271119341183,2019-02-14T00:00:00.000Z,2451 GARFIELD AVE S,478.1000(c),44.957494,-93.286709,10,Powderhorn,Whittier,3,3,Westminster
-93.312859,44.904424,3721,271119310119,2019-02-14T00:00:00.000Z,2609 ROBBINS ST S,478.1000(c),44.904424,-93.312859,13,Southwest,Armatage,5,3,Westminster
-93.289323,44.961028,3722,271119341943,2019-02-14T00:00:00.000Z,2123 ALDRICH AVE S,478.1000(c),44.961028,-93.289323,10,Calhoun Isle,Lowry Hill East,3,3,Westminster
-93.261114,44.967389,3723,271119346607,2019-02-14T00:00:00.000Z,1513 ELLIOT AVE S,478.1000(c),44.967389,-93.261114,6,Central,Elliot Park,3,3,Westminster
-93.263479,44.965746,3724,271119344767,2019-02-14T00:00:00.000Z,733 18TH ST E,478.1000(c),44.965746,-93.263479,6,Phillips,Ventura Village,3,3,Westminster
-93.263447,44.965736,3725,271119344768,2019-02-14T00:00:00.000Z,735 18TH ST E,478.1000(c),44.965736,-93.263447,6,Phillips,Ventura Village,3,3,Westminster
-93.222928,44.942785,3726,271119343693,2019-02-14T00:00:00.000Z,3311 34TH AVE S,478.1000(c),44.942785,-93.222928,2,Longfellow,Longfellow,6,3,Westminster
-93.289436,44.95822,3727,271119341944,2019-02-14T00:00:00.000Z,2429 ALDRICH AVE S,478.1000(c),44.95822,-93.289436,10,Calhoun Isle,Lowry Hill East,3,3,Westminster
-93.248582,44.958562,3728,271119346382,2019-02-14T00:00:00.000Z,2415 18TH AVE S,478.1000(c),44.958562,-93.248582,9,Phillips,East Phillips,3,3,Westminster
-93.286733,44.955844,3729,271119341184,2019-02-14T00:00:00.000Z,2543 GARFIELD AVE S,478.1000(c),44.955844,-93.286733,10,Powderhorn,Whittier,3,3,Westminster
-93.261146,44.967603,3730,271119346608,2019-02-14T00:00:00.000Z,1511 ELLIOT AVE S,478.1000(c),44.967603,-93.261146,6,Central,Elliot Park,3,3,Westminster
-93.225943,44.946838,3731,271119342613,2019-02-14T00:00:00.000Z,3129 31ST ST E,478.1000(c),44.946838,-93.225943,2,Longfellow,Longfellow,6,3,Westminster
-93.253674,44.961646,3732,271119338788,2019-02-14T00:00:00.000Z,2105 15TH AVE S,478.1000(c),44.961646,-93.253674,6,Phillips,Ventura Village,3,3,Westminster
-93.263447,44.965736,3733,271119344769,2019-02-14T00:00:00.000Z,737 18TH ST E,478.1000(c),44.965736,-93.263447,6,Phillips,Ventura Village,3,3,Westminster
-93.303083,45.007463,3734,271119347193,2019-02-14T00:00:00.000Z,2651 LOGAN AVE N,478.1000(c),45.007463,-93.303083,5,Near North,Jordan,1,3,Westminster
-93.213715,44.970982,3735,271119347332,2019-02-14T00:00:00.000Z,321 30TH AVE SE,478.1000(c),44.970982,-93.213715,2,University,Prospect Park - East River Road,4,3,Westminster
-93.291641,45.012824,3736,271119345490,2019-02-14T00:00:00.000Z,3121 COLFAX AVE N,478.1000(c),45.012824,-93.291641,5,Near North,Hawthorne,1,3,Westminster
-93.261228,45.003109,3737,271119339490,2019-02-14T00:00:00.000Z,411 15TH AVE NE,478.1000(c),45.003109,-93.261228,3,Northeast,Sheridan,2,3,Westminster
-93.260787,44.967737,3738,271119346609,2019-02-14T00:00:00.000Z,1509 ELLIOT AVE S,478.1000(c),44.967737,-93.260787,6,Central,Elliot Park,3,3,Westminster
-93.297975,45.000264,3739,271119335274,2019-02-14T00:00:00.000Z,1401 HILLSIDE AVE N,478.1000(c),45.000264,-93.297975,5,Near North,Jordan,1,3,Westminster
-93.254144,44.964453,3740,271119343634,2019-02-14T00:00:00.000Z,1805 15TH AVE N,478.1000(c),44.964453,-93.254144,6,Phillips,Ventura Village,3,3,Westminster
-93.208855,44.907652,3741,271119328341,2019-02-14T00:00:00.000Z,5247 45TH AVE S,478.1000(a),44.907652,-93.208855,12,Nokomis,Minnehaha,6,1,Westminster
-93.303088,45.007332,3742,271119347194,2019-02-14T00:00:00.000Z,2647 LOGAN AVE N,478.1000(c),45.007332,-93.303088,5,Near North,Jordan,1,3,Westminster
-93.289382,44.95762,3743,271119341945,2019-02-14T00:00:00.000Z,2445 ALDRICH AVE S,478.1000(c),44.95762,-93.289382,10,Calhoun Isle,Lowry Hill East,3,3,Westminster
-93.260971,44.967738,3744,271119346610,2019-02-14T00:00:00.000Z,1505 ELLIOT AVE S,478.1000(c),44.967738,-93.260971,6,Central,Elliot Park,3,3,Westminster
-93.248637,44.958241,3745,271119346383,2019-02-14T00:00:00.000Z,2427 18TH AVE S,478.1000(c),44.958241,-93.248637,9,Phillips,East Phillips,3,3,Westminster
-93.286817,44.95563,3746,271119341185,2019-02-14T00:00:00.000Z,2545 GARFIELD AVE S,478.1000(c),44.95563,-93.286817,10,Powderhorn,Whittier,3,3,Westminster
-93.295016,44.893005,3747,271119342845,2019-02-14T00:00:00.000Z,6049 DUPONT AVE S,478.1000(c),44.893005,-93.295016,13,Southwest,Kenny,5,3,Westminster
-93.225134,44.899864,3748,271119339884,2019-02-14T00:00:00.000Z,5709 BOSSEN TERR,478.1000(c),44.899864,-93.225134,11,Nokomis,Wenonah,6,3,Westminster
-93.242823,45.018636,3749,271119336110,2019-02-14T00:00:00.000Z,1115 28TH AVE NE,478.1000(c),45.018636,-93.242823,1,Northeast,Audubon Park,2,3,Westminster
-93.261023,44.967805,3750,271119346611,2019-02-14T00:00:00.000Z,1503 ELLIOT AVE S,478.1000(c),44.967805,-93.261023,6,Central,Elliot Park,3,3,Westminster
-93.25895,45.033775,3751,271119340719,2019-02-14T00:00:00.000Z,553 36TH AVE NE,478.1000(c),45.033775,-93.25895,1,Northeast,Columbia Park,2,3,Westminster
-93.303231,45.005373,3752,271119347195,2019-02-14T00:00:00.000Z,2507 LOGAN AVE N,478.1000(c),45.005373,-93.303231,5,Near North,Jordan,1,3,Westminster
-93.291661,45.012041,3753,271119345491,2019-02-14T00:00:00.000Z,3021 COLFAX AVE N,478.1000(c),45.012041,-93.291661,5,Near North,Hawthorne,1,3,Westminster
-93.243833,45.010089,3754,271119343442,2019-02-14T00:00:00.000Z,2203 TAYLOR ST NE,478.1000(c),45.010089,-93.243833,1,Northeast,Windom Park,2,3,Westminster
-93.291652,45.012003,3755,271119345492,2019-02-14T00:00:00.000Z,3019 COLFAX AVE N,478.1000(c),45.012003,-93.291652,5,Near North,Hawthorne,1,3,Westminster
-93.289269,44.996707,3756,271119341855,2019-02-14T00:00:00.000Z,719 GIVENS LA,478.1000(c),44.996707,-93.289269,5,Near North,Near - North,1,3,Westminster
-93.285702,44.987123,3757,271119347059,2019-02-14T00:00:00.000Z,845 10TH AVE N,478.1000(c),44.987123,-93.285702,5,Central,North Loop,1,3,Westminster
-93.253717,44.960589,3758,271119338789,2019-02-14T00:00:00.000Z,2211 15TH AVE S,478.1000(c),44.960589,-93.253717,6,Phillips,Ventura Village,3,3,Westminster
-93.248553,44.957792,3759,271119346384,2019-02-14T00:00:00.000Z,2441 18TH AVE S,478.1000(c),44.957792,-93.248553,9,Phillips,East Phillips,3,3,Westminster
-93.243113,45.018638,3760,271119336111,2019-02-14T00:00:00.000Z,1111 28TH AVE NE,478.1000(c),45.018638,-93.243113,1,Northeast,Audubon Park,2,3,Westminster
-93.212151,44.946811,3761,271119342614,2019-02-14T00:00:00.000Z,4215 31ST ST E,478.1000(c),44.946811,-93.212151,2,Longfellow,Cooper,6,3,Westminster
-93.285702,44.987123,3762,271119347060,2019-02-14T00:00:00.000Z,903 10TH AVE N,478.1000(c),44.987123,-93.285702,5,Central,North Loop,1,3,Westminster
-93.21009,44.91117,3763,271119328342,2019-02-14T00:00:00.000Z,5043 44TH AVE S,478.1000(a),44.91117,-93.21009,12,Nokomis,Minnehaha,6,1,Westminster
-93.291844,45.00705,3764,271119345493,2019-02-14T00:00:00.000Z,2633 COLFAX AVE N,478.1000(c),45.00705,-93.291844,5,Near North,Hawthorne,1,3,Westminster
-93.208509,44.969631,3765,271119347333,2019-02-14T00:00:00.000Z,329 BEDFORD ST SE,478.1000(c),44.969631,-93.208509,2,University,Prospect Park - East River Road,4,3,Westminster
-93.305661,45.002656,3766,271119347196,2019-02-14T00:00:00.000Z,2305 LOGAN AVE N,478.1000(c),45.002656,-93.305661,5,Near North,Jordan,1,3,Westminster
