X,Y,FID,Citation_N,Date,Address,Latitude,Longitude,Ordinance,Ordinanc_1,Neighborho,Community,Ward,Snow_Em_Na,Day_ID,Tow_Distri
-93.313398,44.984618,6133,271118354228,2018-02-25T00:00:00.000Z,619 THOMAS AVE N,44.984618,-93.313398,478.1000(c),Snow emergency parking restrictions - odd number address,Willard - Hay,Near North,5,Yardville,3,1
-93.246780395506988,44.983566284178991,6134,271118346575,2018-02-23T00:00:00.000Z,619 UNIVERSITY AVE SE,44.9835662842,-93.2467803955,478.1000(a),Snow emergency parking restrictions - snow emergency route,Marcy Holmes,University,3,Yardville,1,4
-93.26699066162098,44.96881484985299,6135,271118330291,2018-02-24T00:00:00.000Z,620 14TH ST E,44.9688148499,-93.2669906616,478.1000(b),Snow emergency parking restrictions - even number address,Elliot Park,Central,7,Yardville,2,3
-93.265541076659986,44.966453552246001,6136,271118338158,2018-02-24T00:00:00.000Z,620 17TH ST E,44.9664535522,-93.2655410767,478.1000(b),Snow emergency parking restrictions - even number address,Elliot Park,Central,6,Yardville,2,3
-93.266105651855,44.935970306396001,6137,271118337483,2018-02-24T00:00:00.000Z,620 37TH ST E,44.9359703064,-93.2661056519,478.1000(b),Snow emergency parking restrictions - even number address,Central,Powderhorn,8,Yardville,2,5
-93.244483947753011,44.987644195555994,6138,271118351458,2018-02-24T00:00:00.000Z,620 6TH AVE SE,44.9876441956,-93.2444839478,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Yardville,2,4
-93.2421875,44.986579895018998,6139,271118351898,2018-02-24T00:00:00.000Z,620 8TH AVE SE,44.986579895,-93.2421875,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Yardville,2,4
-93.225753784179005,44.969444274902003,6140,271118338634,2018-02-24T00:00:00.000Z,620 ONTARIO ST SE,44.9694442749,-93.2257537842,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,Yardville,2,4
-93.266716003417997,44.967075347899993,6141,271118348348,2018-02-25T00:00:00.000Z,621 16TH ST E,44.9670753479,-93.2667160034,478.1000(c),Snow emergency parking restrictions - odd number address,Elliot Park,Central,6,Yardville,3,3
-93.273941040039006,44.988811492918991,6142,271118341472,2018-02-23T00:00:00.000Z,621 1ST ST N,44.9888114929,-93.27394104,478.1000(a),Snow emergency parking restrictions - snow emergency route,North Loop,Central,3,Yardville,1,1
-93.274375915526988,44.989059448241996,6143,271118341474,2018-02-23T00:00:00.000Z,621 1ST ST N,44.9890594482,-93.2743759155,478.1000(a),Snow emergency parking restrictions - snow emergency route,North Loop,Central,3,Yardville,1,1
-93.287956237792983,44.944755554198998,6144,271118349990,2018-02-25T00:00:00.000Z,621 32ND ST W,44.9447555542,-93.2879562378,478.1000(c),Snow emergency parking restrictions - odd number address,Lyndale,Powderhorn,8,Yardville,3,5
-93.266376,44.941381,6145,271118345263,2018-02-25T00:00:00.000Z,621 34TH ST E,44.941381,-93.266376,478.1000(c),Snow emergency parking restrictions - odd number address,Central,Powderhorn,9,Yardville,3,5
-93.266120910644005,44.932361602782997,6146,271118345885,2018-02-25T00:00:00.000Z,621 39TH ST E,44.9323616028,-93.2661209106,478.1000(c),Snow emergency parking restrictions - odd number address,Bryant,Powderhorn,8,Yardville,3,5
-93.249497,44.989401,6147,271118347324,2018-02-25T00:00:00.000Z,621 3RD AVE SE,44.989401,-93.249497,478.1000(c),Snow emergency parking restrictions - odd number address,Marcy Holmes,University,3,Yardville,3,4
-93.244195,44.986685,6148,271118352655,2018-02-25T00:00:00.000Z,621 6TH ST SE,44.986685,-93.244195,478.1000(c),Snow emergency parking restrictions - odd number address,Marcy Holmes,University,3,Yardville,3,4
-93.31237,44.984887,6149,271118354229,2018-02-25T00:00:00.000Z,621 SHERIDAN AVE N,44.984887,-93.31237,478.1000(c),Snow emergency parking restrictions - odd number address,Willard - Hay,Near North,5,Yardville,3,1
-93.246673583984006,44.983680725097003,6150,271118346576,2018-02-23T00:00:00.000Z,621 UNIVERSITY AVE SE,44.9836807251,-93.246673584,478.1000(a),Snow emergency parking restrictions - snow emergency route,Marcy Holmes,University,3,Yardville,1,4
-93.234978,44.983414,6151,271118345588,2018-02-24T00:00:00.000Z,622 13TH AVE SE,44.983414,-93.234978,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Yardville,2,4
-93.257835388182997,45.003086090087002,6152,271118353511,2018-02-24T00:00:00.000Z,622 15TH AVE NE,45.0030860901,-93.2578353882,478.1000(b),Snow emergency parking restrictions - even number address,Sheridan,Northeast,3,Yardville,2,2
-93.266151428222003,44.965232849120994,6153,271118338157,2018-02-24T00:00:00.000Z,622 17TH ST E,44.9652328491,-93.2661514282,478.1000(b),Snow emergency parking restrictions - even number address,Ventura Village,Phillips,6,Yardville,2,3
-93.265968322752997,44.935989379881995,6154,271118337482,2018-02-24T00:00:00.000Z,622 37TH ST E,44.9359893799,-93.2659683228,478.1000(b),Snow emergency parking restrictions - even number address,Central,Powderhorn,8,Yardville,2,5
-93.246096,44.987481,6155,271118340235,2018-02-24T00:00:00.000Z,622 5TH AVE SE,44.987481,-93.246096,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Yardville,2,4
-93.245209,44.985198,6156,271118346298,2018-02-24T00:00:00.000Z,622 5TH ST SE,44.985198,-93.245209,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Yardville,2,4
-93.24420928955,44.98648071289,6157,271118346183,2018-02-24T00:00:00.000Z,622 6TH ST SE,44.9864807129,-93.2442092896,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Yardville,2,4
-93.242279052734006,44.995731353759005,6158,271118347688,2018-02-24T00:00:00.000Z,622 FILLMORE ST NE,44.9957313538,-93.2422790527,478.1000(b),Snow emergency parking restrictions - even number address,Beltrami,Northeast,3,Yardville,2,2
-93.25497436523402,44.995761871337002,6159,271118347068,2018-02-24T00:00:00.000Z,622 JEFFERSON ST NE,44.9957618713,-93.2549743652,478.1000(b),Snow emergency parking restrictions - even number address,St. Anthony East,Northeast,3,Yardville,2,2
-93.248680114745994,44.995826721191001,6160,271118347084,2018-02-24T00:00:00.000Z,622 VAN BUREN ST NE,44.9958267212,-93.2486801147,478.1000(b),Snow emergency parking restrictions - even number address,St. Anthony East,Northeast,3,Yardville,2,2
-93.265769958495994,44.967102050781008,6161,271118348349,2018-02-25T00:00:00.000Z,623 16TH ST E,44.9671020508,-93.2657699585,478.1000(c),Snow emergency parking restrictions - odd number address,Elliot Park,Central,6,Yardville,3,3
-93.257133483885994,45.006000518797997,6162,271118350404,2018-02-25T00:00:00.000Z,623 18TH AVE NE,45.0060005188,-93.2571334839,478.1000(c),Snow emergency parking restrictions - odd number address,Logan Park,Northeast,1,Yardville,3,2
-93.258411,44.996135,6163,271118347749,2018-02-25T00:00:00.000Z,623 5TH,44.996135,-93.258411,478.1000(c),Snow emergency parking restrictions - odd number address,St. Anthony West,Northeast,3,Yardville,3,2
-93.244383,44.986501,6164,271118352656,2018-02-25T00:00:00.000Z,623 6TH ST SE,44.986501,-93.244383,478.1000(c),Snow emergency parking restrictions - odd number address,Marcy Holmes,University,3,Yardville,3,4
-93.242199,44.98665,6165,271118347768,2018-02-25T00:00:00.000Z,623 8TH AVE SE,44.98665,-93.242199,478.1000(c),Snow emergency parking restrictions - odd number address,Marcy Holmes,University,3,Yardville,3,4
-93.239677429199006,44.995742797850994,6166,271118347116,2018-02-25T00:00:00.000Z,623 BUCHANAN ST NE,44.9957427979,-93.2396774292,478.1000(c),Snow emergency parking restrictions - odd number address,Beltrami,Northeast,3,Yardville,3,2
-93.246742248535,44.983604431152003,6167,271118346577,2018-02-23T00:00:00.000Z,623 UNIVERSITY AVE SE,44.9836044312,-93.2467422485,478.1000(a),Snow emergency parking restrictions - snow emergency route,Marcy Holmes,University,3,Yardville,1,4
-93.246574401855,44.983463287352997,6168,271118346578,2018-02-23T00:00:00.000Z,623 UNIVERSITY AVE SE,44.9834632874,-93.2465744019,478.1000(a),Snow emergency parking restrictions - snow emergency route,Marcy Holmes,University,3,Yardville,1,4
-93.257312,45.003228,6169,271118346307,2018-02-24T00:00:00.000Z,624 15TH AVE NE,45.003228,-93.257312,478.1000(b),Snow emergency parking restrictions - even number address,Logan Park,Northeast,1,Yardville,2,2
-93.265838623045994,44.935985565185,6170,271118337481,2018-02-24T00:00:00.000Z,624 37TH ST E,44.9359855652,-93.265838623,478.1000(b),Snow emergency parking restrictions - even number address,Central,Powderhorn,8,Yardville,2,5
-93.287864685058011,44.899665832518998,6171,271118319171,2018-02-24T00:00:00.000Z,624 57TH ST W,44.8996658325,-93.2878646851,478.1000(b),Snow emergency parking restrictions - even number address,Windom,Southwest,11,Yardville,2,5
-93.24608,44.987501,6172,271118340236,2018-02-24T00:00:00.000Z,624 5TH AVE SE,44.987501,-93.24608,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Yardville,2,4
-93.244991,44.985461,6173,271118346299,2018-02-24T00:00:00.000Z,624 5TH ST SE,44.985461,-93.244991,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Yardville,2,4
-93.242324829100994,44.986354827880007,6174,271118351897,2018-02-24T00:00:00.000Z,624 8TH AVE SE,44.9863548279,-93.2423248291,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Yardville,2,4
-93.291206359862983,44.984645843504993,6175,271118342984,2018-02-24T00:00:00.000Z,624 BRYANT AVE N,44.9846458435,-93.2912063599,478.1000(b),Snow emergency parking restrictions - even number address,Sumner - Glenwood,Near North,5,Yardville,2,1
-93.265403747557997,44.967002868652003,6176,271118348350,2018-02-25T00:00:00.000Z,625 16TH ST E,44.9670028687,-93.2654037476,478.1000(c),Snow emergency parking restrictions - odd number address,Elliot Park,Central,6,Yardville,3,3
-93.266319274901988,44.960884094237997,6177,271118350027,2018-02-25T00:00:00.000Z,625 22ND ST E,44.9608840942,-93.2663192749,478.1000(c),Snow emergency parking restrictions - odd number address,Phillips West,Phillips,6,Yardville,3,3
-93.265342712402003,44.928771972655994,6178,271118349693,2018-02-25T00:00:00.000Z,625 41ST ST E,44.9287719727,-93.2653427124,478.1000(c),Snow emergency parking restrictions - odd number address,Bryant,Powderhorn,8,Yardville,3,5
-93.224273681640014,44.969371795654006,6179,271118342091,2018-02-25T00:00:00.000Z,625 ERIE ST SE,44.9693717957,-93.2242736816,478.1000(c),Snow emergency parking restrictions - odd number address,Prospect Park - East River Road,University,2,Yardville,3,4
-93.24655151367098,44.983318328857003,6180,271118346579,2018-02-23T00:00:00.000Z,625 UNIVERSITY AVE SE,44.9833183289,-93.2465515137,478.1000(a),Snow emergency parking restrictions - snow emergency route,Marcy Holmes,University,3,Yardville,1,4
-93.252731323242003,44.990436553955,6181,271118348863,2018-02-23T00:00:00.000Z,626 1ST AVE NE,44.990436554,-93.2527313232,478.1000(a),Snow emergency parking restrictions - snow emergency route,Nicollet Island - East Bank,University,3,Yardville,1,2
-93.266700744627983,44.943225860595,6182,271118335304,2018-02-24T00:00:00.000Z,626 33RD ST E,44.9432258606,-93.2667007446,478.1000(b),Snow emergency parking restrictions - even number address,Central,Powderhorn,9,Yardville,2,5
-93.247589111327997,44.988975524901988,6183,271118351431,2018-02-24T00:00:00.000Z,626 4TH AVE SE,44.9889755249,-93.2475891113,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Yardville,2,4
-93.291320800781008,44.984825134277003,6184,271118342985,2018-02-24T00:00:00.000Z,626 BRYANT AVE N,44.9848251343,-93.2913208008,478.1000(b),Snow emergency parking restrictions - even number address,Sumner - Glenwood,Near North,5,Yardville,2,1
-93.24991607666,44.995784759520994,6185,271118347082,2018-02-24T00:00:00.000Z,626 JACKSON ST NE,44.9957847595,-93.2499160767,478.1000(b),Snow emergency parking restrictions - even number address,St. Anthony East,Northeast,3,Yardville,2,2
-93.265548706054005,44.967254638671001,6186,271118348351,2018-02-25T00:00:00.000Z,627 16TH ST E,44.9672546387,-93.2655487061,478.1000(c),Snow emergency parking restrictions - odd number address,Elliot Park,Central,6,Yardville,3,3
-93.257369995117003,45.005363464354993,6187,271118350403,2018-02-25T00:00:00.000Z,627 17TH AVE NE,45.0053634644,-93.2573699951,478.1000(c),Snow emergency parking restrictions - odd number address,Logan Park,Northeast,1,Yardville,3,2
-93.274543762207003,44.989181518553998,6188,271118341475,2018-02-23T00:00:00.000Z,627 1ST ST N,44.9891815186,-93.2745437622,478.1000(a),Snow emergency parking restrictions - snow emergency route,North Loop,Central,3,Yardville,1,1
-93.266212463377997,44.960903167723991,6189,271118350028,2018-02-25T00:00:00.000Z,627 22ND ST E,44.9609031677,-93.2662124634,478.1000(c),Snow emergency parking restrictions - odd number address,Phillips West,Phillips,6,Yardville,3,3
-93.263229370117003,44.930568695067997,6190,271118347387,2018-02-25T00:00:00.000Z,627 40TH ST E,44.9305686951,-93.2632293701,478.1000(c),Snow emergency parking restrictions - odd number address,Bryant,Powderhorn,8,Yardville,3,5
-93.239700317382002,44.995903015136001,6191,271118347617,2018-02-25T00:00:00.000Z,627 BUCHANAN ST NE,44.9959030151,-93.2397003174,478.1000(c),Snow emergency parking restrictions - odd number address,Beltrami,Northeast,3,Yardville,3,2
-93.242279052734006,44.995826721191001,6192,271118350503,2018-02-25T00:00:00.000Z,627 FILLMORE ST NE,44.9958267212,-93.2422790527,478.1000(c),Snow emergency parking restrictions - odd number address,Beltrami,Northeast,3,Yardville,3,2
-93.227066040039006,44.969253540038999,6193,271118353530,2018-02-23T00:00:00.000Z,627 OAK ST SE,44.96925354,-93.22706604,478.1000(a),Snow emergency parking restrictions - snow emergency route,Prospect Park - East River Road,University,2,Yardville,1,4
-93.225700378417997,44.96918487548799,6194,271118342083,2018-02-25T00:00:00.000Z,627 ONTARIO ST SE,44.9691848755,-93.2257003784,478.1000(c),Snow emergency parking restrictions - odd number address,Prospect Park - East River Road,University,2,Yardville,3,4
-93.23779296875,44.984989166258984,6195,271118351915,2018-02-24T00:00:00.000Z,628 11TH AVE SE,44.9849891663,-93.2377929688,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Yardville,2,4
-93.236221313475994,44.984378814697003,6196,271118351922,2018-02-24T00:00:00.000Z,628 12TH AVE SE,44.9843788147,-93.2362213135,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Yardville,2,4
-93.266082763670994,44.964977264403991,6197,271118338156,2018-02-24T00:00:00.000Z,628 17TH ST E,44.9649772644,-93.2660827637,478.1000(b),Snow emergency parking restrictions - even number address,Ventura Village,Phillips,6,Yardville,2,3
-93.252510070799985,44.99058532714799,6198,271118348862,2018-02-23T00:00:00.000Z,628 1ST AVE NE,44.9905853271,-93.2525100708,478.1000(a),Snow emergency parking restrictions - snow emergency route,Nicollet Island - East Bank,University,3,Yardville,1,2
-93.265518188475994,44.944988250731996,6199,271118335287,2018-02-24T00:00:00.000Z,628 32ND ST E,44.9449882507,-93.2655181885,478.1000(b),Snow emergency parking restrictions - even number address,Central,Powderhorn,9,Yardville,2,5
-93.265571594237997,44.936016082762997,6200,271118337480,2018-02-24T00:00:00.000Z,628 37TH ST E,44.9360160828,-93.2655715942,478.1000(b),Snow emergency parking restrictions - even number address,Central,Powderhorn,8,Yardville,2,5
-93.243085,44.986936,6201,271118341733,2018-02-24T00:00:00.000Z,628 7TH AVE SE,44.986936,-93.243085,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Yardville,2,4
-93.22434234619098,44.96921920776299,6202,271118336883,2018-02-24T00:00:00.000Z,628 ERIE ST SE,44.9692192078,-93.2243423462,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,Yardville,2,4
-93.244029,44.986617,6203,271118352657,2018-02-25T00:00:00.000Z,629 6TH ST SE,44.986617,-93.244029,478.1000(c),Snow emergency parking restrictions - odd number address,Marcy Holmes,University,3,Yardville,3,4
-93.224304199217997,44.969173431396008,6204,271118342092,2018-02-25T00:00:00.000Z,629 ERIE ST SE,44.9691734314,-93.2243041992,478.1000(c),Snow emergency parking restrictions - odd number address,Prospect Park - East River Road,University,2,Yardville,3,4
-93.22705078125,44.96911239624,6205,271118353529,2018-02-23T00:00:00.000Z,629 OAK ST SE,44.9691123962,-93.2270507813,478.1000(a),Snow emergency parking restrictions - snow emergency route,Prospect Park - East River Road,University,2,Yardville,1,4
-93.309688,44.985131,6206,271118358388,2018-02-25T00:00:00.000Z,629 QUEEN AVE N,44.985131,-93.309688,478.1000(c),Snow emergency parking restrictions - odd number address,Willard - Hay,Near North,5,Yardville,3,1
-93.265914916992003,44.967681884765,6207,271118330309,2018-02-24T00:00:00.000Z,630 16TH ST E,44.9676818848,-93.265914917,478.1000(b),Snow emergency parking restrictions - even number address,Elliot Park,Central,6,Yardville,2,3
-93.256912231445,45.006031036377003,6208,271118353512,2018-02-24T00:00:00.000Z,630 18TH AVE NE,45.0060310364,-93.2569122314,478.1000(b),Snow emergency parking restrictions - even number address,Logan Park,Northeast,1,Yardville,2,2
-93.2890625,45.040531158446996,6209,271118340864,2018-02-24T00:00:00.000Z,630 47TH AVE N,45.0405311584,-93.2890625,478.1000(b),Snow emergency parking restrictions - even number address,Lind - Bohanon,Camden,4,Yardville,2,1
-93.26560974121,44.89251708984299,6210,271118319143,2018-02-24T00:00:00.000Z,630 61ST ST E,44.8925170898,-93.2656097412,478.1000(b),Snow emergency parking restrictions - even number address,Diamond Lake,Nokomis,11,Yardville,2,5
-93.225723266600994,44.969055175780994,6211,271118336891,2018-02-24T00:00:00.000Z,630 ONTARIO ST SE,44.9690551758,-93.2257232666,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,Yardville,2,4
-93.26609039306598,44.960903167723991,6212,271118350029,2018-02-25T00:00:00.000Z,631 22ND ST E,44.9609031677,-93.2660903931,478.1000(c),Snow emergency parking restrictions - odd number address,Ventura Village,Phillips,6,Yardville,3,3
-93.227081298827997,44.969055175780994,6213,271118353528,2018-02-23T00:00:00.000Z,631 OAK ST SE,44.9690551758,-93.2270812988,478.1000(a),Snow emergency parking restrictions - snow emergency route,Prospect Park - East River Road,University,2,Yardville,1,4
-93.265327453612997,44.967334747313998,6214,271118330308,2018-02-24T00:00:00.000Z,632 16TH ST E,44.9673347473,-93.2653274536,478.1000(b),Snow emergency parking restrictions - even number address,Elliot Park,Central,6,Yardville,2,3
-93.289001464842997,45.040439605711995,6215,271118340865,2018-02-24T00:00:00.000Z,632 47TH AVE N,45.0404396057,-93.2890014648,478.1000(b),Snow emergency parking restrictions - even number address,Lind - Bohanon,Camden,4,Yardville,2,1
-93.225715637207003,44.968940734862976,6216,271118336890,2018-02-24T00:00:00.000Z,632 ONTARIO ST SE,44.9689407349,-93.2257156372,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,Yardville,2,4
-93.257164001464005,45.011249542236001,6217,271118351274,2018-02-25T00:00:00.000Z,633 23RD AVE NE,45.0112495422,-93.2571640015,478.1000(c),Snow emergency parking restrictions - odd number address,Holland,Northeast,1,Yardville,3,2
-93.254959106445,45.031585693358998,6218,271118355659,2018-02-25T00:00:00.000Z,633 35TH AVE NE,45.0315856934,-93.2549591064,478.1000(c),Snow emergency parking restrictions - odd number address,Columbia Park,Northeast,1,Yardville,3,2
-93.225708007812003,44.968921661376996,6219,271118342082,2018-02-25T00:00:00.000Z,633 ONTARIO ST SE,44.9689216614,-93.2257080078,478.1000(c),Snow emergency parking restrictions - odd number address,Prospect Park - East River Road,University,2,Yardville,3,4
-93.265464782714005,44.966526031493999,6220,271118338155,2018-02-24T00:00:00.000Z,636 17TH ST E,44.9665260315,-93.2654647827,478.1000(b),Snow emergency parking restrictions - even number address,Elliot Park,Central,6,Yardville,2,3
-93.266189575195,44.943237304687003,6221,271118335303,2018-02-24T00:00:00.000Z,636 33RD ST E,44.9432373047,-93.2661895752,478.1000(b),Snow emergency parking restrictions - even number address,Central,Powderhorn,9,Yardville,2,5
-93.224258422850994,44.968894958496008,6222,271118342093,2018-02-25T00:00:00.000Z,637 ERIE ST SE,44.9688949585,-93.2242584229,478.1000(c),Snow emergency parking restrictions - odd number address,Prospect Park - East River Road,University,2,Yardville,3,4
-93.26611328125,44.943241119383991,6223,271118335302,2018-02-24T00:00:00.000Z,638 33RD ST E,44.9432411194,-93.2661132813,478.1000(b),Snow emergency parking restrictions - even number address,Central,Powderhorn,9,Yardville,2,5
-93.225723266600994,44.968826293944993,6224,271118336889,2018-02-24T00:00:00.000Z,638 ONTARIO ST SE,44.9688262939,-93.2257232666,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,Yardville,2,4
-93.256362915039006,45.005443572997983,6225,271118350402,2018-02-25T00:00:00.000Z,639 17TH AVE NE,45.005443573,-93.256362915,478.1000(c),Snow emergency parking restrictions - odd number address,Logan Park,Northeast,1,Yardville,3,2
-93.256958007812003,45.011074066162003,6226,271118351275,2018-02-25T00:00:00.000Z,639 23RD AVE NE,45.0110740662,-93.2569580078,478.1000(c),Snow emergency parking restrictions - odd number address,Holland,Northeast,1,Yardville,3,2
-93.21896362304598,44.969516754149986,6227,271118336858,2018-02-24T00:00:00.000Z,64 ST MARYS AVE SE,44.9695167542,-93.218963623,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,Yardville,2,4
-93.264701843260994,44.967422485350994,6228,271118330307,2018-02-24T00:00:00.000Z,640 16TH ST E,44.9674224854,-93.2647018433,478.1000(b),Snow emergency parking restrictions - even number address,Elliot Park,Central,6,Yardville,2,3
-93.265892028807997,44.94322967529299,6229,271118335301,2018-02-24T00:00:00.000Z,640 33RD ST E,44.9432296753,-93.2658920288,478.1000(b),Snow emergency parking restrictions - even number address,Central,Powderhorn,9,Yardville,2,5
-93.224334716796008,44.968799591064005,6230,271118336884,2018-02-24T00:00:00.000Z,642 ERIE ST SE,44.9687995911,-93.2243347168,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,Yardville,2,4
-93.256278991699006,44.997024536132002,6231,271118343543,2018-02-24T00:00:00.000Z,642 SUMMER ST NE,44.9970245361,-93.2562789917,478.1000(b),Snow emergency parking restrictions - even number address,St. Anthony East,Northeast,3,Yardville,2,2
-93.254455566405994,45.03480911254799,6232,271118355650,2018-02-25T00:00:00.000Z,643 36 1/2 AVE NE,45.0348091125,-93.2544555664,478.1000(c),Snow emergency parking restrictions - odd number address,Columbia Park,Northeast,1,Yardville,3,2
-93.265548706054005,44.943222045897997,6233,271118335300,2018-02-24T00:00:00.000Z,644 33RD ST E,44.9432220459,-93.2655487061,478.1000(b),Snow emergency parking restrictions - even number address,Central,Powderhorn,9,Yardville,2,5
-93.225723266600994,44.968826293944993,6234,271118336888,2018-02-24T00:00:00.000Z,644 ONTARIO ST SE,44.9688262939,-93.2257232666,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,Yardville,2,4
-93.241058349609006,44.996482849121001,6235,271118342976,2018-02-24T00:00:00.000Z,644 PIERCE ST NE,44.9964828491,-93.2410583496,478.1000(b),Snow emergency parking restrictions - even number address,Beltrami,Northeast,3,Yardville,2,2
-93.265617370605,44.953708648680994,6236,271118354249,2018-02-25T00:00:00.000Z,645 27TH ST E,44.9537086487,-93.2656173706,478.1000(c),Snow emergency parking restrictions - odd number address,Phillips West,Phillips,6,Yardville,3,3
-93.225730895995994,44.968227386473991,6237,271118336885,2018-02-24T00:00:00.000Z,646 ONTARIO ST SE,44.9682273865,-93.225730896,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,Yardville,2,4
-93.243522644042997,44.996429443358991,6238,271118350500,2018-02-25T00:00:00.000Z,647 TAYLOR ST NE,44.9964294434,-93.243522644,478.1000(c),Snow emergency parking restrictions - odd number address,Beltrami,Northeast,3,Yardville,3,2
-93.265327453612997,44.943218231200987,6239,271118335299,2018-02-24T00:00:00.000Z,648 33RD ST E,44.9432182312,-93.2653274536,478.1000(b),Snow emergency parking restrictions - even number address,Central,Powderhorn,9,Yardville,2,5
-93.225738525389986,44.96828460693299,6240,271118336886,2018-02-24T00:00:00.000Z,648 ONTARIO ST SE,44.9682846069,-93.2257385254,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,Yardville,2,4
-93.224243164062003,44.968330383299993,6241,271118342459,2018-02-25T00:00:00.000Z,649 ERIE ST SE,44.9683303833,-93.2242431641,478.1000(c),Snow emergency parking restrictions - odd number address,Prospect Park - East River Road,University,2,Yardville,3,4
-93.225708007812003,44.96844482421799,6242,271118336887,2018-02-24T00:00:00.000Z,650 ONTARIO ST SE,44.9684448242,-93.2257080078,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,Yardville,2,4
-93.243545532225994,44.996570587157997,6243,271118347091,2018-02-24T00:00:00.000Z,650 TAYLOR ST NE,44.9965705872,-93.2435455322,478.1000(b),Snow emergency parking restrictions - even number address,Beltrami,Northeast,3,Yardville,2,2
-93.256217956542997,44.996646881102983,6244,271118350481,2018-02-25T00:00:00.000Z,651 ADAMS ST NE,44.9966468811,-93.2562179565,478.1000(c),Snow emergency parking restrictions - odd number address,St. Anthony East,Northeast,3,Yardville,3,2
-93.255180358885994,44.996757507323998,6245,271118349951,2018-02-25T00:00:00.000Z,653 SUMMER ST NE,44.9967575073,-93.2551803589,478.1000(c),Snow emergency parking restrictions - odd number address,St. Anthony East,Northeast,3,Yardville,3,2
-93.255134582519005,45.005409240722003,6246,271118350401,2018-02-25T00:00:00.000Z,655 17TH AVE NE,45.0054092407,-93.2551345825,478.1000(c),Snow emergency parking restrictions - odd number address,Logan Park,Northeast,1,Yardville,3,2
-93.253919,45.002858,6247,271118346306,2018-02-24T00:00:00.000Z,668 15TH AVE NE,45.002858,-93.253919,478.1000(b),Snow emergency parking restrictions - even number address,Logan Park,Northeast,1,Yardville,2,2
-93.253837585449006,44.996818542479993,6248,271118349952,2018-02-25T00:00:00.000Z,673 SUMMER ST NE,44.9968185425,-93.2538375854,478.1000(c),Snow emergency parking restrictions - odd number address,St. Anthony East,Northeast,3,Yardville,3,2
-93.254333496092997,45.003150939940994,6249,271118353510,2018-02-24T00:00:00.000Z,674 15TH AVE NE,45.0031509399,-93.2543334961,478.1000(b),Snow emergency parking restrictions - even number address,Logan Park,Northeast,1,Yardville,2,2
-93.21896362304598,44.969459533690994,6250,271118336859,2018-02-24T00:00:00.000Z,68 ST MARYS AVE SE,44.9694595337,-93.218963623,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,Yardville,2,4
-93.253013610839005,44.996921539305994,6251,271118344906,2018-02-24T00:00:00.000Z,696 SUMMER ST NE,44.9969215393,-93.2530136108,478.1000(b),Snow emergency parking restrictions - even number address,St. Anthony East,Northeast,3,Yardville,2,2
-93.252555847167997,44.996826171875007,6252,271118344907,2018-02-24T00:00:00.000Z,698 SUMMER ST NE,44.9968261719,-93.2525558472,478.1000(b),Snow emergency parking restrictions - even number address,St. Anthony East,Northeast,3,Yardville,2,2
-93.256484985350994,44.988212585448991,6253,271118352142,2018-02-23T00:00:00.000Z,7 UNIVERSITY AVE NE,44.9882125854,-93.2564849854,478.1000(a),Snow emergency parking restrictions - snow emergency route,Nicollet Island - East Bank,University,3,Yardville,1,2
-93.256546020507017,44.988304138182997,6254,271118352143,2018-02-23T00:00:00.000Z,7 UNIVERSITY AVE NE,44.9883041382,-93.2565460205,478.1000(a),Snow emergency parking restrictions - snow emergency route,Nicollet Island - East Bank,University,3,Yardville,1,2
