X,Y,OBJECTID,Citation_N,Date,Address,Ordinance,Ordinanc_1,Latitude,Longitude,Ward,Neighborho,Community,Tow_Zone,Day,Snow_Emerg
-93.289405000240549,44.985598999694162,3961,271119361776,2019-03-11T00:00:00.000Z,722 ALDRICH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.985599,-93.289405,5,Sumner - Glenwood,Near North,1,2,Diamond Lake
-93.288751999804902,44.99296799957358,3962,271119361775,2019-03-11T00:00:00.000Z,1404 VAN WHITE LANE,478.1000(b),Snow emergency parking restrictions - even number address,44.992968,-93.288752,5,Near - North,Near North,1,2,Diamond Lake
-93.286165000114636,44.995794000392834,3963,271119361774,2019-03-11T00:00:00.000Z,1608 LYN PARK AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.995794,-93.286165,5,Near - North,Near North,1,2,Diamond Lake
-93.294502999713643,44.945215999918503,3964,271119361582,2019-03-12T00:00:00.000Z,3145 EMERSON AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.945216,-93.294503,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.294576000382051,44.945341000286987,3965,271119361581,2019-03-12T00:00:00.000Z,3141 EMERSON AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.945341,-93.294576,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.294568000013157,44.945367999733435,3966,271119361580,2019-03-12T00:00:00.000Z,3137 EMERSON AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.945368,-93.294568,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.294585999943934,44.945970999661938,3967,271119361579,2019-03-12T00:00:00.000Z,3123 EMERSON AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.945971,-93.294586,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.294511000082537,44.946124999569122,3968,271119361578,2019-03-12T00:00:00.000Z,3119 EMERSON AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.946125,-93.294511,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.294613000289701,44.946536999682849,3969,271119361577,2019-03-12T00:00:00.000Z,3105 EMERSON AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.946537,-93.294613,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.295793999893135,44.947667999678515,3970,271119361576,2019-03-12T00:00:00.000Z,3017 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.947668,-93.295794,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.295635999801505,44.94623200000683,3971,271119361575,2019-03-12T00:00:00.000Z,3107 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.946232,-93.295636,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.295673999755252,44.945462999617803,3972,271119361574,2019-03-12T00:00:00.000Z,3125 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.945463,-93.295674,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.295606000216708,44.944353999737359,3973,271119361573,2019-03-12T00:00:00.000Z,3207 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.944354,-93.295606,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.295824000377252,44.944241999968369,3974,271119361572,2019-03-12T00:00:00.000Z,3211 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.944242,-93.295824,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.295637999893756,44.944116999599885,3975,271119361571,2019-03-12T00:00:00.000Z,3217 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.944117,-93.295638,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.295827999662436,44.943981999669575,3976,271119361570,2019-03-12T00:00:00.000Z,3221 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.943982,-93.295828,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.295939000284591,44.9431859998341,3977,271119361569,2019-03-12T00:00:00.000Z,3241 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.943186,-93.295939,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.295860000238804,44.943095000134178,3978,271119361568,2019-03-12T00:00:00.000Z,3249 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.943095,-93.29586,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.295834999985232,44.942575000435966,3979,271119361567,2019-03-12T00:00:00.000Z,3309 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.942575,-93.295835,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.295786000423561,44.942458999583209,3980,271119361566,2019-03-12T00:00:00.000Z,3313 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.942459,-93.295786,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.2958560000543,44.942209999791714,3981,271119361565,2019-03-12T00:00:00.000Z,3317 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.94221,-93.295856,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.295852999915951,44.941918999862025,3982,271119361564,2019-03-12T00:00:00.000Z,3329 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.941919,-93.295853,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.295742000193115,44.941735000370045,3983,271119361563,2019-03-12T00:00:00.000Z,3337 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.941735,-93.295742,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.295420999779253,44.941268000417949,3984,271119361562,2019-03-12T00:00:00.000Z,3349 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.941268,-93.295421,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.295744000285367,44.940281999914419,3985,271119361561,2019-03-12T00:00:00.000Z,3429 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.940282,-93.295744,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.295635999801505,44.939841000261993,3986,271119361560,2019-03-12T00:00:00.000Z,3439 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.939841,-93.295636,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.295747000423717,44.939850999823818,3987,271119361559,2019-03-12T00:00:00.000Z,3443 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.939851,-93.295747,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.2956830001703,44.938678999736112,3988,271119361558,2019-03-12T00:00:00.000Z,3527 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.938679,-93.295683,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.295839000169678,44.938379000290695,3989,271119361557,2019-03-12T00:00:00.000Z,3531 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.938379,-93.295839,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.295827999662436,44.938399000313666,3990,271119361556,2019-03-12T00:00:00.000Z,3533 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.938399,-93.295828,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.295865999616126,44.938167999553571,3991,271119361555,2019-03-12T00:00:00.000Z,3549 FREMONT AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.938168,-93.295866,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.3028149999123,44.938322000360074,3992,271119361554,2019-03-12T00:00:00.000Z,3535 JAMES AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.938322,-93.302815,10,ECCO,Calhoun Isle,5,3,Diamond Lake
-93.30306599979599,44.945095999780619,3993,271119361553,2019-03-12T00:00:00.000Z,3145 JAMES AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.945096,-93.303066,10,ECCO,Calhoun Isle,5,3,Diamond Lake
-93.303373999610358,44.945345999618269,3994,271119361552,2019-03-12T00:00:00.000Z,3139 JAMES AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.945346,-93.303374,10,ECCO,Calhoun Isle,5,3,Diamond Lake
-93.303535999886435,44.946642000028305,3995,271119361551,2019-03-12T00:00:00.000Z,3053 JAMES AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.946642,-93.303536,10,ECCO,Calhoun Isle,5,3,Diamond Lake
-93.303376999748707,44.947041999588691,3996,271119361550,2019-03-12T00:00:00.000Z,3045 JAMES AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.947042,-93.303377,10,ECCO,Calhoun Isle,5,3,Diamond Lake
-93.303489999563794,44.946948999796575,3997,271119361549,2019-03-12T00:00:00.000Z,3041 JAMES AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.946949,-93.30349,10,ECCO,Calhoun Isle,5,3,Diamond Lake
-93.3032009997263,44.947446000232787,3998,271119361548,2019-03-12T00:00:00.000Z,3033 JAMES AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.947446,-93.303201,10,ECCO,Calhoun Isle,5,3,Diamond Lake
-93.303535999886435,44.947750999908749,3999,271119361547,2019-03-12T00:00:00.000Z,3025 JAMES AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.947751,-93.303536,10,ECCO,Calhoun Isle,5,3,Diamond Lake
-93.303463000117347,44.947907999954282,4000,271119361546,2019-03-12T00:00:00.000Z,3021 JAMES AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.947908,-93.303463,10,ECCO,Calhoun Isle,5,3,Diamond Lake
-93.303542000163134,44.948172999584301,4001,271119361545,2019-03-12T00:00:00.000Z,3011 JAMES AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.948173,-93.303542,10,ECCO,Calhoun Isle,5,3,Diamond Lake
-93.303712999954939,44.948379000090824,4002,271119361544,2019-03-12T00:00:00.000Z,3003 JAMES AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.948379,-93.303713,7,East Isles,Calhoun Isle,3,3,Diamond Lake
-93.304722999766568,44.947205999956964,4003,271119361543,2019-03-12T00:00:00.000Z,3031 KNOX AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.947206,-93.304723,10,ECCO,Calhoun Isle,5,3,Diamond Lake
-93.304662999697655,44.947100999611507,4004,271119361542,2019-03-12T00:00:00.000Z,3035 KNOX AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.947101,-93.304663,10,ECCO,Calhoun Isle,5,3,Diamond Lake
-93.283110999572955,44.947512999725234,4005,271119361539,2019-03-11T00:00:00.000Z,3016 PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.947513,-93.283111,8,Lyndale,Powderhorn,5,2,Diamond Lake
-93.283015999688587,44.947369000279195,4006,271119361538,2019-03-11T00:00:00.000Z,3018 PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.947369,-93.283016,8,Lyndale,Powderhorn,5,2,Diamond Lake
-93.283033999619363,44.947178999611197,4007,271119361537,2019-03-11T00:00:00.000Z,3020 PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.947179,-93.283034,8,Lyndale,Powderhorn,5,2,Diamond Lake
-93.282953000380644,44.947297999702982,4008,271119361536,2019-03-11T00:00:00.000Z,3028 PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.947298,-93.282953,8,Lyndale,Powderhorn,5,2,Diamond Lake
-93.282965000034665,44.946903000373197,4009,271119361535,2019-03-11T00:00:00.000Z,3034 PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.946903,-93.282965,8,Lyndale,Powderhorn,5,2,Diamond Lake
-93.282980999873189,44.946853999912207,4010,271119361534,2019-03-11T00:00:00.000Z,3038 PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.946854,-93.282981,8,Lyndale,Powderhorn,5,2,Diamond Lake
-93.283066000195731,44.945583999801784,4011,271119361533,2019-03-11T00:00:00.000Z,3124 PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.945584,-93.283066,8,Lyndale,Powderhorn,5,2,Diamond Lake
-93.282841999758432,44.94310000036478,4012,271119361532,2019-03-11T00:00:00.000Z,3254 PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.9431,-93.282842,8,Lyndale,Powderhorn,5,2,Diamond Lake
-93.283153999757246,44.940828999958455,4013,271119361531,2019-03-11T00:00:00.000Z,3410 PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.940829,-93.283154,8,Lyndale,Powderhorn,5,2,Diamond Lake
-93.283160000033945,44.940567999613563,4014,271119361530,2019-03-11T00:00:00.000Z,3424 PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.940568,-93.28316,8,Lyndale,Powderhorn,5,2,Diamond Lake
-93.283110999572955,44.939660000009042,4015,271119361529,2019-03-11T00:00:00.000Z,3440 PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.93966,-93.283111,8,Lyndale,Powderhorn,5,2,Diamond Lake
-93.282982999965441,44.939678999985915,4016,271119361528,2019-03-11T00:00:00.000Z,3444 PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.939679,-93.282983,8,Lyndale,Powderhorn,5,2,Diamond Lake
-93.283122000080198,44.937188000226058,4017,271119361527,2019-03-11T00:00:00.000Z,3608 PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.937188,-93.283122,8,King Field,Southwest,5,2,Diamond Lake
-93.283142000103169,44.936660000158952,4018,271119361526,2019-03-11T00:00:00.000Z,3638 PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.93666,-93.283142,8,King Field,Southwest,5,2,Diamond Lake
-93.285626000439549,44.933700000354804,4019,271119361525,2019-03-11T00:00:00.000Z,3808 HARRIET AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.9337,-93.285626,8,King Field,Southwest,5,2,Diamond Lake
-93.28575800023151,44.93444399959094,4020,271119361524,2019-03-11T00:00:00.000Z,3748 HARRIET AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.934444,-93.285758,8,King Field,Southwest,5,2,Diamond Lake
-93.285262999887493,44.937447999625533,4021,271119361523,2019-03-11T00:00:00.000Z,3614 HARRIET AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.937448,-93.285263,8,King Field,Southwest,5,2,Diamond Lake
-93.285626999586327,44.937716000293221,4022,271119361522,2019-03-11T00:00:00.000Z,3610 HARRIET AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.937716,-93.285627,8,Lyndale,Powderhorn,5,2,Diamond Lake
-93.285657000070444,44.937900999831356,4023,271119361521,2019-03-11T00:00:00.000Z,3602 HARRIET AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.937901,-93.285657,8,Lyndale,Powderhorn,5,2,Diamond Lake
-93.285697000116443,44.938666000035937,4024,271119361520,2019-03-11T00:00:00.000Z,3524 HARRIET AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.938666,-93.285697,8,Lyndale,Powderhorn,5,2,Diamond Lake
-93.285622000255046,44.93921200003382,4025,271119361519,2019-03-11T00:00:00.000Z,3508 HARRIET AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.939212,-93.285622,8,Lyndale,Powderhorn,5,2,Diamond Lake
-93.287076999903604,44.939173000033975,4026,271119361518,2019-03-11T00:00:00.000Z,3508 GARFIELD AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.939173,-93.287077,8,Lyndale,Powderhorn,5,2,Diamond Lake
-93.293296999856636,44.938965000334576,4027,271119361517,2019-03-11T00:00:00.000Z,3524 DUPONT AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.938965,-93.293297,10,CARAG,Calhoun Isle,5,2,Diamond Lake
-93.293207000202869,44.94349399964841,4028,271119361516,2019-03-11T00:00:00.000Z,3232 DUPONT AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.943494,-93.293207,10,CARAG,Calhoun Isle,5,2,Diamond Lake
-93.293114000410753,44.940336999752788,4029,271119361515,2019-03-11T00:00:00.000Z,3430 DUPONT AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.940337,-93.293114,10,CARAG,Calhoun Isle,5,2,Diamond Lake
-93.293273999695316,44.938666000035937,4030,271119361514,2019-03-11T00:00:00.000Z,3534 DUPONT AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.938666,-93.293274,10,CARAG,Calhoun Isle,5,2,Diamond Lake
-93.294637999643953,44.9383319999219,4031,271119361513,2019-03-11T00:00:00.000Z,3542 EMERSON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.938332,-93.294638,10,CARAG,Calhoun Isle,5,2,Diamond Lake
-93.294601999782401,44.938868000357957,4032,271119361512,2019-03-11T00:00:00.000Z,3520 EMERSON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.938868,-93.294602,10,CARAG,Calhoun Isle,5,2,Diamond Lake
-93.294570000105409,44.940039000399622,4033,271119361511,2019-03-11T00:00:00.000Z,3444 EMERSON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.940039,-93.29457,10,CARAG,Calhoun Isle,5,2,Diamond Lake
-93.294420000382672,44.940389000352127,4034,271119361510,2019-03-11T00:00:00.000Z,3432 EMERSON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.940389,-93.29442,10,CARAG,Calhoun Isle,5,2,Diamond Lake
-93.294577999574983,44.940558000051738,4035,271119361509,2019-03-11T00:00:00.000Z,3428 EMERSON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.940558,-93.294578,10,CARAG,Calhoun Isle,5,2,Diamond Lake
-93.288902000426958,44.942923000296275,4036,271119361156,2019-03-12T00:00:00.000Z,719 33RD ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.942923,-93.288902,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.286212999630209,44.94293599999645,4037,271119361155,2019-03-12T00:00:00.000Z,519 33RD ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.942936,-93.286213,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.28389199961606,44.942906999558431,4038,271119361154,2019-03-12T00:00:00.000Z,315 33RD ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.942907,-93.283892,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.283352999940973,44.94291299983513,4039,271119361153,2019-03-12T00:00:00.000Z,309 33RD ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.942913,-93.283353,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.28264100038183,44.942922000250178,4040,271119361151,2019-03-12T00:00:00.000Z,229 33RD ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.942922,-93.282641,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.282295999760549,44.942924000342373,4041,271119361150,2019-03-12T00:00:00.000Z,217 33RD ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.942924,-93.282296,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.279966000230672,44.942933999904199,4042,271119361149,2019-03-12T00:00:00.000Z,103 33RD ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.942934,-93.279966,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.279965000184575,44.942926000434625,4043,271119361148,2019-03-12T00:00:00.000Z,105 33RD ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.942926,-93.279965,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.27917299963417,44.942953999927227,4044,271119361146,2019-03-12T00:00:00.000Z,21 33RD ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.942954,-93.279173,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.278491999705977,44.942919000111829,4045,271119361145,2019-03-12T00:00:00.000Z,11 33RD ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.942919,-93.278492,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.278275999637629,44.942919000111829,4046,271119361144,2019-03-12T00:00:00.000Z,5 33RD ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.942919,-93.278276,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.277615999778504,44.943144999742003,4047,271119361143,2019-03-12T00:00:00.000Z,3 33RD ST E,478.1000(c),Snow emergency parking restrictions - odd number address,44.943145,-93.277616,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.277397999617961,44.943145999788101,4048,271119361142,2019-03-12T00:00:00.000Z,5 33RD ST E,478.1000(c),Snow emergency parking restrictions - odd number address,44.943146,-93.277398,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.277318999572117,44.94314899992645,4049,271119361141,2019-03-12T00:00:00.000Z,9 33RD ST E,478.1000(c),Snow emergency parking restrictions - odd number address,44.943149,-93.277319,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.277062000311048,44.943147999880352,4050,271119361140,2019-03-12T00:00:00.000Z,17 33RD ST E,478.1000(c),Snow emergency parking restrictions - odd number address,44.943148,-93.277062,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.276876999873593,44.943160999580527,4051,271119361139,2019-03-12T00:00:00.000Z,27 33RD ST E,478.1000(c),Snow emergency parking restrictions - odd number address,44.943161,-93.276877,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.276928999573613,44.943145999788101,4052,271119361138,2019-03-12T00:00:00.000Z,29 33RD ST E,478.1000(c),Snow emergency parking restrictions - odd number address,44.943146,-93.276929,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.27622200024507,44.943147999880352,4053,271119361137,2019-03-12T00:00:00.000Z,107 33RD ST E,478.1000(c),Snow emergency parking restrictions - odd number address,44.943148,-93.276222,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.275792000200624,44.94316000043375,4054,271119361136,2019-03-12T00:00:00.000Z,117 33RD ST E,478.1000(c),Snow emergency parking restrictions - odd number address,44.94316,-93.275792,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.275723999762761,44.94317200008777,4055,271119361135,2019-03-12T00:00:00.000Z,123 33RD ST E,478.1000(c),Snow emergency parking restrictions - odd number address,44.943172,-93.275724,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.275728999993305,44.94314899992645,4056,271119361134,2019-03-12T00:00:00.000Z,127 33RD ST E,478.1000(c),Snow emergency parking restrictions - odd number address,44.943149,-93.275729,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.279095999680578,44.94474799992031,4057,271119361133,2019-03-12T00:00:00.000Z,19 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944748,-93.279096,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.279253999772209,44.944734000174037,4058,271119361132,2019-03-12T00:00:00.000Z,25 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944734,-93.279254,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.280008000368866,44.944714000151066,4059,271119361131,2019-03-12T00:00:00.000Z,103 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944714,-93.280008,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.280066000345585,44.944724999758989,4060,271119361130,2019-03-12T00:00:00.000Z,103 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944725,-93.280066,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.280148999676555,44.944725999805087,4061,271119361129,2019-03-12T00:00:00.000Z,105 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944726,-93.280149,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.280207999699371,44.944732000081785,4062,271119361128,2019-03-12T00:00:00.000Z,107 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944732,-93.280208,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.280329999929506,44.944738000358484,4063,271119361127,2019-03-12T00:00:00.000Z,109 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944738,-93.28033,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.280393000136826,44.944738000358484,4064,271119361126,2019-03-12T00:00:00.000Z,111 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944738,-93.280393,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.280465999905914,44.944762999712736,4065,271119361125,2019-03-12T00:00:00.000Z,113 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944763,-93.280466,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.281737000062492,44.944748999966407,4066,271119361124,2019-03-12T00:00:00.000Z,203 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944749,-93.281737,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.282569999805617,44.94474799992031,4067,271119361123,2019-03-12T00:00:00.000Z,217 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944748,-93.28257,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.28288800008113,44.944739000404581,4068,271119361122,2019-03-12T00:00:00.000Z,225 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944739,-93.282888,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.283996999961516,44.944729999989534,4069,271119361121,2019-03-12T00:00:00.000Z,323 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.94473,-93.283997,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.284079000145709,44.944726999851241,4070,271119361120,2019-03-12T00:00:00.000Z,325 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944727,-93.284079,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.284162000376,44.94474499978196,4071,271119361119,2019-03-12T00:00:00.000Z,327 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944745,-93.284162,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.284861000234912,44.944750000012561,4072,271119361118,2019-03-12T00:00:00.000Z,407 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.94475,-93.284861,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.285176000372076,44.944750000012561,4073,271119361117,2019-03-12T00:00:00.000Z,413 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.94475,-93.285176,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.285977000438209,44.944760999620485,4074,271119361116,2019-03-12T00:00:00.000Z,505 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944761,-93.285977,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.287299000248652,44.944738000358484,4075,271119361115,2019-03-12T00:00:00.000Z,607 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944738,-93.287299,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.287333000017895,44.944741999643611,4076,271119361114,2019-03-12T00:00:00.000Z,615 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944742,-93.287333,8,Lyndale,Powderhorn,5,3,Diamond Lake
-93.289310000356181,44.944745999828058,4077,271119361113,2019-03-12T00:00:00.000Z,725 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944746,-93.28931,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.29138399977171,44.944734000174037,4078,271119361112,2019-03-12T00:00:00.000Z,913 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.944734,-93.291384,10,CARAG,Calhoun Isle,5,3,Diamond Lake
-93.291540999817244,44.944729999989534,4079,271119361111,2019-03-12T00:00:00.000Z,915 32ND ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.94473,-93.291541,10,CARAG,Calhoun Isle,5,3,Diamond Lake
