X,Y,OBJECTID,Call_Taken,Customer,Location,Latitude,Longitude,Ward,Community,Neighborho,Day_identi,TowDist
-93.292308000114076,44.997940999577509,420,01/16/2018 11:12am,Snow Emergency,"1814 Dupont Ave N,Minneapolis,MN",44.997941,-93.292308,5,Near North,Near - North,2,1
-93.300829000058286,44.950057000130528,421,01/16/2018 11:14am,Snow Emergency,"The Mall & Humboldt Ave S,Minneapolis,MN",44.950057,-93.300829,7,Calhoun Isle,East Isles,2,3
-93.257820999739295,44.997801000315974,422,01/16/2018 11:18am,Snow Emergency,"720 6th St Ne,Minneapolis,MN",44.997801,-93.257821,3,Northeast,St. Anthony West,2,2
-93.260126999961017,44.992022000015368,423,01/16/2018 11:21am,Snow Emergency,"204 4th Ave Ne,Minneapolis,MN",44.992022,-93.260127,3,Northeast,St. Anthony West,2,2
-93.256456999790657,44.931335000110209,424,01/16/2018 11:19am,Snow Emergency,"3932 13TH AVE S,Minneapolis,MN",44.931335,-93.256457,8,Powderhorn,Bancroft,2,6
-93.257997999807799,44.997596999901702,425,01/16/2018 11:23am,Snow Emergency,"716 6th St Ne,Minneapolis,MN",44.997597,-93.257998,3,Northeast,St. Anthony West,2,2
-93.259004000334301,44.931637999693976,426,01/16/2018 11:24am,Snow Emergency,"3920 11TH AVE S,Minneapolis,MN",44.931638,-93.259004,8,Powderhorn,Bancroft,2,6
-93.259026999596301,44.938813999666422,427,01/16/2018 11:26am,Snow Emergency,"3520 11th Ave S,Minneapolis,MN",44.938814,-93.259027,9,Powderhorn,Powderhorn Park,2,6
-93.256466000205705,44.930185000137726,428,01/16/2018 11:28am,Snow Emergency,"4008 13TH AVE S,Minneapolis,MN",44.930185,-93.256466,8,Powderhorn,Bancroft,2,6
-93.260752000004743,44.996452000159707,429,01/16/2018 11:30am,Snow Emergency,"710 4TH ST NE,Minneapolis,MN",44.996452,-93.260752,3,Northeast,St. Anthony West,2,2
-93.258715999643641,44.934562999682726,430,01/16/2018 11:31am,Snow Emergency,"3748 11TH AVE S,Minneapolis,MN",44.934563,-93.258716,9,Powderhorn,Powderhorn Park,2,6
-93.246615000082159,44.985257000110494,431,01/16/2018 11:26am,Snow Emergency,"412 6TH AVE SE,Minneapolis,MN",44.985257,-93.246615,3,University,Marcy - Holmes,2,4
-93.248780000096872,44.987129000103323,432,01/16/2018 11:32am,Snow Emergency,"504 4TH AVE SE,Minneapolis,MN",44.987129,-93.24878,3,University,Marcy - Holmes,2,4
-93.247767000146894,44.988802999958523,433,01/16/2018 11:33am,Snow Emergency,"628 4TH AVE SE,Minneapolis,MN",44.988803,-93.247767,3,University,Marcy - Holmes,2,4
-93.246648999851402,44.985212999880105,434,01/16/2018 11:33am,Snow Emergency,"406 6TH AVE SE,Minneapolis,MN",44.985213,-93.246649,3,University,Marcy - Holmes,2,4
-93.291050999703828,44.991409999671816,435,01/16/2018 10:14am,Snow Emergency,"628 BRYANT AVE N,Minneapolis,MN",44.99141,-93.291051,5,Near North,Near - North,2,1
-93.303368000232979,44.950175000176159,436,01/16/2018 11:34am,Snow Emergency,"THE MALL & JAMES,Minneapolis,MN",44.950175,-93.303368,7,Calhoun Isle,East Isles,2,3
-93.260001999592589,44.937158999788039,437,01/16/2018 11:37am,Snow Emergency,"3614 10TH AVE S,Minneapolis,MN",44.937159,-93.260002,9,Powderhorn,Powderhorn Park,2,6
-93.297571000001597,44.989439999656327,438,01/16/2018 11:38am,Snow Emergency,"1112 HUMBOLDT AVE N,Minneapolis,MN",44.98944,-93.297571,5,Near North,Near - North,2,1
-93.250269999560771,44.985269999810669,439,01/16/2018 11:38am,Snow Emergency,"304 4TH AVE SE,Minneapolis,MN",44.98527,-93.25027,3,University,Marcy - Holmes,2,4
-93.303665000439366,44.947448000324982,440,01/16/2018 11:41am,Snow Emergency,"3024 JAMES AVE S,Minneapolis,MN",44.947448,-93.303665,10,Calhoun Isle,ECCO,2,5
-93.247767000146894,44.988802999958523,441,01/16/2018 11:40am,Snow Emergency,"628 4TH AVE SE,Minneapolis,MN",44.988803,-93.247767,3,University,Marcy - Holmes,2,4
-93.299960999600387,44.944193000406699,442,01/16/2018 11:43am,Snow Emergency,"3212 HOLMES AVE S ,Minneapolis,MN",44.944193,-93.299961,10,Calhoun Isle,ECCO,2,5
-93.247908000353902,44.988620999659474,443,01/16/2018 11:42am,Snow Emergency,"622 4TH AVE SE,Minneapolis,MN",44.988621,-93.247908,3,University,Marcy - Holmes,2,4
-93.300895000403898,44.941309999656823,444,01/16/2018 11:44am,Snow Emergency,"3400 HUMBOLT AVE S,Minneapolis,MN",44.94131,-93.300895,10,Calhoun Isle,ECCO,2,5
-93.297671000116509,44.947529999609856,445,01/16/2018 11:41am,Snow Emergency,"MALL & KNOX AVE ,Minneapolis,MN",44.94753,-93.297671,10,Calhoun Isle,CARAG,2,5
-93.250071000276421,44.985485999879018,446,01/16/2018 11:47am,Snow Emergency,"310 4TH AVE SE,Minneapolis,MN",44.985486,-93.250071,3,University,Marcy - Holmes,2,4
-93.245903999669792,44.986164999715015,447,01/16/2018 11:50am,Snow Emergency,"506 6TH AVE SE,Minneapolis,MN",44.986165,-93.245904,3,University,Marcy - Holmes,2,4
-93.262432000136641,44.932353000290789,448,01/16/2018 11:54am,Snow Emergency,"804 39TH ST E,Minneapolis,MN",44.932353,-93.262432,8,Powderhorn,Bancroft,2,6
-93.246035000314976,44.985998000107656,449,01/16/2018 11:53am,Snow Emergency,"502 6TH AVE SE,Minneapolis,MN",44.985998,-93.246035,3,University,Marcy - Holmes,2,4
-93.284939000234658,45.000694999774453,450,01/16/2018 11:55am,Snow Emergency,"2136 4TH ST N,Minneapolis,MN",45.000695,-93.284939,5,Near North,Hawthorne,2,1
-93.303394999679483,44.948003999884747,451,01/16/2018 11:59am,Snow Emergency,"3006 JAMES AVE S ,Minneapolis,MN",44.948004,-93.303395,10,Calhoun Isle,ECCO,2,5
-93.299946999854114,44.946408000029237,452,01/16/2018 12:02pm,Snow Emergency,"3100 HOLMES AVE ,Minneapolis,MN",44.946408,-93.299947,10,Calhoun Isle,ECCO,2,5
-93.284940000280756,45.00056900025919,453,01/16/2018 12:06pm,Snow Emergency,"2126 4TH ST N,Minneapolis,MN",45.000569,-93.28494,5,Near North,Hawthorne,2,1
-93.255710000416173,44.991294999764477,454,01/16/2018 12:11pm,Snow Emergency,"216 5TH ST NE,Minneapolis,MN",44.991295,-93.25571,3,Northeast,St. Anthony West,2,2
-93.259974000099987,44.931805000200654,455,01/16/2018 12:12pm,Snow Emergency,"3914 10TH AVE S,Minneapolis,MN",44.931805,-93.259974,8,Powderhorn,Bancroft,2,6
-93.260926999981052,44.996769000389122,456,01/16/2018 12:13pm,Snow Emergency,"718 4TH ST NE,Minneapolis,MN",44.996769,-93.260927,3,Northeast,St. Anthony West,2,2
-93.250009000115199,44.985593000316783,457,01/16/2018 12:13pm,Snow Emergency,"320 4TH AVE SE,Minneapolis,MN",44.985593,-93.250009,3,University,Marcy - Holmes,2,4
-93.245159000387503,44.989401999702579,458,01/16/2018 12:15pm,Snow Emergency,"800 5TH AVE SE,Minneapolis,MN",44.989402,-93.245159,3,University,Marcy - Holmes,2,4
-93.262130999745807,44.932567000266886,459,01/16/2018 12:14pm,Snow Emergency,"828 39TH ST E,Minneapolis,MN",44.932567,-93.262131,8,Powderhorn,Bancroft,2,6
-93.29211400016095,44.963485999779095,460,01/16/2018 12:16pm,Snow Emergency,"1924 COLFAX AVE S,Minneapolis,MN",44.963486,-93.292114,7,Calhoun Isle,Lowry Hill,2,3
-93.292322999906503,44.997821000338945,461,01/16/2018 12:16pm,Snow Emergency,"1810 DUPONT AVE N,Minneapolis,MN",44.997821,-93.292323,5,Near North,Near - North,2,1
-93.292335999606678,44.998295999760614,462,01/16/2018 12:17pm,Snow Emergency,"1826 Dupont Ave N,Minneapolis,MN",44.998296,-93.292336,5,Near North,Near - North,2,1
-93.249566000370578,44.99072499955912,463,01/16/2018 12:18pm,Snow Emergency,"720 2ND AVE SE,Minneapolis,MN",44.990725,-93.249566,3,University,Marcy - Holmes,2,2
-93.284642000028271,45.002321000114136,464,01/16/2018 12:18pm,Snow Emergency,"2226 4TH ST N,Minneapolis,MN",45.002321,-93.284642,5,Near North,Hawthorne,2,1
-93.297839999816119,45.005014000196013,465,01/16/2018 12:19pm,Snow Emergency,"1402 HUMBOLDT AVE N,Minneapolis,MN",45.005014,-93.29784,5,Near North,Jordan,2,1
-93.292343999975571,44.995580000416737,466,01/16/2018 12:19pm,Snow Emergency,"1608 DUPONT AVE N,Minneapolis,MN",44.99558,-93.292344,5,Near North,Near - North,2,1
-93.291807000392737,44.964226999776258,467,01/16/2018 12:21pm,Snow Emergency,"1902 COLFAX AVE S,Minneapolis,MN",44.964227,-93.291807,7,Calhoun Isle,Lowry Hill,2,3
-93.284627000235844,45.00295000034231,468,01/16/2018 12:20pm,Snow Emergency,"2306 4TH ST N,Minneapolis,MN",45.00295,-93.284627,5,Near North,Hawthorne,2,1
-93.299997000361259,44.985397000271405,469,01/16/2018 12:24pm,Snow Emergency,"IRVING & JAMES,Minneapolis,MN",44.985397,-93.299997,5,Near North,Near - North,2,1
-93.292175000276018,44.963610000101482,470,01/16/2018 12:28pm,Snow Emergency,"1920 COLFAX AVE S,Minneapolis,MN",44.96361,-93.292175,7,Calhoun Isle,Lowry Hill,2,3
-93.255710000416173,44.991294999764477,471,01/16/2018 12:30pm,Snow Emergency,"216 5TH ST NE,Minneapolis,MN",44.991295,-93.25571,3,Northeast,St. Anthony West,2,2
-93.292354000436717,44.994917000419264,472,01/16/2018 12:32pm,Snow Emergency,"1522 DUPONT AVE N ,Minneapolis,MN",44.994917,-93.292354,5,Near North,Near - North,2,1
-93.258720999874186,44.931227999672501,473,01/16/2018 12:33pm,Snow Emergency,"3934 11TH AVE S,Minneapolis,MN",44.931228,-93.258721,8,Powderhorn,Bancroft,2,6
-93.298184000391245,44.99089400015805,474,01/16/2018 12:33pm,Snow Emergency,"1202 HUMBOLDT AVE N,Minneapolis,MN",44.990894,-93.298184,5,Near North,Near - North,2,1
-93.258961000150009,44.931177000018579,475,01/16/2018 12:34pm,Snow Emergency,"3936 11TH AVE S,Minneapolis,MN",44.931177,-93.258961,8,Powderhorn,Bancroft,2,6
-93.250047000068946,44.985545999947988,476,01/16/2018 12:34pm,Snow Emergency,"314 4TH AVE SE,Minneapolis,MN",44.985546,-93.250047,3,University,Marcy - Holmes,2,4
-93.260275999637656,44.936874000135049,477,01/16/2018 12:36pm,Snow Emergency,"3624 10TH AVE S,Minneapolis,MN",44.936874,-93.260276,9,Powderhorn,Powderhorn Park,2,6
-93.249999999700208,44.985602999878608,478,01/16/2018 12:36pm,Snow Emergency,"322 4TH AVE SE,Minneapolis,MN",44.985603,-93.25,3,University,Marcy - Holmes,2,4
-93.247298000102603,44.986701000151072,479,01/16/2018 12:37pm,Snow Emergency,"508 5TH AVE SE,Minneapolis,MN",44.986701,-93.247298,3,University,Marcy - Holmes,2,4
-93.262555999559709,44.997640000085994,480,01/16/2018 12:38pm,Snow Emergency,"306 9TH AVE NE,Minneapolis,MN",44.99764,-93.262556,3,Northeast,St. Anthony West,2,2
-93.261279000025809,44.938144000245472,481,01/16/2018 12:38pm,Snow Emergency,"3554 ELLIOT AVE,Minneapolis,MN",44.938144,-93.261279,9,Powderhorn,Powderhorn Park,2,6
-93.260261999891327,44.933976999638901,482,01/16/2018 12:45pm,Snow Emergency,"3800 10TH AVE S,Minneapolis,MN",44.933977,-93.260262,8,Powderhorn,Bancroft,2,6
-93.246991000334333,44.984289999583893,483,01/16/2018 12:45pm,Snow Emergency,"322 6TH AVE SE,Minneapolis,MN",44.98429,-93.246991,3,University,Marcy - Holmes,2,4
-93.250068000138072,44.985519999648318,484,01/16/2018 12:46pm,Snow Emergency,"312 4TH AVE SE,Minneapolis,MN",44.98552,-93.250068,3,University,Marcy - Holmes,2,4
-93.299901000430793,44.946312000098771,485,01/16/2018 12:47pm,Snow Emergency,"3104 HOLMES AVE S ,Minneapolis,MN",44.946312,-93.299901,10,Calhoun Isle,ECCO,2,5
-93.261304000279381,44.941026000049931,486,01/16/2018 12:46pm,Snow Emergency,"3408 ELLIOT AVE,Minneapolis,MN",44.941026,-93.261304,9,Powderhorn,Powderhorn Park,2,6
-93.302097000076458,44.949925000338567,487,01/16/2018 12:47pm,Snow Emergency,"IRVING AVE S & THE MALL,Minneapolis,MN",44.949925,-93.302097,7,Calhoun Isle,East Isles,2,3
-93.258715999643641,44.934562999682726,488,01/16/2018 12:48pm,Snow Emergency,"3748 11TH AVE S,Minneapolis,MN",44.934563,-93.258716,9,Powderhorn,Powderhorn Park,2,6
-93.260260999845229,44.933432999733213,489,01/16/2018 12:49pm,Snow Emergency,"3820 10TH AVE S,Minneapolis,MN",44.933433,-93.260261,8,Powderhorn,Bancroft,2,6
-93.291811999723961,44.963539000424589,490,01/16/2018 12:49pm,Snow Emergency,"1922 COLFAX AVE S,Minneapolis,MN",44.963539,-93.291812,7,Calhoun Isle,Lowry Hill,2,3
-93.297839999816119,45.005014000196013,491,01/16/2018 12:50pm,Snow Emergency,"1404 HUMBOLDT AVE N,Minneapolis,MN",45.005014,-93.29784,5,Near North,Jordan,2,1
-93.261279000025809,44.938161000130094,492,01/16/2018 12:52pm,Snow Emergency,"3552 ELLIOT AVE ,Minneapolis,MN",44.938161,-93.261279,9,Powderhorn,Powderhorn Park,2,6
-93.246759999574294,44.986919000311673,493,01/16/2018 11:41am,Snow Emergency,"520 5TH AVE SE,Minneapolis,MN",44.986919,-93.24676,3,University,Marcy - Holmes,2,4
-93.259147999780339,45.001582000209169,494,01/16/2018 12:52pm,Snow Emergency,"1322 6TH ST NE,Minneapolis,MN",45.001582,-93.259148,3,Northeast,Sheridan,2,2
-93.257811000177469,44.932723000266321,495,01/16/2018 12:53pm,Snow Emergency,"3844 12THAVE S,Minneapolis,MN",44.932723,-93.257811,8,Powderhorn,Bancroft,2,6
-93.260273000398627,44.931634999555627,496,01/16/2018 12:54pm,Snow Emergency,"3920 10TH AVE S,Minneapolis,MN",44.931635,-93.260273,8,Powderhorn,Bancroft,2,6
-93.301087000264829,44.946294000168052,497,01/16/2018 12:56pm,Snow Emergency,"3104 HUMBOLDT AVE S,Minneapolis,MN",44.946294,-93.301087,10,Calhoun Isle,ECCO,2,5
-93.284695999820485,45.003269999810698,498,01/16/2018 12:53pm,Snow Emergency,"2318 4TH ST N,Minneapolis,MN",45.00327,-93.284696,5,Near North,Hawthorne,2,1
-93.261611000047594,44.940863999773796,499,01/16/2018 12:55pm,Snow Emergency,"3414 ELLIOT AVE,Minneapolis,MN",44.940864,-93.261611,9,Powderhorn,Powderhorn Park,2,6
-93.258980000126883,44.930915999673687,500,01/16/2018 12:56pm,Snow Emergency,"3944 11TH AVE S,Minneapolis,MN",44.930916,-93.25898,8,Powderhorn,Bancroft,2,6
-93.284514000420756,44.999966000330687,501,01/16/2018 12:56pm,Snow Emergency,"2024 4TH ST N,Minneapolis,MN",44.999966,-93.284514,5,Near North,Hawthorne,2,1
-93.246724999758897,44.987452999756215,502,01/16/2018 12:57pm,Snow Emergency,"600 5TH AVE SE,Minneapolis,MN",44.987453,-93.246725,3,University,Marcy - Holmes,2,4
-93.299577999924736,44.946359999614344,503,01/16/2018 12:59pm,Snow Emergency,"3102 HOLMES AVE ,Minneapolis,MN",44.94636,-93.299578,10,Calhoun Isle,ECCO,2,5
-93.25889799994269,45.000260000398725,504,01/16/2018 12:58pm,Snow Emergency,"1216 6TH ST NE,Minneapolis,MN",45.00026,-93.258898,3,Northeast,Sheridan,2,2
-93.257762999762576,44.992084000176533,505,01/16/2018 01:00pm,Snow Emergency,"320 4TH ST NE,Minneapolis,MN",44.992084,-93.257763,3,Northeast,St. Anthony West,2,2
-93.259170999941659,44.999097999872845,506,01/16/2018 01:00pm,Snow Emergency,"1110 6TH ST NE,Minneapolis,MN",44.999098,-93.259171,3,Northeast,Sheridan,2,2
-93.2592170002643,45.000639999936084,507,01/16/2018 01:01pm,Snow Emergency,"1230 6TH ST NE,Minneapolis,MN",45.00064,-93.259217,3,Northeast,Sheridan,2,2
-93.246915000426895,44.984386999560456,508,01/16/2018 01:02pm,Snow Emergency,"328 6TH AVE SE,Minneapolis,MN",44.984387,-93.246915,3,University,Marcy - Holmes,2,4
-93.258895999850495,44.999502999663775,509,01/16/2018 01:04pm,Snow Emergency,"1124 6TH ST NE,Minneapolis,MN",44.999503,-93.258896,3,Northeast,Sheridan,2,2
-93.297839999816119,45.005014000196013,510,01/16/2018 01:04pm,Snow Emergency,"1520 HUMBOLDT AVE N,Minneapolis,MN",45.005014,-93.29784,5,Near North,Jordan,2,1
-93.244422999721621,44.989840000115976,511,01/16/2018 01:05pm,Snow Emergency,"816 5TH AVE SE,Minneapolis,MN",44.98984,-93.244423,3,University,Marcy - Holmes,2,4
-93.235707999824285,44.994154000306935,512,01/16/2018 01:06pm,Snow Emergency,"1104 WINTER ST NE,Minneapolis,MN",44.994154,-93.235708,1,University,Mid - City Industrial,2,2
-93.243738999655079,44.988876999773765,513,01/16/2018 01:06pm,Snow Emergency,"804 6TH AVE SE,Minneapolis,MN",44.988877,-93.243739,3,University,Marcy - Holmes,2,4
-93.235818000400343,44.993299999595365,514,01/16/2018 01:07pm,Snow Emergency,"1100 WINTER ST NE,Minneapolis,MN",44.9933,-93.235818,1,University,Mid - City Industrial,2,2
-93.245265999925891,44.986976000242294,515,01/16/2018 01:08pm,Snow Emergency,"602 6TH AVE SE,Minneapolis,MN",44.986976,-93.245266,3,University,Marcy - Holmes,2,4
-93.246063999853675,44.987520000147924,516,01/16/2018 01:07pm,Snow Emergency,"626 5TH AVE SE,Minneapolis,MN",44.98752,-93.246064,3,University,Marcy - Holmes,2,4
-93.243172999634169,44.986942999619771,517,01/16/2018 01:09pm,Snow Emergency,"622 7TH AVE SE,Minneapolis,MN",44.986943,-93.243173,3,University,Marcy - Holmes,2,4
-93.297183000095345,44.995563999678893,518,01/16/2018 01:09pm,Snow Emergency,"1606 GIRARD AVE N,Minneapolis,MN",44.995564,-93.297183,5,Near North,Near - North,2,1
-93.260328000236996,44.940203999914729,519,01/16/2018 01:11pm,Snow Emergency,"3438 10TH AVE S,Minneapolis,MN",44.940204,-93.260328,9,Powderhorn,Powderhorn Park,2,6
-93.299159000387533,44.997262999787665,520,01/16/2018 01:11pm,Snow Emergency,"1730 IRVING AVE N,Minneapolis,MN",44.997263,-93.299159,5,Near North,Near - North,2,1
-93.247128000356895,44.982642000028306,521,01/16/2018 01:12pm,Snow Emergency,"217 7TH AVE SE,Minneapolis,MN",44.982642,-93.247128,3,University,Marcy - Holmes,2,4
-93.248294000167959,44.984898999789038,522,01/16/2018 01:12pm,Snow Emergency,"322 5TH AVE SE,Minneapolis,MN",44.984899,-93.248294,3,University,Marcy - Holmes,2,4
-93.262381999629554,44.932567000266886,523,01/16/2018 01:13pm,Snow Emergency,"808 39TH ST E,Minneapolis,MN",44.932567,-93.262382,8,Powderhorn,Bancroft,2,6
-93.244252999975913,44.988243000214368,524,01/16/2018 01:16pm,Snow Emergency,"712 6TH AVE SE,Minneapolis,MN",44.988243,-93.244253,3,University,Marcy - Holmes,2,4
-93.299140000410659,44.994526000374663,525,01/16/2018 01:17pm,Snow Emergency,"1508 IRVING AVE N,Minneapolis,MN",44.994526,-93.29914,5,Near North,Near - North,2,1
-93.299432000386446,44.997098000272558,526,01/16/2018 01:18pm,Snow Emergency,"1726 IRVING AVE N,Minneapolis,MN",44.997098,-93.299432,5,Near North,Near - North,2,1
-93.284925999635163,45.00436199980652,527,01/16/2018 01:19pm,Snow Emergency,"2418 4TH ST N,Minneapolis,MN",45.004362,-93.284926,5,Near North,Hawthorne,2,1
-93.284654999728446,45.006907000257911,528,01/16/2018 01:20pm,Snow Emergency,"2630 4TH ST N,Minneapolis,MN",45.006907,-93.284655,5,Near North,Hawthorne,2,1
-93.260328000236996,44.940203999914729,529,01/16/2018 01:21pm,Snow Emergency,"3438 10TH AVE S,Minneapolis,MN",44.940204,-93.260328,9,Powderhorn,Powderhorn Park,2,6
-93.300829000058286,44.950057000130528,530,01/16/2018 01:18pm,Snow Emergency,"THE MALL AT HUMBOLDT AVE S,Minneapolis,MN",44.950057,-93.300829,7,Calhoun Isle,East Isles,2,3
-93.262259000252641,44.930553000021007,531,01/16/2018 01:22pm,Snow Emergency,"818 40TH ST E,Minneapolis,MN",44.930553,-93.262259,8,Powderhorn,Bancroft,2,6
-93.259424999963755,45.012536999982615,532,01/16/2018 01:23pm,Snow Emergency,"2408 6ATH ST NE,Minneapolis,MN",45.012537,-93.259425,1,Northeast,Holland,2,2
-93.300829000058286,44.950057000130528,533,01/16/2018 01:23pm,Snow Emergency,"THE MALL AT HUMBOLDT AVE S,Minneapolis,MN",44.950057,-93.300829,7,Calhoun Isle,East Isles,2,3
-93.258514000220885,45.008143999745869,534,01/16/2018 01:25pm,Snow Emergency,"1930 6TH ST NE,Minneapolis,MN",45.008144,-93.258514,1,Northeast,Holland,2,2
-93.259182999595737,44.999326999641369,535,01/16/2018 01:26pm,Snow Emergency,"1118 6TH ST NE,Minneapolis,MN",44.999327,-93.259183,3,Northeast,Sheridan,2,2
-93.268925000088643,44.968825999620265,536,01/16/2018 01:26pm,Snow Emergency,"1418 5TH AVE S,Minneapolis,MN",44.968826,-93.268925,7,Central,Elliot Park,2,3
-93.260656000074334,45.010696999666834,537,01/16/2018 01:27pm,Snow Emergency,"2220 5TH ST NE,Minneapolis,MN",45.010697,-93.260656,1,Northeast,Holland,2,2
-93.297437000117441,44.944285000152661,538,01/16/2018 01:29pm,Snow Emergency,"3210 GIRARD AVE S ,Minneapolis,MN",44.944285,-93.297437,10,Calhoun Isle,CARAG,2,5
-93.284905999612135,45.009777000408292,539,01/16/2018 01:29pm,Snow Emergency,"2904 4TH ST N,Minneapolis,MN",45.009777,-93.284906,5,Near North,Hawthorne,2,1
-93.242456999890578,44.987786999870195,540,01/16/2018 01:30pm,Snow Emergency,"728 7TH AVE SE,Minneapolis,MN",44.987787,-93.242457,3,University,Marcy - Holmes,2,4
-93.242483000190248,44.987754000147049,541,01/16/2018 01:32pm,Snow Emergency,"722 7TH AVE SE,Minneapolis,MN",44.987754,-93.242483,3,University,Marcy - Holmes,2,4
-93.313373000263709,44.954363999998634,542,01/16/2018 01:32pm,Snow Emergency,"2700 DEAN PKWY,Minneapolis,MN",44.954364,-93.313373,7,Calhoun Isle,Cedar - Isles - Dean,2,3
-93.261493000001906,44.933994000422842,543,01/16/2018 01:35pm,Snow Emergency,"3800 ELLIOT AVE,Minneapolis,MN",44.933994,-93.261493,8,Powderhorn,Bancroft,2,6
-93.262421999675496,44.94162799993228,544,01/16/2018 01:35pm,Snow Emergency,"812 34TH ST E,Minneapolis,MN",44.941628,-93.262422,9,Powderhorn,Powderhorn Park,2,6
-93.261565999771051,44.929873000138912,545,01/16/2018 01:38pm,Snow Emergency,"4020 ELLIOT AVE,Minneapolis,MN",44.929873,-93.261566,8,Powderhorn,Bancroft,2,6
-93.284667000281786,45.01013099964598,546,01/16/2018 01:39pm,Snow Emergency,"2918 4TH ST N,Minneapolis,MN",45.010131,-93.284667,5,Near North,Hawthorne,2,1
-93.259420999779252,45.012687999751449,547,01/16/2018 01:41pm,Snow Emergency,"2412 6TH ST NE,Minneapolis,MN",45.012688,-93.259421,1,Northeast,Holland,2,2
-93.257802999808575,45.002056999630895,548,01/16/2018 01:42pm,Snow Emergency,"1402 WASHINGTON ST NE,Minneapolis,MN",45.002057,-93.257803,3,Northeast,Sheridan,2,2
-93.252324999898804,44.937906000061901,549,01/16/2018 01:42pm,Snow Emergency,"1530 36TH ST E,Minneapolis,MN",44.937906,-93.252325,9,Powderhorn,Powderhorn Park,2,6
-93.245805999647132,44.983453999702363,550,01/16/2018 01:43pm,Snow Emergency,"320 7TH AVE SE,Minneapolis,MN",44.983454,-93.245806,3,University,Marcy - Holmes,2,4
-93.244065000299486,44.985628000132181,551,01/16/2018 01:43pm,Snow Emergency,"522 7TH AVE SE,Minneapolis,MN",44.985628,-93.244065,3,University,Marcy - Holmes,2,4
-93.247103000103323,44.98695700026542,552,01/16/2018 01:44pm,Snow Emergency,"518 5TH AVE SE,Minneapolis,MN",44.986957,-93.247103,3,University,Marcy - Holmes,2,4
-93.299787999716386,44.988462000421009,553,01/16/2018 01:44pm,Snow Emergency,"1030 IRVING AVE N,Minneapolis,MN",44.988462,-93.299788,5,Near North,Near - North,2,1
-93.245487000224841,44.984365000344553,554,01/16/2018 01:46pm,Snow Emergency,"400 7TH AVE SE,Minneapolis,MN",44.984365,-93.245487,3,University,Marcy - Holmes,2,4
-93.291808000438834,44.963999000053889,555,01/16/2018 01:46pm,Snow Emergency,"1908 COLFAX AVE S,Minneapolis,MN",44.963999,-93.291808,7,Calhoun Isle,Lowry Hill,2,3
-93.274591999720997,44.963954999823443,556,01/16/2018 01:48pm,Snow Emergency,"134 19TH ST E,Minneapolis,MN",44.963955,-93.274592,6,Central,Stevens Square - Loring Heights,2,3
-93.259164999664961,45.002713000204835,557,01/16/2018 01:49pm,Snow Emergency,"1426 6TH ST NE,Minneapolis,MN",45.002713,-93.259165,3,Northeast,Sheridan,2,2
-93.245095000134086,44.984372999814127,558,01/16/2018 01:49pm,Snow Emergency,"404 7TH AVE SE,Minneapolis,MN",44.984373,-93.245095,3,University,Marcy - Holmes,2,4
-93.245758000131559,44.983512999725235,559,01/16/2018 01:50pm,Snow Emergency,"326 7TH AVE SE,Minneapolis,MN",44.983513,-93.245758,3,University,Marcy - Holmes,2,4
-93.261223000141285,44.943309000110332,560,01/16/2018 01:51pm,Snow Emergency,"902 33RD ST E,Minneapolis,MN",44.943309,-93.261223,9,Powderhorn,Powderhorn Park,2,6
-93.261552000024722,44.938352999991025,561,01/16/2018 01:51pm,Snow Emergency,"3536 ELLIOT AVE,Minneapolis,MN",44.938353,-93.261552,9,Powderhorn,Powderhorn Park,2,6
-93.299424000017552,44.987876000377184,562,01/16/2018 01:52pm,Snow Emergency,"1014 IRVING AVE N,Minneapolis,MN",44.987876,-93.299424,5,Near North,Near - North,2,1
-93.261304000279381,44.941026000049931,563,01/16/2018 01:53pm,Snow Emergency,"3408 ELLIOT AVE,Minneapolis,MN",44.941026,-93.261304,9,Powderhorn,Powderhorn Park,2,6
-93.244806000296649,44.984734000273932,564,01/16/2018 01:53pm,Snow Emergency,"422 7TH AVE SE,Minneapolis,MN",44.984734,-93.244806,3,University,Marcy - Holmes,2,4
-93.243567999863274,44.984493999998165,565,01/16/2018 01:54pm,Snow Emergency,"428 8TH AVE SE,Minneapolis,MN",44.984494,-93.243568,3,University,Marcy - Holmes,2,4
-93.25458699989008,44.930523999582988,566,01/16/2018 01:55pm,Snow Emergency,"1426 40TH ST E,Minneapolis,MN",44.930524,-93.254587,8,Powderhorn,Bancroft,2,6
-93.297392999886995,44.946149999822694,567,01/16/2018 01:57pm,Snow Emergency,"3108 GIRARD AVE S,Minneapolis,MN",44.94615,-93.297393,10,Calhoun Isle,CARAG,2,5
-93.255354000186912,44.947774000070126,568,01/16/2018 01:56pm,Snow Emergency,"3016 14TH AVE S,Minneapolis,MN",44.947774,-93.255354,9,Powderhorn,Powderhorn Park,2,6
-93.257822999831546,45.001395999725673,569,01/16/2018 01:55pm,Snow Emergency,"1314 WASHINGTON ST NE,Minneapolis,MN",45.001396,-93.257823,3,Northeast,Sheridan,2,2
-93.291810999677864,44.963656000424123,570,01/16/2018 01:57pm,Snow Emergency,"1918 COLFAX AVE S,Minneapolis,MN",44.963656,-93.291811,7,Calhoun Isle,Lowry Hill,2,3
