X,Y,OBJECTID,Call_Taken,Tow_Reason,Location,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg
-93.295870999846727,45.0134790002557,284,03/11/2019 04:04am,Snow Emergency,"3209 FREMONT AVE N,Minneapolis,MN",45.013479,-93.295871,4,Camden,Folwell,1,1,Diamond Lake
-93.252416999644765,44.957354000286955,285,03/11/2019 04:04am,Snow Emergency,"2498 Bloomington Ave,Minneapolis,MN",44.957354,-93.252417,9,Phillips,Midtown Phillips,3,1,Diamond Lake
-93.295904999616027,45.00611899989201,286,03/11/2019 04:05am,Snow Emergency,"2601 FREMONT AVE N,Minneapolis,MN",45.006119,-93.295905,5,Near North,Jordan,1,1,Diamond Lake
-93.295247999895253,45.024124000122583,287,03/11/2019 04:05am,Snow Emergency,"3800-3899 Fremont ave n ,Minneapolis,MN",45.024124,-93.295248,4,Camden,Webber - Camden,1,1,Diamond Lake
-93.222586999990028,44.898999000003926,288,03/11/2019 04:06am,Snow Emergency,"5731 34TH AVE S,Minneapolis,MN",44.898999,-93.222587,12,Nokomis,Morris Park,6,1,Diamond Lake
-93.258156999945527,44.997907999854363,289,03/11/2019 04:07am,Snow Emergency,"598 8th ave ne,Minneapolis,MN",44.997908,-93.258157,3,Northeast,St. Anthony West,2,1,Diamond Lake
-93.293671000016616,44.951237999733962,290,03/11/2019 04:08am,Snow Emergency,"2800 blk dupont ave s ,Minneapolis,MN",44.951238,-93.293671,10,Calhoun Isle,Lowry Hill East,3,1,Diamond Lake
-93.25208200038395,44.951317999825903,291,03/11/2019 04:08am,Snow Emergency,"2819 Bloomington ave,Minneapolis,MN",44.951318,-93.252082,9,Phillips,East Phillips,3,1,Diamond Lake
-93.296045999822979,45.033603000178346,292,03/11/2019 04:09am,Snow Emergency,"4307-4399 Fremont ave n ,Minneapolis,MN",45.033603,-93.296046,4,Camden,Webber - Camden,1,1,Diamond Lake
-93.295196000195233,45.006138999914981,293,03/11/2019 04:14am,Snow Emergency,"2600 Fremont av no ,Minneapolis,MN",45.006139,-93.295196,5,Near North,Jordan,1,1,Diamond Lake
-93.295377000448184,45.004966999827218,294,03/11/2019 04:16am,Snow Emergency,"2500 Fremont Ave. N.,Minneapolis,MN",45.004967,-93.295377,5,Near North,Jordan,1,1,Diamond Lake
-93.25726099999514,44.998892000265641,295,03/11/2019 04:16am,Snow Emergency,"1101 washington st ne,Minneapolis,MN",44.998892,-93.257261,1,Northeast,Logan Park,2,1,Diamond Lake
-93.25726099999514,44.998892000265641,296,03/11/2019 04:21am,Snow Emergency,"1101-1299 washington st ne,Minneapolis,MN",44.998892,-93.257261,1,Northeast,Logan Park,2,1,Diamond Lake
-93.295196000195233,45.006138999914981,297,03/11/2019 04:21am,Snow Emergency,"2600 BLOCK OF FREMONT AVE N,Minneapolis,MN",45.006139,-93.295196,5,Near North,Jordan,1,1,Diamond Lake
-93.252774999966221,44.95459199972106,298,03/11/2019 04:25am,Snow Emergency,"2628 BLOOMINGTON AV,Minneapolis,MN",44.954592,-93.252775,9,Phillips,Midtown Phillips,3,1,Diamond Lake
-93.253039000449462,44.952144000145552,299,03/11/2019 04:27am,Snow Emergency,"2750 Bloomington Avenue s ,Minneapolis,MN",44.952144,-93.253039,9,Phillips,Midtown Phillips,3,1,Diamond Lake
-93.252805999597172,44.951398999963942,300,03/11/2019 04:36am,Snow Emergency,"2812 Bloomington Ave ,Minneapolis,MN",44.951399,-93.252806,9,Phillips,Midtown Phillips,3,1,Diamond Lake
-93.257552999970926,45.005230000264362,301,03/11/2019 04:36am,Snow Emergency,"1698 washington st ne,Minneapolis,MN",45.00523,-93.257553,1,Northeast,Sheridan,2,1,Diamond Lake
-93.296009999961484,44.961777000108498,302,03/11/2019 04:38am,Snow Emergency,"2100 Fremont Ave,Minneapolis,MN",44.961777,-93.29601,7,Calhoun Isle,Lowry Hill,3,1,Diamond Lake
-93.262618999766971,44.968181999599665,303,03/11/2019 04:38am,Snow Emergency,"Chicago/ 15th st e,Minneapolis,MN",44.968182,-93.262619,7,Central,Elliot Park,3,1,Diamond Lake
-93.257552999970926,45.005230000264362,304,03/11/2019 04:39am,Snow Emergency,"1698 washington st ne,Minneapolis,MN",45.00523,-93.257553,1,Northeast,Sheridan,2,1,Diamond Lake
-93.295597999847757,45.013145000141719,305,03/11/2019 04:39am,Snow Emergency,"3200-3298 Fremont ave n ,Minneapolis,MN",45.013145,-93.295598,5,Near North,Jordan,1,1,Diamond Lake
-93.252764000358297,44.950877000173477,306,03/11/2019 04:41am,Snow Emergency,"2830 Bloomington Ave ,Minneapolis,MN",44.950877,-93.252764,9,Phillips,Midtown Phillips,3,1,Diamond Lake
-93.295196000195233,45.006138999914981,307,03/11/2019 04:41am,Snow Emergency,"2600 BLOCK OF FREMONT AVE N,Minneapolis,MN",45.006139,-93.295196,5,Near North,Jordan,1,1,Diamond Lake
-93.295377000448184,45.004966999827218,308,03/11/2019 04:42am,Snow Emergency,"2500 Fremont av no ,Minneapolis,MN",45.004967,-93.295377,5,Near North,Jordan,1,1,Diamond Lake
-93.295597999847757,45.013145000141719,309,03/11/2019 04:45am,Snow Emergency,"3200-3298 Fremont ave n ,Minneapolis,MN",45.013145,-93.295598,5,Near North,Jordan,1,1,Diamond Lake
-93.252764000358297,44.950877000173477,310,03/11/2019 04:48am,Snow Emergency,"2830 BLOOMINGTON AV,Minneapolis,MN",44.950877,-93.252764,9,Phillips,Midtown Phillips,3,1,Diamond Lake
-93.231988000046101,44.905942000023344,311,03/11/2019 05:04am,Snow Emergency,"5341 28th ave s,Minneapolis,MN",44.905942,-93.231988,11,Nokomis,Keewaydin,6,1,Diamond Lake
-93.279176999818674,44.961544000155527,312,03/11/2019 05:09am,Snow Emergency,"2109 BLAISDELL AV,Minneapolis,MN",44.961544,-93.279177,10,Powderhorn,Whittier,3,1,Diamond Lake
-93.232027000046003,44.902402999598792,313,03/11/2019 05:10am,Snow Emergency,"5529 28TH AVE S,Minneapolis,MN",44.902403,-93.232027,11,Nokomis,Wenonah,6,1,Diamond Lake
-93.295660000008979,45.000247999845385,314,03/11/2019 05:10am,Snow Emergency,"2100 BLOCK OF FREMONT AVE N,Minneapolis,MN",45.000248,-93.29566,5,Near North,Jordan,1,1,Diamond Lake
-93.252774999966221,44.95459199972106,315,03/11/2019 05:10am,Snow Emergency,"2628 Bloomington Ave,Minneapolis,MN",44.954592,-93.252775,9,Phillips,Midtown Phillips,3,1,Diamond Lake
-93.28153999997096,44.994183999891732,316,03/11/2019 05:10am,Snow Emergency,"1499 washington st ne,Minneapolis,MN",44.994184,-93.28154,5,Near North,Near - North,1,1,Diamond Lake
-93.28153999997096,44.994183999891732,317,03/11/2019 05:14am,Snow Emergency,"1499 washington st ne,Minneapolis,MN",44.994184,-93.28154,5,Near North,Near - North,1,1,Diamond Lake
-93.252805999597172,44.951398999963942,318,03/11/2019 05:14am,Snow Emergency,"2812 Bloomington Ave ,Minneapolis,MN",44.951399,-93.252806,9,Phillips,Midtown Phillips,3,1,Diamond Lake
-93.295334000263892,45.008702000297149,319,03/11/2019 05:17am,Snow Emergency,"2800 Fremont av no ,Minneapolis,MN",45.008702,-93.295334,5,Near North,Jordan,1,1,Diamond Lake
-93.252764000358297,44.950877000173477,320,03/11/2019 05:21am,Snow Emergency,"2830 Bloomington Ave,Minneapolis,MN",44.950877,-93.252764,9,Phillips,Midtown Phillips,3,1,Diamond Lake
-93.27991499967743,44.986924999689052,321,03/11/2019 05:29am,Snow Emergency,"730 4TH ST N,Minneapolis,MN",44.986925,-93.279915,3,Central,North Loop,1,1,Diamond Lake
-93.252764000358297,44.950877000173477,322,03/11/2019 05:31am,Snow Emergency,"2830 BLOOMINGTON AV,Minneapolis,MN",44.950877,-93.252764,9,Phillips,Midtown Phillips,3,1,Diamond Lake
-93.25208200038395,44.951317999825903,323,03/11/2019 05:37am,Snow Emergency,"2819 Bloomington Ave,Minneapolis,MN",44.951318,-93.252082,9,Phillips,East Phillips,3,1,Diamond Lake
-93.258156999945527,44.997907999854363,324,03/11/2019 05:41am,Snow Emergency,"598 8th ave NE,Minneapolis,MN",44.997908,-93.258157,3,Northeast,St. Anthony West,2,1,Diamond Lake
-93.248128999753476,44.946709000420071,325,03/11/2019 05:50am,Snow Emergency,"1808 31st st e,Minneapolis,MN",44.946709,-93.248129,9,Powderhorn,Powderhorn Park,6,1,Diamond Lake
-93.24740300044806,44.946561999936421,326,03/11/2019 05:54am,Snow Emergency,"1824 E 31st St,Minneapolis,MN",44.946562,-93.247403,9,Powderhorn,Corcoran,6,1,Diamond Lake
-93.285946999954035,44.995831000300484,327,03/11/2019 08:27am,Snow Emergency,"1608 Lyn Park Ave N,Minneapolis,MN",44.995831,-93.285947,5,Near North,Near - North,1,2,Diamond Lake
-93.288422999921465,44.993279000425559,328,03/11/2019 08:27am,Snow Emergency,"1404 VAN WHITE LANE,Minneapolis,MN",44.993279,-93.288423,5,Near North,Near - North,1,2,Diamond Lake
-93.276725000058661,44.968915000127197,329,03/11/2019 08:35am,Snow Emergency,"122 14TH ST W,Minneapolis,MN",44.968915,-93.276725,7,Central,Loring Park,3,2,Diamond Lake
-93.281163999718785,44.967007000272872,330,03/11/2019 08:37am,Snow Emergency,"1518 SPRUCE PLACE,Minneapolis,MN",44.967007,-93.281164,7,Central,Loring Park,3,2,Diamond Lake
-93.289854000261869,44.98559699960191,331,03/11/2019 08:39am,Snow Emergency,"720 Aldrich Ave N,Minneapolis,MN",44.985597,-93.289854,5,Near North,Sumner - Glenwood,1,2,Diamond Lake
-93.252525000128628,44.987427000355808,332,03/11/2019 08:40am,Snow Emergency,"422 2nd ave se,Minneapolis,MN",44.987427,-93.252525,3,University,Marcy Holmes,4,2,Diamond Lake
-93.281254000271872,44.967893999808325,333,03/11/2019 08:41am,Snow Emergency,"1430 spruce pl,Minneapolis,MN",44.967894,-93.281254,7,Central,Loring Park,3,2,Diamond Lake
-93.290334999960237,44.985860000038997,334,03/11/2019 08:41am,Snow Emergency,"734 ALDRICH AVE N,Minneapolis,MN",44.98586,-93.290335,5,Near North,Sumner - Glenwood,1,2,Diamond Lake
-93.252531000405327,44.987420000033012,335,03/11/2019 08:44am,Snow Emergency,"410 2nd Ave SE,Minneapolis,MN",44.98742,-93.252531,3,University,Marcy Holmes,4,2,Diamond Lake
-93.286450999813781,45.009542000363069,336,03/11/2019 08:45am,Snow Emergency,"2902 6th st n,Minneapolis,MN",45.009542,-93.286451,5,Near North,Hawthorne,1,2,Diamond Lake
-93.286757999581994,45.009566999717322,337,03/11/2019 08:49am,Snow Emergency,"2904 6th st n ,Minneapolis,MN",45.009567,-93.286758,5,Near North,Hawthorne,1,2,Diamond Lake
-93.280555999559681,44.966904000019611,338,03/11/2019 08:58am,Snow Emergency,"1526 SPRUCE PL,Minneapolis,MN",44.966904,-93.280556,7,Central,Loring Park,3,2,Diamond Lake
-93.291050999703828,44.991409999671816,339,03/11/2019 08:58am,Snow Emergency,"704 Bryant Ave N,Minneapolis,MN",44.99141,-93.291051,5,Near North,Near - North,1,2,Diamond Lake
-93.28114000041063,44.96850600015182,340,03/11/2019 08:59am,Snow Emergency,"1374 SPRUCE PLEASE ,Minneapolis,MN",44.968506,-93.28114,7,Central,Loring Park,3,2,Diamond Lake
-93.286429999744655,45.012199999730228,341,03/11/2019 08:59am,Snow Emergency,"3120 6th st n ,Minneapolis,MN",45.0122,-93.28643,5,Near North,Hawthorne,1,2,Diamond Lake
-93.291050999703828,44.991409999671816,342,03/11/2019 08:59am,Snow Emergency,"702 BRYANT AVE N,Minneapolis,MN",44.99141,-93.291051,5,Near North,Near - North,1,2,Diamond Lake
-93.303664000393269,44.945410999917783,343,03/11/2019 09:00am,Snow Emergency,"3132 James ave s,Minneapolis,MN",44.945411,-93.303664,10,Calhoun Isle,ECCO,5,2,Diamond Lake
-93.28114000041063,44.96850600015182,344,03/11/2019 09:00am,Snow Emergency,"1376 SPRUCE PL,Minneapolis,MN",44.968506,-93.28114,7,Central,Loring Park,3,2,Diamond Lake
-93.2607069997282,44.98989700004654,345,03/11/2019 09:02am,Snow Emergency,"102 3rd st ne,Minneapolis,MN",44.989897,-93.260707,3,Northeast,St. Anthony West,2,2,Diamond Lake
-93.28114000041063,44.96850600015182,346,03/11/2019 09:03am,Snow Emergency,"1364 SPRUCE PLACE,Minneapolis,MN",44.968506,-93.28114,7,Central,Loring Park,3,2,Diamond Lake
-93.260565000374413,44.989942000323083,347,03/11/2019 09:03am,Snow Emergency,"106 3rd ave ne,Minneapolis,MN",44.989942,-93.260565,3,Northeast,St. Anthony West,2,2,Diamond Lake
-93.289072000172609,45.022821000288957,348,03/11/2019 09:04am,Snow Emergency,"3722 Aldrich ave n ,Minneapolis,MN",45.022821,-93.289072,4,Camden,McKinley,1,2,Diamond Lake
-93.291050999703828,44.991409999671816,349,03/11/2019 09:17am,Snow Emergency,"700 bryant ave n,Minneapolis,MN",44.99141,-93.291051,5,Near North,Near - North,1,2,Diamond Lake
-93.289923999892665,44.986062000361073,350,03/11/2019 09:20am,Snow Emergency,"722 aldrich ave n,Minneapolis,MN",44.986062,-93.289924,5,Near North,Sumner - Glenwood,1,2,Diamond Lake
-93.289053000195793,45.018187999776444,351,03/11/2019 09:20am,Snow Emergency,"3450 aldrich ave n,Minneapolis,MN",45.018188,-93.289053,4,Camden,McKinley,1,2,Diamond Lake
-93.289323000056356,44.982774999866422,352,03/11/2019 09:20am,Snow Emergency,"710 5TH AVE N,Minneapolis,MN",44.982775,-93.289323,5,Near North,Sumner - Glenwood,3,2,Diamond Lake
-93.27614999962276,44.964161000329966,353,03/11/2019 09:22am,Snow Emergency,"104 19th st e,Minneapolis,MN",44.964161,-93.27615,6,Central,Steven's Square - Loring Heights,3,2,Diamond Lake
-93.28905700038024,45.017532000101767,354,03/11/2019 09:23am,Snow Emergency,"3426 aldrich ave n,Minneapolis,MN",45.017532,-93.289057,4,Camden,McKinley,1,2,Diamond Lake
-93.291050999703828,44.991409999671816,355,03/11/2019 09:24am,Snow Emergency,"716 BRYANT AVE N,Minneapolis,MN",44.99141,-93.291051,5,Near North,Near - North,1,2,Diamond Lake
-93.245206999903075,44.988825000073746,356,03/11/2019 09:25am,Snow Emergency,"716 5th ave se,Minneapolis,MN",44.988825,-93.245207,3,University,Marcy Holmes,4,2,Diamond Lake
-93.276100000014935,44.964161000329966,357,03/11/2019 09:26am,Snow Emergency,"106 19TH ST E,Minneapolis,MN",44.964161,-93.2761,6,Central,Steven's Square - Loring Heights,3,2,Diamond Lake
-93.242102999753627,44.984941999973387,358,03/11/2019 09:28am,Snow Emergency,"820 6th ave se,Minneapolis,MN",44.984942,-93.242103,3,University,Marcy Holmes,4,2,Diamond Lake
-93.291050999703828,44.991409999671816,359,03/11/2019 09:31am,Snow Emergency,"722 Bryant Avenue North,Minneapolis,MN",44.99141,-93.291051,5,Near North,Near - North,1,2,Diamond Lake
-93.290278000029616,45.008560000044042,360,03/11/2019 09:35am,Snow Emergency,"2726 Bryant ave n ,Minneapolis,MN",45.00856,-93.290278,5,Near North,Hawthorne,1,2,Diamond Lake
-93.285061999611571,44.966768000043203,361,03/11/2019 09:37am,Snow Emergency,"400 CLIFTON AVE ,Minneapolis,MN",44.966768,-93.285062,7,Central,Loring Park,3,2,Diamond Lake
-93.2607069997282,44.98989700004654,362,03/11/2019 09:40am,Snow Emergency,"102 3rd ave ne,Minneapolis,MN",44.989897,-93.260707,3,Northeast,St. Anthony West,2,2,Diamond Lake
-93.295650000447154,44.99198400006162,363,03/11/2019 09:44am,Snow Emergency,"1210 FREMONT AVE N,Minneapolis,MN",44.991984,-93.29565,5,Near North,Near - North,1,2,Diamond Lake
-93.242720000327722,44.987468000447905,364,03/11/2019 09:47am,Snow Emergency,"706 7th ave se,Minneapolis,MN",44.987468,-93.24272,3,University,Marcy Holmes,4,2,Diamond Lake
-93.242783999681819,44.987386000263768,365,03/11/2019 09:50am,Snow Emergency,"704 7th ave se,Minneapolis,MN",44.987386,-93.242784,3,University,Marcy Holmes,4,2,Diamond Lake
-93.229212999780088,44.991953999577447,366,03/11/2019 09:51am,Snow Emergency,"1128 16th ave se,Minneapolis,MN",44.991954,-93.229213,1,University,Como,2,2,Diamond Lake
-93.230427000005989,44.988525999775106,367,03/11/2019 09:52am,Snow Emergency,"1022 15th ave se,Minneapolis,MN",44.988526,-93.230427,1,University,Como,4,2,Diamond Lake
-93.250904000019545,44.993544000055635,368,03/11/2019 09:52am,Snow Emergency,"808 3rd ave ne,Minneapolis,MN",44.993544,-93.250904,3,Northeast,St. Anthony East,2,2,Diamond Lake
-93.262035999861496,44.943325999994954,369,03/11/2019 09:53am,Snow Emergency,"808 33RD ST E,Minneapolis,MN",44.943326,-93.262036,9,Powderhorn,Powderhorn Park,6,2,Diamond Lake
-93.267923999792743,44.99813000019941,370,03/11/2019 09:54am,Snow Emergency,"142 11th ave ne,Minneapolis,MN",44.99813,-93.267924,3,Northeast,St. Anthony West,2,2,Diamond Lake
-93.257832000246594,44.939292000125761,371,03/11/2019 09:56am,Snow Emergency,"3504 12th Ave S,Minneapolis,MN",44.939292,-93.257832,9,Powderhorn,Powderhorn Park,6,2,Diamond Lake
-93.231669999770645,44.992607000013095,372,03/11/2019 09:56am,Snow Emergency,"1158 14th ave ne,Minneapolis,MN",44.992607,-93.23167,1,University,Como,2,2,Diamond Lake
-93.293852000269567,44.985946000407637,373,03/11/2019 09:58am,Snow Emergency,"710 Emerson Ave N,Minneapolis,MN",44.985946,-93.293852,5,Near North,Sumner - Glenwood,1,2,Diamond Lake
-93.262174999976253,44.94334399992573,374,03/11/2019 09:58am,Snow Emergency,"806 33rd st e,Minneapolis,MN",44.943344,-93.262175,9,Powderhorn,Powderhorn Park,6,2,Diamond Lake
-93.286272999699122,44.96552899956373,375,03/11/2019 09:59am,Snow Emergency,"10 Dell PL,Minneapolis,MN",44.965529,-93.286273,7,Central,Loring Park,3,2,Diamond Lake
-93.293519000201684,44.943663000247341,376,03/11/2019 10:00am,Snow Emergency,"3232 DuPont Ave s,Minneapolis,MN",44.943663,-93.293519,10,Calhoun Isle,CARAG,5,2,Diamond Lake
-93.285244999956774,44.966869000204269,377,03/11/2019 10:01am,Snow Emergency,"406 Clifton ave,Minneapolis,MN",44.966869,-93.285245,7,Central,Loring Park,3,2,Diamond Lake
-93.294108000383858,44.985723000016492,378,03/11/2019 10:01am,Snow Emergency,"704 EMERSON AVE N,Minneapolis,MN",44.985723,-93.294108,5,Near North,Near - North,1,2,Diamond Lake
-93.291494000347825,45.006327999637506,379,03/11/2019 10:05am,Snow Emergency,"2608 Colfax ave n ,Minneapolis,MN",45.006328,-93.291494,5,Near North,Hawthorne,1,2,Diamond Lake
-93.300832000196635,44.949883000200373,380,03/11/2019 10:07am,Snow Emergency,"The mall / humboldt ave s,Minneapolis,MN",44.949883,-93.300832,7,Calhoun Isle,East Isles,3,2,Diamond Lake
-93.292253000275693,45.000990999934743,381,03/11/2019 10:13am,Snow Emergency,"2122 dupont Ave n,Minneapolis,MN",45.000991,-93.292253,5,Near North,Hawthorne,1,2,Diamond Lake
-93.292329000183202,45.003030999581028,382,03/11/2019 10:15am,Snow Emergency,"2310 dupont Ave n,Minneapolis,MN",45.003031,-93.292329,5,Near North,Hawthorne,1,2,Diamond Lake
-93.239621999555595,44.98569799976292,383,03/11/2019 10:15am,Snow Emergency,"806 7th st se,Minneapolis,MN",44.985698,-93.239622,3,University,Marcy Holmes,4,2,Diamond Lake
-93.264175999622637,44.951647999755437,384,03/11/2019 10:17am,Snow Emergency,"2806 Columbus ave s,Minneapolis,MN",44.951648,-93.264176,6,Phillips,Phillips West,3,2,Diamond Lake
-93.239621999555595,44.98569799976292,385,03/11/2019 10:17am,Snow Emergency,"726 7th st SE ,Minneapolis,MN",44.985698,-93.239622,3,University,Marcy Holmes,4,2,Diamond Lake
-93.303664000393269,44.94781600020832,386,03/11/2019 10:17am,Snow Emergency,"3012 James ave s,Minneapolis,MN",44.947816,-93.303664,10,Calhoun Isle,ECCO,5,2,Diamond Lake
-93.260661000304879,44.99310000026486,387,03/11/2019 10:18am,Snow Emergency,"220 5th ave ne,Minneapolis,MN",44.9931,-93.260661,3,Northeast,St. Anthony West,2,2,Diamond Lake
-93.239621999555595,44.98569799976292,388,03/11/2019 10:19am,Snow Emergency,"802 7th st se,Minneapolis,MN",44.985698,-93.239622,3,University,Marcy Holmes,4,2,Diamond Lake
-93.244882000204086,44.986482999990528,389,03/11/2019 10:19am,Snow Emergency,"610 6TH ST SE,Minneapolis,MN",44.986483,-93.244882,3,University,Marcy Holmes,4,2,Diamond Lake
-93.293854000361819,44.986099000268723,390,03/11/2019 10:19am,Snow Emergency,"720 Emerson Ave N,Minneapolis,MN",44.986099,-93.293854,5,Near North,Sumner - Glenwood,1,2,Diamond Lake
-93.293843999900616,44.987017000334333,391,03/11/2019 10:21am,Snow Emergency,"808 EMERSON AVE N,Minneapolis,MN",44.987017,-93.293844,5,Near North,Sumner - Glenwood,1,2,Diamond Lake
-93.248997000211375,44.986615999828587,392,03/11/2019 10:21am,Snow Emergency,"424 4th ave se,Minneapolis,MN",44.986616,-93.248997,3,University,Marcy Holmes,4,2,Diamond Lake
-93.242794000142965,44.986773999920217,393,03/11/2019 10:22am,Snow Emergency,"712 7th st se,Minneapolis,MN",44.986774,-93.242794,3,University,Marcy Holmes,4,2,Diamond Lake
-93.295955000123115,44.944962999942561,394,03/11/2019 10:24am,Snow Emergency,"1302 w 32nd st ,Minneapolis,MN",44.944963,-93.295955,10,Calhoun Isle,CARAG,5,2,Diamond Lake
-93.278129000053298,44.967550000132462,395,03/11/2019 10:31am,Snow Emergency,"1500 mall st,Minneapolis,MN",44.96755,-93.278129,7,Central,Loring Park,3,2,Diamond Lake
-93.300832000196635,44.949883000200373,396,03/11/2019 10:36am,Snow Emergency,"Mall and Humboldt ,Minneapolis,MN",44.949883,-93.300832,7,Calhoun Isle,East Isles,3,2,Diamond Lake
-93.25366899982447,44.941362000256163,397,03/11/2019 10:36am,Snow Emergency,"804 34th st e,Minneapolis,MN",44.941362,-93.253669,9,Powderhorn,Powderhorn Park,6,2,Diamond Lake
-93.292280999768309,45.000552000374569,398,03/11/2019 10:36am,Snow Emergency,"2106 dupont ave n ,Minneapolis,MN",45.000552,-93.292281,5,Near North,Hawthorne,1,2,Diamond Lake
-93.294117999945684,44.992106000291756,399,03/11/2019 10:37am,Snow Emergency,"912 emerson ave n,Minneapolis,MN",44.992106,-93.294118,5,Near North,Near - North,1,2,Diamond Lake
-93.293838999670072,44.987683999616934,400,03/11/2019 10:37am,Snow Emergency,"908 Emerson Ave N,Minneapolis,MN",44.987684,-93.293839,5,Near North,Sumner - Glenwood,1,2,Diamond Lake
-93.230462999867541,44.989005000280599,401,03/11/2019 10:38am,Snow Emergency,"1038 15th ave se,Minneapolis,MN",44.989005,-93.230463,1,University,Como,4,2,Diamond Lake
-93.293855000407916,44.987453999802312,402,03/11/2019 10:39am,Snow Emergency,"904 EMERSON AVE N,Minneapolis,MN",44.987454,-93.293855,5,Near North,Sumner - Glenwood,1,2,Diamond Lake
-93.292763999558872,45.006501000420883,403,03/11/2019 10:40am,Snow Emergency,"2616 Dupont ave n ,Minneapolis,MN",45.006501,-93.292764,5,Near North,Hawthorne,1,2,Diamond Lake
-93.252391000244415,44.941360000163911,404,03/11/2019 10:40am,Snow Emergency,"1528 34th st e,Minneapolis,MN",44.94136,-93.252391,9,Powderhorn,Powderhorn Park,6,2,Diamond Lake
-93.293774000269877,44.987783999731846,405,03/11/2019 10:41am,Snow Emergency,"910 emerson ave n,Minneapolis,MN",44.987784,-93.293774,5,Near North,Sumner - Glenwood,1,2,Diamond Lake
-93.299431000340348,44.982952999981023,406,03/11/2019 10:43am,Snow Emergency,"520 Irving Ave N,Minneapolis,MN",44.982953,-93.299431,5,Near North,Harrison,3,2,Diamond Lake
-93.297151999565074,44.941479000255697,407,03/11/2019 10:43am,Snow Emergency,"1400 w 34th st,Minneapolis,MN",44.941479,-93.297152,10,Calhoun Isle,CARAG,5,2,Diamond Lake
-93.237859000092726,44.944950000242386,408,03/11/2019 10:43am,Snow Emergency,"2326 32ND ST E,Minneapolis,MN",44.94495,-93.237859,9,Powderhorn,Corcoran,6,2,Diamond Lake
-93.24250800044382,44.987736000216273,409,03/11/2019 10:44am,Snow Emergency,"718 7th ave se,Minneapolis,MN",44.987736,-93.242508,3,University,Marcy Holmes,4,2,Diamond Lake
-93.289783999731753,44.938231999806987,410,03/11/2019 10:45am,Snow Emergency,"3540 Aldrich Ave s,Minneapolis,MN",44.938232,-93.289784,10,Calhoun Isle,CARAG,5,2,Diamond Lake
-93.245230000064396,44.946264999730033,411,03/11/2019 10:46am,Snow Emergency,"3104 19TH AVE S,Minneapolis,MN",44.946265,-93.24523,9,Powderhorn,Corcoran,6,2,Diamond Lake
-93.255286999795146,45.002703999789787,412,03/11/2019 10:47am,Snow Emergency,"1426 jefferson st ne,Minneapolis,MN",45.002704,-93.255287,1,Northeast,Logan Park,2,2,Diamond Lake
-93.297391999840897,44.942586000043946,413,03/11/2019 10:47am,Snow Emergency,"3308 Girard Ave S,Minneapolis,MN",44.942586,-93.297392,10,Calhoun Isle,CARAG,5,2,Diamond Lake
-93.304978999880916,44.95019500019913,414,03/11/2019 10:49am,Snow Emergency,"The mall / east lake Calhoun pkwy ,Minneapolis,MN",44.950195,-93.304979,7,Calhoun Isle,East Isles,3,2,Diamond Lake
-93.2617530003007,44.948094000437834,415,03/11/2019 10:49am,Snow Emergency,"3042 elliot ave,Minneapolis,MN",44.948094,-93.261753,9,Powderhorn,Powderhorn Park,6,2,Diamond Lake
-93.253905999961887,44.997442999994519,416,03/11/2019 10:52am,Snow Emergency,"714 madison st ne,Minneapolis,MN",44.997443,-93.253906,3,Northeast,St. Anthony East,2,2,Diamond Lake
-93.24900999991155,44.986598999943965,417,03/11/2019 10:52am,Snow Emergency,"420 4th ave se,Minneapolis,MN",44.986599,-93.24901,3,University,Marcy Holmes,4,2,Diamond Lake
-93.24305100030341,44.987036000311207,418,03/11/2019 10:53am,Snow Emergency,"700 7th st se,Minneapolis,MN",44.987036,-93.243051,3,University,Marcy Holmes,4,2,Diamond Lake
-93.23536100001013,44.985204000364376,419,03/11/2019 10:54am,Snow Emergency,"724 12th ave se,Minneapolis,MN",44.985204,-93.235361,3,University,Marcy Holmes,4,2,Diamond Lake
-93.26355399971726,45.007581999909405,420,03/11/2019 10:54am,Snow Emergency,"320 19th ave ne,Minneapolis,MN",45.007582,-93.263554,3,Northeast,Bottineau,2,2,Diamond Lake
-93.31478499972792,45.02606100041487,421,03/11/2019 10:54am,Snow Emergency,"2706 39th ave n,Minneapolis,MN",45.026061,-93.314785,4,Camden,Victory,1,2,Diamond Lake
-93.264271999553102,45.007581999909405,422,03/11/2019 10:55am,Snow Emergency,"306 19th ave ne,Minneapolis,MN",45.007582,-93.264272,3,Northeast,Bottineau,2,2,Diamond Lake
-93.292207999999164,44.965134000234002,423,03/11/2019 10:56am,Snow Emergency,"1804 colfax s,Minneapolis,MN",44.965134,-93.292208,7,Calhoun Isle,Lowry Hill,3,2,Diamond Lake
-93.288922999596707,44.944915000426988,424,03/11/2019 10:56am,Snow Emergency,"716 w 32nd ,Minneapolis,MN",44.944915,-93.288923,10,Calhoun Isle,CARAG,5,2,Diamond Lake
-93.299430000294251,44.982778000004771,425,03/11/2019 10:58am,Snow Emergency,"508 Irving Avenue n,Minneapolis,MN",44.982778,-93.29943,5,Near North,Harrison,3,2,Diamond Lake
